Time	10FF	11FF	12FF	13FF	14FF	15FF	16FF	17FF	18FF	19FF	1FF	20FF	21FF	22FF	23FF	24FF	25FF	2FF	3FF	4FF	5FF	6FF	7FF	8FF	9FF	
0.8100001	0.04523285	0.04216522	0.03978103	0.03834794	0.03790876	0.03821683	0.03970445	0.04241803	0.04492728	0.04898539	0.06908605	0.05274201	0.05691782	0.06080706	0.06358418	0.06719665	0.06868325	0.0695417	0.06834903	0.06686498	0.063659	0.06069482	0.05641937	0.05296724	0.04905299	
0.812	0.04504593	0.04201228	0.03959084	0.0382003	0.03761748	0.03809204	0.03944313	0.04231364	0.04475835	0.04894138	0.06937483	0.05275905	0.05704433	0.06083407	0.06369605	0.06728981	0.06888322	0.06981325	0.06846954	0.06699563	0.06379505	0.0607042	0.05638904	0.0530293	0.04900267	
0.814	0.04490443	0.04179562	0.03939969	0.03802297	0.03733236	0.03787225	0.03932941	0.04224699	0.04457872	0.04895841	0.06949198	0.05271047	0.05700587	0.06090442	0.06388313	0.0675291	0.06909762	0.06993717	0.06857856	0.06707925	0.06393024	0.0608367	0.0564389	0.05294415	0.04883845	
0.816	0.04483347	0.04171911	0.03926241	0.03785277	0.03711182	0.03758193	0.03905047	0.04216399	0.04452607	0.0489252	0.06965621	0.0526542	0.05705956	0.06109003	0.06404923	0.06774273	0.06931137	0.07005248	0.06876365	0.0671645	0.0641038	0.0608275	0.056496	0.05296275	0.04878777	
0.818	0.04475262	0.04161971	0.03903817	0.03766246	0.03699994	0.03731596	0.03887096	0.04199673	0.04449366	0.04877426	0.06993975	0.05265978	0.05708806	0.06109329	0.06418381	0.06796905	0.06943788	0.07034589	0.06888133	0.06726363	0.06424517	0.06099904	0.05646862	0.05301477	0.04863968	
0.8200001	0.04455471	0.04152026	0.03890629	0.03742483	0.03673259	0.03709365	0.03871901	0.04191374	0.04430831	0.04868329	0.07024211	0.05266652	0.05714067	0.06118435	0.06427521	0.06810778	0.06954082	0.0705758	0.06913278	0.06737081	0.06443189	0.06112618	0.05645395	0.05307587	0.04847402	
0.822	0.04442811	0.04141959	0.03874807	0.03726194	0.03653091	0.03687421	0.03861633	0.04174862	0.04410799	0.04865037	0.0704052	0.05257755	0.05712321	0.06129473	0.06448036	0.06826167	0.06983211	0.07086726	0.06939441	0.06747039	0.06459743	0.0612982	0.05658548	0.05300774	0.04839091	
0.8240001	0.04429483	0.04135268	0.03861334	0.03707919	0.03636009	0.03671684	0.03850594	0.04155331	0.04395638	0.04849129	0.07059766	0.05250181	0.05708677	0.06140264	0.06465281	0.06837628	0.07002647	0.07104276	0.06961611	0.06764901	0.06480355	0.06128768	0.05667795	0.05302764	0.04832394	
0.826	0.04425905	0.04119124	0.03851715	0.03685884	0.03606905	0.03659828	0.03839516	0.04131754	0.04390248	0.04837295	0.0707577	0.05246092	0.05708563	0.0614573	0.06477355	0.06848926	0.07013927	0.07128498	0.06974538	0.06787875	0.06488091	0.06135837	0.05672137	0.05302973	0.04822875	
0.8280001	0.04408278	0.04103816	0.03839304	0.0365723	0.03581392	0.03647653	0.03815895	0.04105624	0.04376357	0.0483405	0.07089094	0.05248089	0.05713995	0.0615908	0.06494055	0.06863724	0.07024451	0.07150344	0.06994788	0.06807925	0.06498723	0.06154395	0.05685572	0.05307759	0.04813874	
0.83	0.04403171	0.04096297	0.03824817	0.03644745	0.03562758	0.03623345	0.03803931	0.04091593	0.04355323	0.04824201	0.07118239	0.05254375	0.05722786	0.06162064	0.06505159	0.06886166	0.07037295	0.07166231	0.07010567	0.06827872	0.06518788	0.0616313	0.05690996	0.05295576	0.04809432	
0.832	0.04388756	0.04078091	0.03805888	0.03621734	0.03537326	0.03592545	0.03780659	0.04079352	0.04353166	0.04812326	0.07134011	0.05250183	0.05732442	0.06177889	0.0652941	0.06913097	0.07054544	0.07182191	0.07038195	0.0683888	0.06525335	0.0616507	0.05689766	0.05300833	0.04810977	
0.8340001	0.0437674	0.04057257	0.03794936	0.03606758	0.03514463	0.03563599	0.03763422	0.04051689	0.04350143	0.0480483	0.07151496	0.05246186	0.05733638	0.06182885	0.06548579	0.06939967	0.07073482	0.07211893	0.07057592	0.06854787	0.06532206	0.06181588	0.05692355	0.0529413	0.04805468	
0.836	0.04364124	0.04048325	0.03782606	0.03588947	0.03493611	0.03550774	0.03752293	0.04025016	0.04338443	0.04789723	0.07184327	0.05248046	0.05735291	0.06188816	0.06564753	0.06965685	0.07093938	0.07226631	0.07069751	0.06868063	0.06554515	0.06185336	0.05702452	0.05292302	0.04805698	
0.8380001	0.0435603	0.04033394	0.0376773	0.03561004	0.03462521	0.03525558	0.03726497	0.04011285	0.04327467	0.04787678	0.07214798	0.05237494	0.05746163	0.06201849	0.06575667	0.06974878	0.07109993	0.07250034	0.07099812	0.06887094	0.06578795	0.06192021	0.05699952	0.05284441	0.04799837	
0.84	0.04337431	0.04023889	0.03746744	0.0354737	0.03447802	0.03499612	0.03700502	0.03988053	0.04321152	0.04788207	0.07235582	0.05227684	0.05742348	0.06205704	0.0658446	0.06995608	0.07123641	0.07268959	0.07116496	0.06904016	0.06592558	0.06196212	0.05712468	0.05277274	0.04791323	
0.8420001	0.04331425	0.03998514	0.03728466	0.0351645	0.03425152	0.03470582	0.03679397	0.03967949	0.04306104	0.04780401	0.07260331	0.05232333	0.0574953	0.06213164	0.06593006	0.07009115	0.07151346	0.07301079	0.0713156	0.06924326	0.06610483	0.06208187	0.05711836	0.05267132	0.04775019	
0.844	0.04323814	0.03976213	0.0370034	0.03487079	0.03401652	0.03442418	0.03649093	0.03954863	0.04301361	0.04779591	0.07280068	0.05236157	0.05745536	0.06221385	0.06609683	0.07023376	0.07172428	0.07329074	0.07148184	0.06943522	0.06617368	0.062111	0.05723186	0.05271841	0.04759861	
0.846	0.04317855	0.0395265	0.03670459	0.03469226	0.03378793	0.03427644	0.03633347	0.03939795	0.04280731	0.04775612	0.07301413	0.05240745	0.05759218	0.06226082	0.06624773	0.07044994	0.07197367	0.07346959	0.07171731	0.0695788	0.06627111	0.06226624	0.05718521	0.05278096	0.04761763	
0.848	0.04310279	0.03934596	0.03655164	0.03441335	0.0336078	0.03394896	0.03611845	0.03913995	0.04275634	0.04764864	0.07329042	0.05229466	0.05764788	0.06230623	0.06645151	0.0705758	0.0722384	0.07380591	0.0719441	0.06978866	0.06634551	0.0623789	0.05723809	0.05272441	0.0475714	
0.85	0.04301397	0.03910549	0.03636134	0.03419394	0.03340782	0.03362029	0.03591099	0.03892138	0.04266784	0.04758836	0.07363467	0.05231334	0.05760927	0.06240163	0.06669217	0.07081979	0.07245398	0.07395741	0.0721224	0.0699662	0.06653559	0.06255231	0.05731368	0.05275476	0.04747348	
0.8520001	0.04290574	0.03883462	0.03613915	0.03390948	0.03315524	0.03341294	0.03567731	0.03881554	0.04247992	0.04745678	0.07397299	0.05222924	0.05766659	0.06261101	0.06677134	0.07102799	0.07270458	0.0742145	0.07229534	0.07015823	0.06663269	0.06267671	0.05738757	0.05273317	0.04733608	
0.854	0.04266774	0.03861053	0.0358776	0.03367993	0.03287668	0.03322918	0.03540577	0.03869178	0.04240412	0.04727873	0.07413933	0.05225994	0.05781253	0.06276624	0.06688663	0.07128961	0.07297952	0.07448599	0.07258389	0.07033099	0.06671728	0.06271369	0.05740255	0.0527592	0.04716817	
0.8560001	0.04259158	0.038466	0.03569339	0.03343831	0.03255397	0.03303901	0.03521826	0.03846738	0.04231435	0.04716367	0.07434177	0.05215511	0.05779101	0.0629297	0.06707469	0.07152424	0.07326741	0.0746524	0.0728882	0.07047482	0.06689993	0.06279454	0.05750652	0.05282265	0.04709346	
0.858	0.04236986	0.03828693	0.03537882	0.03310467	0.03224315	0.03275698	0.03507512	0.03834631	0.04212683	0.04715806	0.0746313	0.0520503	0.05786339	0.06301633	0.06721775	0.0716935	0.07359238	0.07499398	0.07316102	0.07059471	0.06714137	0.06284145	0.05753127	0.05286071	0.0470856	
0.86	0.04220194	0.0380254	0.03505798	0.0328624	0.03202093	0.0324838	0.03475231	0.03817078	0.04205422	0.04710073	0.07494615	0.05195969	0.05786146	0.06309138	0.06746309	0.07185144	0.07375155	0.07524581	0.07336	0.07086751	0.06724074	0.06304362	0.05754256	0.05280998	0.04694687	
0.862	0.04215192	0.03785793	0.03478273	0.03268781	0.03183366	0.0321936	0.03446653	0.0379167	0.04187571	0.04700534	0.07519753	0.05198385	0.05784173	0.06322036	0.06764249	0.07196771	0.0739928	0.07561131	0.0735473	0.07110462	0.06732596	0.06306337	0.05758316	0.05273401	0.04686415	
0.864	0.04197439	0.03769872	0.03445686	0.03232014	0.03157883	0.03195389	0.03414616	0.03770602	0.04164873	0.04692901	0.07547123	0.05201534	0.05789747	0.06343657	0.06777804	0.07214319	0.07432538	0.07583455	0.07378915	0.07142189	0.06747086	0.06310771	0.05758362	0.05272467	0.04681872	
0.8660001	0.04190516	0.03754736	0.03414144	0.03198128	0.03122361	0.03169351	0.0339768	0.03743816	0.04142444	0.04685651	0.07572058	0.05201786	0.05788301	0.06365077	0.06799012	0.07236211	0.07468433	0.07619673	0.07398989	0.07157364	0.06760699	0.06322547	0.05762487	0.05277941	0.0467879	
0.868	0.04178213	0.03731283	0.03392784	0.03172667	0.03090001	0.03152273	0.03365711	0.03720012	0.04128076	0.04685443	0.07609869	0.05204147	0.05796356	0.06386378	0.0681684	0.07255866	0.07501651	0.07639349	0.07434528	0.0717195	0.06779959	0.06336916	0.05764375	0.0528411	0.04672106	
0.8700001	0.04161756	0.03705574	0.03360374	0.03135437	0.0305711	0.0312732	0.03349334	0.03708399	0.04115772	0.04682892	0.07629932	0.05203211	0.05794778	0.06397293	0.06827929	0.07276995	0.07525715	0.07667537	0.07467773	0.07197099	0.06804498	0.06347551	0.05765945	0.05272553	0.04657505	
0.872	0.04155128	0.03686679	0.03343137	0.03113503	0.03031404	0.0309286	0.03323951	0.03680693	0.04098708	0.04673196	0.07666369	0.05202731	0.05808828	0.06419022	0.06837615	0.07303575	0.07549438	0.07703443	0.07502397	0.07227942	0.06828915	0.06364796	0.05764801	0.05272281	0.0465056	
0.874	0.04140325	0.03673766	0.03326557	0.03087058	0.0299307	0.03069618	0.03307774	0.03659343	0.04082771	0.04658154	0.07705987	0.05208699	0.05817989	0.06420927	0.06865568	0.07318587	0.07581109	0.07734928	0.07535154	0.07251288	0.06855978	0.06383567	0.05763957	0.05267135	0.04643637	
0.876	0.04129288	0.03657377	0.03292949	0.03052169	0.02968676	0.030434	0.03287153	0.0364628	0.04077136	0.04656221	0.07741007	0.05207984	0.05824892	0.0642546	0.06890436	0.07343394	0.07613053	0.0776194	0.07566789	0.07284126	0.06870922	0.06395896	0.05774408	0.05267891	0.04640635	
0.878	0.04115492	0.0363995	0.03257163	0.03020328	0.02942965	0.03004988	0.03250473	0.03630614	0.04062992	0.04651841	0.07769503	0.05204199	0.05820869	0.06440214	0.0691311	0.07371142	0.07634246	0.07800174	0.07599735	0.07304046	0.06892934	0.06413248	0.05777396	0.0526126	0.0462805	
0.8800001	0.04105096	0.03608012	0.03228038	0.02998882	0.0290499	0.02981406	0.03214692	0.03602152	0.0404098	0.04634495	0.07793607	0.05208323	0.05830079	0.06457938	0.06939811	0.07385583	0.07654156	0.07836614	0.07625236	0.07323077	0.06906044	0.06435511	0.05785588	0.05263455	0.04624385	
0.882	0.04091361	0.03580017	0.03195123	0.02966617	0.02882665	0.02955587	0.03195935	0.03588625	0.04024244	0.04619173	0.07817668	0.05211477	0.05827121	0.06480332	0.06964364	0.07419959	0.07691487	0.07859856	0.07661159	0.07350525	0.06922458	0.06447463	0.05796492	0.05258111	0.0461996	
0.8840001	0.04064208	0.03550337	0.03174884	0.02943854	0.02842576	0.02922073	0.03173274	0.03566442	0.04012712	0.04603922	0.07843189	0.05212671	0.0583313	0.06491435	0.06990951	0.07447288	0.07722323	0.07891984	0.07689314	0.07375927	0.06950285	0.06460509	0.05796204	0.05260781	0.04607342	
0.886	0.04054908	0.03523602	0.03145722	0.02911013	0.02820768	0.02899867	0.03135707	0.03536112	0.0399614	0.04595871	0.078719	0.05215623	0.05830816	0.06511784	0.07016479	0.07470184	0.07742131	0.07932416	0.07720778	0.07408933	0.06964583	0.06473876	0.05811971	0.05253657	0.04597244	
0.8880001	0.04034377	0.03495281	0.03117209	0.02874757	0.02798022	0.02859639	0.03116751	0.03514425	0.03981622	0.04576512	0.07906286	0.05204616	0.05847196	0.06524704	0.07038774	0.07504702	0.07776297	0.07970428	0.07757793	0.07430884	0.06981727	0.0649152	0.0582276	0.05242676	0.04591407	
0.89	0.0401783	0.0346495	0.03090559	0.028509	0.02758519	0.02831276	0.03079899	0.03496685	0.03971798	0.04557196	0.07939943	0.0521022	0.05847724	0.06531995	0.07059439	0.07521334	0.07813796	0.07997703	0.07794458	0.07450965	0.07004347	0.06494612	0.05823798	0.05242994	0.04584007	
0.892	0.03991317	0.03447115	0.03060336	0.02814303	0.02720708	0.02800085	0.03051299	0.03464101	0.03945881	0.04555948	0.07967925	0.05204137	0.05846962	0.06535368	0.07082346	0.07555877	0.07851527	0.080351	0.07827437	0.07472685	0.0703366	0.06512894	0.05832867	0.05249757	0.04564957	
0.8940001	0.03980521	0.03429984	0.03029236	0.02791498	0.02683385	0.02765545	0.03025489	0.03429167	0.0392071	0.04553439	0.08010465	0.05204413	0.05857638	0.06555402	0.07094148	0.0758448	0.07884394	0.08063427	0.07848994	0.07494419	0.07054105	0.06525449	0.05848018	0.05246939	0.04561662	
0.896	0.03960128	0.03411026	0.03007745	0.02760122	0.02657584	0.02725738	0.03000599	0.03398375	0.03908662	0.04545102	0.08040516	0.05192386	0.05872893	0.06561144	0.07120833	0.07610129	0.079164	0.08092251	0.07886809	0.07517031	0.07078025	0.06536873	0.05847389	0.05253129	0.04558146	
0.8980001	0.03950812	0.0338521	0.02982171	0.02733701	0.02631013	0.02692288	0.02978506	0.03364551	0.03884174	0.04542351	0.08077797	0.05183328	0.0588764	0.0657678	0.07136491	0.07631018	0.07939281	0.08118887	0.07919215	0.0755336	0.07092579	0.06549571	0.05860284	0.05259408	0.0455587	
0.9	0.03926357	0.03353551	0.02954491	0.02694948	0.02588881	0.02665941	0.02952256	0.03338392	0.03875126	0.04539534	0.08109498	0.05185997	0.05887841	0.06582922	0.07162736	0.07663511	0.07967339	0.08144657	0.0795785	0.07574783	0.07114854	0.0656556	0.05863572	0.05258974	0.045412	
0.9020001	0.038967	0.03329506	0.02932778	0.02663294	0.02563335	0.02627473	0.02916626	0.03315529	0.0386265	0.04533825	0.08145191	0.05175956	0.05889891	0.0658835	0.07175875	0.07695666	0.08004265	0.08180398	0.07984478	0.07594601	0.07128315	0.06575932	0.05866414	0.05249624	0.04533133	
0.904	0.03874218	0.0329631	0.02895154	0.02623862	0.02533306	0.02597544	0.02890456	0.03293297	0.03847234	0.04514634	0.08172956	0.05183256	0.05905176	0.06612835	0.07193833	0.07714283	0.08030429	0.0820591	0.08023119	0.0763223	0.07144474	0.06595761	0.05881429	0.05252312	0.0452655	
0.906	0.03859026	0.03263002	0.02867128	0.02580375	0.02500032	0.02553261	0.02850208	0.03257251	0.0383602	0.04494081	0.0820072	0.05186119	0.05912428	0.06637336	0.07212953	0.07738921	0.08055414	0.08236963	0.080557	0.07659429	0.07162468	0.06619518	0.05882561	0.05243798	0.04520055	
0.9080001	0.03829394	0.03241716	0.02834466	0.02545349	0.0246044	0.02515379	0.02823738	0.0323486	0.0380938	0.0448508	0.08246584	0.05181873	0.05915355	0.06646148	0.07244238	0.07765228	0.08094555	0.08272898	0.08083864	0.07682107	0.07181288	0.06632903	0.05884447	0.05244812	0.04508869	
0.91	0.03815202	0.03213833	0.02802053	0.02503102	0.02421521	0.02475364	0.02799214	0.03211292	0.0378374	0.04470285	0.08278853	0.0517831	0.05920328	0.06661652	0.07258965	0.07796705	0.08120719	0.08300972	0.08114309	0.07719695	0.07211269	0.06646704	0.05893493	0.05240556	0.04503553	
0.9120001	0.03802477	0.03193816	0.02773027	0.02467429	0.02389639	0.02444821	0.02761312	0.03175828	0.03771086	0.04461021	0.08317921	0.05173638	0.05921017	0.066827	0.07286876	0.07821907	0.08149327	0.08337945	0.0815488	0.07743513	0.07244077	0.06652285	0.0590639	0.05238923	0.04490444	
0.914	0.03774271	0.03159697	0.02746221	0.02422999	0.02346013	0.02401844	0.02731522	0.0314242	0.03758194	0.04454054	0.08355922	0.05173904	0.05935793	0.06696791	0.07301238	0.07845721	0.0818234	0.08376813	0.08194443	0.07774434	0.07275905	0.06663047	0.05920587	0.05233238	0.04470392	
0.9160001	0.0375816	0.03123189	0.02709889	0.02389904	0.02313413	0.02355925	0.02692579	0.03117046	0.03730948	0.04434213	0.08391725	0.05174072	0.05950331	0.06706294	0.07325374	0.07884112	0.08218694	0.08407164	0.0823059	0.0780878	0.07304689	0.06682503	0.05927614	0.05232882	0.0446278	
0.918	0.03728215	0.0310524	0.0267477	0.02349032	0.02278114	0.02317315	0.02666869	0.03088165	0.03716111	0.04430004	0.08431248	0.05163646	0.05965258	0.06720962	0.07359815	0.07911207	0.08257805	0.08447567	0.08264294	0.0784739	0.07334886	0.06701332	0.05927429	0.05231337	0.04443885	
0.92	0.03697623	0.03085265	0.02647009	0.02319141	0.02229202	0.02289177	0.02629506	0.03050586	0.03691492	0.04423401	0.08460655	0.0515531	0.0597038	0.06741703	0.07384615	0.07942499	0.08292751	0.08477989	0.08305411	0.07872463	0.07369968	0.06724556	0.05933096	0.05218968	0.04430237	
0.9220001	0.03673077	0.03048878	0.02602471	0.02280007	0.02183146	0.02250504	0.02602028	0.03026029	0.036799	0.04401776	0.08507282	0.05145898	0.05984025	0.06755412	0.07417783	0.07983912	0.08329107	0.08524413	0.08334929	0.07906853	0.07391933	0.06733165	0.05950972	0.05217453	0.04413441	
0.924	0.03660933	0.03023992	0.02576374	0.02242229	0.02136777	0.02213526	0.02576006	0.03005439	0.03666413	0.04381451	0.0855402	0.05145156	0.05985091	0.06781849	0.07441623	0.08013731	0.08366213	0.08566455	0.08382126	0.07938753	0.07418671	0.06755299	0.05956419	0.05209513	0.04392348	
0.9260001	0.03633211	0.02984656	0.02538192	0.02209635	0.02103032	0.02179194	0.02535846	0.02981131	0.03649893	0.04360835	0.08595644	0.05144558	0.05998867	0.06807573	0.07472325	0.08049205	0.08410423	0.08604538	0.0841608	0.07982273	0.07445988	0.06780829	0.05968344	0.05208004	0.04387036	
0.928	0.03619566	0.02948549	0.02501768	0.02165231	0.0206959	0.02146553	0.02497402	0.02949436	0.03627215	0.04352087	0.08634554	0.05136093	0.06005765	0.0681666	0.07504569	0.08072741	0.0843934	0.08638343	0.08452229	0.08013501	0.07468159	0.06805875	0.05984243	0.05205378	0.043795	
0.9300001	0.03606647	0.02927779	0.02460337	0.02124433	0.02030323	0.02098937	0.02466206	0.02914981	0.03603983	0.04340373	0.0867026	0.05129615	0.06019473	0.06830966	0.07528598	0.08115743	0.08474861	0.08676421	0.08497135	0.08045685	0.07488725	0.06825048	0.05985667	0.052065	0.04365797	
0.932	0.03584824	0.02906714	0.02426608	0.02075105	0.01993836	0.02050101	0.02428349	0.02892889	0.03588841	0.04319979	0.08705124	0.0512467	0.06032933	0.06848718	0.07556389	0.08142209	0.08512275	0.08717404	0.08532143	0.08087961	0.07516229	0.06837842	0.05996915	0.05193364	0.04353462	
0.934	0.03567018	0.02872598	0.02380501	0.02043168	0.01947406	0.02017296	0.02397579	0.02867869	0.03555166	0.04300176	0.08745745	0.05112786	0.06043426	0.06858832	0.07575776	0.0817962	0.08554894	0.08751217	0.08578635	0.08115872	0.07535937	0.0685009	0.06003673	0.05199892	0.04339592	
0.936	0.03549445	0.02833502	0.02345358	0.02005911	0.01911719	0.01978797	0.02357141	0.02835985	0.03524663	0.04289221	0.08785732	0.05112405	0.06046787	0.06884487	0.07593758	0.08211993	0.08602951	0.08791289	0.08611271	0.08141401	0.07557172	0.06871048	0.06012133	0.05198559	0.04318142	
0.938	0.03526508	0.02801736	0.02297324	0.01959922	0.01876848	0.01939607	0.02317292	0.02812734	0.03497236	0.04272017	0.08838643	0.05105297	0.06055721	0.06902578	0.07626928	0.08248837	0.0864803	0.08826254	0.08645853	0.08174977	0.07594247	0.0688469	0.0601758	0.05190071	0.04294664	
0.9400001	0.03511903	0.02774052	0.02263845	0.01916684	0.0182614	0.01887587	0.02283303	0.02770372	0.03482588	0.04264615	0.08876808	0.05096408	0.060541	0.0692124	0.07655314	0.08290142	0.08683161	0.088704	0.08685468	0.08213739	0.07616966	0.06893485	0.06031641	0.05185497	0.04281113	
0.942	0.03483008	0.02735506	0.02233075	0.01874739	0.01783666	0.01854555	0.02242189	0.02730422	0.03457712	0.04247692	0.0891804	0.05101843	0.06057081	0.06933825	0.07689589	0.08329224	0.0872142	0.08911922	0.08723922	0.08255085	0.07651839	0.06916565	0.06034458	0.0518438	0.04274511	
0.9440001	0.03462789	0.02694731	0.02184358	0.01832079	0.01740067	0.01819676	0.0220651	0.02703844	0.03425647	0.04237576	0.08970044	0.05103524	0.06056413	0.06945899	0.07714427	0.08361921	0.08764921	0.08948146	0.08770964	0.08298848	0.07683799	0.06929541	0.06043487	0.05182918	0.04256597	
0.946	0.03444858	0.0265553	0.02139328	0.01792827	0.01688561	0.01771272	0.02165583	0.02676812	0.03399988	0.04226029	0.09007545	0.05095965	0.06069789	0.0696037	0.07753263	0.0840223	0.08805647	0.08985683	0.08817324	0.08342147	0.07709254	0.06944587	0.06061886	0.05177982	0.04232964	
0.9480001	0.03414157	0.02628896	0.02092698	0.01740731	0.01649673	0.01718646	0.02119867	0.02652231	0.03382338	0.04217735	0.09048276	0.05092748	0.06079312	0.06970704	0.07783325	0.08431013	0.08846989	0.09026387	0.08867843	0.0837947	0.07744296	0.06968471	0.06066917	0.05177539	0.04213097	
0.95	0.03390894	0.0258894	0.02042649	0.01692275	0.01598433	0.01667183	0.02074436	0.02626611	0.03352519	0.04208543	0.09093184	0.05090319	0.06081346	0.06985043	0.07811927	0.08459832	0.08885264	0.09078014	0.08914776	0.08416914	0.07768556	0.06991562	0.06068151	0.0518362	0.04196547	
0.952	0.03368896	0.02554738	0.01993077	0.01653044	0.01558021	0.01625609	0.02041435	0.02600495	0.03333181	0.04198444	0.09151262	0.05080519	0.06096572	0.07002775	0.07837371	0.08498526	0.08925125	0.09120771	0.08954406	0.08465253	0.07805267	0.07021033	0.06069924	0.05183716	0.04187975	
