Time	MeshX	MeshY	
0.539	-0.1048398	-0.2810926	
0.54	-0.1048398	-0.2810926	
0.541	-0.1048398	-0.2810926	
0.5420001	-0.1048398	-0.2810926	
0.543	-0.1048398	-0.2810926	
0.544	-0.1048398	-0.2810926	
0.545	-0.1048398	-0.2810926	
0.546	-0.1048398	-0.2810926	
0.5470001	-0.1048398	-0.2810926	
0.548	-0.1048398	-0.2810926	
0.549	-0.1048398	-0.2810926	
0.55	-0.1048398	-0.2810926	
0.551	-0.1048398	-0.2810926	
0.552	-0.1048398	-0.2810926	
0.553	-0.1048398	-0.2810926	
0.554	-0.1048398	-0.2810926	
0.555	-0.1048398	-0.2810926	
0.5560001	-0.1048398	-0.2810926	
0.557	-0.1048398	-0.2810926	
0.558	-0.1048398	-0.2810926	
0.559	-0.1048398	-0.2810926	
0.56	-0.1048398	-0.2810926	
0.561	-0.1048398	-0.2810926	
0.562	-0.1048398	-0.2810926	
0.563	-0.1048398	-0.2810926	
0.564	-0.1048398	-0.2810926	
0.565	-0.1048398	-0.2810926	
0.566	-0.1048398	-0.2810926	
0.567	-0.1048398	-0.2810926	
0.568	-0.1048398	-0.2810926	
0.569	-0.1048398	-0.2810926	
0.5700001	-0.1048398	-0.2810926	
0.571	-0.1048398	-0.2810926	
0.572	-0.1048398	-0.2810926	
0.573	-0.1048398	-0.2810926	
0.574	-0.1048398	-0.2810926	
0.575	-0.1048398	-0.2810926	
0.576	-0.1048398	-0.2810926	
0.577	-0.1048398	-0.2810926	
0.578	-0.1048398	-0.2810926	
0.5790001	-0.1048398	-0.2810926	
0.58	-0.1048398	-0.2810926	
0.581	-0.1048398	-0.2810926	
0.582	-0.1048398	-0.2810926	
0.583	-0.1048398	-0.2810926	
0.5840001	-0.1048398	-0.2810926	
0.585	-0.1048398	-0.2810926	
0.586	-0.1048398	-0.2810926	
0.587	-0.1048398	-0.2810926	
0.588	-0.1048398	-0.2810926	
0.589	-0.1048398	-0.2810926	
0.59	-0.1048398	-0.2810926	
0.591	-0.1048398	-0.2810926	
0.592	-0.1048398	-0.2810926	
0.5930001	-0.1048398	-0.2810926	
0.594	-0.1048398	-0.2810926	
0.595	-0.1048398	-0.2810926	
0.596	-0.1048398	-0.2810926	
0.597	-0.1048398	-0.2810926	
0.598	-0.1048398	-0.2810926	
0.599	-0.1048398	-0.2810926	
0.6	-0.1048398	-0.2810926	
0.601	-0.1048398	-0.2810926	
0.6020001	-0.1048398	-0.2810926	
0.603	-0.1048398	-0.2810926	
0.604	-0.1048398	-0.2810926	
0.605	-0.1048398	-0.2810926	
0.606	-0.1048398	-0.2810926	
0.6070001	-0.1048398	-0.2810926	
0.608	-0.1048398	-0.2810926	
0.609	-0.1048398	-0.2810926	
0.61	-0.1048398	-0.2810926	
0.611	-0.1048398	-0.2810926	
0.612	-0.1048398	-0.2810926	
0.613	-0.1048398	-0.2810926	
0.614	-0.1048398	-0.2810926	
0.615	-0.1048398	-0.2810926	
0.6160001	-0.1048398	-0.2810926	
0.617	-0.1048398	-0.2810926	
0.618	-0.1048398	-0.2810926	
0.619	-0.1048398	-0.2810926	
0.62	-0.1048398	-0.2810926	
0.6210001	-0.1048398	-0.2810926	
0.622	-0.1048398	-0.2810926	
0.623	-0.1048398	-0.2810926	
0.624	-0.1048398	-0.2810926	
0.625	-0.1048398	-0.2810926	
0.626	-0.1048398	-0.2810926	
0.627	-0.1048398	-0.2810926	
0.628	-0.1048398	-0.2810926	
0.629	-0.1048398	-0.2810926	
0.6300001	-0.1048398	-0.2810926	
0.631	-0.1048398	-0.2810926	
0.632	-0.1048398	-0.2810926	
0.633	-0.1048398	-0.2810926	
0.634	-0.1048398	-0.2810926	
0.6350001	-0.1048398	-0.2810926	
0.636	-0.1048398	-0.2810926	
