Time	II	Ia	Length	
2.679	154.0482	89.37618	0.5091629	
2.68	154.0508	89.36842	0.5091629	
2.681	154.0533	89.36061	0.5091628	
2.682	154.0558	89.35291	0.5091628	
2.683	154.0584	89.34516	0.5091628	
2.684	154.0609	89.33746	0.5091627	
2.685	154.0634	89.32985	0.5091627	
2.686	154.0658	89.3222	0.5091627	
2.687	154.0683	89.31464	0.5091627	
2.688	154.0708	89.30705	0.5091626	
2.689	154.0732	89.29956	0.5091626	
2.69	154.0757	89.2921	0.5091626	
2.691	154.0781	89.28461	0.5091625	
2.692	154.0805	89.2772	0.5091625	
2.693	154.0829	89.26977	0.5091625	
2.694	154.0853	89.26242	0.5091625	
2.695	154.0877	89.25504	0.5091624	
2.696	154.0901	89.24776	0.5091624	
2.697	154.0925	89.24043	0.5091624	
2.698	154.0949	89.23322	0.5091624	
2.699	154.0972	89.22595	0.5091623	
2.7	154.0996	89.21878	0.5091623	
2.701	154.1019	89.21164	0.5091623	
2.702	154.1042	89.20447	0.5091622	
2.703	154.1065	89.19739	0.5091622	
2.704	154.1089	89.19027	0.5091622	
2.705	154.1111	89.18324	0.5091622	
2.706	154.1134	89.17625	0.5091622	
2.707	154.1157	89.16921	0.5091621	
2.708	154.118	89.16227	0.5091621	
2.709	154.1202	89.15529	0.5091621	
2.71	154.1225	89.14841	0.5091621	
2.711	154.1248	89.14156	0.5091621	
2.712	154.127	89.13465	0.509162	
2.713	154.1292	89.12785	0.509162	
2.714	154.1314	89.12108	0.509162	
2.715	154.1336	89.11426	0.5091619	
2.716	154.1358	89.10754	0.5091619	
2.717	154.138	89.10078	0.5091619	
2.718	154.1402	89.09412	0.5091619	
2.719	154.1424	89.08748	0.5091619	
2.72	154.1445	89.0808	0.5091618	
2.721	154.1467	89.07421	0.5091618	
2.722	154.1488	89.06765	0.5091618	
2.723	154.151	89.06112	0.5091618	
2.724	154.1531	89.05454	0.5091618	
2.725	154.1552	89.04807	0.5091618	
2.726	154.1573	89.0416	0.5091618	
2.727	154.1595	89.03511	0.5091617	
2.728	154.1615	89.02871	0.5091617	
2.729	154.1636	89.02232	0.5091617	
2.73	154.1657	89.01591	0.5091617	
2.731	154.1678	89.00957	0.5091617	
2.732	154.1699	89.00321	0.5091616	
2.733	154.1719	88.99693	0.5091616	
2.734	154.174	88.99068	0.5091616	
2.735	154.176	88.98446	0.5091616	
2.736	154.178	88.97826	0.5091616	
2.737	154.18	88.97201	0.5091615	
2.738	154.1821	88.96586	0.5091615	
2.739	154.1841	88.95973	0.5091615	
2.74	154.1861	88.95357	0.5091615	
2.741	154.188	88.94749	0.5091615	
2.742	154.19	88.94144	0.5091615	
2.743	154.192	88.93534	0.5091614	
2.744	154.194	88.92934	0.5091614	
2.745	154.1959	88.92336	0.5091614	
2.746	154.1979	88.9174	0.5091614	
2.747	154.1998	88.91147	0.5091614	
2.748	154.2017	88.90549	0.5091614	
2.749	154.2037	88.8996	0.5091614	
2.75	154.2056	88.89374	0.5091614	
2.751	154.2075	88.88783	0.5091613	
2.752	154.2094	88.88202	0.5091613	
2.753	154.2113	88.87623	0.5091613	
2.754	154.2132	88.87046	0.5091613	
2.755	154.2151	88.86471	0.5091613	
2.756	154.2169	88.85892	0.5091612	
2.757	154.2188	88.85322	0.5091612	
2.758	154.2207	88.84755	0.5091612	
2.759	154.2225	88.8419	0.5091612	
2.76	154.2244	88.8362	0.5091612	
2.761	154.2262	88.83058	0.5091612	
2.762	154.228	88.825	0.5091612	
2.763	154.2298	88.81944	0.5091612	
2.764	154.2317	88.81383	0.5091611	
2.765	154.2335	88.80831	0.5091611	
2.766	154.2353	88.80281	0.5091611	
2.767	154.237	88.79734	0.5091611	
2.768	154.2388	88.79189	0.5091611	
2.769	154.2406	88.78645	0.5091611	
2.77	154.2424	88.78098	0.5091611	
2.771	154.2442	88.77559	0.5091611	
2.772	154.2459	88.77023	0.5091611	
2.773	154.2477	88.76488	0.5091611	
2.774	154.2494	88.75949	0.509161	
2.775	154.2511	88.7542	0.509161	
2.776	154.2529	88.74891	0.509161	
2.777	154.2546	88.74364	0.509161	
2.778	154.2563	88.73841	0.509161	
2.779	154.258	88.73318	0.509161	
2.78	154.2597	88.72799	0.509161	
2.781	154.2614	88.72276	0.5091609	
2.782	154.2631	88.7176	0.5091609	
2.783	154.2648	88.71246	0.5091609	
2.784	154.2664	88.70734	0.5091609	
2.785	154.2681	88.70226	0.5091609	
2.786	154.2698	88.69711	0.5091609	
2.787	154.2714	88.69206	0.5091609	
2.788	154.2731	88.68703	0.5091609	
2.789	154.2747	88.68201	0.5091609	
2.79	154.2764	88.67702	0.5091609	
2.791	154.278	88.67206	0.5091609	
2.792	154.2796	88.66704	0.5091608	
2.793	154.2812	88.66211	0.5091608	
2.794	154.2828	88.6572	0.5091608	
2.795	154.2844	88.65231	0.5091608	
2.796	154.286	88.64743	0.5091608	
2.797	154.2876	88.64257	0.5091608	
2.798	154.2892	88.63766	0.5091608	
2.799	154.2908	88.63286	0.5091608	
2.8	154.2923	88.62806	0.5091608	
2.801	154.2939	88.62328	0.5091608	
2.802	154.2954	88.61852	0.5091608	
2.803	154.297	88.61378	0.5091608	
2.804	154.2985	88.60906	0.5091608	
2.805	154.3001	88.60436	0.5091608	
2.806	154.3016	88.59962	0.5091607	
2.807	154.3031	88.59496	0.5091607	
2.808	154.3047	88.5903	0.5091607	
2.809	154.3062	88.58569	0.5091607	
2.81	154.3077	88.58107	0.5091607	
2.811	154.3092	88.57648	0.5091607	
2.812	154.3107	88.57191	0.5091607	
2.813	154.3122	88.56736	0.5091607	
2.814	154.3137	88.56276	0.5091606	
2.815	154.3151	88.55824	0.5091606	
2.816	154.3166	88.55374	0.5091606	
2.817	154.3181	88.54927	0.5091606	
2.818	154.3195	88.5448	0.5091606	
2.819	154.321	88.54036	0.5091606	
2.82	154.3224	88.53593	0.5091606	
2.821	154.3239	88.53152	0.5091606	
2.822	154.3253	88.52713	0.5091606	
2.823	154.3267	88.5227	0.5091606	
2.824	154.3282	88.51834	0.5091606	
2.825	154.3296	88.51401	0.5091606	
2.826	154.331	88.50968	0.5091606	
2.827	154.3324	88.50538	0.5091606	
2.828	154.3338	88.5011	0.5091606	
2.829	154.3352	88.49683	0.5091606	
2.83	154.3366	88.49257	0.5091606	
2.831	154.338	88.48827	0.5091605	
2.832	154.3394	88.48405	0.5091605	
2.833	154.3407	88.47985	0.5091605	
2.834	154.3421	88.47567	0.5091605	
2.835	154.3435	88.4715	0.5091605	
2.836	154.3448	88.46735	0.5091605	
2.837	154.3462	88.46323	0.5091605	
2.838	154.3475	88.4591	0.5091605	
2.839	154.3489	88.455	0.5091605	
2.84	154.3502	88.45091	0.5091605	
2.841	154.3515	88.44685	0.5091605	
2.842	154.3529	88.44273	0.5091605	
2.843	154.3542	88.4387	0.5091605	
2.844	154.3555	88.43468	0.5091605	
2.845	154.3568	88.43067	0.5091605	
2.846	154.3581	88.42669	0.5091605	
2.847	154.3594	88.42271	0.5091605	
2.848	154.3607	88.41876	0.5091605	
2.849	154.362	88.41482	0.5091605	
2.85	154.3633	88.4109	0.5091605	
2.851	154.3646	88.40699	0.5091605	
2.852	154.3658	88.4031	0.5091605	
2.853	154.3671	88.39915	0.5091604	
2.854	154.3684	88.3953	0.5091604	
2.855	154.3696	88.39145	0.5091604	
2.856	154.3709	88.38762	0.5091604	
2.857	154.3721	88.3838	0.5091604	
2.858	154.3734	88.38	0.5091604	
2.859	154.3746	88.37623	0.5091604	
2.86	154.3759	88.37246	0.5091604	
2.861	154.3771	88.36871	0.5091604	
2.862	154.3783	88.36496	0.5091604	
2.863	154.3795	88.36124	0.5091604	
2.864	154.3807	88.35754	0.5091604	
2.865	154.3819	88.35384	0.5091604	
2.866	154.3831	88.35016	0.5091604	
2.867	154.3843	88.34643	0.5091603	
2.868	154.3855	88.34277	0.5091603	
2.869	154.3867	88.33914	0.5091603	
2.87	154.3879	88.33552	0.5091603	
2.871	154.3891	88.33192	0.5091603	
2.872	154.3903	88.32832	0.5091603	
2.873	154.3914	88.32475	0.5091603	
2.874	154.3926	88.32117	0.5091603	
2.875	154.3938	88.31763	0.5091603	
2.876	154.3949	88.31409	0.5091603	
2.877	154.3961	88.31058	0.5091603	
2.878	154.3972	88.30708	0.5091603	
2.879	154.3984	88.30358	0.5091603	
2.88	154.3995	88.30009	0.5091603	
2.881	154.4007	88.29664	0.5091603	
2.882	154.4018	88.29311	0.5091603	
2.883	154.4029	88.28968	0.5091603	
2.884	154.404	88.28625	0.5091603	
2.885	154.4051	88.28284	0.5091603	
2.886	154.4063	88.27945	0.5091603	
2.887	154.4073	88.27607	0.5091603	
2.888	154.4084	88.2727	0.5091603	
2.889	154.4095	88.26935	0.5091603	
2.89	154.4106	88.26601	0.5091603	
2.891	154.4117	88.26268	0.5091603	
2.892	154.4128	88.25935	0.5091603	
2.893	154.4139	88.25607	0.5091603	
2.894	154.415	88.25277	0.5091603	
2.895	154.416	88.2495	0.5091603	
2.896	154.4171	88.24624	0.5091603	
2.897	154.4182	88.24298	0.5091603	
2.898	154.4192	88.23975	0.5091603	
2.899	154.4203	88.23653	0.5091603	
2.9	154.4213	88.23331	0.5091603	
2.901	154.4224	88.23012	0.5091603	
2.902	154.4234	88.22687	0.5091602	
2.903	154.4245	88.22369	0.5091602	
2.904	154.4255	88.22054	0.5091602	
2.905	154.4265	88.21738	0.5091602	
2.906	154.4276	88.21426	0.5091602	
2.907	154.4286	88.21114	0.5091602	
2.908	154.4296	88.20803	0.5091602	
2.909	154.4306	88.20493	0.5091602	
2.91	154.4316	88.20185	0.5091602	
2.911	154.4326	88.19878	0.5091602	
2.912	154.4336	88.19572	0.5091602	
2.913	154.4346	88.19267	0.5091602	
2.914	154.4356	88.18964	0.5091602	
2.915	154.4366	88.18661	0.5091602	
2.916	154.4376	88.18359	0.5091602	
2.917	154.4386	88.1806	0.5091602	
2.918	154.4396	88.17761	0.5091602	
2.919	154.4405	88.17464	0.5091602	
2.92	154.4415	88.17167	0.5091602	
2.921	154.4425	88.16872	0.5091602	
2.922	154.4434	88.16578	0.5091602	
2.923	154.4444	88.16286	0.5091602	
2.924	154.4453	88.15994	0.5091602	
2.925	154.4463	88.15697	0.5091602	
2.926	154.4472	88.15408	0.5091602	
2.927	154.4482	88.1512	0.5091602	
2.928	154.4491	88.14833	0.5091602	
2.929	154.45	88.14547	0.5091602	
2.93	154.451	88.14262	0.5091602	
2.931	154.4519	88.13979	0.5091602	
2.932	154.4528	88.13696	0.5091602	
2.933	154.4538	88.13415	0.5091602	
2.934	154.4547	88.13134	0.5091602	
2.935	154.4556	88.12856	0.5091602	
2.936	154.4565	88.12578	0.5091602	
2.937	154.4574	88.12301	0.5091602	
2.938	154.4583	88.12025	0.5091602	
2.939	154.4592	88.1175	0.5091602	
2.94	154.4601	88.11476	0.5091602	
2.941	154.461	88.11204	0.5091602	
2.942	154.4619	88.10933	0.5091602	
2.943	154.4628	88.10663	0.5091602	
2.944	154.4636	88.10394	0.5091602	
2.945	154.4645	88.10126	0.5091602	
2.946	154.4654	88.09859	0.5091602	
2.947	154.4663	88.09592	0.5091602	
2.948	154.4671	88.09328	0.5091602	
2.949	154.468	88.09064	0.5091602	
2.95	154.4688	88.08802	0.5091602	
2.951	154.4697	88.0854	0.5091602	
2.952	154.4706	88.0828	0.5091602	
2.953	154.4714	88.0802	0.5091602	
2.954	154.4723	88.07761	0.5091602	
2.955	154.4731	88.07504	0.5091602	
2.956	154.4739	88.07247	0.5091602	
2.957	154.4748	88.06992	0.5091602	
2.958	154.4756	88.06731	0.5091601	
2.959	154.4764	88.06477	0.5091601	
2.96	154.4773	88.06226	0.5091601	
2.961	154.4781	88.05974	0.5091601	
2.962	154.4789	88.05724	0.5091601	
2.963	154.4797	88.05473	0.5091601	
2.964	154.4805	88.05225	0.5091601	
2.965	154.4813	88.04978	0.5091601	
2.966	154.4821	88.04732	0.5091601	
2.967	154.483	88.04486	0.5091601	
2.968	154.4838	88.04242	0.5091601	
2.969	154.4846	88.03999	0.5091601	
2.97	154.4854	88.03756	0.5091601	
2.971	154.4861	88.03515	0.5091601	
2.972	154.4869	88.03274	0.5091601	
2.973	154.4877	88.03035	0.5091601	
2.974	154.4885	88.02796	0.5091601	
2.975	154.4893	88.02558	0.5091601	
2.976	154.49	88.02322	0.5091601	
2.977	154.4908	88.02087	0.5091601	
2.978	154.4916	88.01851	0.5091601	
2.979	154.4923	88.01617	0.5091601	
2.98	154.4931	88.01384	0.5091601	
2.981	154.4939	88.01152	0.5091601	
2.982	154.4946	88.00921	0.5091601	
2.983	154.4954	88.00691	0.5091601	
2.984	154.4961	88.00462	0.5091601	
2.985	154.4969	88.00234	0.5091601	
2.986	154.4976	88.00006	0.5091601	
2.987	154.4984	87.9978	0.5091601	
2.988	154.4991	87.99554	0.5091601	
2.989	154.4998	87.99329	0.5091601	
2.99	154.5006	87.99107	0.5091601	
2.991	154.5013	87.98884	0.5091601	
2.992	154.502	87.98662	0.5091601	
2.993	154.5027	87.98441	0.5091601	
2.994	154.5035	87.9822	0.5091601	
2.995	154.5042	87.98001	0.5091601	
2.996	154.5049	87.97782	0.5091601	
2.997	154.5056	87.97565	0.5091601	
2.998	154.5063	87.97349	0.5091601	
2.999	154.507	87.97132	0.5091601	
3	154.5077	87.96918	0.5091601	
3.001	154.5084	87.96703	0.5091601	
3.002	154.5091	87.9649	0.5091601	
3.003	154.5098	87.96278	0.5091601	
3.004	154.5105	87.96066	0.5091601	
3.005	154.5112	87.95855	0.5091601	
3.006	154.5119	87.95639	0.50916	
3.007	154.5126	87.9543	0.50916	
3.008	154.5133	87.95222	0.50916	
3.009	154.5139	87.95014	0.50916	
3.01	154.5146	87.94808	0.50916	
3.011	154.5153	87.94602	0.50916	
3.012	154.5159	87.94397	0.50916	
3.013	154.5166	87.94193	0.50916	
3.014	154.5173	87.9399	0.50916	
3.015	154.5179	87.93787	0.50916	
3.016	154.5186	87.93586	0.50916	
3.017	154.5193	87.93385	0.50916	
3.018	154.5199	87.93185	0.50916	
3.019	154.5206	87.92986	0.50916	
3.02	154.5212	87.92788	0.50916	
3.021	154.5219	87.9259	0.50916	
3.022	154.5225	87.92393	0.50916	
3.023	154.5232	87.92197	0.50916	
3.024	154.5238	87.92003	0.50916	
3.025	154.5244	87.91808	0.50916	
3.026	154.5251	87.91614	0.50916	
3.027	154.5257	87.91422	0.50916	
3.028	154.5263	87.91228	0.50916	
3.029	154.5269	87.91038	0.50916	
3.03	154.5276	87.90847	0.50916	
3.031	154.5282	87.90657	0.50916	
3.032	154.5288	87.90468	0.50916	
3.033	154.5294	87.90279	0.50916	
3.034	154.53	87.90091	0.50916	
3.035	154.5307	87.89905	0.50916	
3.036	154.5313	87.89719	0.50916	
3.037	154.5319	87.89533	0.50916	
3.038	154.5325	87.89348	0.50916	
3.039	154.5331	87.89164	0.50916	
3.04	154.5337	87.88981	0.50916	
3.041	154.5343	87.88799	0.50916	
3.042	154.5349	87.88617	0.50916	
3.043	154.5355	87.88436	0.50916	
3.044	154.5361	87.88255	0.50916	
3.045	154.5366	87.88076	0.50916	
3.046	154.5372	87.87897	0.50916	
3.047	154.5378	87.8772	0.50916	
3.048	154.5384	87.87543	0.50916	
3.049	154.539	87.87366	0.50916	
3.05	154.5395	87.8719	0.50916	
3.051	154.5401	87.87015	0.50916	
3.052	154.5407	87.8684	0.50916	
3.053	154.5413	87.86666	0.50916	
3.054	154.5418	87.86493	0.50916	
3.055	154.5424	87.8632	0.50916	
3.056	154.5429	87.86149	0.50916	
3.057	154.5435	87.85978	0.50916	
3.058	154.5441	87.85807	0.50916	
3.059	154.5446	87.85638	0.50916	
3.06	154.5452	87.85469	0.50916	
3.061	154.5457	87.853	0.50916	
3.062	154.5463	87.85133	0.50916	
3.063	154.5468	87.84966	0.50916	
3.064	154.5474	87.84799	0.50916	
3.065	154.5479	87.84634	0.50916	
3.066	154.5484	87.84469	0.50916	
3.067	154.549	87.84304	0.50916	
3.068	154.5495	87.84141	0.50916	
3.069	154.55	87.83978	0.50916	
3.07	154.5506	87.83816	0.50916	
3.071	154.5511	87.83653	0.50916	
3.072	154.5516	87.83493	0.50916	
3.073	154.5522	87.83332	0.50916	
3.074	154.5527	87.83173	0.50916	
3.075	154.5532	87.83013	0.50916	
3.076	154.5537	87.82855	0.50916	
3.077	154.5542	87.82697	0.50916	
3.078	154.5548	87.8254	0.50916	
3.079	154.5553	87.82383	0.50916	
3.08	154.5558	87.82227	0.50916	
3.081	154.5563	87.82072	0.50916	
3.082	154.5568	87.81917	0.50916	
3.083	154.5573	87.81763	0.50916	
3.084	154.5578	87.81609	0.50916	
3.085	154.5583	87.81456	0.50916	
3.086	154.5588	87.81305	0.50916	
3.087	154.5593	87.81153	0.50916	
3.088	154.5598	87.81001	0.50916	
3.089	154.5603	87.80852	0.50916	
3.09	154.5608	87.80701	0.50916	
3.091	154.5613	87.80553	0.50916	
3.092	154.5618	87.80403	0.50916	
3.093	154.5622	87.80256	0.50916	
3.094	154.5627	87.80108	0.50916	
3.095	154.5632	87.79961	0.50916	
3.096	154.5637	87.79815	0.50916	
3.097	154.5641	87.79669	0.50916	
3.098	154.5646	87.79525	0.50916	
3.099	154.5651	87.79379	0.50916	
3.1	154.5656	87.79236	0.50916	
3.101	154.566	87.79092	0.50916	
3.102	154.5665	87.78949	0.50916	
3.103	154.567	87.78808	0.50916	
3.104	154.5674	87.78666	0.50916	
3.105	154.5679	87.78524	0.50916	
3.106	154.5684	87.78384	0.50916	
3.107	154.5688	87.78244	0.50916	
3.108	154.5693	87.78104	0.50916	
3.109	154.5697	87.77965	0.50916	
3.11	154.5702	87.77827	0.50916	
3.111	154.5706	87.77689	0.50916	
3.112	154.5711	87.77552	0.50916	
3.113	154.5715	87.77415	0.50916	
3.114	154.572	87.77279	0.50916	
3.115	154.5724	87.77144	0.50916	
3.116	154.5729	87.77009	0.50916	
3.117	154.5733	87.76875	0.50916	
3.118	154.5737	87.7674	0.50916	
3.119	154.5742	87.76607	0.50916	
3.12	154.5746	87.76473	0.50916	
3.121	154.575	87.76341	0.50916	
3.122	154.5755	87.76203	0.50916	
3.123	154.5759	87.76072	0.50916	
3.124	154.5763	87.75941	0.50916	
3.125	154.5768	87.75811	0.50916	
3.126	154.5772	87.75682	0.50916	
3.127	154.5776	87.75552	0.50916	
3.128	154.578	87.75423	0.50916	
3.129	154.5784	87.75296	0.50916	
3.13	154.5789	87.75168	0.50916	
3.131	154.5793	87.7504	0.50916	
3.132	154.5797	87.74914	0.50916	
3.133	154.5801	87.74788	0.50916	
3.134	154.5805	87.74662	0.50916	
3.135	154.5809	87.74537	0.50916	
3.136	154.5813	87.74413	0.50916	
3.137	154.5817	87.74288	0.50916	
3.138	154.5821	87.74165	0.50916	
3.139	154.5826	87.74042	0.50916	
3.14	154.5829	87.73919	0.50916	
3.141	154.5833	87.73797	0.50916	
3.142	154.5838	87.73676	0.50916	
3.143	154.5841	87.73554	0.50916	
3.144	154.5845	87.73434	0.50916	
3.145	154.5849	87.73313	0.50916	
3.146	154.5853	87.73193	0.50916	
3.147	154.5857	87.73074	0.50916	
3.148	154.5861	87.72956	0.50916	
3.149	154.5865	87.72837	0.50916	
3.15	154.5869	87.7272	0.50916	
3.151	154.5873	87.72603	0.50916	
3.152	154.5876	87.72485	0.50916	
3.153	154.588	87.72369	0.50916	
3.154	154.5884	87.72253	0.50916	
3.155	154.5888	87.72138	0.50916	
3.156	154.5892	87.72023	0.50916	
3.157	154.5895	87.71909	0.50916	
3.158	154.5899	87.71795	0.50916	
3.159	154.5903	87.7168	0.50916	
3.16	154.5906	87.71568	0.50916	
3.161	154.591	87.71455	0.50916	
3.162	154.5914	87.71342	0.50916	
3.163	154.5918	87.7123	0.50916	
3.164	154.5921	87.71119	0.50916	
3.165	154.5925	87.71008	0.50916	
3.166	154.5928	87.70898	0.50916	
3.167	154.5932	87.70788	0.50916	
3.168	154.5936	87.70678	0.50916	
3.169	154.5939	87.7057	0.50916	
3.17	154.5943	87.70461	0.50916	
3.171	154.5946	87.70352	0.50916	
3.172	154.595	87.70245	0.50916	
3.173	154.5953	87.70136	0.50916	
3.174	154.5957	87.7003	0.50916	
3.175	154.596	87.69923	0.50916	
3.176	154.5964	87.69817	0.50916	
3.177	154.5967	87.69711	0.50916	
3.178	154.5971	87.69606	0.50916	
3.179	154.5974	87.69501	0.50916	
3.18	154.5977	87.69396	0.50916	
3.181	154.5981	87.69292	0.50916	
3.182	154.5984	87.69189	0.50916	
3.183	154.5988	87.69086	0.50916	
3.184	154.5991	87.68983	0.50916	
3.185	154.5994	87.68881	0.50916	
3.186	154.5998	87.68779	0.50916	
3.187	154.6001	87.68678	0.50916	
3.188	154.6004	87.68576	0.50916	
3.189	154.6008	87.68475	0.50916	
3.19	154.6011	87.68375	0.50916	
3.191	154.6014	87.68275	0.50916	
3.192	154.6017	87.68176	0.50916	
3.193	154.6021	87.68076	0.50916	
3.194	154.6024	87.67977	0.50916	
3.195	154.6027	87.67879	0.50916	
3.196	154.603	87.67781	0.50916	
3.197	154.6033	87.67683	0.50916	
3.198	154.6037	87.67587	0.50916	
3.199	154.604	87.6749	0.50916	
3.2	154.6043	87.67393	0.50916	
3.201	154.6046	87.67297	0.50916	
3.202	154.6049	87.67203	0.50916	
3.203	154.6052	87.67107	0.50916	
3.204	154.6056	87.67012	0.50916	
3.205	154.6059	87.66918	0.50916	
3.206	154.6062	87.66824	0.50916	
3.207	154.6065	87.6673	0.50916	
3.208	154.6068	87.66637	0.50916	
3.209	154.6071	87.66544	0.50916	
3.21	154.6074	87.66451	0.50916	
3.211	154.6077	87.66359	0.50916	
3.212	154.608	87.66267	0.50916	
3.213	154.6083	87.66176	0.50916	
3.214	154.6086	87.66084	0.50916	
3.215	154.6089	87.65994	0.50916	
3.216	154.6092	87.65904	0.50916	
3.217	154.6095	87.65814	0.50916	
3.218	154.6098	87.65725	0.50916	
3.219	154.6101	87.65636	0.50916	
3.22	154.6104	87.65546	0.50916	
3.221	154.6106	87.65458	0.50916	
3.222	154.6109	87.65369	0.50916	
3.223	154.6112	87.65281	0.50916	
3.224	154.6115	87.65193	0.50916	
3.225	154.6118	87.65106	0.50916	
3.226	154.6121	87.65019	0.50916	
3.227	154.6124	87.64932	0.50916	
3.228	154.6126	87.64846	0.50916	
3.229	154.6129	87.6476	0.50916	
3.23	154.6132	87.64675	0.50916	
3.231	154.6135	87.6459	0.50916	
3.232	154.6138	87.64505	0.50916	
3.233	154.614	87.64421	0.50916	
3.234	154.6143	87.64336	0.50916	
3.235	154.6146	87.64253	0.50916	
3.236	154.6149	87.64169	0.50916	
3.237	154.6151	87.64085	0.50916	
3.238	154.6154	87.64003	0.50916	
3.239	154.6157	87.63921	0.50916	
3.24	154.6159	87.63839	0.50916	
3.241	154.6162	87.63757	0.50916	
3.242	154.6165	87.63676	0.50916	
3.243	154.6167	87.63595	0.50916	
3.244	154.617	87.63514	0.50916	
3.245	154.6173	87.63433	0.50916	
3.246	154.6175	87.63353	0.50916	
3.247	154.6178	87.63273	0.50916	
3.248	154.6181	87.63194	0.50916	
3.249	154.6183	87.63114	0.50916	
3.25	154.6186	87.63036	0.50916	
3.251	154.6188	87.62957	0.50916	
3.252	154.6191	87.62878	0.50916	
3.253	154.6193	87.62801	0.50916	
3.254	154.6196	87.62723	0.50916	
3.255	154.6198	87.62646	0.50916	
3.256	154.6201	87.62569	0.50916	
3.257	154.6203	87.62492	0.50916	
3.258	154.6206	87.62415	0.50916	
3.259	154.6208	87.62339	0.50916	
3.26	154.6211	87.62263	0.50916	
3.261	154.6214	87.62189	0.50916	
3.262	154.6216	87.62113	0.50916	
3.263	154.6218	87.62038	0.50916	
3.264	154.6221	87.61963	0.50916	
3.265	154.6223	87.61889	0.50916	
3.266	154.6226	87.61815	0.50916	
3.267	154.6228	87.61741	0.50916	
3.268	154.623	87.61668	0.50916	
3.269	154.6233	87.61594	0.50916	
3.27	154.6235	87.61522	0.50916	
3.271	154.6238	87.61449	0.50916	
3.272	154.624	87.61377	0.50916	
3.273	154.6242	87.61305	0.50916	
3.274	154.6245	87.61234	0.50916	
3.275	154.6247	87.61162	0.50916	
3.276	154.6249	87.61091	0.50916	
3.277	154.6252	87.6102	0.50916	
3.278	154.6254	87.60949	0.50916	
3.279	154.6256	87.6088	0.50916	
3.28	154.6259	87.60809	0.50916	
3.281	154.6261	87.60739	0.50916	
3.282	154.6263	87.6067	0.50916	
3.283	154.6265	87.60601	0.50916	
3.284	154.6268	87.60532	0.50916	
3.285	154.627	87.60463	0.50916	
3.286	154.6272	87.60395	0.50916	
3.287	154.6274	87.60327	0.50916	
3.288	154.6277	87.60259	0.50916	
3.289	154.6279	87.60192	0.50916	
3.29	154.6281	87.60125	0.50916	
3.291	154.6283	87.60058	0.50916	
3.292	154.6285	87.59991	0.50916	
3.293	154.6288	87.59925	0.50916	
3.294	154.629	87.59859	0.50916	
3.295	154.6292	87.59793	0.50916	
