Time	Length	Position	Velocity	FF	
9.024	4.968747	-0.03124665	-0.4697261	1	
9.028001	4.966772	-0.03322233	-0.5084271	1	
9.032001	4.964641	-0.03535261	-0.5470452	1	
9.036	4.962357	-0.03763715	-0.5855742	1	
9.04	4.959918	-0.04007556	-0.6240079	1	
9.044001	4.957326	-0.04266746	-0.6623403	1	
9.048	4.954581	-0.04541242	-0.7005653	1	
9.052	4.951684	-0.04831	-0.7386765	1	
9.056001	4.948634	-0.05135972	-0.7766681	1	
9.06	4.945433	-0.0545611	-0.8145338	1	
9.064	4.94208	-0.05791361	-0.8522678	1	
9.068001	4.938577	-0.06141672	-0.8898638	1	
9.072001	4.934924	-0.06506985	-0.9273161	1	
9.076	4.931121	-0.06887241	-0.9646184	1	
9.080001	4.92717	-0.0728238	-1.001765	1	
9.084001	4.92307	-0.07692338	-1.03875	1	
9.088	4.918823	-0.08117047	-1.075567	1	
9.092	4.914429	-0.0855644	-1.11221	1	
9.096001	4.909889	-0.09010445	-1.148674	1	
9.1	4.905204	-0.0947899	-1.184953	1	
9.104	4.900374	-0.09961999	-1.221041	1	
9.108001	4.8954	-0.1045939	-1.256932	1	
9.112	4.890283	-0.109711	-1.292621	1	
9.116	4.885024	-0.1149702	-1.328101	1	
9.120001	4.879623	-0.1203709	-1.363367	1	
9.124001	4.874082	-0.125912	-1.398414	1	
9.128	4.868401	-0.1315928	-1.433236	1	
9.132	4.862582	-0.1374123	-1.467827	1	
9.136001	4.856624	-0.1433696	-1.502182	1	
9.14	4.85053	-0.1494636	-1.536295	1	
9.144	4.8443	-0.1556936	-1.570161	1	
9.148001	4.837935	-0.1620583	-1.603774	1	
9.152	4.831437	-0.1685569	-1.637129	1	
9.156	4.824806	-0.1751882	-1.670221	1	
9.160001	4.818043	-0.1819512	-1.703045	1	
9.164001	4.811149	-0.1888449	-1.735595	1	
9.168	4.804126	-0.195868	-1.767866	1	
9.172001	4.796974	-0.2030195	-1.799852	1	
9.176001	4.789696	-0.2102983	-1.831549	1	
9.18	4.782291	-0.2177031	-1.862952	1	
9.184	4.774761	-0.2252327	-1.894056	1	
9.188001	4.767108	-0.2328861	-1.924856	1	
9.192	4.759332	-0.2406618	-1.955346	1	
9.196	4.751435	-0.2485587	-1.985522	1	
9.200001	4.743418	-0.2565755	-2.01538	1	
9.204	4.735283	-0.264711	-2.044913	1	
9.208	4.72703	-0.2729638	-2.074119	1	
9.212001	4.718661	-0.2813326	-2.102991	1	
9.216001	4.710178	-0.289816	-2.131526	1	
9.22	4.701581	-0.2984127	-2.159718	1	
9.224	4.692873	-0.3071213	-2.187564	1	
9.228001	4.684053	-0.3159404	-2.215059	1	
9.232	4.675125	-0.3248686	-2.242198	1	
9.236	4.66609	-0.3339044	-2.268978	1	
9.240001	4.656947	-0.3430465	-2.295393	1	
9.244	4.6477	-0.3522933	-2.32144	1	
9.248	4.63835	-0.3616433	-2.347115	1	
9.252001	4.628899	-0.3710952	-2.372413	1	
9.256001	4.619347	-0.3806472	-2.39733	1	
9.26	4.609696	-0.390298	-2.421863	1	
9.264001	4.599948	-0.4000459	-2.446008	1	
9.268001	4.590104	-0.4098895	-2.46976	1	
9.272	4.580167	-0.419827	-2.493116	1	
9.276	4.570137	-0.429857	-2.516072	1	
9.280001	4.560017	-0.4399778	-2.538625	1	
9.284	4.549807	-0.4501877	-2.560771	1	
9.288	4.539509	-0.4604853	-2.582506	1	
9.292001	4.529126	-0.4708688	-2.603827	1	
9.296	4.518659	-0.4813364	-2.624731	1	
9.3	4.508109	-0.4918867	-2.645214	1	
9.304001	4.497478	-0.5025179	-2.665272	1	
9.308001	4.486768	-0.5132282	-2.684904	1	
9.312	4.47598	-0.5240159	-2.704106	1	
9.316	4.465117	-0.5348794	-2.722873	1	
9.320001	4.45418	-0.5458169	-2.741205	1	
9.324	4.44317	-0.5568267	-2.759097	1	
9.328	4.43209	-0.5679068	-2.776547	1	
9.332001	4.420942	-0.5790556	-2.793553	1	
9.336	4.409726	-0.5902714	-2.81011	1	
9.34	4.398446	-0.6015522	-2.826218	1	
9.344001	4.387101	-0.6128963	-2.841872	1	
9.348001	4.375697	-0.624302	-2.857071	1	
9.352	4.364231	-0.6357672	-2.871812	1	
9.356001	4.352708	-0.6472903	-2.886094	1	
9.360001	4.34113	-0.6588694	-2.899913	1	
9.364	4.329497	-0.6705025	-2.913267	1	
9.368	4.317811	-0.682188	-2.926155	1	
9.372001	4.306076	-0.6939238	-2.938574	1	
9.376	4.294292	-0.7057081	-2.950523	1	
9.38	4.282461	-0.7175391	-2.961999	1	
9.384001	4.270586	-0.7294147	-2.973001	1	
9.388	4.258668	-0.7413332	-2.983526	1	
9.392	4.246708	-0.7532926	-2.993574	1	
9.396001	4.234711	-0.7652909	-3.003142	1	
9.400001	4.222675	-0.7773263	-3.012229	1	
9.404	4.210605	-0.7893969	-3.020835	1	
9.408	4.198501	-0.8015007	-3.028957	1	
9.412001	4.186367	-0.8136358	-3.036593	1	
9.416	4.174203	-0.8258002	-3.043744	1	
9.42	4.162011	-0.8379919	-3.050407	1	
9.424001	4.149794	-0.8502091	-3.056582	1	
9.428	4.137554	-0.8624498	-3.062268	1	
9.432	4.125292	-0.874712	-3.067464	1	
9.436001	4.11301	-0.8869938	-3.072169	1	
9.440001	4.100712	-0.8992931	-3.076381	1	
9.444	4.088397	-0.9116081	-3.080102	1	
9.448001	4.076068	-0.9239368	-3.08333	1	
9.452001	4.063728	-0.9362772	-3.086064	1	
9.456	4.051379	-0.9486272	-3.088305	1	
9.46	4.039021	-0.9609849	-3.090051	1	
9.464001	4.026658	-0.9733483	-3.091302	1	
9.468	4.014291	-0.9857156	-3.092059	1	
9.472	4.001922	-0.9980846	-3.092322	1	
9.476001	3.989553	-1.010453	-3.09209	1	
9.48	3.977187	-1.02282	-3.091362	1	
9.484	3.964824	-1.035183	-3.090141	1	
9.488001	3.952468	-1.047539	-3.088425	1	
9.492001	3.940121	-1.059888	-3.086215	1	
9.496	3.927783	-1.072226	-3.083511	1	
9.5	3.915456	-1.084552	-3.080314	1	
9.504001	3.903145	-1.096864	-3.076625	1	
9.508	3.890849	-1.109161	-3.072443	1	
9.512	3.87857	-1.121439	-3.06777	1	
9.516001	3.866313	-1.133697	-3.062607	1	
9.52	3.854076	-1.145934	-3.056953	1	
9.524	3.841864	-1.158146	-3.050811	1	
9.528001	3.829677	-1.170333	-3.044181	1	
9.532001	3.817518	-1.182492	-3.037064	1	
9.536	3.805389	-1.194621	-3.029461	1	
9.540001	3.793292	-1.206719	-3.021374	1	
9.544001	3.781228	-1.218783	-3.012804	1	
9.548	3.769199	-1.230812	-3.003753	1	
9.552	3.757208	-1.242804	-2.994221	1	
9.556001	3.745257	-1.254756	-2.98421	1	
9.56	3.733346	-1.266667	-2.973723	1	
9.564	3.721478	-1.278534	-2.96276	1	
9.568001	3.709657	-1.290357	-2.951323	1	
9.572001	3.697881	-1.302132	-2.939415	1	
9.576	3.686154	-1.313859	-2.927037	1	
9.580001	3.674478	-1.325535	-2.914191	1	
9.584001	3.662855	-1.337159	-2.90088	1	
9.588	3.651286	-1.348728	-2.887105	1	
9.592	3.639773	-1.360241	-2.872868	1	
9.596001	3.628319	-1.371696	-2.858172	1	
9.6	3.616924	-1.383091	-2.84302	1	
9.604	3.605591	-1.394424	-2.827414	1	
9.608001	3.594321	-1.405694	-2.811356	1	
9.612	3.583117	-1.416898	-2.794848	1	
9.616	3.57198	-1.428035	-2.777894	1	
9.620001	3.560912	-1.439104	-2.760497	1	
9.624001	3.549915	-1.450101	-2.742658	1	
9.628	3.53899	-1.461026	-2.724381	1	
9.632001	3.528139	-1.471877	-2.705669	1	
9.636001	3.517365	-1.482652	-2.686525	1	
9.64	3.506668	-1.49335	-2.666952	1	
9.644	3.49605	-1.503968	-2.646953	1	
9.648001	3.485513	-1.514504	-2.626531	1	
9.652	3.47506	-1.524959	-2.60569	1	
9.656	3.46469	-1.535328	-2.584433	1	
9.660001	3.454406	-1.545612	-2.562763	1	
9.664001	3.444211	-1.555808	-2.540684	1	
9.668	3.434104	-1.565915	-2.5182	1	
9.672001	3.424088	-1.575931	-2.495313	1	
9.676001	3.414166	-1.585854	-2.472028	1	
9.68	3.404337	-1.595683	-2.448349	1	
9.684	3.394604	-1.605416	-2.424279	1	
9.688001	3.384968	-1.615052	-2.399822	1	
9.692	3.375431	-1.624589	-2.374982	1	
9.696	3.365994	-1.634026	-2.349762	1	
9.700001	3.356659	-1.643362	-2.324169	1	
9.704	3.347428	-1.652593	-2.298204	1	
9.708	3.3383	-1.661721	-2.271873	1	
9.712001	3.32928	-1.670741	-2.245179	1	
9.716001	3.320367	-1.679654	-2.218127	1	
9.72	3.311563	-1.688459	-2.190721	1	
9.724001	3.30287	-1.697152	-2.162966	1	
9.728001	3.294288	-1.705734	-2.134866	1	
9.732	3.28582	-1.714203	-2.106425	1	
9.736	3.277466	-1.722556	-2.077648	1	
9.740001	3.269228	-1.730794	-2.048541	1	
9.744	3.261108	-1.738915	-2.019106	1	
9.748	3.253106	-1.746917	-1.98935	1	
9.752001	3.245224	-1.754799	-1.959277	1	
9.756001	3.237463	-1.762561	-1.928892	1	
9.76	3.229824	-1.7702	-1.898199	1	
9.764001	3.222308	-1.777715	-1.867203	1	
9.768001	3.214918	-1.785106	-1.835911	1	
9.772	3.207653	-1.792371	-1.804325	1	
9.776	3.200516	-1.799508	-1.772453	1	
9.780001	3.193507	-1.806518	-1.740297	1	
9.784	3.186626	-1.813398	-1.707865	1	
9.788	3.179877	-1.820148	-1.675161	1	
9.792001	3.173258	-1.826766	-1.64219	1	
9.796	3.166773	-1.833252	-1.608958	1	
9.8	3.160421	-1.839604	-1.57547	1	
9.804001	3.154204	-1.845821	-1.541731	1	
9.808001	3.148122	-1.851904	-1.507747	1	
9.812	3.142176	-1.857849	-1.473523	1	
9.816001	3.136368	-1.863657	-1.439064	1	
9.820001	3.130698	-1.869327	-1.404377	1	
9.824	3.125169	-1.874857	-1.369466	1	
9.828	3.119779	-1.880247	-1.334337	1	
9.832001	3.11453	-1.885496	-1.298997	1	
9.836	3.109422	-1.890603	-1.26345	1	
9.84	3.104458	-1.895568	-1.227702	1	
9.844001	3.099637	-1.900389	-1.191759	1	
9.848001	3.09496	-1.905066	-1.155628	1	
9.852	3.090429	-1.909598	-1.119312	1	
9.856001	3.086043	-1.913984	-1.08282	1	
9.860001	3.081803	-1.918223	-1.046155	1	
9.864	3.077711	-1.922316	-1.009324	1	
9.868	3.073766	-1.926261	-0.9723336	1	
9.872001	3.069969	-1.930057	-0.9351889	1	
9.876	3.066322	-1.933705	-0.897896	1	
9.88	3.062824	-1.937203	-0.8604609	1	
9.884001	3.059476	-1.940551	-0.8228897	1	
9.888	3.056278	-1.943748	-0.7851883	1	
9.892	3.053233	-1.946795	-0.7473629	1	
9.896001	3.050338	-1.949689	-0.7094193	1	
9.900001	3.047595	-1.952432	-0.6713638	1	
9.904	3.045005	-1.955022	-0.6332024	1	
9.908001	3.042568	-1.957459	-0.5949413	1	
9.912001	3.040284	-1.959743	-0.5565864	1	
9.916	3.038154	-1.961873	-0.5181441	1	
9.92	3.036178	-1.96385	-0.4796204	1	
9.924001	3.034356	-1.965672	-0.4410215	1	
9.928	3.032689	-1.967339	-0.4023535	1	
9.932	3.031176	-1.968852	-0.3636228	1	
9.936001	3.029818	-1.970209	-0.3248354	1	
9.940001	3.028616	-1.971412	-0.2859976	1	
9.944	3.027569	-1.972459	-0.2471156	1	
9.948001	3.026678	-1.97335	-0.2081956	1	
9.952001	3.025943	-1.974085	-0.1692438	1	
9.956	3.025363	-1.974665	-0.1302666	1	
9.96	3.02494	-1.975088	-0.09127001	1	
9.964001	3.024672	-1.975356	-0.05226041	1	
9.968	3.02456	-1.975467	-0.01324402	1	
9.972	3.024605	-1.975423	0.02577293	1	
9.976001	3.024806	-1.975222	0.0647842	1	
9.98	3.025162	-1.974865	0.1037836	1	
9.984	3.025675	-1.974353	0.1427647	1	
9.988001	3.026343	-1.973684	0.1817215	1	
9.992001	3.027167	-1.97286	0.2206477	1	
9.996	3.028147	-1.97188	0.259537	1	
10	3.029283	-1.970745	0.2983832	1	
10.004	3.030573	-1.969455	0.3371801	1	
10.008	3.032019	-1.968009	0.3759216	1	
10.012	3.033619	-1.966408	0.4146013	1	
10.016	3.035374	-1.964653	0.4532132	1	
10.02	3.037283	-1.962744	0.491751	1	
10.024	3.039347	-1.960681	0.5302085	1	
10.028	3.041564	-1.958464	0.5685797	1	
10.032	3.043933	-1.956094	0.6068583	1	
10.036	3.046456	-1.953571	0.6450384	1	
10.04	3.049132	-1.950896	0.6831137	1	
10.044	3.051959	-1.948068	0.7210782	1	
10.048	3.054938	-1.94509	0.7589258	1	
10.052	3.058068	-1.941959	0.7966505	1	
10.056	3.061349	-1.938679	0.8342463	1	
10.06	3.06478	-1.935248	0.871707	1	
10.064	3.06836	-1.931668	0.9090268	1	
10.068	3.072089	-1.927939	0.9461997	1	
10.072	3.075966	-1.924062	0.9832196	1	
10.076	3.079991	-1.920036	1.020081	1	
10.08	3.084163	-1.915864	1.056777	1	
10.084	3.088482	-1.911546	1.093303	1	
10.088	3.092946	-1.907082	1.129653	1	
10.092	3.097555	-1.902473	1.16582	1	
10.096	3.102308	-1.897719	1.2018	1	
10.1	3.107205	-1.892823	1.237585	1	
10.104	3.112245	-1.887783	1.273172	1	
10.108	3.117426	-1.882602	1.308553	1	
10.112	3.122748	-1.87728	1.343723	0.9677882	
10.116	3.12821	-1.871817	1.378677	0.9294638	
10.12	3.133812	-1.866216	1.413409	0.892657	
10.124	3.139552	-1.860476	1.447914	0.8573079	
10.128	3.145429	-1.854598	1.482185	0.8233584	
10.132	3.151443	-1.848584	1.516218	0.7907534	
10.136	3.157593	-1.842435	1.550007	0.7594396	
10.14	3.163877	-1.836151	1.583547	0.7293658	
10.144	3.170294	-1.829733	1.616832	0.7004828	
10.148	3.176844	-1.823184	1.649857	0.6727438	
10.152	3.183526	-1.816502	1.682616	0.6461031	
10.156	3.190337	-1.80969	1.715105	0.6205174	
10.16	3.197278	-1.802749	1.747319	0.5959449	
10.164	3.204348	-1.79568	1.779251	0.5723455	
10.168	3.211544	-1.788484	1.810898	0.5496807	
10.172	3.218866	-1.781162	1.842253	0.5279133	
10.176	3.226313	-1.773715	1.873313	0.5070079	
10.18	3.233883	-1.766145	1.904071	0.4869304	
10.184	3.241575	-1.758452	1.934524	0.4676479	
10.188	3.249389	-1.750639	1.964666	0.4491291	
10.192	3.257322	-1.742705	1.994493	0.4313436	
10.196	3.265374	-1.734653	2.023999	0.4142624	
10.2	3.273543	-1.726485	2.05318	0.3978576	
10.204	3.281828	-1.7182	2.082031	0.3821025	
10.208	3.290227	-1.7098	2.110549	0.3669712	
10.212	3.29874	-1.701287	2.138727	0.3524391	
10.216	3.307365	-1.692663	2.166563	0.3384826	
10.22	3.3161	-1.683928	2.19405	0.3250787	
10.224	3.324944	-1.675084	2.221185	0.3122056	
10.228	3.333896	-1.666132	2.247964	0.2998422	
10.232	3.342954	-1.657074	2.274382	0.2879685	
10.236	3.352117	-1.647911	2.300436	0.2765649	
10.24	3.361382	-1.638645	2.326119	0.2656129	
10.244	3.37075	-1.629277	2.35143	0.2550946	
10.248	3.380219	-1.619809	2.376364	0.2449929	
10.252	3.389785	-1.610242	2.400917	0.2352912	
10.256	3.399449	-1.600578	2.425084	0.2259737	
10.26	3.409209	-1.590818	2.448862	0.2170251	
10.264	3.419064	-1.580964	2.472248	0.2084309	
10.268	3.42901	-1.571018	2.495237	0.200177	
10.272	3.439047	-1.56098	2.517826	0.19225	
10.276	3.449174	-1.550853	2.540011	0.1846369	
10.28	3.459389	-1.540638	2.561789	0.1773253	
10.284	3.469689	-1.530338	2.583156	0.1703032	
10.288	3.480074	-1.519953	2.604109	0.1635592	
10.292	3.490541	-1.509485	2.624645	0.1570823	
10.296	3.501091	-1.498936	2.64476	0.1508618	
10.3	3.511718	-1.488307	2.664451	0.1448877	
10.304	3.522424	-1.477601	2.683715	0.1391501	
10.308	3.533206	-1.466819	2.702548	0.1336398	
10.312	3.544062	-1.455963	2.720949	0.1283477	
10.316	3.554991	-1.445034	2.738913	0.1232651	
10.32	3.56599	-1.434034	2.756439	0.1183838	
10.324	3.577059	-1.422966	2.773523	0.1136958	
10.328	3.588194	-1.41183	2.790162	0.1091934	
10.332	3.599395	-1.400629	2.806355	0.1048694	
10.336	3.61066	-1.389364	2.822097	0.1007165	
10.34	3.621986	-1.378037	2.837388	0.09672818	
10.344	3.633373	-1.36665	2.852224	0.09289774	
10.348	3.644818	-1.355205	2.866603	0.089219	
10.352	3.656319	-1.343704	2.880523	0.08568593	
10.356	3.667875	-1.332148	2.893982	0.08229277	
10.36	3.679482	-1.320539	2.906977	0.07903398	
10.364	3.691142	-1.30888	2.919506	0.07590424	
10.368	3.70285	-1.297171	2.931567	0.07289843	
10.372	3.714605	-1.285416	2.94316	0.07001166	
10.376	3.726405	-1.273616	2.95428	0.0672392	
10.38	3.738249	-1.261772	2.964928	0.06457652	
10.384	3.750134	-1.249886	2.975101	0.0620193	
10.388	3.762058	-1.237962	2.984798	0.05956333	
10.392	3.774021	-1.225999	2.994016	0.05720462	
10.396	3.786019	-1.214001	3.002756	0.05493932	
10.4	3.79805	-1.201969	3.011014	0.05276372	
10.404	3.810113	-1.189906	3.018791	0.05067428	
10.408	3.822207	-1.177812	3.026084	0.04866758	
10.412	3.834328	-1.165691	3.032893	0.04674034	
10.416	3.846476	-1.153543	3.039216	0.04488943	
10.42	3.858647	-1.141371	3.045053	0.0431118	
10.424	3.87084	-1.129178	3.050402	0.04140457	
10.428	3.883054	-1.116964	3.055263	0.03976495	
10.432	3.895286	-1.104732	3.059635	0.03819026	
10.436	3.907534	-1.092483	3.063518	0.03667792	
10.44	3.919796	-1.08022	3.06691	0.03522548	
10.444	3.932071	-1.067945	3.069811	0.03383055	
10.448	3.944357	-1.05566	3.072222	0.03249086	
10.452	3.95665	-1.043366	3.07414	0.03120422	
10.456	3.96895	-1.031066	3.075566	0.02996854	
10.46	3.981255	-1.018761	3.0765	0.02878178	
10.464	3.993561	-1.006454	3.076942	0.02764202	
10.468	4.005869	-0.9941458	3.076892	0.0265474	
10.472	4.018175	-0.9818394	3.07635	0.02549612	
10.476	4.030478	-0.9695365	3.075316	0.02448647	
10.48	4.042775	-0.9572389	3.073789	0.02351681	
10.484	4.055065	-0.9449486	3.071771	0.02258554	
10.488	4.067346	-0.9326676	3.069261	0.02169116	
10.492	4.079616	-0.9203978	3.066261	0.02083219	
10.496	4.091871	-0.9081414	3.06277	0.02000723	
10.5	4.104112	-0.8959001	3.058789	0.01921495	
10.504	4.116336	-0.8836761	3.054319	0.01845404	
10.508	4.128541	-0.871471	3.04936	0.01772326	
10.512	4.140725	-0.8592871	3.043914	0.01702142	
10.516	4.152885	-0.8471261	3.037981	0.01634737	
10.52	4.165021	-0.83499	3.031562	0.01570001	
10.524	4.177131	-0.8228809	3.024658	0.01507829	
10.528	4.18921	-0.8108007	3.017271	0.01448119	
10.532	4.201259	-0.7987512	3.009402	0.01390774	
10.536	4.213276	-0.7867343	3.00105	0.01335699	
10.54	4.225258	-0.7747521	2.99222	0.01282805	
10.544	4.237203	-0.7628063	2.982911	0.01232006	
10.548	4.249111	-0.7508989	2.973125	0.01183219	
10.552	4.260977	-0.7390319	2.962863	0.01136363	
10.556	4.272802	-0.7272071	2.952129	0.01091363	
10.56	4.284582	-0.7154266	2.940922	0.01048145	
10.564	4.296317	-0.7036919	2.929245	0.01006639	
10.568	4.308003	-0.6920051	2.9171	0.009667759	
10.572	4.31964	-0.6803681	2.904489	0.009284915	
10.576	4.331225	-0.6687827	2.891414	0.008917233	
10.58	4.342756	-0.6572507	2.877876	0.00856411	
10.584	4.354233	-0.6457741	2.863879	0.008224972	
10.588	4.365653	-0.6343545	2.849424	0.007899262	
10.592	4.377013	-0.622994	2.834513	0.007586451	
10.596	4.388312	-0.6116942	2.81915	0.007286028	
10.6	4.399549	-0.600457	2.803337	0.006997501	
10.604	4.410722	-0.5892842	2.787075	0.0067204	
10.608	4.421828	-0.5781775	2.770368	0.006454273	
10.612	4.432867	-0.5671388	2.753219	0.006198683	
10.616	4.443835	-0.5561697	2.73563	0.005953216	
10.62	4.454733	-0.5452722	2.717603	0.005717468	
10.624	4.465557	-0.5344478	2.699143	0.005491056	
10.628	4.476306	-0.5236983	2.680252	0.00527361	
10.632	4.486979	-0.5130254	2.660933	0.005064775	
10.636	4.497573	-0.5024309	2.641188	0.00486421	
10.64	4.508087	-0.4919164	2.621022	0.004671588	
10.644	4.51852	-0.4814837	2.600438	0.004486593	
10.648	4.528869	-0.4711343	2.579438	0.004308924	
10.652	4.539133	-0.46087	2.558026	0.00413829	
10.656	4.549311	-0.4506923	2.536206	0.003974414	
10.66	4.5594	-0.4406029	2.513981	0.003817027	
10.664	4.569399	-0.4306034	2.491355	0.003665873	
10.668	4.579307	-0.4206955	2.468331	0.003520704	
10.672	4.589121	-0.4108806	2.444913	0.003381284	
10.676	4.598842	-0.4011603	2.421105	0.003247386	
10.68	4.608466	-0.3915363	2.39691	0.003118789	
10.684	4.617991	-0.38201	2.372333	0.002995285	
10.688	4.627419	-0.3725829	2.347378	0.002876672	
10.692	4.636744	-0.3632566	2.322047	0.002762756	
10.696	4.645968	-0.3540325	2.296346	0.002653351	
10.7	4.655088	-0.3449122	2.270279	0.002548278	
10.704	4.664104	-0.335897	2.24385	0.002447366	
10.708	4.673012	-0.3269885	2.217063	0.00235045	
10.712	4.681812	-0.318188	2.189923	0.002257373	
10.716	4.690503	-0.3094969	2.162432	0.002167981	
10.72	4.699083	-0.3009166	2.134598	0.002082129	
10.724	4.707551	-0.2924486	2.106422	0.001999676	
10.728	4.715906	-0.2840941	2.077911	0.001920489	
10.732	4.724145	-0.2758544	2.049068	0.001844438	
10.736	4.732268	-0.267731	2.019899	0.001771398	
10.74	4.740273	-0.259725	1.990408	0.001701251	
10.744	4.748161	-0.2518378	1.960599	0.001633881	
10.748	4.755928	-0.2440706	1.930478	0.001569179	
10.752	4.763574	-0.2364247	1.900049	0.00150704	
10.756	4.771097	-0.2289012	1.869318	0.001447361	
10.76	4.778497	-0.2215015	1.838289	0.001390046	
10.764	4.785771	-0.2142265	1.806967	0.001335	
10.768	4.79292	-0.2070776	1.775357	0.001282134	
10.772	4.799942	-0.2000558	1.743464	0.001231362	
10.776	4.806835	-0.1931623	1.711294	0.0011826	
10.78	4.813599	-0.1863981	1.678851	0.001135769	
10.784	4.820233	-0.1797644	1.646141	0.001090792	
10.788	4.826735	-0.1732622	1.613168	0.001047597	
10.792	4.833105	-0.1668925	1.579939	0.001006112	
10.796	4.839341	-0.1606564	1.546459	0.0009662699	
10.8	4.845441	-0.1545548	1.512732	0.0009280056	
10.804	4.851408	-0.1485887	1.478765	0.0008912566	
10.808	4.857237	-0.1427591	1.444563	0.0008559629	
10.812	4.862929	-0.1370668	1.410131	0.0008220667	
10.816	4.868483	-0.1315129	1.375474	0.0007895129	
10.82	4.873898	-0.1260981	1.340599	0.0007582481	
10.824	4.879173	-0.1208234	1.305511	0.0007282215	
10.828	4.884306	-0.1156895	1.270215	0.0006993839	
10.832	4.889298	-0.1106973	1.234718	0.0006716884	
10.836	4.894148	-0.1058476	1.199024	0.0006450894	
10.84	4.898854	-0.1011412	1.16314	0.0006195439	
10.844	4.903417	-0.09657873	1.127071	0.00059501	
10.848	4.907834	-0.09216101	1.090824	0.0005714476	
10.852	4.912107	-0.08788871	1.054403	0.0005488183	
10.856	4.916233	-0.08376251	1.017815	0.000527085	
10.86	4.920212	-0.07978307	0.981066	0.0005062125	
10.864	4.924044	-0.07595103	0.9441613	0.0004861664	
10.868	4.927728	-0.07226697	0.9071069	0.0004669143	
10.872	4.931263	-0.0687315	0.869909	0.0004484245	
10.876	4.934649	-0.06534516	0.8325734	0.0004306669	
10.88	4.937886	-0.06210849	0.7951061	0.0004136125	
10.884	4.940973	-0.05902201	0.757513	0.0003972334	
10.888	4.943909	-0.0560862	0.7198002	0.000381503	
10.892	4.946693	-0.05330154	0.6819738	0.0003663954	
10.896	4.949327	-0.05066844	0.6440398	0.0003518862	
10.9	4.951807	-0.04818735	0.6060042	0.0003379515	
10.904	4.954136	-0.04585863	0.5678732	0.0003245686	
10.908	4.956312	-0.04368266	0.529653	0.0003117157	
10.912	4.958334	-0.04165978	0.4913495	0.0002993717	
10.916	4.960204	-0.03979031	0.4529689	0.0002875166	
10.92	4.96192	-0.03807455	0.4145173	0.000276131	
10.924	4.963481	-0.03651275	0.376001	0.0002651962	
10.928	4.964889	-0.03510517	0.3374261	0.0002546944	
10.932	4.966142	-0.03385201	0.2987987	0.0002446085	
10.936	4.967241	-0.03275349	0.2601251	0.000234922	
10.94	4.968184	-0.03180976	0.2214114	0.0002256191	
10.944	4.968973	-0.03102097	0.1826639	0.0002166846	
10.948	4.969607	-0.03038725	0.1438886	0.0002081039	
10.952	4.970086	-0.02990868	0.1050919	0.000199863	
10.956	4.970409	-0.02958534	0.06627992	0.0001919484	
10.96	4.970577	-0.02941727	0.02745889	0.0001843472	
10.964	4.97059	-0.02940449	-0.01136499	0.0001770471	
10.968	4.970447	-0.02954701	-0.05018549	0.000170036	
10.972	4.97015	-0.02984478	-0.08899641	0.0001633026	
10.976	4.969697	-0.03029776	-0.1277915	0.0001568358	
10.98	4.969089	-0.03090587	-0.1665647	0.0001506251	
10.984	4.968325	-0.031669	-0.2053096	0.0001446604	
10.988	4.967407	-0.03258703	-0.2440201	0.0001389318	
10.992	4.966334	-0.03365979	-0.2826901	0.0001334301	
10.996	4.965107	-0.03488713	-0.3213133	0.0001281463	
11	4.963726	-0.03626883	-0.3598835	0.0001230717	
11.004	4.96219	-0.03780465	-0.3983946	0.000118198	
11.008	4.9605	-0.03949437	-0.4368404	0.0001135174	
11.012	4.958657	-0.04133768	-0.4752147	0.0001090221	
11.016	4.95666	-0.04333431	-0.5135115	0.0001047048	
11.02	4.95451	-0.04548392	-0.5517247	0.0001005585	
11.024	4.952208	-0.04778615	-0.589848	9.65764E-05	
11.028	4.949754	-0.05024064	-0.6278753	9.275198E-05	
11.032	4.947147	-0.05284699	-0.6658008	8.9079E-05	
11.036	4.944389	-0.05560477	-0.7036182	8.555147E-05	
11.04	4.941481	-0.05851354	-0.7413216	8.216363E-05	
11.044	4.938421	-0.06157282	-0.7789048	7.890995E-05	
11.048	4.935212	-0.06478213	-0.8163619	7.578512E-05	
11.052	4.931853	-0.06814092	-0.8536869	7.278403E-05	
11.056	4.928346	-0.07164868	-0.8908738	6.990178E-05	
11.06	4.924689	-0.07530483	-0.9279167	6.713367E-05	
11.064	4.920886	-0.07910878	-0.9648097	6.447518E-05	
11.068	4.916934	-0.08305991	-1.001547	6.192196E-05	
11.072	4.912837	-0.08715759	-1.038122	5.946984E-05	
11.076	4.908593	-0.09140115	-1.07453	5.711484E-05	
11.08	4.904204	-0.09578992	-1.110764	5.485309E-05	
11.084	4.899671	-0.1003232	-1.14682	5.268091E-05	
11.088	4.894994	-0.1050002	-1.18269	5.059475E-05	
11.092	4.890174	-0.1098202	-1.21837	4.859119E-05	
11.096	4.885212	-0.1147825	-1.253853	4.666698E-05	
11.1	4.880108	-0.1198861	-1.289134	4.481897E-05	
11.104	4.874864	-0.1251304	-1.324208	4.304413E-05	
11.108	4.86948	-0.1305145	-1.359068	4.133959E-05	
11.112	4.863957	-0.1360374	-1.39371	3.970254E-05	
11.116	4.858296	-0.1416984	-1.428127	3.813032E-05	
11.12	4.852498	-0.1474964	-1.462314	3.662036E-05	
11.124	4.846564	-0.1534306	-1.496266	3.517019E-05	
