Time	A2	A3	A4	A5	A1	
33.278	0	0	0	0	0	
33.28	0	0	0	0	0	
33.282	0	0	0	0	0	
33.284	0	0	0	0	0	
33.286	0	0	0	0	0	
33.288	0	0	0	0	0	
33.29	0	0	0	0	0	
33.292	0	0	0	0	0	
33.294	0	0	0	0	0	
33.296	0	0	0	0	0	
33.298	0	0	0	0	0	
33.3	0	0	0	0	0	
33.302	0	0	0	0	0	
33.304	0	0	0	0	0	
33.306	0	0	0	0	0	
33.308	0	0	0	0	0	
33.31	0	0	0	0	0	
33.312	0	0	0	0	0	
33.314	0	0	0	0	0	
33.316	0	0	0	0	0	
33.318	0	0	0	0	0	
33.32	0	0	0	0	0	
33.322	0	0	0	0	0	
33.324	0	0	0	0	0	
33.326	0	0	0	0	0	
33.328	0	0	0	0	0	
33.33	0	0	0	0	0	
33.332	0	0	0	0	0	
33.334	0	0	0	0	0	
33.336	0	0	0	0	0	
33.338	0	0	0	0	0	
33.34	0	0	0	0	0	
33.342	0	0	0	0	0	
33.344	0	0	0	0	0	
33.346	0	0	0	0	0	
33.348	0	0	0	0	0	
33.35	0	0	0	0	0	
33.352	0	0	0	0	0	
33.354	0	0	0	0	0	
33.356	0	0	0	0	0	
33.358	0	0	0	0	0	
33.36	0	0	0	0	0	
33.362	0	0	0	0	0	
33.364	0	0	0	0	0	
33.366	0	0	0	0	0	
33.368	0	0	0	0	0	
33.37	0	0	0	0	0	
33.372	0	0	0	0	0	
33.374	0	0	0	0	0	
33.376	0	0	0	0	0	
33.378	0	0	0	0	0	
33.38	0	0	0	0	0	
33.382	0	0	0	0	0	
33.384	0	0	0	0	0	
33.386	0	0	0	0	0	
33.388	0	0	0	0	0	
33.39	0	0	0	0	0	
33.392	0	0	0	0	0	
33.394	0	0	0	0	0	
33.396	0	0	0	0	0	
33.398	0	0	0	0	0	
33.4	0	0	0	0	0	
33.402	0	0	0	0	0	
33.404	0	0	0	0	0	
33.406	0	0	0	0	0	
33.408	0	0	0	0	0	
33.41	0	0	0	0	0	
33.412	0	0	0	0	0	
33.414	0	0	0	0	0	
33.416	0	0	0	0	0	
33.418	0	0	0	0	0	
33.42	0	0	0	0	0	
33.422	0	0	0	0	0	
33.424	0	0	0	0	0	
33.426	0	0	0	0	0	
33.428	0	0	0	0	0	
33.43	0	0	0	0	0	
33.432	0	0	0	0	0	
33.434	0	0	0	0	0	
33.436	0	0	0	0	0	
33.438	0	0	0	0	0	
33.44	0	0	0	0	0	
33.442	0	0	0	0	0	
33.444	0	0	0	0	0	
33.446	0	0	0	0	0	
33.448	0	0	0	0	0	
33.45	0	0	0	0	0	
33.452	0	0	0	0	0	
33.454	0	0	0	0	0	
33.456	0	0	0	0	0	
33.458	0	0	0	0	0	
33.46	0	0	0	0	0	
33.462	0	0	0	0	0	
33.464	0	0	0	0	0	
33.466	0	0	0	0	0	
33.468	0	0	0	0	0	
33.47	0	0	0	0	0	
33.472	0	0	0	0	0	
33.474	0	0	0	0	0	
33.476	0	0	0	0	0	
33.478	0	0	0	0	0	
33.48	0	0	0	0	0	
33.482	0	0	0	0	0	
33.484	0	0	0	0	0	
33.486	0	0	0	0	0	
33.488	0	0	0	0	0	
33.49	0	0	0	0	0	
33.492	0	0	0	0	0	
33.494	0	0	0	0	0	
33.496	0	0	0	0	0	
33.498	0	0	0	0	0	
33.5	0	0	0	0	0	
33.502	0	0	0	0	0	
33.504	0	0	0	0	0	
33.506	0	0	0	0	0	
33.508	0	0	0	0	0	
33.51	0	0	0	0	0	
33.512	0	0	0	0	0	
33.514	0	0	0	0	0	
33.516	0	0	0	0	0	
33.518	0	0	0	0	0	
33.52	0	0	0	0	0	
33.522	0	0	0	0	0	
33.524	0	0	0	0	0	
33.526	0	0	0	0	0	
33.528	0	0	0	0	0	
33.53	0	0	0	0	0	
33.532	0	0	0	0	0	
33.534	0	0	0	0	0	
33.536	0	0	0	0	0	
33.538	0	0	0	0	0	
33.54	0	0	0	0	0	
33.542	0	0	0	0	0	
33.544	0	0	0	0	0	
33.546	0	0	0	0	0	
33.548	0	0	0	0	0	
33.55	0	0	0	0	0	
33.552	0	0	0	0	0	
33.554	0	0	0	0	0	
33.556	0	0	0	0	0	
33.558	0	0	0	0	0	
33.56	0	0	0	0	0	
33.562	0	0	0	0	0	
33.564	0	0	0	0	0	
33.566	0	0	0	0	0	
33.568	0	0	0	0	0	
33.57	0	0	0	0	0	
33.572	0	0	0	0	0	
33.574	0	0	0	0	0	
33.576	0	0	0	0	0	
33.578	0	0	0	0	0	
33.58	0	0	0	0	0	
33.582	0	0	0	0	0	
33.584	0	0	0	0	0	
33.586	0	0	0	0	0	
33.588	0	0	0	0	0	
33.59	0	0	0	0	0	
33.592	0	0	0	0	0	
33.594	0	0	0	0	0	
33.596	0	0	0	0	0	
33.598	0	0	0	0	0	
33.6	0	0	0	0	0	
33.602	0	0	0	0	0	
33.604	0	0	0	0	0	
33.606	0	0	0	0	0	
33.608	0	0	0	0	0	
33.61	0	0	0	0	0	
33.612	0	0	0	0	0	
33.614	0	0	0	0	0	
33.616	0	0	0	0	0	
33.618	0	0	0	0	0	
33.62	0	0	0	0	0	
33.622	0	0	0	0	0	
33.624	0	0	0	0	0	
33.626	0	0	0	0	0	
33.628	0	0	0	0	0	
33.63	0	0	0	0	0	
33.632	0	0	0	0	0	
33.634	0	0	0	0	0	
33.636	0	0	0	0	0	
33.638	0	0	0	0	0	
33.64	0	0	0	0	0	
33.642	0	0	0	0	0	
33.644	0	0	0	0	0	
33.646	0	0	0	0	0	
33.648	0	0	0	0	0	
33.65	0	0	0	0	0	
33.652	0	0	0	0	0	
33.654	0	0	0	0	0	
33.656	0	0	0	0	0	
33.658	0	0	0	0	0	
33.66	0	0	0	0	0	
33.662	0	0	0	0	0	
33.664	0	0	0	0	0	
33.666	0	0	0	0	0	
33.668	0	0	0	0	0	
33.67	0	0	0	0	0	
33.672	0	0	0	0	0	
33.674	0	0	0	0	0	
33.676	0	0	0	0	0	
33.678	0	0	0	0	0	
33.68	0	0	0	0	0	
33.682	0	0	0	0	0	
33.684	0	0	0	0	0	
33.686	0	0	0	0	0	
33.688	0	0	0	0	0	
33.69	0	0	0	0	0	
33.692	0	0	0	0	0	
33.694	0	0	0	0	0	
33.696	0	0	0	0	0	
33.698	0	0	0	0	0	
33.7	0	0	0	0	0	
33.702	0	0	0	0	0	
33.704	0	0	0	0	0	
33.706	0	0	0	0	0	
33.708	0	0	0	0	0	
33.71	0	0	0	0	0	
33.712	0	0	0	0	0	
33.714	0	0	0	0	0	
33.716	0	0	0	0	0	
33.718	0	0	0	0	0	
33.72	0	0	0	0	0	
33.722	0	0	0	0	0	
33.724	0	0	0	0	0	
33.726	0	0	0	0	0	
33.728	0	0	0	0	0	
33.73	0	0	0	0	0	
33.732	0	0	0	0	0	
33.734	0	0	0	0	0	
33.736	0	0	0	0	0	
33.738	0	0	0	0	0	
33.74	0	0	0	0	0	
33.742	0	0	0	0	0	
33.744	0	0	0	0	0	
33.746	0	0	0	0	0	
33.748	0	0	0	0	0	
33.75	0	0	0	0	0	
33.752	0	0	0	0	0	
33.754	0	0	0	0	0	
33.756	0	0	0	0	0	
33.758	0	0	0	0	0	
33.76	0	0	0	0	0	
33.762	0	0	0	0	0	
33.764	0	0	0	0	0	
33.766	0	0	0	0	0	
33.768	0	0	0	0	0	
33.77	0	0	0	0	0	
33.772	0	0	0	0	0	
33.774	0	0	0	0	0	
33.776	0	0	0	0	0	
33.778	0	0	0	0	0	
33.78	0	0	0	0	0	
33.782	0	0	0	0	0	
33.784	0	0	0	0	0	
33.786	0	0	0	0	0	
33.788	0	0	0	0	0	
33.79	0	0	0	0	0	
33.792	0	0	0	0	0	
33.794	0	0	0	0	0	
33.796	0	0	0	0	0	
33.798	0	0	0	0	0	
33.8	0	0	0	0	0	
33.802	0	0	0	0	0	
33.804	0	0	0	0	0	
33.806	0	0	0	0	0	
33.808	0	0	0	0	0	
33.81	0	0	0	0	0	
33.812	0	0	0	0	0	
33.814	0	0	0	0	0	
33.816	0	0	0	0	0	
33.818	0	0	0	0	0	
33.82	0	0	0	0	0	
33.822	0	0	0	0	0	
33.824	0	0	0	0	0	
33.826	0	0	0	0	0	
33.828	0	0	0	0	0	
33.83	0	0	0	0	0	
33.832	0	0	0	0	0	
33.834	0	0	0	0.006585177	0	
33.836	0	0	0	0.01514547	0	
33.838	0	0	0	0.02391063	0	
33.84	0	0	0	0.03286407	0	
33.842	0	0	0	0.0419898	0	
33.844	0	0	0	0.05127252	0	
33.846	0	0	0	0.06069763	0	
33.848	0	0	0	0.070251	0	
33.85	0	0	0	0.07991936	0	
33.852	0	0	0.0002651159	0.08968981	0	
33.854	0	0	0.001090908	0.09954992	0	
33.856	0	0	0.001923169	0.1094883	0	
33.858	0	0	0.002760984	0.119494	0	
33.86	0	0	0.003603483	0.1295563	0	
33.862	0	0	0.004449819	0.1396652	0	
33.864	0	0	0.005299196	0.149811	0	
33.866	0	0	0.00615085	0.1599844	0	
33.868	0	0	0.007004062	0.1701768	0	
33.87	0	0	0.007858155	0.18038	0	
33.872	0	0	0.008712494	0.1905863	0	
33.874	0	0	0.009566454	0.2007882	0	
33.876	0	0	0.01041944	0.2109786	0	
33.878	0	0	0.01127092	0.2211507	0	
33.88	0	0	0.01212035	0.2312984	0	
33.882	0	0	0.01296721	0.2414152	0	
33.884	0	0	0.01381107	0.2514957	0	
33.886	0	0	0.01465146	0.2615347	0	
33.888	0	0	0.015488	0.2715271	0	
33.89	0	0	0.01632026	0.2814682	0	
33.892	0	0	0.01714789	0.2913533	0	
33.894	0	0	0.01797053	0.3011782	0	
33.896	0	0	0.01878783	0.310939	0	
33.898	0	0	0.01959952	0.320632	0	
33.9	0	0	0.02040529	0.3302537	0	
33.902	0	0	0.02120487	0.3398008	0	
33.904	0	0	0.021998	0.34927	0	
33.906	0	0	0.02278444	0.3586587	0	
33.908	0	0	0.02356398	0.3679641	0	
33.91	0	0	0.02433642	0.377184	0	
33.912	0	0	0.02510157	0.3863159	0	
33.914	0	0	0.02585924	0.3953577	0	
33.916	0	1.053178E-06	0.02660928	0.4043073	0	
33.918	0	1.48558E-06	0.02735154	0.4131632	0	
33.92	0	1.913544E-06	0.02808591	0.4219239	0	
33.922	0	2.336994E-06	0.02881221	0.4305874	0	
33.924	0	2.755876E-06	0.02953037	0.4391526	0	
33.926	0	3.170135E-06	0.0302403	0.4476184	0	
33.928	0	3.579724E-06	0.03094188	0.4559837	0	
33.93	0	3.984587E-06	0.03163504	0.4642473	0	
33.932	0	4.38469E-06	0.03231972	0.4724087	0	
33.934	0	4.780002E-06	0.03299584	0.4804668	0	
33.936	0	5.17049E-06	0.03366335	0.4884212	0	
33.938	0	5.556129E-06	0.03432222	0.4962711	0	
33.94	0	5.936894E-06	0.0349724	0.5040163	0	
33.942	0	6.312779E-06	0.03561386	0.5116563	0	
33.944	0	6.683762E-06	0.03624659	0.5191909	0	
33.946	0	7.049835E-06	0.03687055	0.52662	0	
33.948	0	7.410996E-06	0.03748575	0.5339432	0	
33.95	0	7.767236E-06	0.03809217	0.5411604	0	
33.952	0	8.118561E-06	0.03868983	0.548272	0	
33.954	0	8.46498E-06	0.03927872	0.5552779	0	
33.956	0	8.806504E-06	0.03985889	0.5621786	0	
33.958	0	9.143132E-06	0.04043033	0.5689738	0	
33.96	0	9.474878E-06	0.04099305	0.5756184	0	
33.962	0	9.801757E-06	0.04154709	0.5821062	0	
33.964	0	1.012378E-05	0.04209246	0.5884401	0	
33.966	0	1.044098E-05	0.04262923	0.5946234	0	
33.968	0	1.075336E-05	0.04315741	0.6006593	0	
33.97	0	1.106096E-05	0.04367705	0.6065504	0	
33.972	0	1.13638E-05	0.04418821	0.6122999	0	
33.974	0	1.166192E-05	0.04469094	0.6179106	0	
33.976	0	1.195533E-05	0.04518526	0.6233853	0	
33.978	0	1.224407E-05	0.04567126	0.6287266	0	
33.98	0	1.252816E-05	0.04614898	0.6339374	0	
33.982	0	1.280766E-05	0.04661848	0.6390204	0	
33.984	0	1.308257E-05	0.04707983	0.643978	0	
33.986	0	1.335295E-05	0.04753307	0.6488128	0	
33.988	0	1.361882E-05	0.04797829	0.6535274	0	
33.99	0	1.388024E-05	0.04841556	0.6581241	0	
33.992	0	1.413723E-05	0.04884494	0.6626053	0	
33.994	0	1.438984E-05	0.0492665	0.6669732	0	
33.996	0	1.46381E-05	0.04968031	0.6712305	0	
33.998	0	1.488206E-05	0.05008645	0.6753792	0	
34	0	1.512176E-05	0.050485	0.6794214	0	
34.002	0	1.535724E-05	0.05087602	0.6833594	0	
34.004	0	1.558855E-05	0.0512596	0.6871954	0	
34.006	0	1.581573E-05	0.05163583	0.6909313	0	
34.008	0	1.603882E-05	0.05200476	0.6945691	0	
34.01	0	1.625786E-05	0.05236648	0.6981109	0	
34.012	0	1.647291E-05	0.05272108	0.7015586	0	
34.014	0	1.6684E-05	0.05306862	0.7049142	0	
34.016	0	1.689119E-05	0.0534092	0.7081796	0	
34.018	0	1.70945E-05	0.05374289	0.7113565	0	
34.02	0	1.7294E-05	0.05406976	0.7144467	0	
34.022	0	1.748972E-05	0.05438993	0.717452	0	
34.024	0	1.768173E-05	0.05470346	0.7203742	0	
34.026	0	1.787005E-05	0.05501043	0.723215	0	
34.028	0	1.805474E-05	0.05531093	0.725976	0	
34.03	0	1.823584E-05	0.05560504	0.7286588	0	
34.032	0	1.841339E-05	0.05589283	0.7312649	0	
34.034	0	1.858745E-05	0.05617437	0.7337961	0	
34.036	0	1.875804E-05	0.05644977	0.7362539	0	
34.038	0	1.892523E-05	0.05671909	0.7386396	0	
34.04	0	1.908905E-05	0.05698242	0.7409548	0	
34.042	0	1.924954E-05	0.05723984	0.743201	0	
34.044	0	1.940677E-05	0.05749143	0.7453794	0	
34.046	0	1.956078E-05	0.05773728	0.7474915	0	
34.048	0	1.97116E-05	0.05797746	0.7495388	0	
34.05	0	1.985928E-05	0.05821205	0.7515225	0	
34.052	0	2.000386E-05	0.05844113	0.753444	0	
34.054	0	2.014539E-05	0.05866478	0.7553043	0	
34.056	0	2.028393E-05	0.05888309	0.7571049	0	
34.058	0	2.041949E-05	0.05909611	0.7588471	0	
34.06	0	2.055212E-05	0.05930393	0.7605318	0	
34.062	0	2.068188E-05	0.05950663	0.7621603	0	
34.064	0	2.080879E-05	0.05970427	0.7637339	0	
34.066	0	2.09329E-05	0.05989695	0.7652536	0	
34.068	0	2.105426E-05	0.06008471	0.7667205	0	
34.07	0	2.117291E-05	0.06026766	0.7681358	0	
34.072	0	2.128889E-05	0.06044586	0.7695004	0	
34.074	0	2.140224E-05	0.06061938	0.7708155	0	
34.076	0	2.1513E-05	0.0607883	0.772082	0	
34.078	0	2.16212E-05	0.06095269	0.7733009	0	
34.08	0	2.172691E-05	0.06111261	0.7744732	0	
34.082	0	2.183013E-05	0.06126814	0.7756	0	
34.084	0	2.193091E-05	0.06141934	0.776682	0	
34.086	0	2.202932E-05	0.06156629	0.7777203	0	
34.088	0	2.212535E-05	0.06170905	0.7787157	0	
34.09	0	2.221906E-05	0.06184768	0.7796693	0	
34.092	0	2.231049E-05	0.06198227	0.7805816	0	
34.094	0	2.239967E-05	0.06211285	0.7814537	0	
34.096	0	2.248664E-05	0.06223951	0.7822865	0	
34.098	0	2.257144E-05	0.06236232	0.7830806	0	
34.1	0	2.26541E-05	0.06248134	0.783837	0	
34.102	0	2.273465E-05	0.06259662	0.7845563	0	
34.104	0	2.281313E-05	0.06270822	0.7852395	0	
34.106	0	2.288958E-05	0.06281621	0.7858871	0	
34.108	0	2.296402E-05	0.06292063	0.7865001	0	
34.11	0	2.303649E-05	0.06302159	0.7870789	0	
34.112	0	2.310704E-05	0.06311911	0.7876245	0	
34.114	0	2.317567E-05	0.06321324	0.7881374	0	
34.116	0	2.324243E-05	0.06330407	0.7886185	0	
34.118	0	2.330735E-05	0.06339164	0.7890682	0	
34.12	0	2.337046E-05	0.063476	0.7894875	0	
34.122	0	2.34318E-05	0.06355721	0.7898766	0	
34.124	0	2.349138E-05	0.06363531	0.7902364	0	
34.126	0	2.354924E-05	0.06371037	0.7905675	0	
34.128	0	2.360542E-05	0.06378245	0.7908704	0	
34.13	0	2.365994E-05	0.06385158	0.7911459	0	
34.132	0	2.371283E-05	0.06391783	0.7913945	0	
34.134	0	2.376411E-05	0.06398125	0.7916165	0	
34.136	0	2.381381E-05	0.06404185	0.7918128	0	
34.138	0	2.386196E-05	0.06409973	0.7919838	0	
34.14	0	2.390858E-05	0.06415492	0.79213	0	
34.142	0	2.395373E-05	0.06420747	0.792252	0	
34.144	0	2.39974E-05	0.06425744	0.7923503	0	
34.146	0	2.403963E-05	0.06430485	0.7924255	0	
34.148	0	2.408044E-05	0.06434976	0.7924778	0	
34.15	0	2.411985E-05	0.06439219	0.792508	0	
34.152	0	2.41579E-05	0.06443223	0.7925164	0	
34.154	0	2.419461E-05	0.06446989	0.7925035	0	
34.156	0	2.423001E-05	0.06450523	0.7924697	0	
34.158	0	2.426411E-05	0.06453831	0.7924156	0	
34.16	0	2.429695E-05	0.06456914	0.7923415	0	
34.162	0	2.432852E-05	0.06459776	0.7922479	0	
34.164	0	2.435889E-05	0.06462423	0.7921351	0	
34.166	0	2.438803E-05	0.06464857	0.7920036	0	
34.168	0	2.4416E-05	0.06467082	0.7918539	0	
34.17	0	2.44428E-05	0.06469103	0.7916862	0	
34.172	0	2.446847E-05	0.06470925	0.791501	0	
34.174	0	2.449303E-05	0.0647255	0.7912986	0	
34.176	0	2.451649E-05	0.06473983	0.7910794	0	
34.178	0	2.453888E-05	0.06475228	0.7908439	0	
34.18	0	2.456022E-05	0.06476286	0.7905923	0	
34.182	0	2.458051E-05	0.06477163	0.7903249	0	
34.184	0	2.459978E-05	0.06477858	0.7900423	0	
34.186	0	2.461806E-05	0.06478379	0.7897446	0	
34.188	0	2.463534E-05	0.06478726	0.7894322	0	
34.19	0	2.465166E-05	0.06478904	0.7891054	0	
34.192	0	2.466702E-05	0.06478916	0.7887645	0	
34.194	0	2.468147E-05	0.06478765	0.7884099	0	
34.196	0	2.469501E-05	0.06478456	0.7880418	0	
34.198	0	2.470766E-05	0.0647799	0.7876605	0	
34.2	0	2.471943E-05	0.06477372	0.7872665	0	
34.202	0	2.473036E-05	0.06476606	0.7868598	0	
34.204	0	2.474045E-05	0.06475693	0.7864408	0	
34.206	0	2.474971E-05	0.06474636	0.7860098	0	
34.208	0	2.475817E-05	0.06473437	0.7855671	0	
34.21	0	2.476584E-05	0.064721	0.7851127	0	
34.212	0	2.477272E-05	0.06470627	0.7846472	0	
34.214	0	2.477884E-05	0.06469019	0.7841707	0	
34.216	0	2.47842E-05	0.0646728	0.7836834	0	
34.218	0	2.478882E-05	0.06465411	0.7831857	0	
34.22	0	2.479273E-05	0.06463418	0.7826776	0	
34.222	0	2.479591E-05	0.06461301	0.7821594	0	
34.224	0	2.479841E-05	0.06459061	0.7816316	0	
34.226	0	2.480022E-05	0.06456703	0.7810941	0	
34.228	0	2.480135E-05	0.06454228	0.7805474	0	
34.23	0	2.480183E-05	0.0645164	0.7799914	0	
34.232	0	2.480168E-05	0.06448939	0.7794265	0	
34.234	0	2.480088E-05	0.06446129	0.7788528	0	
34.236	0	2.479948E-05	0.06443212	0.7782706	0	
34.238	0	2.479748E-05	0.06440191	0.7776801	0	
34.24	0	2.479488E-05	0.06437069	0.7770815	0	
34.242	0	2.479171E-05	0.06433846	0.7764748	0	
34.244	0	2.478798E-05	0.06430526	0.7758605	0	
34.246	0	2.478369E-05	0.06427111	0.7752385	0	
34.248	0	2.477887E-05	0.06423602	0.7746091	0	
34.25	0	2.477351E-05	0.06420001	0.7739725	0	
34.252	0	2.476764E-05	0.06416313	0.7733288	0	
34.254	0	2.476126E-05	0.06412535	0.7726783	0	
34.256	0	2.475436E-05	0.06408671	0.7720209	0	
34.258	0	2.474699E-05	0.06404722	0.7713571	0	
34.26	0	2.473913E-05	0.06400691	0.7706867	0	
34.262	0	2.47308E-05	0.0639658	0.7700102	0	
34.264	0	2.472201E-05	0.06392389	0.7693276	0	
34.266	0	2.471277E-05	0.0638812	0.768639	0	
34.268	0	2.470309E-05	0.06383777	0.7679446	0	
34.27	0	2.469298E-05	0.0637936	0.7672445	0	
34.272	0	2.468244E-05	0.06374867	0.7665389	0	
34.274	0	2.467147E-05	0.06370304	0.7658279	0	
34.276	0	2.466009E-05	0.0636567	0.7651116	0	
34.278	0	2.464831E-05	0.06360966	0.7643901	0	
34.28	0	2.463613E-05	0.06356195	0.7636637	0	
34.282	0	2.462357E-05	0.06351358	0.7629324	0	
34.284	0	2.461062E-05	0.06346457	0.7621965	0	
34.286	0	2.459732E-05	0.06341494	0.7614558	0	
34.288	0	2.458364E-05	0.06336468	0.7607107	0	
34.29	0	2.456962E-05	0.06331384	0.7599611	0	
34.292	0	2.455525E-05	0.0632624	0.7592073	0	
34.294	0	2.454055E-05	0.0632104	0.7584493	0	
34.296	0	2.452551E-05	0.06315784	0.7576872	0	
34.298	0	2.451016E-05	0.06310474	0.7569211	0	
34.3	0	2.449449E-05	0.0630511	0.7561512	0	
34.302	0	2.44785E-05	0.06299696	0.7553777	0	
34.304	0	2.446222E-05	0.0629423	0.7546003	0	
34.306	0	2.444565E-05	0.06288715	0.7538195	0	
34.308	0	2.442878E-05	0.06283152	0.7530352	0	
34.31	0	2.441165E-05	0.06277542	0.7522476	0	
34.312	0	2.439422E-05	0.06271884	0.7514567	0	
34.314	0	2.437651E-05	0.0626618	0.7506627	0	
34.316	0	2.435853E-05	0.0626043	0.7498655	0	
34.318	0	2.434029E-05	0.06254636	0.7490654	0	
34.32	0	2.432178E-05	0.06248798	0.7482623	0	
34.322	0	2.430302E-05	0.06242918	0.7474564	0	
34.324	0	2.428401E-05	0.06236998	0.7466477	0	
34.326	0	2.426477E-05	0.06231038	0.7458364	0	
34.328	0	2.424528E-05	0.06225038	0.7450225	0	
34.33	0	2.422556E-05	0.06219	0.7442061	0	
34.332	0	2.420562E-05	0.06212926	0.7433872	0	
34.334	0	2.418546E-05	0.06206816	0.7425659	0	
34.336	0	2.416508E-05	0.0620067	0.7417425	0	
34.338	0	2.414449E-05	0.06194488	0.7409167	0	
34.34	0	2.41237E-05	0.06188274	0.7400888	0	
34.342	0	2.410271E-05	0.06182028	0.7392588	0	
34.344	0	2.408153E-05	0.06175751	0.7384269	0	
34.346	0	2.406015E-05	0.06169442	0.7375929	0	
34.348	0	2.403859E-05	0.06163102	0.736757	0	
34.35	0	2.401684E-05	0.06156735	0.7359194	0	
34.352	0	2.399492E-05	0.06150338	0.73508	0	
34.354	0	2.397283E-05	0.06143914	0.7342388	0	
34.356	0	2.395057E-05	0.06137463	0.7333961	0	
34.358	0	2.392814E-05	0.06130986	0.7325517	0	
34.36	0	2.390555E-05	0.06124484	0.7317058	0	
34.362	0	2.388281E-05	0.06117956	0.7308584	0	
34.364	0	2.385992E-05	0.06111405	0.7300097	0	
34.366	0	2.383687E-05	0.06104831	0.7291595	0	
34.368	0	2.381369E-05	0.06098234	0.7283081	0	
34.37	0	2.379036E-05	0.06091615	0.7274554	0	
34.372	0	2.37669E-05	0.06084975	0.7266014	0	
34.374	0	2.37433E-05	0.06078314	0.7257463	0	
34.376	0	2.371958E-05	0.06071633	0.72489	0	
34.378	0	2.369572E-05	0.06064932	0.7240327	0	
34.38	0	2.367174E-05	0.06058213	0.7231743	0	
34.382	0	2.364765E-05	0.06051475	0.722315	0	
34.384	0	2.362344E-05	0.06044719	0.7214547	0	
34.386	0	2.359911E-05	0.06037946	0.7205935	0	
34.388	0	2.357468E-05	0.06031158	0.7197315	0	
34.39	0	2.355013E-05	0.06024353	0.7188686	0	
34.392	0	2.352548E-05	0.06017533	0.7180051	0	
34.394	0	2.350072E-05	0.06010696	0.7171407	0	
34.396	0	2.347588E-05	0.06003847	0.7162756	0	
34.398	0	2.345093E-05	0.05996982	0.7154099	0	
34.4	0	2.342589E-05	0.05990104	0.7145435	0	
34.402	0	2.340076E-05	0.05983213	0.7136766	0	
34.404	0	2.337554E-05	0.0597631	0.7128091	0	
34.406	0	2.335024E-05	0.05969394	0.7119411	0	
34.408	0	2.332485E-05	0.05962467	0.7110727	0	
34.41	0	2.329938E-05	0.05955528	0.7102038	0	
34.412	0	2.327384E-05	0.05948579	0.7093344	0	
34.414	0	2.324822E-05	0.05941619	0.7084647	0	
34.416	0	2.322252E-05	0.05934649	0.7075946	0	
34.418	0	2.319675E-05	0.05927669	0.7067243	0	
34.42	0	2.317092E-05	0.05920681	0.7058536	0	
34.422	0	2.314501E-05	0.05913682	0.7049826	0	
34.424	0	2.311905E-05	0.05906676	0.7041115	0	
34.426	0	2.309302E-05	0.05899661	0.7032401	0	
34.428	0	2.306692E-05	0.0589264	0.7023686	0	
34.43	0	2.304077E-05	0.0588561	0.7014969	0	
34.432	0	2.301456E-05	0.05878573	0.7006251	0	
34.434	0	2.29883E-05	0.05871529	0.6997532	0	
34.436	0	2.296198E-05	0.05864479	0.6988813	0	
34.438	0	2.293562E-05	0.05857424	0.6980093	0	
34.44	0	2.29092E-05	0.05850362	0.6971372	0	
34.442	0	2.288273E-05	0.05843295	0.6962652	0	
34.444	0	2.285622E-05	0.05836222	0.6953931	0	
34.446	0	2.282966E-05	0.05829145	0.6945212	0	
34.448	0	2.280307E-05	0.05822063	0.6936493	0	
34.45	0	2.277643E-05	0.05814977	0.6927774	0	
34.452	0	2.274975E-05	0.05807887	0.6919057	0	
34.454	0	2.272303E-05	0.05800793	0.6910342	0	
34.456	0	2.269628E-05	0.05793696	0.6901628	0	
34.458	0	2.266949E-05	0.05786596	0.6892915	0	
34.46	0	2.264267E-05	0.05779492	0.6884204	0	
34.462	0	2.261582E-05	0.05772386	0.6875496	0	
34.464	0	2.258895E-05	0.05765278	0.686679	0	
34.466	0	2.256204E-05	0.05758167	0.6858087	0	
34.468	0	2.25351E-05	0.05751055	0.6849387	0	
34.47	0	2.250814E-05	0.05743943	0.6840689	0	
34.472	0	2.248116E-05	0.05736829	0.6831995	0	
34.474	0	2.245415E-05	0.05729713	0.6823303	0	
34.476	0	2.242713E-05	0.05722598	0.6814614	0	
34.478	0	2.240009E-05	0.05715481	0.6805929	0	
34.48	0	2.237302E-05	0.05708364	0.6797247	0	
34.482	0	2.234593E-05	0.05701246	0.678857	0	
34.484	0	2.231883E-05	0.05694128	0.6779897	0	
34.486	0	2.22917E-05	0.0568701	0.6771227	0	
34.488	0	2.226456E-05	0.05679892	0.6762562	0	
34.49	0	2.223741E-05	0.05672774	0.6753901	0	
34.492	0	2.221024E-05	0.05665657	0.6745245	0	
34.494	0	2.218306E-05	0.0565854	0.6736594	0	
34.496	0	2.215587E-05	0.05651424	0.6727948	0	
34.498	0	2.212866E-05	0.0564431	0.6719306	0	
34.5	0	2.210145E-05	0.05637196	0.6710669	0	
34.502	0	2.207422E-05	0.05630084	0.6702036	0	
34.504	0	2.204699E-05	0.05622973	0.6693411	0	
34.506	0	2.201975E-05	0.05615864	0.668479	0	
34.508	0	2.19925E-05	0.05608757	0.6676174	0	
34.51	0	2.196525E-05	0.0560165	0.6667566	0	
34.512	0	2.1938E-05	0.05594547	0.6658961	0	
34.514	0	2.191074E-05	0.05587446	0.6650364	0	
34.516	0	2.188347E-05	0.05580347	0.6641772	0	
34.518	0	2.18562E-05	0.0557325	0.6633186	0	
34.52	0	2.182894E-05	0.05566158	0.6624606	0	
34.522	0	2.180167E-05	0.05559067	0.6616033	0	
34.524	0	2.177441E-05	0.0555198	0.6607466	0	
34.526	0	2.174714E-05	0.05544895	0.6598905	0	
34.528	0	2.171987E-05	0.05537813	0.6590351	0	
34.53	0	2.169261E-05	0.05530735	0.6581804	0	
