Time	2	Acceleration	Damping	Length	Tension	Velocity	
5.811	1	-0.001996756	0	0	0	-0.4683663	
5.812	1	-0.001996756	0	0	0	-0.4683683	
5.813	1	-0.001996756	0	0	0	-0.4683703	
5.814	1	-0.001996756	0	0	0	-0.4683723	
5.815	1	-0.001996756	0	0	0	-0.4683743	
5.816	1	-0.001996756	0	0	0	-0.4683762	
5.817	1	-0.001996756	0	0	0	-0.4683782	
5.818	1	-0.001996756	0	0	0	-0.4683802	
5.819	1	-0.001996756	0	0	0	-0.4683822	
5.82	1	-0.001996756	0	0	0	-0.4683842	
5.821	1	-0.001996756	0	0	0	-0.4683862	
5.822001	1	-0.001996756	0	0	0	-0.4683882	
5.823	1	-0.001996756	0	0	0	-0.4683902	
5.824	1	-0.001996756	0	0	0	-0.4683922	
5.825	1	-0.001996756	0	0	0	-0.4683942	
5.826	1	-0.001996756	0	0	0	-0.4683962	
5.827	1	-0.001996756	0	0	0	-0.4683982	
5.828	1	-0.001996756	0	0	0	-0.4684002	
5.829	1	-0.001996756	0	0	0	-0.4684022	
5.83	1	-0.001996756	0	0	0	-0.4684042	
5.831	1	-0.001996756	0	0	0	-0.4684062	
5.832	1	-0.001996756	0	0	0	-0.4684082	
5.833	1	-0.001996756	0	0	0	-0.4684102	
5.834	1	-0.001996756	0	0	0	-0.4684122	
5.835001	1	-0.001996756	0	0	0	-0.4684142	
5.836	1	-0.001996756	0	0	0	-0.4684162	
5.837	1	-0.001996756	0	0	0	-0.4684182	
5.838	1	-0.001996756	0	0	0	-0.4684202	
5.839	1	-0.001996756	0	0	0	-0.4684222	
5.84	1	-0.001996756	0	0	0	-0.4684242	
5.841	1	-0.001996756	0	0	0	-0.4684262	
5.842	1	-0.001996756	0	0	0	-0.4684282	
5.843	1	-0.001996756	0	0	0	-0.4684302	
5.844	1	-0.001996756	0	0	0	-0.4684322	
5.845	1	-0.001996756	0	0	0	-0.4684342	
5.846	1	-0.001996756	0	0	0	-0.4684362	
5.847	1	-0.001996756	0	0	0	-0.4684381	
5.848	1	-0.001996756	0	0	0	-0.4684401	
5.849	1	-0.001996756	0	0	0	-0.4684421	
5.85	1	-0.001996756	0	0	0	-0.4684441	
5.851	1	-0.001996756	0	0	0	-0.4684461	
5.852	1	-0.001996756	0	0	0	-0.4684481	
5.853	1	-0.001996756	0	0	0	-0.4684501	
5.854	1	-0.001996756	0	0	0	-0.4684521	
5.855	1	-0.001996756	0	0	0	-0.4684541	
5.856	1	-0.001996756	0	0	0	-0.4684561	
5.857	1	-0.001996756	0	0	0	-0.4684581	
5.858	1	-0.001996756	0	0	0	-0.4684601	
5.859	1	-0.001996756	0	0	0	-0.4684621	
5.86	1	-0.001996756	0	0	0	-0.4684641	
5.861	1	-0.001996756	0	0	0	-0.4684661	
5.862	1	-0.001996756	0	0	0	-0.4684681	
5.863	1	-0.001996756	0	0	0	-0.4684701	
5.864	1	-0.001996756	0	0	0	-0.4684721	
5.865	1	-0.001996756	0	0	0	-0.4684741	
5.866	1	-0.001996756	0	0	0	-0.4684761	
5.867	1	-0.001996756	0	0	0	-0.4684781	
5.868001	1	-0.001996756	0	0	0	-0.4684801	
5.869	1	-0.001996756	0	0	0	-0.4684821	
5.87	1	-0.001996756	0	0	0	-0.4684841	
5.871	1	-0.001996756	0	0	0	-0.4684861	
5.872	1	-0.001996756	0	0	0	-0.4684881	
5.873	1	-0.001996756	0	0	0	-0.4684901	
5.874	1	-0.001996756	0	0	0	-0.4684921	
5.875	1	-0.001996756	0	0	0	-0.4684941	
5.876	1	-0.001996756	0	0	0	-0.4684961	
5.877	1	-0.001996756	0	0	0	-0.4684981	
5.878	1	-0.001996756	0	0	0	-0.4685	
5.879	1	-0.001996756	0	0	0	-0.468502	
5.88	1	-0.001996756	0	0	0	-0.468504	
5.881	1	-0.001996756	0	0	0	-0.468506	
5.882	1	-0.001996756	0	0	0	-0.468508	
5.883	1	-0.001996756	0	0	0	-0.46851	
5.884	1	-0.001996756	0	0	0	-0.468512	
5.885	1	-0.001996756	0	0	0	-0.468514	
5.886	1	-0.001996756	0	0	0	-0.468516	
5.887	1	-0.001996756	0	0	0	-0.468518	
5.888	1	-0.001996756	0	0	0	-0.46852	
5.889	1	-0.001996756	0	0	0	-0.468522	
5.89	1	-0.001996756	0	0	0	-0.468524	
5.891	1	-0.001996756	0	0	0	-0.468526	
5.892	1	-0.001996756	0	0	0	-0.468528	
5.893	1	-0.001996756	0	0	0	-0.46853	
5.894	1	-0.001996756	0	0	0	-0.468532	
5.895	1	-0.001996756	0	0	0	-0.468534	
5.896	1	-0.001996756	0	0	0	-0.468536	
5.897	1	-0.001996756	0	0	0	-0.468538	
5.898	1	-0.001996756	0	0	0	-0.46854	
5.899	1	-0.001996756	0	0	0	-0.468542	
5.9	1	-0.001996756	0	0	0	-0.468544	
5.901	1	-0.001996756	0	0	0	-0.468546	
5.902	1	-0.001996756	0	0	0	-0.468548	
5.903	1	-0.001996756	0	0	0	-0.46855	
5.904	1	-0.001996756	0	0	0	-0.468552	
5.905	1	-0.001996756	0	0	0	-0.468554	
5.906	1	-0.001996756	0	0	0	-0.468556	
5.907	1	-0.001996756	0	0	0	-0.468558	
5.908	1	-0.001996756	0	0	0	-0.46856	
5.909	1	-0.001996756	0	0	0	-0.4685619	
5.91	1	-0.001996756	0	0	0	-0.4685639	
5.911	1	-0.001996756	0	0	0	-0.4685659	
5.912	1	-0.001996756	0	0	0	-0.4685679	
5.913	1	-0.001996756	0	0	0	-0.4685699	
5.914001	1	-0.001996756	0	0	0	-0.4685719	
5.915	1	-0.001996756	0	0	0	-0.4685739	
5.916	1	-0.001996756	0	0	0	-0.4685759	
5.917	1	-0.001996756	0	0	0	-0.4685779	
5.918	1	-0.001996756	0	0	0	-0.4685799	
5.919	1	-0.001996756	0	0	0	-0.4685819	
5.92	1	-0.001996756	0	0	0	-0.4685839	
5.921	1	-0.001996756	0	0	0	-0.4685859	
5.922	1	-0.001996756	0	0	0	-0.4685879	
5.923	1	-0.001996756	0	0	0	-0.4685899	
5.924	1	-0.001996756	0	0	0	-0.4685919	
5.925	1	-0.001996756	0	0	0	-0.4685939	
5.926	1	-0.001996756	0	0	0	-0.4685959	
5.927	1	-0.001996756	0	0	0	-0.4685979	
5.928	1	-0.001996756	0	0	0	-0.4685999	
5.929	1	-0.001996756	0	0	0	-0.4686019	
5.93	1	-0.001996756	0	0	0	-0.4686039	
5.931	1	-0.001996756	0	0	0	-0.4686059	
5.932	1	-0.001996756	0	0	0	-0.4686079	
5.933	1	-0.001996756	0	0	0	-0.4686099	
5.934	1	-0.001996756	0	0	0	-0.4686119	
5.935	1	-0.001996756	0	0	0	-0.4686139	
5.936	1	-0.001996756	0	0	0	-0.4686159	
5.937	1	-0.001996756	0	0	0	-0.4686179	
5.938	1	-0.001996756	0	0	0	-0.4686199	
5.939	1	-0.001996756	0	0	0	-0.4686219	
5.94	1	-0.001996756	0	0	0	-0.4686238	
5.941	1	-0.001996756	0	0	0	-0.4686258	
5.942	1	-0.001996756	0	0	0	-0.4686278	
5.943	1	-0.001996756	0	0	0	-0.4686298	
5.944	1	-0.001996756	0	0	0	-0.4686318	
5.945	1	-0.001996756	0	0	0	-0.4686338	
5.946	1	-0.001996756	0	0	0	-0.4686358	
5.947001	1	-0.001996756	0	0	0	-0.4686378	
5.948	1	-0.001996756	0	0	0	-0.4686398	
5.949	1	-0.001996756	0	0	0	-0.4686418	
5.95	1	-0.001996756	0	0	0	-0.4686438	
5.951	1	-0.001996756	0	0	0	-0.4686458	
5.952	1	-0.001996756	0	0	0	-0.4686478	
5.953	1	-0.001996756	0	0	0	-0.4686498	
5.954	1	-0.001996756	0	0	0	-0.4686518	
5.955	1	-0.001996756	0	0	0	-0.4686538	
5.956	1	-0.001996756	0	0	0	-0.4686558	
5.957	1	-0.001996756	0	0	0	-0.4686578	
5.958	1	-0.001996756	0	0	0	-0.4686598	
5.959	1	-0.001996756	0	0	0	-0.4686618	
5.960001	1	-0.001996756	0	0	0	-0.4686638	
5.961	1	-0.001996756	0	0	0	-0.4686658	
5.962	1	-0.001996756	0	0	0	-0.4686678	
5.963	1	-0.001996756	0	0	0	-0.4686698	
5.964	1	-0.001996756	0	0	0	-0.4686718	
5.965	1	-0.001996756	0	0	0	-0.4686738	
5.966	1	-0.001996756	0	0	0	-0.4686758	
5.967	1	-0.001996756	0	0	0	-0.4686778	
5.968	1	-0.001996756	0	0	0	-0.4686798	
5.969	1	-0.001996756	0	0	0	-0.4686818	
5.97	1	-0.001996756	0	0	0	-0.4686837	
5.971	1	-0.001996756	0	0	0	-0.4686857	
5.972	1	-0.001996756	0	0	0	-0.4686877	
5.973	1	-0.001996756	0	0	0	-0.4686897	
5.974	1	-0.001996756	0	0	0	-0.4686917	
5.975	1	-0.001996756	0	0	0	-0.4686937	
5.976	1	-0.001996756	0	0	0	-0.4686957	
5.977	1	-0.001996756	0	0	0	-0.4686977	
5.978	1	-0.001996756	0	0	0	-0.4686997	
5.979	1	-0.001996756	0	0	0	-0.4687017	
5.98	1	-0.001996756	0	0	0	-0.4687037	
5.981	1	-0.001996756	0	0	0	-0.4687057	
5.982	1	-0.001996756	0	0	0	-0.4687077	
5.983	1	-0.001996756	0	0	0	-0.4687097	
5.984	1	-0.001996756	0	0	0	-0.4687117	
5.985	1	-0.001996756	0	0	0	-0.4687137	
5.986	1	-0.001996756	0	0	0	-0.4687157	
5.987	1	-0.001996756	0	0	0	-0.4687177	
5.988	1	-0.001996756	0	0	0	-0.4687197	
5.989	1	-0.001996756	0	0	0	-0.4687217	
5.99	1	-0.001996756	0	0	0	-0.4687237	
5.991	1	-0.001996756	0	0	0	-0.4687257	
5.992	1	-0.001996756	0	0	0	-0.4687277	
5.993001	1	-0.001996756	0	0	0	-0.4687297	
5.994	1	-0.001996756	0	0	0	-0.4687317	
5.995	1	-0.001996756	0	0	0	-0.4687337	
5.996	1	-0.001996756	0	0	0	-0.4687357	
5.997	1	-0.001996756	0	0	0	-0.4687377	
5.998	1	-0.001996756	0	0	0	-0.4687397	
5.999	1	-0.001996756	0	0	0	-0.4687417	
6	1	-0.001996756	0	0	0	-0.4687437	
6.001	1	-0.001996756	0	0	0	-0.4687456	
6.002	1	-0.001996756	0	0	0	-0.4687476	
6.003	1	-0.001996756	0	0	0	-0.4687496	
6.004	1	-0.001996756	0	0	0	-0.4687516	
6.005	1	-0.001996756	0	0	0	-0.4687536	
6.006001	1	-0.001996756	0	0	0	-0.4687556	
6.007	1	-0.001996756	0	0	0	-0.4687576	
6.008	1	-0.001996756	0	0	0	-0.4687596	
6.009	1	-0.001996756	0	0	0	-0.4687616	
6.01	1	-0.001996756	0	0	0	-0.4687636	
6.011	1	-0.001996756	0	0	0	-0.4687656	
6.012	1	-0.001996756	0	0	0	-0.4687676	
6.013	1	-0.001996756	0	0	0	-0.4687696	
6.014	1	-0.001996756	0	0	0	-0.4687716	
6.015	1	-0.001996756	0	0	0	-0.4687736	
6.016	1	-0.001996756	0	0	0	-0.4687756	
6.017	1	-0.001996756	0	0	0	-0.4687776	
6.018	1	-0.001996756	0	0	0	-0.4687796	
6.019	1	-0.001996756	0	0	0	-0.4687816	
6.02	1	-0.001996756	0	0	0	-0.4687836	
6.021	1	-0.001996756	0	0	0	-0.4687856	
6.022	1	-0.001996756	0	0	0	-0.4687876	
6.023	1	-0.001996756	0	0	0	-0.4687896	
6.024	1	-0.001996756	0	0	0	-0.4687916	
6.025	1	-0.001996756	0	0	0	-0.4687936	
6.026	1	-0.001996756	0	0	0	-0.4687956	
6.027	1	-0.001996756	0	0	0	-0.4687976	
6.028	1	-0.001996756	0	0	0	-0.4687996	
6.029	1	-0.001996756	0	0	0	-0.4688016	
6.03	1	-0.001996756	0	0	0	-0.4688036	
6.031	1	-0.001996756	0	0	0	-0.4688056	
6.032	1	-0.001996756	0	0	0	-0.4688075	
6.033	1	-0.001996756	0	0	0	-0.4688095	
6.034	1	-0.001996756	0	0	0	-0.4688115	
6.035	1	-0.001996756	0	0	0	-0.4688135	
6.036	1	-0.001996756	0	0	0	-0.4688155	
6.037	1	-0.001996756	0	0	0	-0.4688175	
6.038	1	-0.001996756	0	0	0	-0.4688195	
6.039001	1	-0.001996756	0	0	0	-0.4688215	
6.04	1	-0.001996756	0	0	0	-0.4688235	
6.041	1	-0.001996756	0	0	0	-0.4688255	
6.042	1	-0.001996756	0	0	0	-0.4688275	
6.043	1	-0.001996756	0	0	0	-0.4688295	
6.044	1	-0.001996756	0	0	0	-0.4688315	
6.045	1	-0.001996756	0	0	0	-0.4688335	
6.046	1	-0.001996756	0	0	0	-0.4688355	
6.047	1	-0.001996756	0	0	0	-0.4688375	
6.048	1	-0.001996756	0	0	0	-0.4688395	
6.049	1	-0.001996756	0	0	0	-0.4688415	
6.05	1	-0.001996756	0	0	0	-0.4688435	
6.051	1	-0.001996756	0	0	0	-0.4688455	
6.052001	1	-0.001996756	0	0	0	-0.4688475	
6.053	1	-0.001996756	0	0	0	-0.4688495	
6.054	1	-0.001996756	0	0	0	-0.4688515	
6.055	1	-0.001996756	0	0	0	-0.4688535	
6.056	1	-0.001996756	0	0	0	-0.4688555	
6.057	1	-0.001996756	0	0	0	-0.4688575	
6.058	1	-0.001996756	0	0	0	-0.4688595	
6.059	1	-0.001996756	0	0	0	-0.4688615	
6.06	1	-0.001996756	0	0	0	-0.4688635	
6.061	1	-0.001996756	0	0	0	-0.4688655	
6.062	1	-0.001996756	0	0	0	-0.4688675	
6.063	1	-0.001996756	0	0	0	-0.4688694	
6.064	1	-0.001996756	0	0	0	-0.4688714	
6.065	1	-0.001996756	0	0	0	-0.4688734	
6.066	1	-0.001996756	0	0	0	-0.4688754	
6.067	1	-0.001996756	0	0	0	-0.4688774	
6.068	1	-0.001996756	0	0	0	-0.4688794	
6.069	1	-0.001996756	0	0	0	-0.4688814	
6.07	1	-0.001996756	0	0	0	-0.4688834	
6.071	1	-0.001996756	0	0	0	-0.4688854	
6.072001	1	-0.001996756	0	0	0	-0.4688874	
6.073	1	-0.001996756	0	0	0	-0.4688894	
6.074	1	-0.001996756	0	0	0	-0.4688914	
6.075	1	-0.001996756	0	0	0	-0.4688934	
6.076	1	-0.001996756	0	0	0	-0.4688954	
6.077	1	-0.001996756	0	0	0	-0.4688974	
6.078	1	-0.001996756	0	0	0	-0.4688994	
6.079	1	-0.001996756	0	0	0	-0.4689014	
6.08	1	-0.001996756	0	0	0	-0.4689034	
6.081	1	-0.001996756	0	0	0	-0.4689054	
6.082	1	-0.001996756	0	0	0	-0.4689074	
6.083	1	-0.001996756	0	0	0	-0.4689094	
6.084	1	-0.001996756	0	0	0	-0.4689114	
6.085001	1	-0.001996756	0	0	0	-0.4689134	
6.086	1	-0.001996756	0	0	0	-0.4689154	
6.087	1	-0.001996756	0	0	0	-0.4689174	
6.088	1	-0.001996756	0	0	0	-0.4689194	
6.089	1	-0.001996756	0	0	0	-0.4689214	
6.09	1	-0.001996756	0	0	0	-0.4689234	
6.091	1	-0.001996756	0	0	0	-0.4689254	
6.092	1	-0.001996756	0	0	0	-0.4689274	
6.093	1	-0.001996756	0	0	0	-0.4689294	
6.094	1	-0.001996756	0	0	0	-0.4689313	
6.095	1	-0.001996756	0	0	0	-0.4689333	
6.096	1	-0.001996756	0	0	0	-0.4689353	
6.097	1	-0.001996756	0	0	0	-0.4689373	
6.098001	1	-0.001996756	0	0	0	-0.4689393	
6.099	1	-0.001996756	0	0	0	-0.4689413	
6.1	1	-0.001996756	0	0	0	-0.4689433	
6.101	1	-0.001996756	0	0	0	-0.4689453	
6.102	1	-0.001996756	0	0	0	-0.4689473	
6.103	1	-0.001996756	0	0	0	-0.4689493	
6.104	1	-0.001996756	0	0	0	-0.4689513	
6.105	1	-0.001996756	0	0	0	-0.4689533	
6.106	1	-0.001996756	0	0	0	-0.4689553	
6.107	1	-0.001996756	0	0	0	-0.4689573	
6.108	1	-0.001996756	0	0	0	-0.4689593	
6.109	1	-0.001996756	0	0	0	-0.4689613	
6.11	1	-0.001996756	0	0	0	-0.4689633	
6.111	1	-0.001996756	0	0	0	-0.4689653	
6.112	1	-0.001996756	0	0	0	-0.4689673	
6.113	1	-0.001996756	0	0	0	-0.4689693	
6.114	1	-0.001996756	0	0	0	-0.4689713	
6.115	1	-0.001996756	0	0	0	-0.4689733	
6.116	1	-0.001996756	0	0	0	-0.4689753	
6.117	1	-0.001996756	0	0	0	-0.4689773	
6.118001	1	-0.001996756	0	0	0	-0.4689793	
6.119	1	-0.001996756	0	0	0	-0.4689813	
6.12	1	-0.001996756	0	0	0	-0.4689833	
6.121	1	-0.001996756	0	0	0	-0.4689853	
6.122	1	-0.001996756	0	0	0	-0.4689873	
6.123	1	-0.001996756	0	0	0	-0.4689893	
6.124	1	-0.001996756	0	0	0	-0.4689912	
6.125	1	-0.001996756	0	0	0	-0.4689932	
6.126	1	-0.001996756	0	0	0	-0.4689952	
6.127	1	-0.001996756	0	0	0	-0.4689972	
6.128	1	-0.001996756	0	0	0	-0.4689992	
6.129	1	-0.001996756	0	0	0	-0.4690012	
6.13	1	-0.001996756	0	0	0	-0.4690032	
6.131001	1	-0.001996756	0	0	0	-0.4690052	
6.132	1	-0.001996756	0	0	0	-0.4690072	
6.133	1	-0.001996756	0	0	0	-0.4690092	
6.134	1	-0.001996756	0	0	0	-0.4690112	
6.135	1	-0.001996756	0	0	0	-0.4690132	
6.136	1	-0.001996756	0	0	0	-0.4690152	
6.137	1	-0.001996756	0	0	0	-0.4690172	
6.138	1	-0.001996756	0	0	0	-0.4690192	
6.139	1	-0.001996756	0	0	0	-0.4690212	
6.14	1	-0.001996756	0	0	0	-0.4690232	
6.141	1	-0.001996756	0	0	0	-0.4690252	
6.142	1	-0.001996756	0	0	0	-0.4690272	
6.143	1	-0.001996756	0	0	0	-0.4690292	
6.144	1	-0.001996756	0	0	0	-0.4690312	
6.145	1	-0.001996756	0	0	0	-0.4690332	
6.146	1	-0.001996756	0	0	0	-0.4690352	
6.147	1	-0.001996756	0	0	0	-0.4690372	
6.148	1	-0.001996756	0	0	0	-0.4690392	
6.149	1	-0.001996756	0	0	0	-0.4690412	
6.15	1	-0.001996756	0	0	0	-0.4690432	
6.151	1	-0.001996756	0	0	0	-0.4690452	
6.152	1	-0.001996756	0	0	0	-0.4690472	
6.153	1	-0.001996756	0	0	0	-0.4690492	
6.154	1	-0.001996756	0	0	0	-0.4690512	
6.155	1	-0.001996756	0	0	0	-0.4690531	
6.156	1	-0.001996756	0	0	0	-0.4690551	
6.157	1	-0.001996756	0	0	0	-0.4690571	
6.158	1	-0.001996756	0	0	0	-0.4690591	
6.159	1	-0.001996756	0	0	0	-0.4690611	
6.16	1	-0.001996756	0	0	0	-0.4690631	
6.161	1	-0.001996756	0	0	0	-0.4690651	
6.162	1	-0.001996756	0	0	0	-0.4690671	
6.163	1	-0.001996756	0	0	0	-0.4690691	
6.164001	1	-0.001996756	0	0	0	-0.4690711	
6.165	1	-0.001996756	0	0	0	-0.4690731	
6.166	1	-0.001996756	0	0	0	-0.4690751	
6.167	1	-0.001996756	0	0	0	-0.4690771	
6.168	1	-0.001996756	0	0	0	-0.4690791	
6.169	1	-0.001996756	0	0	0	-0.4690811	
6.17	1	-0.001996756	0	0	0	-0.4690831	
6.171	1	-0.001996756	0	0	0	-0.4690851	
6.172	1	-0.001996756	0	0	0	-0.4690871	
6.173	1	-0.001996756	0	0	0	-0.4690891	
6.174	1	-0.001996756	0	0	0	-0.4690911	
6.175	1	-0.001996756	0	0	0	-0.4690931	
6.176	1	-0.001996756	0	0	0	-0.4690951	
6.177001	1	-0.001996756	0	0	0	-0.4690971	
6.178	1	-0.001996756	0	0	0	-0.4690991	
6.179	1	-0.001996756	0	0	0	-0.4691011	
6.18	1	-0.001996756	0	0	0	-0.4691031	
6.181	1	-0.001996756	0	0	0	-0.4691051	
6.182	1	-0.001996756	0	0	0	-0.4691071	
6.183	1	-0.001996756	0	0	0	-0.4691091	
6.184	1	-0.001996756	0	0	0	-0.4691111	
6.185	1	-0.001996756	0	0	0	-0.4691131	
6.186	1	-0.001996756	0	0	0	-0.469115	
6.187	1	-0.001996756	0	0	0	-0.469117	
6.188	1	-0.001996756	0	0	0	-0.469119	
6.189	1	-0.001996756	0	0	0	-0.469121	
6.19	1	-0.001996756	0	0	0	-0.469123	
6.191	1	-0.001996756	0	0	0	-0.469125	
6.192	1	-0.001996756	0	0	0	-0.469127	
6.193	1	-0.001996756	0	0	0	-0.469129	
6.194	1	-0.001996756	0	0	0	-0.469131	
6.195	1	-0.001996756	0	0	0	-0.469133	
6.196	1	-0.001996756	0	0	0	-0.469135	
6.197001	1	-0.001996756	0	0	0	-0.469137	
6.198	1	-0.001996756	0	0	0	-0.469139	
6.199	1	-0.001996756	0	0	0	-0.469141	
6.2	1	-0.001996756	0	0	0	-0.469143	
6.201	1	-0.001996756	0	0	0	-0.469145	
6.202	1	-0.001996756	0	0	0	-0.469147	
6.203	1	-0.001996756	0	0	0	-0.469149	
6.204	1	-0.001996756	0	0	0	-0.469151	
6.205	1	-0.001996756	0	0	0	-0.469153	
6.206	1	-0.001996756	0	0	0	-0.469155	
6.207	1	-0.001996756	0	0	0	-0.469157	
6.208	1	-0.001996756	0	0	0	-0.469159	
6.209	1	-0.001996756	0	0	0	-0.469161	
6.210001	1	-0.001996756	0	0	0	-0.469163	
6.211	1	-0.001996756	0	0	0	-0.469165	
6.212	1	-0.001996756	0	0	0	-0.469167	
6.213	1	-0.001996756	0	0	0	-0.469169	
6.214	1	-0.001996756	0	0	0	-0.469171	
6.215	1	-0.001996756	0	0	0	-0.469173	
6.216	1	-0.001996756	0	0	0	-0.469175	
6.217	1	-0.001996756	0	0	0	-0.4691769	
6.218	1	-0.001996756	0	0	0	-0.4691789	
6.219	1	-0.001996756	0	0	0	-0.4691809	
6.22	1	-0.001996756	0	0	0	-0.4691829	
6.221	1	-0.001996756	0	0	0	-0.4691849	
6.222	1	-0.001996756	0	0	0	-0.4691869	
6.223001	1	-0.001996756	0	0	0	-0.4691889	
6.224	1	-0.001996756	0	0	0	-0.4691909	
6.225	1	-0.001996756	0	0	0	-0.4691929	
6.226	1	-0.001996756	0	0	0	-0.4691949	
6.227	1	-0.001996756	0	0	0	-0.4691969	
6.228	1	-0.001996756	0	0	0	-0.4691989	
6.229	1	-0.001996756	0	0	0	-0.4692009	
6.23	1	-0.001996756	0	0	0	-0.4692029	
6.231	1	-0.001996756	0	0	0	-0.4692049	
6.232	1	-0.001996756	0	0	0	-0.4692069	
6.233	1	-0.001996756	0	0	0	-0.4692089	
6.234	1	-0.001996756	0	0	0	-0.4692109	
6.235	1	-0.001996756	0	0	0	-0.4692129	
6.236	1	-0.001996756	0	0	0	-0.4692149	
6.237	1	-0.001996756	0	0	0	-0.4692169	
6.238	1	-0.001996756	0	0	0	-0.4692189	
6.239	1	-0.001996756	0	0	0	-0.4692209	
6.24	1	-0.001996756	0	0	0	-0.4692229	
6.241	1	-0.001996756	0	0	0	-0.4692249	
6.242	1	-0.001996756	0	0	0	-0.4692269	
6.243001	1	-0.001996756	0	0	0	-0.4692289	
6.244	1	-0.001996756	0	0	0	-0.4692309	
6.245	1	-0.001996756	0	0	0	-0.4692329	
6.246	1	-0.001996756	0	0	0	-0.4692349	
6.247	1	-0.001996756	0	0	0	-0.4692369	
6.248	1	-0.001996756	0	0	0	-0.4692388	
6.249	1	-0.001996756	0	0	0	-0.4692408	
6.25	1	-0.001996756	0	0	0	-0.4692428	
6.251	1	-0.001996756	0	0	0	-0.4692448	
6.252	1	-0.001996756	0	0	0	-0.4692468	
6.253	1	-0.001996756	0	0	0	-0.4692488	
6.254	1	-0.001996756	0	0	0	-0.4692508	
6.255	1	-0.001996756	0	0	0	-0.4692528	
6.256001	1	-0.001996756	0	0	0	-0.4692548	
6.257	1	-0.001996756	0	0	0	-0.4692568	
6.258	1	-0.001996756	0	0	0	-0.4692588	
6.259	1	-0.001996756	0	0	0	-0.4692608	
6.26	1	-0.001996756	0	0	0	-0.4692628	
6.261	1	-0.001996756	0	0	0	-0.4692648	
6.262	1	-0.001996756	0	0	0	-0.4692668	
6.263	1	-0.001996756	0	0	0	-0.4692688	
6.264	1	-0.001996756	0	0	0	-0.4692708	
6.265	1	-0.001996756	0	0	0	-0.4692728	
6.266	1	-0.001996756	0	0	0	-0.4692748	
6.267	1	-0.001996756	0	0	0	-0.4692768	
6.268	1	-0.001996756	0	0	0	-0.4692788	
6.269001	1	-0.001996756	0	0	0	-0.4692808	
6.27	1	-0.001996756	0	0	0	-0.4692828	
6.271	1	-0.001996756	0	0	0	-0.4692848	
6.272	1	-0.001996756	0	0	0	-0.4692868	
6.273	1	-0.001996756	0	0	0	-0.4692888	
6.274	1	-0.001996756	0	0	0	-0.4692908	
6.275	1	-0.001996756	0	0	0	-0.4692928	
6.276	1	-0.001996756	0	0	0	-0.4692948	
6.277	1	-0.001996756	0	0	0	-0.4692968	
6.278	1	-0.001996756	0	0	0	-0.4692988	
6.279	1	-0.001996756	0	0	0	-0.4693007	
6.28	1	-0.001996756	0	0	0	-0.4693027	
6.281	1	-0.001996756	0	0	0	-0.4693047	
6.282	1	-0.001996756	0	0	0	-0.4693067	
6.283	1	-0.001996756	0	0	0	-0.4693087	
6.284	1	-0.001996756	0	0	0	-0.4693107	
6.285	1	-0.001996756	0	0	0	-0.4693127	
6.286	1	-0.001996756	0	0	0	-0.4693147	
6.287	1	-0.001996756	0	0	0	-0.4693167	
6.288	1	-0.001996756	0	0	0	-0.4693187	
6.289001	1	-0.001996756	0	0	0	-0.4693207	
6.29	1	-0.001996756	0	0	0	-0.4693227	
6.291	1	-0.001996756	0	0	0	-0.4693247	
6.292	1	-0.001996756	0	0	0	-0.4693267	
6.293	1	-0.001996756	0	0	0	-0.4693287	
6.294	1	-0.001996756	0	0	0	-0.4693307	
6.295	1	-0.001996756	0	0	0	-0.4693327	
6.296	1	-0.001996756	0	0	0	-0.4693347	
6.297	1	-0.001996756	0	0	0	-0.4693367	
6.298	1	-0.001996756	0	0	0	-0.4693387	
6.299	1	-0.001996756	0	0	0	-0.4693407	
6.3	1	-0.001996756	0	0	0	-0.4693427	
6.301	1	-0.001996756	0	0	0	-0.4693447	
6.302001	1	-0.001996756	0	0	0	-0.4693467	
6.303	1	-0.001996756	0	0	0	-0.4693487	
6.304	1	-0.001996756	0	0	0	-0.4693507	
6.305	1	-0.001996756	0	0	0	-0.4693527	
6.306	1	-0.001996756	0	0	0	-0.4693547	
6.307	1	-0.001996756	0	0	0	-0.4693567	
6.308	1	-0.001996756	0	0	0	-0.4693587	
6.309	1	-0.001996756	0	0	0	-0.4693606	
6.31	1	-0.001996756	0	0	0	-0.4693626	
6.311	1	-0.001996756	0	0	0	-0.4693646	
6.312	1	-0.001996756	0	0	0	-0.4693666	
6.313	1	-0.001996756	0	0	0	-0.4693686	
6.314	1	-0.001996756	0	0	0	-0.4693706	
6.315001	1	-0.001996756	0	0	0	-0.4693726	
6.316	1	-0.001996756	0	0	0	-0.4693746	
6.317	1	-0.001996756	0	0	0	-0.4693766	
6.318	1	-0.001996756	0	0	0	-0.4693786	
6.319	1	-0.001996756	0	0	0	-0.4693806	
6.32	1	-0.001996756	0	0	0	-0.4693826	
6.321	1	-0.001996756	0	0	0	-0.4693846	
6.322001	1	-0.001996756	0	0	0	-0.4693866	
6.323	1	-0.001996756	0	0	0	-0.4693886	
6.324	1	-0.001996756	0	0	0	-0.4693906	
6.325	1	-0.001996756	0	0	0	-0.4693926	
6.326	1	-0.001996756	0	0	0	-0.4693946	
6.327	1	-0.001996756	0	0	0	-0.4693966	
6.328	1	-0.001996756	0	0	0	-0.4693986	
