TimeSlice	Time	FB	P	Input	Analog	D	A	Analog_Ie	Analog_Vm
36919	9.22975	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36920	9.23	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36921	9.23025	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36922	9.2305	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36923	9.23075	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36924	9.231	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36925	9.23125	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36926	9.2315	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36927	9.23175	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36928	9.232	0.297501	0	0	0.963119	0.0892546	-0.06804	9.5942e-009	0.0263119
36929	9.23225	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36930	9.2325	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36931	9.23275	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36932	9.233	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36933	9.23325	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36934	9.2335	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36935	9.23375	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36936	9.234	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36937	9.23425	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36938	9.2345	0.297501	0	0	0.963026	0.0885108	-0.06804	9.5942e-009	0.0263026
36939	9.23475	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36940	9.235	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36941	9.23525	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36942	9.2355	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36943	9.23575	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36944	9.236	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36945	9.23625	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36946	9.2365	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36947	9.23675	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36948	9.237	0.297501	0	0	0.962936	0.0877732	-0.06804	9.5942e-009	0.0262936
36949	9.23725	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36950	9.2375	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36951	9.23775	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36952	9.238	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36953	9.23825	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36954	9.2385	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36955	9.23875	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36956	9.239	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36957	9.23925	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36958	9.2395	0.297501	0	0	0.962848	0.0870418	-0.06804	9.5942e-009	0.0262848
36959	9.23975	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36960	9.24	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36961	9.24025	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36962	9.2405	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36963	9.24075	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36964	9.241	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36965	9.24125	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36966	9.2415	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36967	9.24175	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36968	9.242	0.297501	0	0	0.962763	0.0863164	-0.06804	9.5942e-009	0.0262763
36969	9.24225	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36970	9.2425	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36971	9.24275	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36972	9.243	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36973	9.24325	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36974	9.2435	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36975	9.24375	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36976	9.244	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36977	9.24425	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36978	9.2445	0.297501	0	0	0.962679	0.0855971	-0.06804	9.5942e-009	0.0262679
36979	9.24475	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36980	9.245	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36981	9.24525	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36982	9.2455	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36983	9.24575	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36984	9.246	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36985	9.24625	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36986	9.2465	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36987	9.24675	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36988	9.247	0.297501	0	0	0.962597	0.0848838	-0.06804	9.5942e-009	0.0262597
36989	9.24725	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36990	9.2475	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36991	9.24775	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36992	9.248	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36993	9.24825	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36994	9.2485	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36995	9.24875	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36996	9.249	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36997	9.24925	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36998	9.2495	0.297501	0	0	0.962518	0.0841764	-0.06804	9.5942e-009	0.0262518
36999	9.24975	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37000	9.25	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37001	9.25025	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37002	9.2505	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37003	9.25075	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37004	9.251	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37005	9.25125	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37006	9.2515	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37007	9.25175	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37008	9.252	0.297501	0	0	0.96244	0.083475	-0.06804	9.5942e-009	0.0262441
37009	9.25225	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37010	9.2525	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37011	9.25275	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37012	9.253	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37013	9.25325	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37014	9.2535	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37015	9.25375	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37016	9.254	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37017	9.25425	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37018	9.2545	0.297501	0	0	0.962365	0.0827793	-0.06804	9.5942e-009	0.0262365
37019	9.25475	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37020	9.255	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37021	9.25525	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37022	9.2555	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37023	9.25575	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37024	9.256	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37025	9.25625	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37026	9.2565	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37027	9.25675	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37028	9.257	0.297501	0	0	0.962291	0.0820895	-0.06804	9.5942e-009	0.0262291
37029	9.25725	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37030	9.2575	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37031	9.25775	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37032	9.258	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37033	9.25825	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37034	9.2585	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37035	9.25875	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37036	9.259	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37037	9.25925	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37038	9.2595	0.297501	0	0	0.96222	0.0814054	-0.06804	9.5942e-009	0.026222
37039	9.25975	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37040	9.26	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37041	9.26025	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37042	9.2605	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37043	9.26075	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37044	9.261	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37045	9.26125	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37046	9.2615	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37047	9.26175	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37048	9.262	0.297501	0	0	0.96215	0.080727	-0.06804	9.5942e-009	0.026215
37049	9.26225	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37050	9.2625	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37051	9.26275	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37052	9.263	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37053	9.26325	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37054	9.2635	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37055	9.26375	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37056	9.264	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37057	9.26425	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37058	9.2645	0.297501	0	0	0.962081	0.0800543	-0.06804	9.5942e-009	0.0262081
37059	9.26475	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37060	9.265	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37061	9.26525	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37062	9.2655	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37063	9.26575	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37064	9.266	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37065	9.26625	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37066	9.2665	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37067	9.26675	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37068	9.267	0.297501	0	0	0.962015	0.0793872	-0.06804	9.5942e-009	0.0262015
37069	9.26725	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37070	9.2675	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37071	9.26775	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37072	9.268	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37073	9.26825	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37074	9.2685	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37075	9.26875	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37076	9.269	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37077	9.26925	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37078	9.2695	0.297501	0	0	0.96195	0.0787257	-0.06804	9.5942e-009	0.026195
37079	9.26975	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37080	9.27	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37081	9.27025	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37082	9.2705	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37083	9.27075	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37084	9.271	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37085	9.27125	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37086	9.2715	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37087	9.27175	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37088	9.272	0.297501	0	0	0.961985	0.0780696	-0.06804	9.6334e-009	0.0261985
37089	9.27225	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37090	9.2725	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37091	9.27275	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37092	9.273	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37093	9.27325	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37094	9.2735	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37095	9.27375	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37096	9.274	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37097	9.27425	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37098	9.2745	0.297501	0	0	0.962019	0.077419	-0.06804	9.6334e-009	0.0262019
37099	9.27475	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37100	9.275	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37101	9.27525	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37102	9.2755	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37103	9.27575	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37104	9.276	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37105	9.27625	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37106	9.2765	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37107	9.27675	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37108	9.277	0.297501	0	0	0.962052	0.0767739	-0.06804	9.6334e-009	0.0262052
37109	9.27725	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37110	9.2775	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37111	9.27775	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37112	9.278	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37113	9.27825	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37114	9.2785	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37115	9.27875	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37116	9.279	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37117	9.27925	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37118	9.2795	0.297501	0	0	0.962084	0.0761341	-0.06804	9.6334e-009	0.0262084
37119	9.27975	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37120	9.28	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37121	9.28025	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37122	9.2805	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37123	9.28075	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37124	9.281	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37125	9.28125	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37126	9.2815	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37127	9.28175	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37128	9.282	0.297501	0	0	0.962115	0.0754996	-0.06804	9.6334e-009	0.0262115
37129	9.28225	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37130	9.2825	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37131	9.28275	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37132	9.283	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37133	9.28325	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37134	9.2835	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37135	9.28375	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37136	9.284	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37137	9.28425	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37138	9.2845	0.297501	0	0	0.962146	0.0748705	-0.06804	9.6334e-009	0.0262146
37139	9.28475	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37140	9.285	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37141	9.28525	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37142	9.2855	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37143	9.28575	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37144	9.286	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37145	9.28625	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37146	9.2865	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37147	9.28675	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37148	9.287	0.297501	0	0	0.962225	0.0742466	-0.06804	9.653e-009	0.0262225
37149	9.28725	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37150	9.2875	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37151	9.28775	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37152	9.288	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37153	9.28825	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37154	9.2885	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37155	9.28875	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37156	9.289	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37157	9.28925	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37158	9.2895	0.297501	0	0	0.962302	0.0736278	-0.06804	9.653e-009	0.0262302
37159	9.28975	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37160	9.29	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37161	9.29025	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37162	9.2905	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37163	9.29075	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37164	9.291	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37165	9.29125	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37166	9.2915	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37167	9.29175	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37168	9.292	0.297501	0	0	0.962377	0.0730143	-0.06804	9.653e-009	0.0262377
37169	9.29225	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37170	9.2925	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37171	9.29275	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37172	9.293	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37173	9.29325	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37174	9.2935	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37175	9.29375	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37176	9.294	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37177	9.29425	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37178	9.2945	0.297501	0	0	0.96245	0.0724058	-0.06804	9.653e-009	0.026245
37179	9.29475	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37180	9.295	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37181	9.29525	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37182	9.2955	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37183	9.29575	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37184	9.296	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37185	9.29625	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37186	9.2965	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37187	9.29675	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37188	9.297	0.297501	0	0	0.962521	0.0718024	-0.06804	9.653e-009	0.0262521
37189	9.29725	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37190	9.2975	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37191	9.29775	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37192	9.298	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37193	9.29825	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37194	9.2985	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37195	9.29875	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37196	9.299	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37197	9.29925	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37198	9.2995	0.297501	0	0	0.96259	0.0712041	-0.06804	9.653e-009	0.026259
37199	9.29975	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37200	9.3	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37201	9.30025	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37202	9.3005	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37203	9.30075	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37204	9.301	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37205	9.30125	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37206	9.3015	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37207	9.30175	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37208	9.302	0.297501	0	0	0.962658	0.0706107	-0.06804	9.653e-009	0.0262658
37209	9.30225	0.297501	0	0	0.962724	0.0700223	-0.06804	9.653e-009	0.0262724
37210	9.3025	0.297501	0	0	0.962724	0.0700223	-0.06804	9.653e-009	0.0262724
37211	9.30275	0.297501	0	0	0.962724	0.0700223	-0.06804	9.653e-009	0.0262724
37212	9.303	0.297501	0	0	0.962724	0.0700223	-0.06804	9.653e-009	0.0262724
37213	9.30325	0.297501	0	0	0.962724	0.0700223	-0.06804	9.653e-009	0.0262724
