Time	A	D	ElbowActualVel	ElbowPos	ElbowSetVel	FB	P	PhysicsStep	RealVsSim	
0.07875001	-0.06	0	1.000166	0.07799762	1	0.4463414	0	0.000237	0.08787	
0.079	-0.06	0	1.000166	0.07799762	1	0.4463414	0	0.000227	0.088375	
0.07925	-0.06	0	1.000166	0.07849771	1	0.4463414	0	0.000227	0.088375	
0.0795	-0.06	0	1.000166	0.07849771	1	0.4463414	0	0.000227	0.088878	
0.07975	-0.06	0	1.000166	0.07899779	1	0.4561391	0	0.000227	0.088878	
0.08000001	-0.06	0	1.000166	0.07899779	1	0.4561391	0	0.000231	0.089382	
0.08025	-0.06	0	1.000166	0.07949787	1	0.4561391	0	0.000231	0.089382	
0.08050001	-0.06	0	1.000166	0.07949787	1	0.4561391	0	0.000226	0.089885	
0.08075	-0.06	0	1.000166	0.07999796	1	0.4561391	0	0.000226	0.089885	
0.081	-0.06	0	1.000166	0.07999796	1	0.4561391	0	0.000237	0.090388	
0.08125	-0.06	0	1.000166	0.08049804	1	0.4561391	0	0.000237	0.090388	
0.0815	-0.06	0	1.000166	0.08049804	1	0.4561391	0	0.000237	0.090892	
0.08175001	-0.06	0	1.000151	0.08099812	1	0.4561391	0	0.000237	0.090892	
0.082	-0.06	0	1.000151	0.08099812	1	0.4561391	0	0.000226	0.091395	
0.08225001	-0.06	0	1.000166	0.0814982	1	0.465723	0	0.000226	0.091395	
0.0825	-0.06	0	1.000166	0.0814982	1	0.465723	0	0.000228	0.0919	
0.08275001	-0.06	0	1.000166	0.08199828	1	0.465723	0	0.000228	0.0919	
0.083	-0.06	0	1.000166	0.08199828	1	0.465723	0	0.000227	0.092403	
0.08325	-0.06	0	1.000166	0.08249836	1	0.465723	0	0.000227	0.092403	
0.08350001	-0.06	0	1.000166	0.08249836	1	0.465723	0	0.000228	0.092907	
0.08375	-0.06	0	1.000166	0.08299845	1	0.465723	0	0.000228	0.092907	
0.08400001	-0.06	0	1.000166	0.08299845	1	0.465723	0	0.000227	0.093411	
0.08425	-0.06	0	1.000166	0.08349853	1	0.465723	0	0.000227	0.093411	
0.08450001	-0.06	0	1.000166	0.08349853	1	0.465723	0	0.000226	0.093914	
0.08475	-0.06	0	1.000166	0.08399861	1	0.4750987	0	0.000226	0.093914	
0.085	-0.06	0	1.000166	0.08399861	1	0.4750987	0	0.000227	0.094418	
0.08525001	-0.06	0	1.000166	0.0844987	1	0.4750987	0	0.000227	0.094418	
0.0855	-0.06	0	1.000166	0.0844987	1	0.4750987	0	0.000236	0.094922	
0.08575001	-0.06	0	1.000166	0.08499878	1	0.4750987	0	0.000236	0.094922	
0.086	-0.06	0	1.000166	0.08499878	1	0.4750987	0	0.000226	0.095425	
0.08625001	-0.06	0	1.000166	0.08549886	1	0.4750987	0	0.000226	0.095425	
0.0865	-0.06	0	1.000166	0.08549886	1	0.4750987	0	0.000309	0.095929	
0.08675	-0.06	0	1.000166	0.08599894	1	0.4750987	0	0.000309	0.095929	
0.087	-0.06	0	1.000166	0.08599894	1	0.4750987	0	0.00023	0.096433	
0.08725	-0.06	0	1.000166	0.08649903	1	0.4842712	0	0.00023	0.096433	
0.08750001	-0.06	0	1.000166	0.08649903	1	0.4842712	0	0.000226	0.096937	
0.08775	-0.06	0	1.000166	0.08699911	1	0.4842712	0	0.000226	0.096937	
0.08800001	-0.06	0	1.000166	0.08699911	1	0.4842712	0	0.000236	0.097441	
0.08825	-0.06	0	1.000166	0.08749919	1	0.4842712	0	0.000236	0.097441	
0.0885	-0.06	0	1.000166	0.08749919	1	0.4842712	0	0.000237	0.097945	
0.08875	-0.06	0	1.000151	0.08799927	1	0.4842712	0	0.000237	0.097945	
0.089	-0.06	0	1.000151	0.08799927	1	0.4842712	0	0.000226	0.098448	
0.08925001	-0.06	0	1.000166	0.08849935	1	0.4842712	0	0.000226	0.098448	
0.0895	-0.06	0	1.000166	0.08849935	1	0.4842712	0	0.000226	0.098952	
0.08975001	-0.06	0	1.000166	0.08899944	1	0.4932457	0	0.000226	0.098952	
0.09	-0.06	0	1.000166	0.08899944	1	0.4932457	0	0.000227	0.099456	
0.09025001	-0.06	0	1.000166	0.08949952	1	0.4932457	0	0.000227	0.099456	
0.0905	-0.06	0	1.000166	0.08949952	1	0.4932457	0	0.000226	0.09996	
0.09075	-0.06	0	1.000166	0.0899996	1	0.4932457	0	0.000226	0.09996	
0.09100001	-0.06	0	1.000166	0.0899996	1	0.4932457	0	0.000226	0.100464	
0.09125	-0.06	0	1.000166	0.09049968	1	0.4932457	0	0.000226	0.100464	
0.09150001	-0.06	0	1.000166	0.09049968	1	0.4932457	0	0.000226	0.100968	
0.09175	-0.06	0	1.000166	0.09099977	1	0.4932457	0	0.000226	0.100968	
0.09200001	-0.06	0	1.000166	0.09099977	1	0.4932457	0	0.000226	0.101471	
0.09225	-0.06	0	1.000166	0.09149985	1	0.502027	0	0.000226	0.101471	
0.0925	-0.06	0	1.000166	0.09149985	1	0.502027	0	0.000236	0.101975	
0.09275001	-0.06	0	1.000166	0.09199993	1	0.502027	0	0.000236	0.101975	
0.093	-0.06	0	1.000166	0.09199993	1	0.502027	0	0.000227	0.102478	
0.09325001	-0.06	0	1.000151	0.09250001	1	0.502027	0	0.000227	0.102478	
0.0935	-0.06	0	1.000151	0.09250001	1	0.502027	0	0.000227	0.102983	
0.09375001	-0.06	0	1.000166	0.09300009	1	0.502027	0	0.000227	0.102983	
0.094	-0.06	0	1.000166	0.09300009	1	0.502027	0	0.000226	0.103486	
0.09425	-0.06	0	1.000166	0.09350017	1	0.502027	0	0.000226	0.103486	
0.09450001	-0.06	0	1.000166	0.09350017	1	0.502027	0	0.000227	0.10399	
0.09475	-0.06	0	1.000166	0.09400026	1	0.5106201	0	0.000227	0.10399	
0.09500001	-0.06	0	1.000166	0.09400026	1	0.5106201	0	0.000242	0.104493	
0.09525	-0.06	0	1.000166	0.09450034	1	0.5106201	0	0.000242	0.104493	
0.09550001	-0.06	0	1.000166	0.09450034	1	0.5106201	0	0.000236	0.104996	
0.09575	-0.06	0	1.000166	0.09500042	1	0.5106201	0	0.000236	0.104996	
0.096	-0.06	0	1.000166	0.09500042	1	0.5106201	0	0.000226	0.1055	
0.09625001	-0.06	0	1.000166	0.09550051	1	0.5106201	0	0.000226	0.1055	
0.0965	-0.06	0	1.000166	0.09550051	1	0.5106201	0	0.000228	0.106004	
0.09675001	-0.06	0	1.000166	0.09600059	1	0.5106201	0	0.000228	0.106004	
0.097	-0.06	0	1.000166	0.09600059	1	0.5106201	0	0.000227	0.106507	
0.09725001	-0.06	0	1.000151	0.09650066	1	0.5190296	0	0.000227	0.106507	
0.0975	-0.06	0	1.000151	0.09650066	1	0.5190296	0	0.000229	0.107011	
0.09775001	-0.06	0	1.000166	0.09700075	1	0.5190296	0	0.000229	0.107011	
0.098	-0.06	0	1.000166	0.09700075	1	0.5190296	0	0.000227	0.107514	
0.09825	-0.06	0	1.000166	0.09750083	1	0.5190296	0	0.000227	0.107514	
0.09850001	-0.06	0	1.000166	0.09750083	1	0.5190296	0	0.000227	0.108018	
0.09875	-0.06	0	1.000166	0.09800091	1	0.5190296	0	0.000227	0.108018	
0.09900001	-0.06	0	1.000166	0.09800091	1	0.5190296	0	0.000226	0.108521	
0.09925	-0.06	0	1.000166	0.098501	1	0.5190296	0	0.000226	0.108521	
0.09950001	-0.06	0	1.000166	0.098501	1	0.5190296	0	0.000237	0.109024	
0.09975	-0.06	0	1.000166	0.09900108	1	0.5272602	0	0.000237	0.109024	
0.1	-0.06	0	1.000166	0.09900108	1	0.5272602	0	0.000226	0.112251	
0.10025	-0.06	0	1.000166	0.09950116	1	0.5272602	0	0.000226	0.112251	
0.1005	-0.06	0	1.000166	0.09950116	1	0.5272602	0	0.000258	0.112755	
0.10075	-0.06	0	1.000151	0.1000012	1	0.5272602	0	0.000258	0.112755	
0.101	-0.06	0	1.000151	0.1000012	1	0.5272602	0	0.000227	0.113258	
0.10125	-0.06	0	1.000166	0.1005013	1	0.5272602	0	0.000227	0.113258	
0.1015	-0.06	0	1.000166	0.1005013	1	0.5272602	0	0.000227	0.113762	
0.10175	-0.06	0	1.000166	0.1010014	1	0.5272602	0	0.000227	0.113762	
0.102	-0.06	0	1.000166	0.1010014	1	0.5272602	0	0.000237	0.114266	
0.10225	-0.06	0	1.000166	0.1015015	1	0.5353162	0	0.000237	0.114266	
0.1025	-0.06	0	1.000166	0.1015015	1	0.5353162	0	0.000227	0.114769	
0.10275	-0.06	0	1.000166	0.1020016	1	0.5353162	0	0.000227	0.114769	
0.103	-0.06	0	1.000166	0.1020016	1	0.5353162	0	0.000227	0.115273	
0.10325	-0.06	0	1.000166	0.1025017	1	0.5353162	0	0.000227	0.115273	
0.1035	-0.06	0	1.000166	0.1025017	1	0.5353162	0	0.000227	0.115776	
0.10375	-0.06	0	1.000151	0.1030017	1	0.5353162	0	0.000227	0.115776	
0.104	-0.06	0	1.000151	0.1030017	1	0.5353162	0	0.000227	0.116279	
0.10425	-0.06	0	1.000166	0.1035018	1	0.5353162	0	0.000227	0.116279	
0.1045	-0.06	0	1.000166	0.1035018	1	0.5353162	0	0.000226	0.116783	
0.10475	-0.06	0	1.000166	0.1040019	1	0.543202	0	0.000226	0.116783	
0.105	-0.06	0	1.000166	0.1040019	1	0.543202	0	0.000227	0.117287	
0.10525	-0.06	0	1.000166	0.104502	1	0.543202	0	0.000227	0.117287	
0.1055	-0.06	0	1.000166	0.104502	1	0.543202	0	0.000226	0.11779	
0.10575	-0.06	0	1.000166	0.1050021	1	0.543202	0	0.000226	0.11779	
0.106	-0.06	0	1.000166	0.1050021	1	0.543202	0	0.000236	0.118293	
0.10625	-0.06	0	1.000166	0.1055021	1	0.543202	0	0.000236	0.118293	
0.1065	-0.06	0	1.000166	0.1055021	1	0.543202	0	0.000226	0.118797	
0.10675	-0.06	0	1.000151	0.1060022	1	0.543202	0	0.000226	0.118797	
0.107	-0.06	0	1.000151	0.1060022	1	0.543202	0	0.00023	0.1193	
0.10725	-0.06	0	1.000166	0.1065023	1	0.550922	0	0.00023	0.1193	
0.1075	-0.06	0	1.000166	0.1065023	1	0.550922	0	0.000227	0.119804	
0.10775	-0.06	0	1.000166	0.1070024	1	0.550922	0	0.000227	0.119804	
0.108	-0.06	0	1.000166	0.1070024	1	0.550922	0	0.000226	0.120307	
0.10825	-0.06	0	1.000166	0.1075025	1	0.550922	0	0.000226	0.120307	
0.1085	-0.06	0	1.000166	0.1075025	1	0.550922	0	0.000237	0.120812	
0.10875	-0.06	0	1.000166	0.1080026	1	0.550922	0	0.000237	0.120812	
0.109	-0.06	0	1.000166	0.1080026	1	0.550922	0	0.000237	0.121315	
0.10925	-0.06	0	1.000151	0.1085026	1	0.550922	0	0.000237	0.121315	
0.1095	-0.06	0	1.000151	0.1085026	1	0.550922	0	0.000226	0.121819	
0.10975	-0.06	0	1.000166	0.1090027	1	0.5584803	0	0.000226	0.121819	
0.11	-0.06	0	1.000166	0.1090027	1	0.5584803	0	0.000226	0.122323	
0.11025	-0.06	0	1.000166	0.1095028	1	0.5584803	0	0.000226	0.122323	
0.1105	-0.06	0	1.000166	0.1095028	1	0.5584803	0	0.000227	0.122826	
0.11075	-0.06	0	1.000166	0.1100029	1	0.5584803	0	0.000227	0.122826	
0.111	-0.06	0	1.000166	0.1100029	1	0.5584803	0	0.000244	0.12333	
0.11125	-0.06	0	1.000166	0.110503	1	0.5584803	0	0.000244	0.12333	
0.1115	-0.06	0	1.000166	0.110503	1	0.5584803	0	0.000236	0.123833	
0.11175	-0.06	0	1.000151	0.111003	1	0.5584803	0	0.000236	0.123833	
0.112	-0.06	0	1.000151	0.111003	1	0.5584803	0	0.000228	0.124337	
0.11225	-0.06	0	1.000166	0.1115031	1	0.5658808	0	0.000228	0.124337	
0.1125	-0.06	0	1.000166	0.1115031	1	0.5658808	0	0.000229	0.124841	
0.11275	-0.06	0	1.000166	0.1120032	1	0.5658808	0	0.000229	0.124841	
0.113	-0.06	0	1.000166	0.1120032	1	0.5658808	0	0.000238	0.125343	
0.11325	-0.06	0	1.000166	0.1125033	1	0.5658808	0	0.000238	0.125343	
0.1135	-0.06	0	1.000166	0.1125033	1	0.5658808	0	0.000232	0.125848	
0.11375	-0.06	0	1.000151	0.1130034	1	0.5658808	0	0.000232	0.125848	
0.114	-0.06	0	1.000151	0.1130034	1	0.5658808	0	0.000227	0.126352	
0.11425	-0.06	0	1.000166	0.1135034	1	0.5658808	0	0.000227	0.126352	
0.1145	-0.06	0	1.000166	0.1135034	1	0.5658808	0	0.000229	0.126855	
0.11475	-0.06	0	1.000166	0.1140035	1	0.5731275	0	0.000229	0.126855	
0.115	-0.06	0	1.000166	0.1140035	1	0.5731275	0	0.000228	0.127359	
0.11525	-0.06	0	1.000166	0.1145036	1	0.5731275	0	0.000228	0.127359	
0.1155	-0.06	0	1.000166	0.1145036	1	0.5731275	0	0.000238	0.127863	
0.11575	-0.06	0	1.000151	0.1150037	1	0.5731275	0	0.000238	0.127863	
0.116	-0.06	0	1.000151	0.1150037	1	0.5731275	0	0.000237	0.128367	
0.11625	-0.06	0	1.000166	0.1155038	1	0.5731275	0	0.000237	0.128367	
0.1165	-0.06	0	1.000166	0.1155038	1	0.5731275	0	0.000226	0.128871	
0.11675	-0.06	0	1.000166	0.1160038	1	0.5731275	0	0.000226	0.128871	
0.117	-0.06	0	1.000166	0.1160038	1	0.5731275	0	0.000227	0.129375	
0.11725	-0.06	0	1.000166	0.1165039	1	0.5802244	0	0.000227	0.129375	
0.1175	-0.06	0	1.000166	0.1165039	1	0.5802244	0	0.000228	0.129879	
0.11775	-0.06	0	1.000151	0.117004	1	0.5802244	0	0.000228	0.129879	
0.118	-0.06	0	1.000151	0.117004	1	0.5802244	0	0.000227	0.130383	
0.11825	-0.06	0	1.000166	0.1175041	1	0.5802244	0	0.000227	0.130383	
0.1185	-0.06	0	1.000166	0.1175041	1	0.5802244	0	0.000232	0.130885	
0.11875	-0.06	0	1.000166	0.1180042	1	0.5802244	0	0.000232	0.130885	
0.119	-0.06	0	1.000166	0.1180042	1	0.5802244	0	0.000226	0.131389	
0.11925	-0.06	0	1.000166	0.1185043	1	0.5802244	0	0.000226	0.131389	
0.1195	-0.06	0	1.000166	0.1185043	1	0.5802244	0	0.000229	0.131893	
0.11975	-0.06	0	1.000151	0.1190043	1	0.5871751	0	0.000229	0.131893	
0.12	-0.06	0	1.000151	0.1190043	1	0.5871751	0	0.000236	0.132397	
0.12025	-0.06	0	1.000166	0.1195044	1	0.5871751	0	0.000236	0.132397	
0.1205	-0.06	0	1.000166	0.1195044	1	0.5871751	0	0.000229	0.132901	
0.12075	-0.06	0	1.000166	0.1200045	1	0.5871751	0	0.000229	0.132901	
0.121	-0.06	0	1.000166	0.1200045	1	0.5871751	0	0.000226	0.133404	
0.12125	-0.06	0	1.000166	0.1205046	1	0.5871751	0	0.000226	0.133404	
0.1215	-0.06	0	1.000166	0.1205046	1	0.5871751	0	0.000231	0.133908	
0.12175	-0.06	0	1.000151	0.1210047	1	0.5871751	0	0.000231	0.133908	
0.122	-0.06	0	1.000151	0.1210047	1	0.5871751	0	0.000226	0.134411	
0.12225	-0.06	0	1.000166	0.1215047	1	0.5939833	0	0.000226	0.134411	
0.1225	-0.06	0	1.000166	0.1215047	1	0.5939833	0	0.000239	0.134915	
0.12275	-0.06	0	1.000166	0.1220048	1	0.5939833	0	0.000239	0.134915	
0.123	-0.06	0	1.000166	0.1220048	1	0.5939833	0	0.000236	0.135419	
0.12325	-0.06	0	1.000151	0.1225049	1	0.5939833	0	0.000236	0.135419	
0.1235	-0.06	0	1.000151	0.1225049	1	0.5939833	0	0.00023	0.135922	
0.12375	-0.06	0	1.000166	0.123005	1	0.5939833	0	0.00023	0.135922	
0.124	-0.06	0	1.000166	0.123005	1	0.5939833	0	0.000226	0.136426	
0.12425	-0.06	0	1.000166	0.1235051	1	0.5939833	0	0.000226	0.136426	
0.1245	-0.06	0	1.000166	0.1235051	1	0.5939833	0	0.00023	0.13693	
0.12475	-0.06	0	1.000151	0.1240051	1	0.6006525	0	0.00023	0.13693	
0.125	-0.06	0	1.000151	0.1240051	1	0.6006525	0	0.000226	0.137434	
0.12525	-0.06	0	1.000166	0.1245052	1	0.6006525	0	0.000226	0.137434	
0.1255	-0.06	0	1.000166	0.1245052	1	0.6006525	0	0.000229	0.137937	
0.12575	-0.06	0	1.000166	0.1250053	1	0.6006525	0	0.000229	0.137937	
0.126	-0.06	0	1.000166	0.1250053	1	0.6006525	0	0.000226	0.138441	
0.12625	-0.06	0	1.000166	0.1255054	1	0.6006525	0	0.000226	0.138441	
0.1265	-0.06	0	1.000166	0.1255054	1	0.6006525	0	0.000229	0.138944	
0.12675	-0.06	0	1.000166	0.1260055	1	0.6006525	0	0.000229	0.138944	
0.127	-0.06	0	1.000166	0.1260055	1	0.6006525	0	0.000237	0.139448	
0.12725	-0.06	0	1.000136	0.1265055	1	0.6071863	0	0.000237	0.139448	
0.1275	-0.06	0	1.000136	0.1265055	1	0.6071863	0	0.00023	0.139952	
0.12775	-0.06	0	1.000166	0.1270056	1	0.6071863	0	0.00023	0.139952	
0.128	-0.06	0	1.000166	0.1270056	1	0.6071863	0	0.000226	0.140455	
0.12825	-0.06	0	1.000166	0.1275057	1	0.6071863	0	0.000226	0.140455	
0.1285	-0.06	0	1.000166	0.1275057	1	0.6071863	0	0.000229	0.140959	
0.12875	-0.06	0	1.000166	0.1280058	1	0.6071863	0	0.000229	0.140959	
0.129	-0.06	0	1.000166	0.1280058	1	0.6071863	0	0.000226	0.141462	
0.12925	-0.06	0	1.000166	0.1285059	1	0.6071863	0	0.000226	0.141462	
0.1295	-0.06	0	1.000166	0.1285059	1	0.6071863	0	0.000239	0.141966	
0.12975	-0.06	0	1.000166	0.129006	1	0.6135879	0	0.000239	0.141966	
0.13	-0.06	0	1.000166	0.129006	1	0.6135879	0	0.000236	0.14247	
0.13025	-0.06	0	1.000136	0.129506	1	0.6135879	0	0.000236	0.14247	
0.1305	-0.06	0	1.000136	0.129506	1	0.6135879	0	0.000226	0.142974	
0.13075	-0.06	0	1.000166	0.1300061	1	0.6135879	0	0.000226	0.142974	
0.131	-0.06	0	1.000166	0.1300061	1	0.6135879	0	0.000226	0.143477	
0.13125	-0.06	0	1.000166	0.1305062	1	0.6135879	0	0.000226	0.143477	
0.1315	-0.06	0	1.000166	0.1305062	1	0.6135879	0	0.000226	0.143981	
0.13175	-0.06	0	1.000166	0.1310063	1	0.6135879	0	0.000226	0.143981	
0.132	-0.06	0	1.000166	0.1310063	1	0.6135879	0	0.000226	0.144485	
0.13225	-0.06	0	1.000166	0.1315064	1	0.6198608	0	0.000226	0.144485	
0.1325	-0.06	0	1.000166	0.1315064	1	0.6198608	0	0.000228	0.144989	
0.13275	-0.06	0	1.000166	0.1320064	1	0.6198608	0	0.000228	0.144989	
0.133	-0.06	0	1.000166	0.1320064	1	0.6198608	0	0.000226	0.145492	
0.13325	-0.06	0	1.000136	0.1325065	1	0.6198608	0	0.000226	0.145492	
0.1335	-0.06	0	1.000136	0.1325065	1	0.6198608	0	0.000239	0.149972	
0.13375	-0.06	0	1.000166	0.1330066	1	0.6198608	0	0.000239	0.149972	
0.134	-0.06	0	1.000166	0.1330066	1	0.6198608	0	0.000272	0.150475	
0.13425	-0.06	0	1.000166	0.1335067	1	0.6198608	0	0.000272	0.150475	
0.1345	-0.06	0	1.000166	0.1335067	1	0.6198608	0	0.000228	0.150979	
0.13475	-0.06	0	1.000166	0.1340068	1	0.626008	0	0.000228	0.150979	
0.135	-0.06	0	1.000166	0.1340068	1	0.626008	0	0.000227	0.151483	
0.13525	-0.06	0	1.000166	0.1345068	1	0.626008	0	0.000227	0.151483	
0.1355	-0.06	0	1.000166	0.1345068	1	0.626008	0	0.000238	0.151987	
0.13575	-0.06	0	1.000136	0.1350069	1	0.626008	0	0.000238	0.151987	
0.136	-0.06	0	1.000136	0.1350069	1	0.626008	0	0.000227	0.152491	
0.13625	-0.06	0	1.000166	0.135507	1	0.626008	0	0.000227	0.152491	
0.1365	-0.06	0	1.000166	0.135507	1	0.626008	0	0.000227	0.152994	
0.13675	-0.06	0	1.000166	0.1360071	1	0.626008	0	0.000227	0.152994	
0.137	-0.06	0	1.000166	0.1360071	1	0.626008	0	0.000226	0.153499	
0.13725	-0.06	0	1.000166	0.1365072	1	0.632033	0	0.000226	0.153499	
0.1375	-0.06	0	1.000166	0.1365072	1	0.632033	0	0.000227	0.154002	
0.13775	-0.06	0	1.000166	0.1370072	1	0.632033	0	0.000227	0.154002	
0.138	-0.06	0	1.000166	0.1370072	1	0.632033	0	0.000226	0.154506	
0.13825	-0.06	0	1.000136	0.1375073	1	0.632033	0	0.000226	0.154506	
0.1385	-0.06	0	1.000136	0.1375073	1	0.632033	0	0.000227	0.155009	
0.13875	-0.06	0	1.000166	0.1380074	1	0.632033	0	0.000227	0.155009	
0.139	-0.06	0	1.000166	0.1380074	1	0.632033	0	0.000237	0.155512	
0.13925	-0.06	0	1.000166	0.1385075	1	0.632033	0	0.000237	0.155512	
0.1395	-0.06	0	1.000166	0.1385075	1	0.632033	0	0.00023	0.156016	
0.13975	-0.06	0	1.000166	0.1390076	1	0.6379384	0	0.00023	0.156016	
0.14	-0.06	0	1.000166	0.1390076	1	0.6379384	0	0.000226	0.15652	
0.14025	-0.06	0	1.000166	0.1395076	1	0.6379384	0	0.000226	0.15652	
0.1405	-0.06	0	1.000166	0.1395076	1	0.6379384	0	0.000228	0.157024	
0.14075	-0.06	0	1.000136	0.1400077	1	0.6379384	0	0.000228	0.157024	
0.141	-0.06	0	1.000136	0.1400077	1	0.6379384	0	0.000237	0.157528	
0.14125	-0.06	0	1.000166	0.1405078	1	0.6379384	0	0.000237	0.157528	
0.1415	-0.06	0	1.000166	0.1405078	1	0.6379384	0	0.000226	0.158032	
0.14175	-0.06	0	1.000166	0.1410079	1	0.6379384	0	0.000226	0.158032	
0.142	-0.06	0	1.000166	0.1410079	1	0.6379384	0	0.000226	0.158535	
0.14225	-0.06	0	1.000166	0.141508	1	0.6437275	0	0.000226	0.158535	
0.1425	-0.06	0	1.000166	0.141508	1	0.6437275	0	0.00023	0.159038	
0.14275	-0.06	0	1.000136	0.142008	1	0.6437275	0	0.00023	0.159038	
0.143	-0.06	0	1.000136	0.142008	1	0.6437275	0	0.000226	0.159542	
0.14325	-0.06	0	1.000166	0.1425081	1	0.6437275	0	0.000226	0.159542	
0.1435	-0.06	0	1.000166	0.1425081	1	0.6437275	0	0.000226	0.160046	
0.14375	-0.06	0	1.000166	0.1430082	1	0.6437275	0	0.000226	0.160046	
0.144	-0.06	0	1.000166	0.1430082	1	0.6437275	0	0.000226	0.160549	
0.14425	-0.06	0	1.000166	0.1435083	1	0.6437275	0	0.000226	0.160549	
0.1445	-0.06	0	1.000166	0.1435083	1	0.6437275	0	0.000236	0.161052	
0.14475	-0.06	0	1.000166	0.1440084	1	0.6494032	0	0.000236	0.161052	
0.145	-0.06	0	1.000166	0.1440084	1	0.6494032	0	0.000226	0.161556	
0.14525	-0.06	0	1.000136	0.1445084	1	0.6494032	0	0.000226	0.161556	
0.1455	-0.06	0	1.000136	0.1445084	1	0.6494032	0	0.000212	0.16206	
0.14575	-0.06	0	1.000166	0.1450085	1	0.6494032	0	0.000212	0.16206	
0.146	-0.06	0	1.000166	0.1450085	1	0.6494032	0	0.000212	0.162564	
0.14625	-0.06	0	1.000166	0.1455086	1	0.6494032	0	0.000212	0.162564	
0.1465	-0.06	0	1.000166	0.1455086	1	0.6494032	0	0.000221	0.163067	
0.14675	-0.06	0	1.000166	0.1460087	1	0.6494032	0	0.000221	0.163067	
0.147	-0.06	0	1.000166	0.1460087	1	0.6494032	0	0.000212	0.163571	
0.14725	-0.06	0	1.000136	0.1465087	1	0.6549681	0	0.000212	0.163571	
0.1475	-0.06	0	1.000136	0.1465087	1	0.6549681	0	0.000221	0.164075	
0.14775	-0.06	0	1.000166	0.1470088	1	0.6549681	0	0.000221	0.164075	
0.148	-0.06	0	1.000166	0.1470088	1	0.6549681	0	0.000226	0.164579	
0.14825	-0.06	0	1.000166	0.1475089	1	0.6549681	0	0.000226	0.164579	
0.1485	-0.06	0	1.000166	0.1475089	1	0.6549681	0	0.000226	0.165082	
0.14875	-0.06	0	1.000166	0.148009	1	0.6549681	0	0.000226	0.165082	
0.149	-0.06	0	1.000166	0.148009	1	0.6549681	0	0.000227	0.165585	
0.14925	-0.06	0	1.000136	0.1485091	1	0.6549681	0	0.000227	0.165585	
0.1495	-0.06	0	1.000136	0.1485091	1	0.6549681	0	0.000226	0.16609	
0.14975	-0.06	0	1.000166	0.1490091	1	0.6604254	0	0.000226	0.16609	
0.15	-0.06	0	1.000166	0.1490091	1	0.6604254	0	0.000236	0.166593	
0.15025	-0.06	0	1.000166	0.1495092	1	0.6604254	0	0.000236	0.166593	
0.1505	-0.06	0	1.000166	0.1495092	1	0.6604254	0	0.000227	0.167096	
0.15075	-0.06	0	1.000166	0.1500093	1	0.6604254	0	0.000227	0.167096	
0.151	-0.06	0	1.000166	0.1500093	1	0.6604254	0	0.000226	0.1676	
0.15125	-0.06	0	1.000136	0.1505094	1	0.6604254	0	0.000226	0.1676	
0.1515	-0.06	0	1.000136	0.1505094	1	0.6604254	0	0.000227	0.168104	
0.15175	-0.06	0	1.000166	0.1510095	1	0.6604254	0	0.000227	0.168104	
0.152	-0.06	0	1.000166	0.1510095	1	0.6604254	0	0.000237	0.168607	
0.15225	-0.06	0	1.000166	0.1515095	1	0.6657773	0	0.000237	0.168607	
0.1525	-0.06	0	1.000166	0.1515095	1	0.6657773	0	0.000226	0.16911	
0.15275	-0.06	0	1.000166	0.1520096	1	0.6657773	0	0.000226	0.16911	
0.153	-0.06	0	1.000166	0.1520096	1	0.6657773	0	0.000216	0.169613	
0.15325	-0.06	0	1.000136	0.1525097	1	0.6657773	0	0.000216	0.169613	
0.1535	-0.06	0	1.000136	0.1525097	1	0.6657773	0	0.000226	0.170117	
0.15375	-0.06	0	1.000166	0.1530098	1	0.6657773	0	0.000226	0.170117	
0.154	-0.06	0	1.000166	0.1530098	1	0.6657773	0	0.000226	0.170621	
0.15425	-0.06	0	1.000166	0.1535099	1	0.6657773	0	0.000226	0.170621	
0.1545	-0.06	0	1.000166	0.1535099	1	0.6657773	0	0.000226	0.171125	
0.15475	-0.06	0	1.000166	0.1540099	1	0.6710268	0	0.000226	0.171125	
0.155	-0.06	0	1.000166	0.1540099	1	0.6710268	0	0.000226	0.171629	
0.15525	-0.06	0	1.000136	0.15451	1	0.6710268	0	0.000226	0.171629	
0.1555	-0.06	0	1.000136	0.15451	1	0.6710268	0	0.000235	0.172133	
0.15575	-0.06	0	1.000166	0.1550101	1	0.6710268	0	0.000235	0.172133	
0.156	-0.06	0	1.000166	0.1550101	1	0.6710268	0	0.000226	0.172637	
0.15625	-0.06	0	1.000166	0.1555102	1	0.6710268	0	0.000226	0.172637	
0.1565	-0.06	0	1.000166	0.1555102	1	0.6710268	0	0.000226	0.17314	
0.15675	-0.06	0	1.000136	0.1560102	1	0.6710268	0	0.000226	0.17314	
0.157	-0.06	0	1.000136	0.1560102	1	0.6710268	0	0.000216	0.173644	
0.15725	-0.06	0	1.000166	0.1565103	1	0.6761762	0	0.000216	0.173644	
0.1575	-0.06	0	1.000166	0.1565103	1	0.6761762	0	0.000221	0.174147	
0.15775	-0.06	0	1.000166	0.1570104	1	0.6761762	0	0.000221	0.174147	
0.158	-0.06	0	1.000166	0.1570104	1	0.6761762	0	0.000225	0.174651	
0.15825	-0.06	0	1.000166	0.1575105	1	0.6761762	0	0.000225	0.174651	
