Time	X Force	Tension	Length	Velocity	Acceleration	Potential Energy	Damping Force	Spring Tension	
1.676	-0.2208414	0.2227973	4.173223	-0.1955032	0	0.1500319	1.955032	-1.732235	
1.677	-0.2227964	0.2199792	4.173028	-0.1950264	0.4768371	0.1496942	1.950264	-1.730285	
1.678	-0.2199783	0.2171563	4.172834	-0.1945495	0.4768371	0.1493578	1.945495	-1.728339	
1.679	-0.2171554	0.2191018	4.172639	-0.1945495	0	0.1490218	1.945495	-1.726394	
1.68	-0.2191009	0.2162741	4.172445	-0.1940727	0.4768371	0.1486869	1.940727	-1.724453	
1.681	-0.2162733	0.222988	4.172251	-0.1945495	-0.4768371	0.1483516	1.945495	-1.722507	
1.682	-0.2229871	0.2153872	4.172057	-0.1935959	0.9536743	0.1480183	1.935959	-1.720572	
1.683	-0.2153864	0.2173232	4.171864	-0.1935959	0	0.1476854	1.935959	-1.718636	
1.684	-0.2173223	0.2192591	4.17167	-0.1935959	0	0.1473529	1.935959	-1.7167	
1.685	-0.2192583	0.216422	4.171477	-0.193119	0.4768371	0.1470215	1.93119	-1.714768	
1.686	-0.2164211	0.2183532	4.171284	-0.193119	0	0.1466906	1.93119	-1.712837	
1.687	-0.2183523	0.2155112	4.171091	-0.1926422	0.4768371	0.1463608	1.926422	-1.710911	
1.688	-0.2155103	0.2174376	4.170898	-0.1926422	0	0.1460314	1.926422	-1.708984	
1.689	-0.2174368	0.2145909	4.170706	-0.1921654	0.4768371	0.1457032	1.921654	-1.707063	
1.69	-0.21459	0.2165126	4.170514	-0.1921654	0	0.1453753	1.921654	-1.705141	
1.691	-0.2165117	0.2184342	4.170322	-0.1921654	0	0.1450478	1.921654	-1.703219	
1.692	-0.2184334	0.2155827	4.17013	-0.1916885	0.4768371	0.1447215	1.916885	-1.701303	
1.693	-0.2155819	0.2127265	4.169939	-0.1912117	0.4768371	0.1443964	1.912117	-1.69939	
1.694	-0.2127256	0.2194117	4.169747	-0.1916885	-0.4768371	0.1440708	1.916885	-1.697474	
1.695	-0.2194109	0.2117823	4.169557	-0.1907348	0.9536743	0.1437472	1.907349	-1.695566	
1.696	-0.2117815	0.2136897	4.169366	-0.1907348	0	0.143424	1.907349	-1.693659	
1.697	-0.2136888	0.215597	4.169175	-0.1907348	0	0.1431012	1.907349	-1.691751	
1.698	-0.2155962	0.2175044	4.168984	-0.1907348	0	0.1427787	1.907349	-1.689844	
1.699	-0.2175035	0.2098655	4.168795	-0.1897812	0.9536743	0.1424581	1.897812	-1.687946	
1.7	-0.2098646	0.2165364	4.168604	-0.190258	-0.4768371	0.1421372	1.90258	-1.686044	
1.701	-0.2165355	0.2136658	4.168415	-0.1897812	0.4768371	0.1418174	1.897812	-1.684146	
1.702	-0.213665	0.2107905	4.168225	-0.1893043	0.4768371	0.1414987	1.893043	-1.682253	
1.703	-0.2107897	0.2174567	4.168036	-0.1897812	-0.4768371	0.1411797	1.897812	-1.680355	
1.704	-0.2174558	0.2098082	4.167847	-0.1888275	0.9536743	0.1408625	1.888275	-1.678467	
1.705	-0.2098074	0.2116965	4.167658	-0.1888275	0	0.1405458	1.888275	-1.676579	
1.706	-0.2116956	0.2135848	4.167469	-0.1888275	0	0.1402294	1.888275	-1.67469	
1.707	-0.2135839	0.2154731	4.16728	-0.1888275	0	0.1399133	1.888275	-1.672802	
1.708	-0.2154722	0.2078151	4.167092	-0.1878738	0.9536743	0.1395992	1.878738	-1.670923	
1.709	-0.2078142	0.2144669	4.166904	-0.1883507	-0.4768371	0.1392847	1.883507	-1.66904	
1.71	-0.2144661	0.2115773	4.166716	-0.1878738	0.4768371	0.1389713	1.878738	-1.667161	
1.711	-0.2115764	0.2086829	4.166529	-0.187397	0.4768371	0.138659	1.87397	-1.665287	
1.712	-0.208682	0.2105569	4.166341	-0.187397	0	0.1383471	1.87397	-1.663413	
1.713	-0.210556	0.2124308	4.166154	-0.187397	0	0.1380356	1.87397	-1.661539	
1.714	-0.21243	0.2095317	4.165967	-0.1869202	0.4768371	0.1377252	1.869202	-1.65967	
1.715	-0.2095308	0.2114009	4.16578	-0.1869202	0	0.1374152	1.869202	-1.657801	
1.716	-0.2114	0.2084969	4.165594	-0.1864433	0.4768371	0.1371062	1.864433	-1.655936	
1.717	-0.2084961	0.2103614	4.165407	-0.1864433	0	0.1367977	1.864433	-1.654072	
1.718	-0.2103605	0.2122258	4.165221	-0.1864433	0	0.1364895	1.864433	-1.652207	
1.719	-0.2122249	0.2093171	4.165035	-0.1859665	0.4768371	0.1361824	1.859665	-1.650348	
1.72	-0.2093162	0.2064036	4.164849	-0.1854896	0.4768371	0.1358764	1.854896	-1.648493	
1.721	-0.2064027	0.2082585	4.164664	-0.1854896	0	0.1355708	1.854896	-1.646638	
1.722	-0.2082576	0.2101134	4.164478	-0.1854896	0	0.1352656	1.854896	-1.644783	
1.723	-0.2101125	0.2071952	4.164293	-0.1850128	0.4768371	0.1349614	1.850128	-1.642933	
1.724	-0.2071943	0.2090453	4.164108	-0.1850128	0	0.1346576	1.850128	-1.641083	
1.725	-0.2090444	0.2108954	4.163923	-0.1850128	0	0.1343542	1.850128	-1.639233	
1.726	-0.2108946	0.2031993	4.163739	-0.1840591	0.9536743	0.1340526	1.840591	-1.637392	
1.727	-0.2031984	0.209813	4.163555	-0.184536	-0.4768371	0.1337506	1.84536	-1.635547	
1.728	-0.2098121	0.2068852	4.163371	-0.1840591	0.4768371	0.1334498	1.840591	-1.633706	
1.729	-0.2068844	0.2087258	4.163187	-0.1840591	0	0.1331493	1.840591	-1.631866	
1.73	-0.2087249	0.2057933	4.163003	-0.1835823	0.4768371	0.1328498	1.835823	-1.63003	
1.731	-0.2057924	0.2076291	4.162819	-0.1835823	0	0.1325508	1.835823	-1.628194	
1.732	-0.2076282	0.2046918	4.162636	-0.1831055	0.4768371	0.1322528	1.831055	-1.626363	
1.733	-0.2046909	0.2065228	4.162453	-0.1831055	0	0.1319552	1.831055	-1.624532	
1.734	-0.206522	0.2035807	4.162271	-0.1826286	0.4768371	0.1316586	1.826286	-1.622705	
1.735	-0.2035799	0.205407	4.162088	-0.1826286	0	0.1313625	1.826286	-1.620879	
1.736	-0.2054062	0.2072333	4.161905	-0.1826286	0	0.1310666	1.826286	-1.619053	
1.737	-0.2072324	0.2042865	4.161723	-0.1821518	0.4768371	0.1307719	1.821518	-1.617231	
1.738	-0.2042856	0.206108	4.161541	-0.1821518	0	0.1304774	1.821518	-1.61541	
1.739	-0.2061071	0.2031564	4.161359	-0.1816749	0.4768371	0.1301841	1.816749	-1.613593	
1.74	-0.2031555	0.2049731	4.161178	-0.1816749	0	0.1298912	1.816749	-1.611776	
1.741	-0.2049722	0.2020167	4.160996	-0.1811981	0.4768371	0.1295993	1.811981	-1.609964	
1.742	-0.2020158	0.2038287	4.160815	-0.1811981	0	0.1293077	1.811981	-1.608152	
1.743	-0.2038278	0.2056407	4.160634	-0.1811981	0	0.1290165	1.811981	-1.60634	
1.744	-0.2056398	0.2026795	4.160453	-0.1807213	0.4768371	0.1287263	1.807213	-1.604533	
1.745	-0.2026787	0.2044867	4.160273	-0.1807213	0	0.1284365	1.807213	-1.602726	
1.746	-0.2044859	0.2015208	4.160092	-0.1802444	0.4768371	0.1281478	1.802444	-1.600924	
1.747	-0.2015199	0.2033232	4.159912	-0.1802444	0	0.1278594	1.802444	-1.599121	
1.748	-0.2033224	0.2051257	4.159732	-0.1802444	0	0.1275713	1.802444	-1.597319	
1.749	-0.2051248	0.202155	4.159552	-0.1797676	0.4768371	0.1272844	1.797676	-1.595521	
1.75	-0.2021541	0.1991795	4.159373	-0.1792908	0.4768371	0.1269985	1.792908	-1.593728	
1.751	-0.1991787	0.2057456	4.159193	-0.1797676	-0.4768371	0.1267121	1.797676	-1.59193	
1.752	-0.2057447	0.197997	4.159014	-0.1788139	0.9536743	0.1264276	1.788139	-1.590142	
1.753	-0.1979961	0.2045583	4.158835	-0.1792908	-0.4768371	0.1261427	1.792908	-1.588349	
1.754	-0.2045574	0.201578	4.158656	-0.1788139	0.4768371	0.1258588	1.788139	-1.586561	
1.755	-0.2015772	0.198593	4.158478	-0.1783371	0.4768371	0.125576	1.783371	-1.584778	
1.756	-0.1985922	0.2003764	4.158299	-0.1783371	0	0.1252936	1.783371	-1.582994	
1.757	-0.2003755	0.2021598	4.158121	-0.1783371	0	0.1250114	1.783371	-1.581211	
1.758	-0.2021589	0.19917	4.157943	-0.1778602	0.4768371	0.1247303	1.778602	-1.579432	
1.759	-0.1991691	0.2009486	4.157765	-0.1778602	0	0.1244496	1.778602	-1.577654	
1.76	-0.2009477	0.1979541	4.157588	-0.1773834	0.4768371	0.1241699	1.773834	-1.57588	
1.761	-0.1979532	0.1997279	4.157411	-0.1773834	0	0.1238905	1.773834	-1.574106	
1.762	-0.199727	0.2015017	4.157233	-0.1773834	0	0.1236115	1.773834	-1.572332	
1.763	-0.2015009	0.1985024	4.157056	-0.1769066	0.4768371	0.1233335	1.769066	-1.570563	
1.764	-0.1985016	0.2002715	4.156879	-0.1769066	0	0.1230558	1.769066	-1.568794	
1.765	-0.2002706	0.1972674	4.156703	-0.1764297	0.4768371	0.1227791	1.764297	-1.56703	
1.766	-0.1972665	0.1990317	4.156527	-0.1764297	0	0.1225028	1.764297	-1.565266	
1.767	-0.1990308	0.200796	4.15635	-0.1764297	0	0.1222268	1.764297	-1.563501	
1.768	-0.2007951	0.193014	4.156175	-0.1754761	0.9536743	0.1219526	1.754761	-1.561747	
1.769	-0.1930132	0.1995419	4.155999	-0.1759529	-0.4768371	0.121678	1.759529	-1.559987	
1.77	-0.1995411	0.1965283	4.155823	-0.1754761	0.4768371	0.1214044	1.754761	-1.558232	
1.771	-0.1965275	0.1982831	4.155648	-0.1754761	0	0.1211311	1.754761	-1.556478	
1.772	-0.1982822	0.2000378	4.155472	-0.1754761	0	0.1208581	1.754761	-1.554723	
1.773	-0.200037	0.1970195	4.155297	-0.1749992	0.4768371	0.1205862	1.749992	-1.552973	
1.774	-0.1970186	0.1939963	4.155123	-0.1745224	0.4768371	0.1203154	1.745224	-1.551228	
1.775	-0.1939954	0.1957415	4.154948	-0.1745224	0	0.1200448	1.745224	-1.549482	
1.776	-0.1957407	0.1974868	4.154774	-0.1745224	0	0.1197745	1.745224	-1.547737	
1.777	-0.1974859	0.199232	4.154599	-0.1745224	0	0.1195045	1.745224	-1.545992	
1.778	-0.1992311	0.1914309	4.154426	-0.1735687	0.9536743	0.1192364	1.735687	-1.544256	
1.779	-0.1914301	0.1979398	4.154252	-0.1740455	-0.4768371	0.1189677	1.740456	-1.542516	
1.78	-0.1979389	0.1949071	4.154078	-0.1735687	0.4768371	0.1187002	1.735687	-1.54078	
1.781	-0.1949062	0.1966428	4.153904	-0.1735687	0	0.1184329	1.735687	-1.539044	
1.782	-0.1966419	0.1936053	4.153731	-0.1730919	0.4768371	0.1181666	1.730919	-1.537313	
1.783	-0.1936044	0.1953362	4.153558	-0.1730919	0	0.1179007	1.730919	-1.535583	
1.784	-0.1953354	0.192294	4.153386	-0.172615	0.4768371	0.1176358	1.72615	-1.533856	
1.785	-0.1922931	0.1987933	4.153213	-0.1730919	-0.4768371	0.1173704	1.730919	-1.532125	
1.786	-0.1987924	0.1909779	4.15304	-0.1721382	0.9536743	0.1171068	1.721382	-1.530404	
1.787	-0.1909771	0.1926993	4.152868	-0.1721382	0	0.1168435	1.721382	-1.528683	
1.788	-0.1926984	0.1944207	4.152696	-0.1721382	0	0.1165805	1.721382	-1.526961	
1.789	-0.1944198	0.1961421	4.152524	-0.1721382	0	0.1163178	1.721382	-1.52524	
1.79	-0.1961412	0.1930903	4.152352	-0.1716614	0.4768371	0.1160562	1.716614	-1.523523	
1.791	-0.1930895	0.1900338	4.152181	-0.1711845	0.4768371	0.1157955	1.711845	-1.521811	
1.792	-0.1900329	0.1917456	4.15201	-0.1711845	0	0.1155351	1.711845	-1.5201	
1.793	-0.1917448	0.1934575	4.151839	-0.1711845	0	0.1152751	1.711845	-1.518388	
1.794	-0.1934566	0.1951693	4.151668	-0.1711845	0	0.1150153	1.711845	-1.516676	
1.795	-0.1951685	0.192108	4.151497	-0.1707077	0.4768371	0.1147565	1.707077	-1.514969	
1.796	-0.1921072	0.189042	4.151327	-0.1702309	0.4768371	0.1144988	1.702309	-1.513267	
1.797	-0.1890411	0.1955174	4.151156	-0.1707077	-0.4768371	0.1142406	1.707077	-1.511559	
1.798	-0.1955166	0.1876782	4.150986	-0.169754	0.9536743	0.1139842	1.69754	-1.509862	
1.799	-0.1876774	0.1941489	4.150816	-0.1702309	-0.4768371	0.1137273	1.702309	-1.50816	
1.8	-0.194148	0.1910781	4.150646	-0.169754	0.4768371	0.1134714	1.69754	-1.506462	
1.801	-0.1910772	0.1880025	4.150477	-0.1692772	0.4768371	0.1132165	1.692772	-1.504769	
1.802	-0.1880016	0.1944684	4.150307	-0.169754	-0.4768371	0.1129612	1.69754	-1.503072	
1.803	-0.1944675	0.1866196	4.150138	-0.1688003	0.9536743	0.1127077	1.688003	-1.501384	
1.804	-0.1866188	0.1930808	4.149969	-0.1692772	-0.4768371	0.1124537	1.692772	-1.499691	
1.805	-0.1930799	0.1900004	4.1498	-0.1688003	0.4768371	0.1122006	1.688003	-1.498003	
1.806	-0.1899996	0.1869153	4.149632	-0.1683235	0.4768371	0.1119486	1.683235	-1.49632	
1.807	-0.1869144	0.1933717	4.149463	-0.1688003	-0.4768371	0.1116962	1.688003	-1.494632	
1.808	-0.1933708	0.1855134	4.149295	-0.1678467	0.9536743	0.1114455	1.678467	-1.492953	
1.809	-0.1855125	0.191965	4.149127	-0.1683235	-0.4768371	0.1111943	1.683235	-1.49127	
1.81	-0.1919641	0.1888751	4.148959	-0.1678467	0.4768371	0.1109442	1.678467	-1.489592	
1.811	-0.1888742	0.1857804	4.148792	-0.1673698	0.4768371	0.110695	1.673698	-1.487918	
1.812	-0.1857795	0.1922272	4.148624	-0.1678467	-0.4768371	0.1104454	1.678467	-1.486239	
1.813	-0.1922264	0.1891326	4.148457	-0.1673698	0.4768371	0.1101968	1.673698	-1.484566	
1.814	-0.1891317	0.1860331	4.14829	-0.166893	0.4768371	0.1099491	1.66893	-1.482897	
1.815	-0.1860323	0.1877021	4.148123	-0.166893	0	0.1097018	1.66893	-1.481228	
1.816	-0.1877012	0.189371	4.147956	-0.166893	0	0.1094547	1.66893	-1.479559	
1.817	-0.1893701	0.1862668	4.147789	-0.1664162	0.4768371	0.1092087	1.664162	-1.477895	
1.818	-0.1862659	0.1879309	4.147623	-0.1664162	0	0.1089628	1.664162	-1.476231	
1.819	-0.1879301	0.184822	4.147457	-0.1659393	0.4768371	0.108718	1.659393	-1.474571	
1.82	-0.1848211	0.1864814	4.147291	-0.1659393	0	0.1084735	1.659393	-1.472912	
1.821	-0.1864805	0.1881407	4.147125	-0.1659393	0	0.1082292	1.659393	-1.471252	
1.822	-0.1881399	0.185027	4.14696	-0.1654625	0.4768371	0.1079859	1.654625	-1.469598	
1.823	-0.1850261	0.1866816	4.146794	-0.1654625	0	0.1077429	1.654625	-1.467943	
1.824	-0.1866808	0.1835631	4.146629	-0.1649856	0.4768371	0.1075008	1.649856	-1.466293	
1.825	-0.1835622	0.1899861	4.146464	-0.1654625	-0.4768371	0.1072583	1.654625	-1.464639	
1.826	-0.1899852	0.1820945	4.146299	-0.1645088	0.9536743	0.1070175	1.645088	-1.462994	
1.827	-0.1820936	0.1885127	4.146134	-0.1649856	-0.4768371	0.1067763	1.649856	-1.461344	
1.828	-0.1885118	0.1853894	4.14597	-0.1645088	0.4768371	0.106536	1.645088	-1.459699	
1.829	-0.1853885	0.1822613	4.145806	-0.164032	0.4768371	0.1062967	1.64032	-1.458058	
1.83	-0.1822605	0.1839017	4.145642	-0.164032	0	0.1060577	1.64032	-1.456418	
1.831	-0.1839008	0.185542	4.145478	-0.164032	0	0.1058189	1.64032	-1.454778	
1.832	-0.1855411	0.1824092	4.145314	-0.1635551	0.4768371	0.1055811	1.635551	-1.453142	
1.833	-0.1824083	0.1888179	4.14515	-0.164032	-0.4768371	0.1053429	1.64032	-1.451502	
1.834	-0.188817	0.1809119	4.144987	-0.1630783	0.9536743	0.1051063	1.630783	-1.449871	
1.835	-0.180911	0.1825427	4.144824	-0.1630783	0	0.10487	1.630783	-1.44824	
1.836	-0.1825418	0.1841735	4.144661	-0.1630783	0	0.1046339	1.630783	-1.446609	
1.837	-0.1841726	0.1858042	4.144498	-0.1630783	0	0.1043982	1.630783	-1.444979	
1.838	-0.1858034	0.1826619	4.144335	-0.1626015	0.4768371	0.1041633	1.626015	-1.443353	
1.839	-0.182661	0.1842879	4.144173	-0.1626015	0	0.1039288	1.626015	-1.441727	
1.84	-0.184287	0.1811408	4.144011	-0.1621246	0.4768371	0.1036952	1.621246	-1.440105	
1.841	-0.1811399	0.182762	4.143848	-0.1621246	0	0.1034618	1.621246	-1.438484	
1.842	-0.1827612	0.1796101	4.143687	-0.1616478	0.4768371	0.1032294	1.616478	-1.436868	
1.843	-0.1796093	0.1812266	4.143525	-0.1616478	0	0.1029973	1.616478	-1.435251	
1.844	-0.1812257	0.1828431	4.143363	-0.1616478	0	0.1027654	1.616478	-1.433635	
1.845	-0.1828422	0.1844596	4.143202	-0.1616478	0	0.1025338	1.616478	-1.432018	
1.846	-0.1844587	0.1813029	4.143041	-0.1611709	0.4768371	0.1023031	1.611709	-1.430407	
1.847	-0.181302	0.1781415	4.14288	-0.1606941	0.4768371	0.1020734	1.606941	-1.4288	
1.848	-0.1781406	0.1797484	4.142719	-0.1606941	0	0.1018439	1.606941	-1.427193	
1.849	-0.1797476	0.1813554	4.142559	-0.1606941	0	0.1016147	1.606941	-1.425586	
1.85	-0.1813545	0.1829623	4.142398	-0.1606941	0	0.1013858	1.606941	-1.423979	
1.851	-0.1829614	0.1797961	4.142238	-0.1602173	0.4768371	0.1011578	1.602173	-1.422377	
1.852	-0.1797952	0.1813983	4.142077	-0.1602173	0	0.10093	1.602173	-1.420774	
1.853	-0.1813974	0.1782273	4.141918	-0.1597404	0.4768371	0.1007032	1.597404	-1.419177	
1.854	-0.1782264	0.1798247	4.141758	-0.1597404	0	0.1004766	1.597404	-1.41758	
1.855	-0.1798238	0.1814221	4.141598	-0.1597404	0	0.1002503	1.597404	-1.415982	
1.856	-0.1814213	0.1782464	4.141439	-0.1592636	0.4768371	0.1000249	1.592636	-1.41439	
1.857	-0.1782455	0.179839	4.14128	-0.1592636	0	0.09979977	1.592636	-1.412797	
1.858	-0.1798382	0.1766585	4.141121	-0.1587868	0.4768371	0.09957556	1.587868	-1.411209	
1.859	-0.1766576	0.1782464	4.140962	-0.1587868	0	0.0993516	1.587868	-1.409621	
1.86	-0.1782455	0.1798342	4.140803	-0.1587868	0	0.0991279	1.587868	-1.408033	
1.861	-0.1798334	0.176649	4.140645	-0.1583099	0.4768371	0.09890512	1.583099	-1.40645	
1.862	-0.1766481	0.1782321	4.140487	-0.1583099	0	0.09868259	1.583099	-1.404867	
1.863	-0.1782312	0.1798152	4.140328	-0.1583099	0	0.09846031	1.583099	-1.403284	
1.864	-0.1798143	0.1766251	4.140171	-0.1578331	0.4768371	0.09823895	1.578331	-1.401706	
1.865	-0.1766243	0.1782035	4.140013	-0.1578331	0	0.09801784	1.578331	-1.400127	
1.866	-0.1782026	0.1797818	4.139855	-0.1578331	0	0.09779698	1.578331	-1.398549	
1.867	-0.1797809	0.176587	4.139698	-0.1573562	0.4768371	0.09757703	1.573563	-1.396976	
1.868	-0.1765861	0.1781605	4.13954	-0.1573562	0	0.09735733	1.573563	-1.395402	
1.869	-0.1781597	0.174961	4.139383	-0.1568794	0.4768371	0.09713855	1.568794	-1.393833	
1.87	-0.1749601	0.1765298	4.139226	-0.1568794	0	0.09692001	1.568794	-1.392264	
1.871	-0.1765289	0.1780986	4.13907	-0.1568794	0	0.09670171	1.568794	-1.390696	
1.872	-0.1780977	0.1748943	4.138913	-0.1564026	0.4768222	0.09648433	1.564026	-1.389132	
1.873	-0.1748935	0.1764584	4.138757	-0.1564026	0	0.09626718	1.564026	-1.387568	
1.874	-0.1764575	0.1732492	4.138601	-0.1559258	0.4768371	0.09605095	1.559258	-1.386008	
1.875	-0.1732484	0.1748085	4.138445	-0.1559258	0	0.09583496	1.559258	-1.384449	
1.876	-0.1748076	0.1763678	4.138289	-0.1559258	0	0.0956192	1.559258	-1.38289	
1.877	-0.1763669	0.177927	4.138133	-0.1559258	0	0.09540369	1.559258	-1.38133	
1.878	-0.1779262	0.1747131	4.137978	-0.1554489	0.4768371	0.09518909	1.554489	-1.379776	
1.879	-0.1747123	0.1714945	4.137823	-0.1549721	0.4768371	0.09497538	1.549721	-1.378226	
1.88	-0.1714936	0.1778173	4.137667	-0.1554489	-0.4768371	0.09476126	1.554489	-1.376672	
1.881	-0.1778165	0.1745987	4.137512	-0.1549721	0.4768371	0.09454803	1.549721	-1.375122	
1.882	-0.1745978	0.1713753	4.137358	-0.1544952	0.4768371	0.09433571	1.544952	-1.373577	
1.883	-0.1713744	0.1729202	4.137203	-0.1544952	0	0.09412362	1.544952	-1.372032	
1.884	-0.1729194	0.1744652	4.137049	-0.1544952	0	0.09391176	1.544952	-1.370487	
1.885	-0.1744643	0.1760101	4.136894	-0.1544952	0	0.09370015	1.544952	-1.368942	
1.886	-0.1760093	0.1727819	4.13674	-0.1540184	0.4768371	0.09348942	1.540184	-1.367402	
1.887	-0.1727811	0.1743221	4.136586	-0.1540184	0	0.09327894	1.540184	-1.365862	
1.888	-0.1743213	0.1710892	4.136433	-0.1535416	0.4768371	0.09306934	1.535416	-1.364326	
1.889	-0.1710883	0.1726246	4.136279	-0.1535416	0	0.09285998	1.535416	-1.362791	
1.89	-0.1726237	0.17416	4.136126	-0.1535416	0	0.09265085	1.535416	-1.361256	
1.891	-0.1741591	0.1709223	4.135972	-0.1530647	0.4768371	0.0924426	1.530647	-1.359725	
1.892	-0.1709214	0.1724529	4.135819	-0.1530647	0	0.0922346	1.530647	-1.358194	
1.893	-0.1724521	0.1739836	4.135666	-0.1530647	0	0.09202682	1.530647	-1.356664	
1.894	-0.1739827	0.1707411	4.135514	-0.1525879	0.4768371	0.09181993	1.525879	-1.355138	
1.895	-0.1707402	0.172267	4.135361	-0.1525879	0	0.09161326	1.525879	-1.353612	
1.896	-0.1722661	0.1690197	4.135209	-0.1521111	0.4768371	0.09140748	1.521111	-1.352091	
1.897	-0.1690188	0.1753139	4.135056	-0.1525879	-0.4768371	0.09120128	1.525879	-1.350565	
1.898	-0.1753131	0.1672935	4.134905	-0.1516342	0.9536743	0.09099661	1.516342	-1.349049	
1.899	-0.1672927	0.173583	4.134753	-0.1521111	-0.4768371	0.09079152	1.521111	-1.347528	
1.9	-0.1735822	0.170331	4.134601	-0.1516342	0.4768371	0.0905873	1.516342	-1.346011	
1.901	-0.1703301	0.1718473	4.134449	-0.1516342	0	0.09038331	1.516342	-1.344495	
1.902	-0.1718465	0.1685905	4.134298	-0.1511574	0.4768371	0.0901802	1.511574	-1.342983	
1.903	-0.1685897	0.1701021	4.134147	-0.1511574	0	0.08997731	1.511574	-1.341472	
1.904	-0.1701013	0.1716137	4.133996	-0.1511574	0	0.08977465	1.511574	-1.33996	
1.905	-0.1716128	0.1683521	4.133845	-0.1506805	0.4768371	0.08957286	1.506805	-1.338453	
1.906	-0.1683513	0.1698589	4.133695	-0.1506805	0	0.08937129	1.506805	-1.336946	
1.907	-0.1698581	0.1713657	4.133544	-0.1506805	0	0.08916996	1.506805	-1.33544	
1.908	-0.1713649	0.1680994	4.133394	-0.1502037	0.4768371	0.08896948	1.502037	-1.333938	
1.909	-0.1680985	0.1696014	4.133244	-0.1502037	0	0.08876923	1.502037	-1.332436	
1.91	-0.1696006	0.1663303	4.133094	-0.1497269	0.4768371	0.08856984	1.497269	-1.330938	
1.911	-0.1663295	0.1678276	4.132944	-0.1497269	0	0.08837068	1.497269	-1.329441	
1.912	-0.1678267	0.1693249	4.132794	-0.1497269	0	0.08817174	1.497269	-1.327944	
1.913	-0.169324	0.1708221	4.132645	-0.1497269	0	0.08797302	1.497269	-1.326447	
1.914	-0.1708213	0.1675463	4.132495	-0.14925	0.4768371	0.08777516	1.4925	-1.324954	
1.915	-0.1675454	0.1690388	4.132346	-0.14925	0	0.08757752	1.4925	-1.323462	
1.916	-0.1690379	0.1657581	4.132197	-0.1487732	0.4768371	0.08738074	1.487732	-1.321974	
1.917	-0.1657573	0.1672459	4.132049	-0.1487732	0	0.08718418	1.487732	-1.320486	
1.918	-0.167245	0.1687336	4.1319	-0.1487732	0	0.08698783	1.487732	-1.318998	
1.919	-0.1687327	0.1654482	4.131752	-0.1482964	0.4768371	0.08679233	1.482964	-1.317515	
1.92	-0.1654473	0.1669312	4.131603	-0.1482964	0	0.08659706	1.482964	-1.316032	
1.921	-0.1669303	0.1684141	4.131455	-0.1482964	0	0.08640201	1.482964	-1.314549	
1.922	-0.1684133	0.1651239	4.131307	-0.1478195	0.4768371	0.08620781	1.478195	-1.313071	
1.923	-0.1651231	0.1666021	4.131159	-0.1478195	0	0.08601382	1.478195	-1.311593	
1.924	-0.1666013	0.1633072	4.131012	-0.1473427	0.4768371	0.08582067	1.473427	-1.31012	
1.925	-0.1633063	0.1695538	4.130864	-0.1478195	-0.4768371	0.08562712	1.478195	-1.308641	
1.926	-0.1695529	0.1662588	4.130717	-0.1473427	0.4768371	0.08543441	1.473427	-1.307168	
1.927	-0.1662579	0.1629591	4.13057	-0.1468658	0.4768371	0.08524254	1.468658	-1.305699	
1.928	-0.1629582	0.1644278	4.130423	-0.1468658	0	0.08505089	1.468658	-1.304231	
1.929	-0.1644269	0.1658964	4.130276	-0.1468658	0	0.08485945	1.468658	-1.302762	
1.93	-0.1658956	0.1673651	4.130129	-0.1468658	0	0.08466822	1.468658	-1.301293	
1.931	-0.1673642	0.1640606	4.129983	-0.146389	0.4768371	0.08447783	1.46389	-1.299829	
1.932	-0.1640597	0.1655245	4.129837	-0.146389	0	0.08428766	1.46389	-1.298366	
1.933	-0.1655236	0.1622152	4.129691	-0.1459122	0.4768371	0.08409832	1.459122	-1.296906	
1.934	-0.1622144	0.1636744	4.129545	-0.1459122	0	0.08390919	1.459122	-1.295447	
1.935	-0.1636735	0.1651335	4.129399	-0.1459122	0	0.08372027	1.459122	-1.293988	
1.936	-0.1651326	0.1665926	4.129253	-0.1459122	0	0.08353157	1.459122	-1.292529	
1.937	-0.1665917	0.1632786	4.129107	-0.1454353	0.4768371	0.0833437	1.454353	-1.291075	
1.938	-0.1632777	0.1599598	4.128963	-0.1449585	0.4768371	0.08315665	1.449585	-1.289625	
1.939	-0.1599589	0.1661825	4.128817	-0.1454353	-0.4768371	0.0829692	1.454353	-1.288171	
