Time	Length	Velocity	Acceleration	Damping	Tension	2	
1.497	4.02132	-3.137941	0.213196	4.02132	4.02132	0	
1.498	4.024457	-3.137696	0.244574	4.024457	4.024457	0	
1.499	4.027595	-3.13742	0.2759425	4.027595	4.027595	0	
1.5	4.030732	-3.137113	0.3073153	4.030732	4.030732	0	
1.501	4.033868	-3.136774	0.338683	4.033868	4.033868	0	
1.502	4.037005	-3.136404	0.3700456	4.037005	4.037005	0	
1.503	4.04014	-3.136003	0.401408	4.04014	4.04014	0	
1.504	4.043276	-3.13557	0.4327559	4.043276	4.043276	0	
1.505	4.046411	-3.135106	0.4641081	4.046411	4.046411	0	
1.506	4.049545	-3.13461	0.4954551	4.049545	4.049545	0	
1.507	4.05268	-3.134083	0.5267923	4.05268	4.05268	0	
1.508	4.055813	-3.133525	0.5581293	4.055813	4.055813	0	
1.509	4.058946	-3.132936	0.589461	4.058946	4.058946	0	
1.51	4.062078	-3.132315	0.620783	4.062078	4.062078	0	
1.511	4.065209	-3.131663	0.6520997	4.065209	4.065209	0	
1.512	4.068341	-3.13098	0.6834022	4.068341	4.068341	0	
1.513	4.071471	-3.130265	0.714709	4.071471	4.071471	0	
1.514	4.0746	-3.129519	0.746001	4.0746	4.0746	0	
1.515	4.077729	-3.128742	0.777288	4.077729	4.077729	0	
1.516	4.080857	-3.127933	0.8085702	4.080857	4.080857	0	
1.517	4.083984	-3.127093	0.8398421	4.083984	4.083984	0	
1.518	4.08711	-3.126222	0.8711045	4.08711	4.08711	0	
1.519	4.090235	-3.125319	0.9023523	4.090235	4.090235	0	
1.52	4.093359	-3.124386	0.9335948	4.093359	4.093359	0	
1.521	4.096483	-3.123421	0.9648275	4.096483	4.096483	0	
1.522	4.099606	-3.122425	0.9960552	4.099606	4.099606	0	
1.523	4.102727	-3.121397	1.027268	4.102727	4.102727	0	
1.524	4.105847	-3.120339	1.058471	4.105847	4.105847	0	
1.525	4.108966	-3.119249	1.08966	4.108966	4.108966	0	
1.526	4.112084	-3.118129	1.120839	4.112084	4.112084	0	
1.527	4.115201	-3.116976	1.152007	4.115201	4.115201	0	
1.528	4.118317	-3.115793	1.183167	4.118317	4.118317	0	
1.529	4.121431	-3.114579	1.214311	4.121431	4.121431	0	
1.53	4.124545	-3.113333	1.245445	4.124545	4.124545	0	
1.531	4.127657	-3.112057	1.276565	4.127657	4.127657	0	
1.532	4.130768	-3.110749	1.307675	4.130768	4.130768	0	
1.533	4.133877	-3.109411	1.338771	4.133877	4.133877	0	
1.534	4.136984	-3.108041	1.369847	4.136984	4.136984	0	
1.535	4.140091	-3.10664	1.400909	4.140091	4.140091	0	
1.536	4.143196	-3.105208	1.43196	4.143196	4.143196	0	
1.537	4.1463	-3.103745	1.462997	4.1463	4.1463	0	
1.538	4.149402	-3.102251	1.49402	4.149402	4.149402	0	
1.539	4.152503	-3.100726	1.525022	4.152503	4.152503	0	
1.54	4.155602	-3.09917	1.556016	4.155602	4.155602	0	
1.541	4.1587	-3.097583	1.586994	4.1587	4.1587	0	
1.542	4.161796	-3.095965	1.617953	4.161796	4.161796	0	
1.543	4.16489	-3.094316	1.648898	4.16489	4.16489	0	
1.544	4.167982	-3.092636	1.679823	4.167982	4.167982	0	
1.545	4.171073	-3.090926	1.710729	4.171073	4.171073	0	
1.546	4.174162	-3.089184	1.741625	4.174162	4.174162	0	
1.547	4.17725	-3.087412	1.772496	4.17725	4.17725	0	
1.548	4.180336	-3.085608	1.803354	4.180336	4.180336	0	
1.549	4.183419	-3.083774	1.834191	4.183419	4.183419	0	
1.55	4.1865	-3.081909	1.865005	4.1865	4.1865	0	
1.551	4.18958	-3.080013	1.8958	4.18958	4.18958	0	
1.552	4.192658	-3.078087	1.926579	4.192658	4.192658	0	
1.553	4.195735	-3.076129	1.957344	4.195735	4.195735	0	
1.554	4.198809	-3.074141	1.988085	4.198809	4.198809	0	
1.555	4.201881	-3.072122	2.018807	4.201881	4.201881	0	
1.556	4.204951	-3.070073	2.049509	4.204951	4.204951	0	
1.557	4.208019	-3.067993	2.080187	4.208019	4.208019	0	
1.558	4.211085	-3.065882	2.110845	4.211085	4.211085	0	
1.559	4.214149	-3.06374	2.141484	4.214149	4.214149	0	
1.56	4.21721	-3.061568	2.172099	4.21721	4.21721	0	
1.561	4.220269	-3.059366	2.20269	4.220269	4.220269	0	
1.562	4.223326	-3.057132	2.233262	4.223326	4.223326	0	
1.563	4.226381	-3.054868	2.263809	4.226381	4.226381	0	
1.564	4.229434	-3.052574	2.294333	4.229434	4.229434	0	
1.565	4.232483	-3.050249	2.324836	4.232483	4.232483	0	
1.566	4.235531	-3.047894	2.355312	4.235531	4.235531	0	
1.567	4.238577	-3.045508	2.385767	4.238577	4.238577	0	
1.568	4.24162	-3.043092	2.416199	4.24162	4.24162	0	
1.569	4.24466	-3.040645	2.446601	4.24466	4.24466	0	
1.57	4.247699	-3.038168	2.476984	4.247699	4.247699	0	
1.571	4.250734	-3.035661	2.507343	4.250734	4.250734	0	
1.572	4.253767	-3.033123	2.537673	4.253767	4.253767	0	
1.573	4.256798	-3.030555	2.567979	4.256798	4.256798	0	
1.574	4.259826	-3.027957	2.598256	4.259826	4.259826	0	
1.575	4.262851	-3.025328	2.628509	4.262851	4.262851	0	
1.576	4.265873	-3.02267	2.658733	4.265873	4.265873	0	
1.577	4.268893	-3.019981	2.688933	4.268893	4.268893	0	
1.578	4.271911	-3.017262	2.719104	4.271911	4.271911	0	
1.579	4.274925	-3.014512	2.74925	4.274925	4.274925	0	
1.58	4.277937	-3.011733	2.779368	4.277937	4.277937	0	
1.581	4.280945	-3.008923	2.809457	4.280945	4.280945	0	
1.582	4.283951	-3.006084	2.839513	4.283951	4.283951	0	
1.583	4.286955	-3.003214	2.869544	4.286955	4.286955	0	
1.584	4.289955	-3.000314	2.89955	4.289955	4.289955	0	
1.585	4.292953	-2.997385	2.929524	4.292953	4.292953	0	
1.586	4.295947	-2.994426	2.959468	4.295947	4.295947	0	
1.587	4.298938	-2.991436	2.989379	4.298938	4.298938	0	
1.588	4.301926	-2.988417	3.019266	4.301926	4.301926	0	
1.589	4.304912	-2.985368	3.049114	4.304912	4.304912	0	
1.59	4.307894	-2.982289	3.078938	4.307894	4.307894	0	
1.591	4.310873	-2.97918	3.108728	4.310873	4.310873	0	
1.592	4.313849	-2.976042	3.13849	4.313849	4.313849	0	
1.593	4.316822	-2.972873	3.168217	4.316822	4.316822	0	
1.594	4.319792	-2.969676	3.197916	4.319792	4.319792	0	
1.595	4.322758	-2.966448	3.227582	4.322758	4.322758	0	
1.596	4.325721	-2.963191	3.257212	4.325721	4.325721	0	
1.597	4.328681	-2.959904	3.28681	4.328681	4.328681	0	
1.598	4.331637	-2.956588	3.316374	4.331637	4.331637	0	
1.599	4.33459	-2.953242	3.345905	4.33459	4.33459	0	
1.6	4.337541	-2.949866	3.375402	4.337541	4.337541	0	
1.601	4.340487	-2.946461	3.40487	4.340487	4.340487	0	
1.602	4.34343	-2.943027	3.434294	4.34343	4.34343	0	
1.603	4.346369	-2.939564	3.46369	4.346369	4.346369	0	
1.604	4.349305	-2.93607	3.493047	4.349305	4.349305	0	
1.605	4.352238	-2.932548	3.522375	4.352238	4.352238	0	
1.606	4.355166	-2.928996	3.551666	4.355166	4.355166	0	
1.607	4.358092	-2.925416	3.580917	4.358092	4.358092	0	
1.608	4.361014	-2.921805	3.610135	4.361014	4.361014	0	
1.609	4.363932	-2.918166	3.639319	4.363932	4.363932	0	
1.61	4.366847	-2.914498	3.668465	4.366847	4.366847	0	
1.611	4.369757	-2.9108	3.697572	4.369757	4.369757	0	
1.612	4.372664	-2.907073	3.726641	4.372664	4.372664	0	
1.613	4.375567	-2.903318	3.755676	4.375567	4.375567	0	
1.614	4.378467	-2.899533	3.784668	4.378467	4.378467	0	
1.615	4.381362	-2.89572	3.813622	4.381362	4.381362	0	
1.616	4.384254	-2.891877	3.842537	4.384254	4.384254	0	
1.617	4.387142	-2.888005	3.871419	4.387142	4.387142	0	
1.618	4.390026	-2.884105	3.900257	4.390026	4.390026	0	
1.619	4.392906	-2.880176	3.929061	4.392906	4.392906	0	
1.62	4.395782	-2.876218	3.957823	4.395782	4.395782	0	
1.621	4.398654	-2.872232	3.986546	4.398654	4.398654	0	
1.622	4.401523	-2.868217	4.015225	4.401523	4.401523	0	
1.623	4.404387	-2.864173	4.043867	4.404387	4.404387	0	
1.624	4.407247	-2.8601	4.07247	4.407247	4.407247	0	
1.625	4.410103	-2.855999	4.101029	4.410103	4.410103	0	
1.626	4.412955	-2.85187	4.129551	4.412955	4.412955	0	
1.627	4.415803	-2.847712	4.158024	4.415803	4.415803	0	
1.628	4.418646	-2.843525	4.186464	4.418646	4.418646	0	
1.629	4.421485	-2.83931	4.21485	4.421485	4.421485	0	
1.63	4.42432	-2.835067	4.243198	4.42432	4.42432	0	
1.631	4.427151	-2.830796	4.271508	4.427151	4.427151	0	
1.632	4.429977	-2.826496	4.299771	4.429977	4.429977	0	
1.633	4.432799	-2.822168	4.32799	4.432799	4.432799	0	
1.634	4.435617	-2.817812	4.35617	4.435617	4.435617	0	
1.635	4.43843	-2.813427	4.384303	4.43843	4.43843	0	
1.636	4.441239	-2.809015	4.412392	4.441239	4.441239	0	
1.637	4.444044	-2.804574	4.440438	4.444044	4.444044	0	
1.638	4.446844	-2.800106	4.468441	4.446844	4.446844	0	
1.639	4.44964	-2.79561	4.496396	4.44964	4.44964	0	
1.64	4.452431	-2.791085	4.524308	4.452431	4.452431	0	
1.641	4.455217	-2.786533	4.552171	4.455217	4.455217	0	
1.642	4.457999	-2.781953	4.579992	4.457999	4.457999	0	
1.643	4.460776	-2.777346	4.607759	4.460776	4.460776	0	
1.644	4.463549	-2.77271	4.635489	4.463549	4.463549	0	
1.645	4.466317	-2.768047	4.663166	4.466317	4.466317	0	
1.646	4.46908	-2.763356	4.690799	4.46908	4.46908	0	
1.647	4.471839	-2.758638	4.718385	4.471839	4.471839	0	
1.648	4.474593	-2.753892	4.745927	4.474593	4.474593	0	
1.649	4.477341	-2.749118	4.773417	4.477341	4.477341	0	
1.65	4.480086	-2.744318	4.800854	4.480086	4.480086	0	
1.651	4.482825	-2.739489	4.828252	4.482825	4.482825	0	
1.652	4.48556	-2.734634	4.855598	4.48556	4.48556	0	
1.653	4.48829	-2.729751	4.882896	4.48829	4.48829	0	
1.654	4.491014	-2.724841	4.910146	4.491014	4.491014	0	
1.655	4.493734	-2.719903	4.937343	4.493734	4.493734	0	
1.656	4.496449	-2.714939	4.964492	4.496449	4.496449	0	
1.657	4.499159	-2.709947	4.991583	4.499159	4.499159	0	
1.658	4.501863	-2.704928	5.018636	4.501863	4.501863	0	
1.659	4.504563	-2.699883	5.045632	4.504563	4.504563	0	
1.66	4.507258	-2.69481	5.07258	4.507258	4.507258	0	
1.661	4.509948	-2.689711	5.09948	4.509948	4.509948	0	
1.662	4.512632	-2.684584	5.126322	4.512632	4.512632	0	
1.663	4.515312	-2.679431	5.153117	4.515312	4.515312	0	
1.664	4.517986	-2.674251	5.179863	4.517986	4.517986	0	
1.665	4.520655	-2.669045	5.206552	4.520655	4.520655	0	
1.666	4.523319	-2.663811	5.233188	4.523319	4.523319	0	
1.667	4.525978	-2.658552	5.259777	4.525978	4.525978	0	
1.668	4.52863	-2.653265	5.286307	4.52863	4.52863	0	
1.669	4.531279	-2.647953	5.31278	4.531279	4.531279	0	
1.67	4.533921	-2.642614	5.339211	4.533921	4.533921	0	
1.671	4.536558	-2.637248	5.365579	4.536558	4.536558	0	
1.672	4.53919	-2.631856	5.391894	4.53919	4.53919	0	
1.673	4.541816	-2.626438	5.418161	4.541816	4.541816	0	
1.674	4.544437	-2.620994	5.444372	4.544437	4.544437	0	
1.675	4.547052	-2.615523	5.470523	4.547052	4.547052	0	
1.676	4.549663	-2.610027	5.496623	4.549663	4.549663	0	
1.677	4.552267	-2.604504	5.522669	4.552267	4.552267	0	
1.678	4.554866	-2.598955	5.548659	4.554866	4.554866	0	
1.679	4.557459	-2.59338	5.574595	4.557459	4.557459	0	
1.68	4.560047	-2.58778	5.60047	4.560047	4.560047	0	
1.681	4.562629	-2.582154	5.626291	4.562629	4.562629	0	
1.682	4.565206	-2.576502	5.652055	4.565206	4.565206	0	
1.683	4.567777	-2.570824	5.677768	4.567777	4.567777	0	
1.684	4.570342	-2.565121	5.703417	4.570342	4.570342	0	
1.685	4.572901	-2.559392	5.729013	4.572901	4.572901	0	
1.686	4.575454	-2.553637	5.754543	4.575454	4.575454	0	
1.687	4.578002	-2.547857	5.78002	4.578002	4.578002	0	
1.688	4.580544	-2.542052	5.805439	4.580544	4.580544	0	
1.689	4.58308	-2.536221	5.830801	4.58308	4.58308	0	
1.69	4.58561	-2.530365	5.856106	4.58561	4.58561	0	
1.691	4.588135	-2.524484	5.881347	4.588135	4.588135	0	
1.692	4.590653	-2.518577	5.906532	4.590653	4.590653	0	
1.693	4.593166	-2.512645	5.931659	4.593166	4.593166	0	
1.694	4.595673	-2.506689	5.956728	4.595673	4.595673	0	
1.695	4.598174	-2.500707	5.981732	4.598174	4.598174	0	
1.696	4.600668	-2.4947	6.006681	4.600668	4.600668	0	
1.697	4.603157	-2.488669	6.03157	4.603157	4.603157	0	
1.698	4.605639	-2.482613	6.056395	4.605639	4.605639	0	
1.699	4.608116	-2.476532	6.081159	4.608116	4.608116	0	
1.7	4.610587	-2.470426	6.105864	4.610587	4.610587	0	
1.701	4.61305	-2.464295	6.130507	4.61305	4.61305	0	
1.702	4.615509	-2.45814	6.155085	4.615509	4.615509	0	
1.703	4.61796	-2.451961	6.179604	4.61796	4.61796	0	
1.704	4.620406	-2.445756	6.204061	4.620406	4.620406	0	
1.705	4.622846	-2.439528	6.228455	4.622846	4.622846	0	
1.706	4.625279	-2.433275	6.252788	4.625279	4.625279	0	
1.707	4.627706	-2.426998	6.277059	4.627706	4.627706	0	
1.708	4.630126	-2.420697	6.301262	4.630126	4.630126	0	
1.709	4.632541	-2.414371	6.325403	4.632541	4.632541	0	
1.71	4.634949	-2.408022	6.349487	4.634949	4.634949	0	
1.711	4.63735	-2.401649	6.373503	4.63735	4.63735	0	
1.712	4.639746	-2.395251	6.397452	4.639746	4.639746	0	
1.713	4.642134	-2.38883	6.421344	4.642134	4.642134	0	
1.714	4.644517	-2.382385	6.445165	4.644517	4.644517	0	
1.715	4.646893	-2.375916	6.468927	4.646893	4.646893	0	
1.716	4.649262	-2.369423	6.492618	4.649262	4.649262	0	
1.717	4.651625	-2.362907	6.516248	4.651625	4.651625	0	
1.718	4.653981	-2.356367	6.53981	4.653981	4.653981	0	
1.719	4.656331	-2.349804	6.563303	4.656331	4.656331	0	
1.72	4.658674	-2.343217	6.586737	4.658674	4.658674	0	
1.721	4.66101	-2.336607	6.610102	4.66101	4.66101	0	
1.722	4.663341	-2.329973	6.633401	4.663341	4.663341	0	
1.723	4.665664	-2.323317	6.656638	4.665664	4.665664	0	
1.724	4.66798	-2.316637	6.679802	4.66798	4.66798	0	
1.725	4.67029	-2.309934	6.7029	4.67029	4.67029	0	
1.726	4.672594	-2.303208	6.725935	4.672594	4.672594	0	
1.727	4.67489	-2.296459	6.748899	4.67489	4.67489	0	
1.728	4.67718	-2.289687	6.771795	4.67718	4.67718	0	
1.729	4.679462	-2.282892	6.794626	4.679462	4.679462	0	
1.73	4.681738	-2.276075	6.817379	4.681738	4.681738	0	
1.731	4.684008	-2.269235	6.840075	4.684008	4.684008	0	
1.732	4.68627	-2.262372	6.862699	4.68627	4.68627	0	
1.733	4.688525	-2.255487	6.885251	4.688525	4.688525	0	
1.734	4.690773	-2.24858	6.907737	4.690773	4.690773	0	
1.735	4.693015	-2.241649	6.93015	4.693015	4.693015	0	
1.736	4.69525	-2.234697	6.952496	4.69525	4.69525	0	
1.737	4.697477	-2.227722	6.974771	4.697477	4.697477	0	
1.738	4.699698	-2.220725	6.996979	4.699698	4.699698	0	
1.739	4.701912	-2.213706	7.019115	4.701912	4.701912	0	
1.74	4.704119	-2.206665	7.041184	4.704119	4.704119	0	
1.741	4.706318	-2.199602	7.063181	4.706318	4.706318	0	
1.742	4.708511	-2.192517	7.085103	4.708511	4.708511	0	
1.743	4.710696	-2.18541	7.106961	4.710696	4.710696	0	
1.744	4.712874	-2.178281	7.128744	4.712874	4.712874	0	
1.745	4.715045	-2.171131	7.150454	4.715045	4.715045	0	
1.746	4.717209	-2.163959	7.172093	4.717209	4.717209	0	
1.747	4.719366	-2.156765	7.193659	4.719366	4.719366	0	
1.748	4.721516	-2.14955	7.215154	4.721516	4.721516	0	
1.749	4.723658	-2.142313	7.236578	4.723658	4.723658	0	
1.75	4.725793	-2.135055	7.25793	4.725793	4.725793	0	
1.751	4.727921	-2.127776	7.279206	4.727921	4.727921	0	
1.752	4.730041	-2.120476	7.300409	4.730041	4.730041	0	
1.753	4.732153	-2.113154	7.32154	4.732153	4.732153	0	
1.754	4.73426	-2.105812	7.342591	4.73426	4.73426	0	
1.755	4.736358	-2.098448	7.36358	4.736358	4.736358	0	
1.756	4.738449	-2.091063	7.384488	4.738449	4.738449	0	
1.757	4.740532	-2.083658	7.405326	4.740532	4.740532	0	
1.758	4.742609	-2.076232	7.426085	4.742609	4.742609	0	
1.759	4.744678	-2.068785	7.446773	4.744678	4.744678	0	
1.76	4.746739	-2.061318	7.467388	4.746739	4.746739	0	
1.761	4.748793	-2.05383	7.487926	4.748793	4.748793	0	
1.762	4.750839	-2.046322	7.508389	4.750839	4.750839	0	
1.763	4.752878	-2.038793	7.528779	4.752878	4.752878	0	
1.764	4.754909	-2.031244	7.549089	4.754909	4.754909	0	
1.765	4.756933	-2.023675	7.569326	4.756933	4.756933	0	
1.766	4.758949	-2.016085	7.589487	4.758949	4.758949	0	
1.767	4.760957	-2.008476	7.609571	4.760957	4.760957	0	
1.768	4.762958	-2.000846	7.62958	4.762958	4.762958	0	
1.769	4.764951	-1.993196	7.649511	4.764951	4.764951	0	
1.77	4.766936	-1.985527	7.669366	4.766936	4.766936	0	
1.771	4.768914	-1.977838	7.68914	4.768914	4.768914	0	
1.772	4.770885	-1.970129	7.708841	4.770885	4.770885	0	
1.773	4.772847	-1.962401	7.728468	4.772847	4.772847	0	
1.774	4.774801	-1.954653	7.748013	4.774801	4.774801	0	
1.775	4.776748	-1.946885	7.76748	4.776748	4.776748	0	
1.776	4.778687	-1.939098	7.786871	4.778687	4.778687	0	
1.777	4.780619	-1.931292	7.806186	4.780619	4.780619	0	
1.778	4.782542	-1.923467	7.825419	4.782542	4.782542	0	
1.779	4.784457	-1.915622	7.844576	4.784457	4.784457	0	
1.78	4.786365	-1.907759	7.863648	4.786365	4.786365	0	
1.781	4.788265	-1.899876	7.882648	4.788265	4.788265	0	
1.782	4.790157	-1.891974	7.901565	4.790157	4.790157	0	
1.783	4.792041	-1.884054	7.920409	4.792041	4.792041	0	
1.784	4.793917	-1.876115	7.939168	4.793917	4.793917	0	
1.785	4.795785	-1.868157	7.957852	4.795785	4.795785	0	
1.786	4.797646	-1.860181	7.976456	4.797646	4.797646	0	
1.787	4.799498	-1.852186	7.994976	4.799498	4.799498	0	
1.788	4.801342	-1.844172	8.013417	4.801342	4.801342	0	
1.789	4.803178	-1.836141	8.031775	4.803178	4.803178	0	
1.79	4.805006	-1.82809	8.050058	4.805006	4.805006	0	
1.791	4.806826	-1.820022	8.068254	4.806826	4.806826	0	
1.792	4.808638	-1.811936	8.086373	4.808638	4.808638	0	
1.793	4.810441	-1.803831	8.104413	4.810441	4.810441	0	
1.794	4.812237	-1.795709	8.122371	4.812237	4.812237	0	
1.795	4.814024	-1.787569	8.140243	4.814024	4.814024	0	
1.796	4.815804	-1.779411	8.158038	4.815804	4.815804	0	
1.797	4.817575	-1.771235	8.175752	4.817575	4.817575	0	
1.798	4.819338	-1.763042	8.193384	4.819338	4.819338	0	
1.799	4.821093	-1.754831	8.210931	4.821093	4.821093	0	
1.8	4.82284	-1.746602	8.228395	4.82284	4.82284	0	
1.801	4.824578	-1.738357	8.24578	4.824578	4.824578	0	
1.802	4.826308	-1.730093	8.263083	4.826308	4.826308	0	
1.803	4.82803	-1.721813	8.280299	4.82803	4.82803	0	
1.804	4.829743	-1.713516	8.297435	4.829743	4.829743	0	
1.805	4.831449	-1.705201	8.314485	4.831449	4.831449	0	
1.806	4.833146	-1.69687	8.331452	4.833146	4.833146	0	
1.807	4.834834	-1.688522	8.34834	4.834834	4.834834	0	
1.808	4.836514	-1.680156	8.365141	4.836514	4.836514	0	
1.809	4.838185	-1.671775	8.381861	4.838185	4.838185	0	
1.81	4.839849	-1.663376	8.398485	4.839849	4.839849	0	
1.811	4.841504	-1.654961	8.415038	4.841504	4.841504	0	
1.812	4.84315	-1.646529	8.431505	4.84315	4.84315	0	
1.813	4.844788	-1.638082	8.447881	4.844788	4.844788	0	
1.814	4.846417	-1.629617	8.464175	4.846417	4.846417	0	
1.815	4.848039	-1.621137	8.480384	4.848039	4.848039	0	
1.816	4.849651	-1.61264	8.496511	4.849651	4.849651	0	
1.817	4.851255	-1.604128	8.512553	4.851255	4.851255	0	
1.818	4.852851	-1.595599	8.528507	4.852851	4.852851	0	
1.819	4.854438	-1.587055	8.544378	4.854438	4.854438	0	
1.82	4.856017	-1.578495	8.560165	4.856017	4.856017	0	
1.821	4.857586	-1.569919	8.575864	4.857586	4.857586	0	
1.822	4.859148	-1.561327	8.591475	4.859148	4.859148	0	
1.823	4.860701	-1.55272	8.607006	4.860701	4.860701	0	
1.824	4.862245	-1.544098	8.622445	4.862245	4.862245	0	
1.825	4.86378	-1.53546	8.637799	4.86378	4.86378	0	
1.826	4.865307	-1.526807	8.653067	4.865307	4.865307	0	
1.827	4.866825	-1.518139	8.668248	4.866825	4.866825	0	
1.828	4.868335	-1.509456	8.683344	4.868335	4.868335	0	
1.829	4.869835	-1.500757	8.698354	4.869835	4.869835	0	
1.83	4.871327	-1.492044	8.713273	4.871327	4.871327	0	
1.831	4.872811	-1.483316	8.728106	4.872811	4.872811	0	
1.832	4.874285	-1.474573	8.742853	4.874285	4.874285	0	
1.833	4.875751	-1.465816	8.757509	4.875751	4.875751	0	
1.834	4.877208	-1.457043	8.772079	4.877208	4.877208	0	
1.835	4.878656	-1.448257	8.786565	4.878656	4.878656	0	
1.836	4.880096	-1.439456	8.800957	4.880096	4.880096	0	
1.837	4.881526	-1.430641	8.815265	4.881526	4.881526	0	
1.838	4.882948	-1.421811	8.829475	4.882948	4.882948	0	
1.839	4.884361	-1.412967	8.843608	4.884361	4.884361	0	
1.84	4.885765	-1.40411	8.857648	4.885765	4.885765	0	
1.841	4.88716	-1.395238	8.871602	4.88716	4.88716	0	
1.842	4.888546	-1.386353	8.885466	4.888546	4.888546	0	
1.843	4.889924	-1.377454	8.899239	4.889924	4.889924	0	
1.844	4.891293	-1.368541	8.912925	4.891293	4.891293	0	
1.845	4.892652	-1.359614	8.92652	4.892652	4.892652	0	
1.846	4.894002	-1.350674	8.940026	4.894002	4.894002	0	
1.847	4.895344	-1.341721	8.95344	4.895344	4.895344	0	
1.848	4.896677	-1.332754	8.966769	4.896677	4.896677	0	
1.849	4.898001	-1.323774	8.980007	4.898001	4.898001	0	
1.85	4.899315	-1.314781	8.993155	4.899315	4.899315	0	
1.851	4.900621	-1.305774	9.00621	4.900621	4.900621	0	
1.852	4.901918	-1.296755	9.019176	4.901918	4.901918	0	
1.853	4.903205	-1.287723	9.032055	4.903205	4.903205	0	
1.854	4.904484	-1.278678	9.04484	4.904484	4.904484	0	
1.855	4.905754	-1.269621	9.057539	4.905754	4.905754	0	
1.856	4.907014	-1.260551	9.070145	4.907014	4.907014	0	
1.857	4.908266	-1.251468	9.082658	4.908266	4.908266	0	
1.858	4.909508	-1.242373	9.095081	4.909508	4.909508	0	
1.859	4.910741	-1.233266	9.107413	4.910741	4.910741	0	
1.86	4.911966	-1.224146	9.119654	4.911966	4.911966	0	
1.861	4.913181	-1.215014	9.131807	4.913181	4.913181	0	
1.862	4.914387	-1.20587	9.143865	4.914387	4.914387	0	
1.863	4.915583	-1.196714	9.155833	4.915583	4.915583	0	
1.864	4.916771	-1.187547	9.167706	4.916771	4.916771	0	
1.865	4.917949	-1.178367	9.179492	4.917949	4.917949	0	
1.866	4.919118	-1.169176	9.191183	4.919118	4.919118	0	
1.867	4.920278	-1.159973	9.202778	4.920278	4.920278	0	
1.868	4.921429	-1.150759	9.214288	4.921429	4.921429	0	
1.869	4.92257	-1.141533	9.2257	4.92257	4.92257	0	
1.87	4.923702	-1.132296	9.237024	4.923702	4.923702	0	
1.871	4.924826	-1.123048	9.248252	4.924826	4.924826	0	
1.872	4.925939	-1.113789	9.259394	4.925939	4.925939	0	
1.873	4.927044	-1.104518	9.270434	4.927044	4.927044	0	
1.874	4.928139	-1.095237	9.28139	4.928139	4.928139	0	
1.875	4.929225	-1.085945	9.292249	4.929225	4.929225	0	
1.876	4.930302	-1.076642	9.303015	4.930302	4.930302	0	
1.877	4.931369	-1.067328	9.313688	4.931369	4.931369	0	
1.878	4.932427	-1.058004	9.324266	4.932427	4.932427	0	
1.879	4.933475	-1.048669	9.334754	4.933475	4.933475	0	
1.88	4.934515	-1.039324	9.345147	4.934515	4.934515	0	
1.881	4.935545	-1.029968	9.355448	4.935545	4.935545	0	
1.882	4.936565	-1.020603	9.365653	4.936565	4.936565	0	
1.883	4.937577	-1.011227	9.375765	4.937577	4.937577	0	
1.884	4.938579	-1.001841	9.385784	4.938579	4.938579	0	
1.885	4.939571	-0.9924452	9.395709	4.939571	4.939571	0	
1.886	4.940554	-0.9830397	9.405538	4.940554	4.940554	0	
1.887	4.941528	-0.9736244	9.415277	4.941528	4.941528	0	
1.888	4.942492	-0.9641995	9.424919	4.942492	4.942492	0	
1.889	4.943447	-0.954765	9.434466	4.943447	4.943447	0	
1.89	4.944392	-0.9453211	9.443918	4.944392	4.944392	0	
1.891	4.945328	-0.9358678	9.453279	4.945328	4.945328	0	
1.892	4.946254	-0.9264053	9.462541	4.946254	4.946254	0	
