Time	1Vm	Delayed_Rect_K	Fast_Na	1It	
0.000275	-0.07007664	-1.491411E-11	7.250031E-12	-7.664077E-12	
0.000276	-0.07007662	-1.491178E-11	7.249856E-12	-7.661921E-12	
0.000277	-0.0700766	-1.490942E-11	7.249684E-12	-7.659737E-12	
0.000278	-0.07007658	-1.490708E-11	7.249514E-12	-7.657564E-12	
0.000279	-0.07007656	-1.490474E-11	7.249346E-12	-7.655395E-12	
0.00028	-0.07007653	-1.49024E-11	7.249178E-12	-7.653226E-12	
0.000281	-0.07007651	-1.490007E-11	7.249013E-12	-7.651054E-12	
0.000282	-0.0700765	-1.489773E-11	7.24885E-12	-7.648882E-12	
0.000283	-0.07007647	-1.489538E-11	7.248689E-12	-7.646694E-12	
0.000284	-0.07007644	-1.489306E-11	7.248531E-12	-7.644525E-12	
0.000285	-0.07007642	-1.489073E-11	7.248372E-12	-7.642354E-12	
0.000286	-0.0700764	-1.48884E-11	7.248217E-12	-7.640179E-12	
0.000287	-0.07007638	-1.488607E-11	7.248063E-12	-7.638007E-12	
0.000288	-0.07007635	-1.488375E-11	7.247911E-12	-7.635836E-12	
0.000289	-0.07007634	-1.488143E-11	7.24776E-12	-7.633666E-12	
0.00029	-0.07007632	-1.487909E-11	7.247612E-12	-7.631482E-12	
0.000291	-0.07007629	-1.487678E-11	7.247465E-12	-7.629319E-12	
0.000292	-0.07007627	-1.487446E-11	7.24732E-12	-7.627142E-12	
0.000293	-0.07007625	-1.487215E-11	7.247176E-12	-7.624973E-12	
0.000294	-0.07007623	-1.486984E-11	7.247034E-12	-7.622802E-12	
0.000295	-0.07007621	-1.486752E-11	7.246894E-12	-7.62063E-12	
0.000296	-0.07007619	-1.48652E-11	7.246755E-12	-7.618442E-12	
0.000297	-0.07007617	-1.486289E-11	7.246618E-12	-7.616269E-12	
0.000298	-0.07007614	-1.486058E-11	7.246483E-12	-7.614097E-12	
0.000299	-0.07007612	-1.485827E-11	7.246348E-12	-7.611926E-12	
0.0003	-0.07007609	-1.485597E-11	7.246216E-12	-7.609753E-12	
0.000301	-0.07007607	-1.485366E-11	7.246087E-12	-7.607577E-12	
0.000302	-0.07007606	-1.485136E-11	7.245956E-12	-7.605402E-12	
0.000303	-0.07007603	-1.484905E-11	7.245829E-12	-7.60322E-12	
0.000304	-0.07007601	-1.484675E-11	7.245701E-12	-7.601052E-12	
0.000305	-0.07007599	-1.484445E-11	7.245576E-12	-7.598878E-12	
0.000306	-0.07007597	-1.484217E-11	7.245453E-12	-7.596715E-12	
0.000307	-0.07007594	-1.483987E-11	7.24533E-12	-7.594541E-12	
0.000308	-0.07007592	-1.483758E-11	7.245208E-12	-7.592373E-12	
0.000309	-0.07007591	-1.483529E-11	7.245088E-12	-7.590203E-12	
0.00031	-0.07007588	-1.483299E-11	7.244971E-12	-7.588019E-12	
0.000311	-0.07007586	-1.48307E-11	7.244853E-12	-7.585849E-12	
0.000312	-0.07007584	-1.482841E-11	7.244736E-12	-7.583675E-12	
0.000313	-0.07007581	-1.482613E-11	7.244621E-12	-7.581507E-12	
0.000314	-0.07007579	-1.482385E-11	7.244507E-12	-7.57934E-12	
0.000315	-0.07007577	-1.482156E-11	7.244396E-12	-7.577166E-12	
0.000316	-0.07007575	-1.481927E-11	7.244285E-12	-7.574986E-12	
0.000317	-0.07007573	-1.481699E-11	7.244174E-12	-7.572816E-12	
0.000318	-0.07007571	-1.481471E-11	7.244065E-12	-7.570644E-12	
0.000319	-0.07007568	-1.481243E-11	7.243959E-12	-7.568475E-12	
0.00032	-0.07007566	-1.481017E-11	7.243851E-12	-7.566319E-12	
0.000321	-0.07007564	-1.48079E-11	7.243748E-12	-7.564149E-12	
0.000322	-0.07007562	-1.480562E-11	7.243643E-12	-7.561979E-12	
0.000323	-0.0700756	-1.480334E-11	7.24354E-12	-7.559798E-12	
0.000324	-0.07007558	-1.480107E-11	7.243438E-12	-7.557633E-12	
0.000325	-0.07007556	-1.47988E-11	7.243336E-12	-7.555468E-12	
0.000326	-0.07007553	-1.479654E-11	7.243236E-12	-7.553303E-12	
0.000327	-0.0700755	-1.479427E-11	7.243137E-12	-7.551137E-12	
0.000328	-0.07007549	-1.479201E-11	7.24304E-12	-7.548966E-12	
0.000329	-0.07007547	-1.478974E-11	7.242944E-12	-7.546791E-12	
0.00033	-0.07007544	-1.478748E-11	7.242849E-12	-7.544628E-12	
0.000331	-0.07007542	-1.478522E-11	7.242754E-12	-7.542464E-12	
0.000332	-0.0700754	-1.478296E-11	7.242659E-12	-7.5403E-12	
0.000333	-0.07007538	-1.47807E-11	7.242568E-12	-7.538137E-12	
0.000334	-0.07007536	-1.477845E-11	7.242475E-12	-7.535977E-12	
0.000335	-0.07007534	-1.47762E-11	7.242385E-12	-7.533814E-12	
0.000336	-0.07007532	-1.477395E-11	7.242295E-12	-7.531654E-12	
0.000337	-0.0700753	-1.47717E-11	7.242205E-12	-7.529494E-12	
0.000338	-0.07007527	-1.476945E-11	7.242117E-12	-7.527332E-12	
0.000339	-0.07007525	-1.476721E-11	7.24203E-12	-7.525177E-12	
0.00034	-0.07007524	-1.476496E-11	7.241944E-12	-7.523019E-12	
0.000341	-0.07007521	-1.476271E-11	7.24186E-12	-7.520849E-12	
0.000342	-0.07007518	-1.476047E-11	7.241774E-12	-7.518691E-12	
0.000343	-0.07007516	-1.475822E-11	7.241692E-12	-7.516533E-12	
0.000344	-0.07007514	-1.475599E-11	7.241609E-12	-7.514378E-12	
0.000345	-0.07007512	-1.475375E-11	7.241526E-12	-7.512226E-12	
0.000346	-0.0700751	-1.475152E-11	7.241445E-12	-7.510072E-12	
0.000347	-0.07007508	-1.474927E-11	7.241365E-12	-7.507904E-12	
0.000348	-0.07007506	-1.474704E-11	7.241285E-12	-7.505749E-12	
0.000349	-0.07007504	-1.474481E-11	7.241207E-12	-7.503598E-12	
