Time	1Vm	2Vm	
0.6116	-0.06213919	-0.06206108	
0.6118	-0.0620834	-0.0620088	
0.612	-0.06217392	-0.06179045	
0.6122	-0.06214795	-0.06163774	
0.6124	-0.06196731	-0.061538	
0.6126	-0.06197885	-0.06137462	
0.6128	-0.06195895	-0.06146917	
0.613	-0.06209014	-0.06141748	
0.6132	-0.06217575	-0.06133391	
0.6134	-0.06202905	-0.0614338	
0.6136	-0.06203239	-0.06139475	
0.6138	-0.06198571	-0.06121194	
0.614	-0.06198899	-0.06134425	
0.6142	-0.06206865	-0.06130163	
0.6144	-0.06202111	-0.06131101	
0.6146	-0.06200227	-0.06116064	
0.6148	-0.0621239	-0.06119303	
0.615	-0.062143	-0.06102692	
0.6152	-0.06227111	-0.06105315	
0.6154	-0.06228783	-0.06097678	
0.6156	-0.06206009	-0.06114497	
0.6158	-0.06208733	-0.06119932	
0.616	-0.06214569	-0.06102591	
0.6162	-0.06211663	-0.06109552	
0.6164	-0.0618962	-0.06127116	
0.6166	-0.06169099	-0.06123471	
0.6168	-0.06176199	-0.06132685	
0.617	-0.06186442	-0.06109764	
0.6172	-0.06162093	-0.06087523	
0.6174	-0.06151539	-0.06081354	
0.6176	-0.06144213	-0.06062647	
0.6178	-0.06157868	-0.060475	
0.618	-0.06182725	-0.06036627	
0.6182	-0.06211217	-0.0604163	
0.6184	-0.06221929	-0.06024667	
0.6186	-0.06243338	-0.06011627	
0.6188	-0.06249916	-0.05995734	
0.619	-0.06278918	-0.06017707	
0.6192	-0.06304297	-0.06038709	
0.6194	-0.06324541	-0.06057612	
0.6196	-0.06315239	-0.0606937	
0.6198	-0.06320193	-0.06051879	
0.62	-0.06321434	-0.06069325	
0.6202	-0.06325018	-0.06050976	
0.6204	-0.06316195	-0.0602954	
0.6206	-0.06325252	-0.06014155	
0.6208	-0.0631475	-0.06007933	
0.621	-0.06309542	-0.05989824	
0.6212	-0.06326214	-0.0598325	
0.6214	-0.06314562	-0.05999478	
0.6216	-0.06318253	-0.05998705	
0.6218	-0.06302986	-0.06009309	
0.622	-0.06328637	-0.06005593	
0.6222	-0.06331211	-0.06001777	
0.6224	-0.06314468	-0.05983697	
0.6226	-0.06320455	-0.05970805	
0.6228	-0.06303869	-0.05980359	
0.623	-0.06305769	-0.05996715	
0.6232	-0.06313396	-0.05994939	
0.6234	-0.06325628	-0.05976028	
0.6236	-0.06344938	-0.05969625	
0.6238	-0.06337817	-0.05960994	
0.624	-0.06338077	-0.05977423	
0.6242	-0.06325049	-0.05960153	
0.6244	-0.06339053	-0.05978648	
0.6246	-0.06345083	-0.05962327	
0.6248	-0.06347722	-0.0596589	
0.625	-0.06363086	-0.05966252	
0.6252	-0.06366639	-0.05955444	
0.6254	-0.06374599	-0.05937971	
0.6256	-0.0635513	-0.05943316	
0.6258	-0.06332386	-0.05953743	
0.626	-0.06319813	-0.05939331	
0.6262	-0.06321371	-0.05942443	
0.6264	-0.06310936	-0.05943736	
0.6266	-0.06324244	-0.05943576	
0.6268	-0.06319883	-0.05950395	
0.627	-0.06319708	-0.05957397	
0.6272	-0.0630412	-0.05940799	
0.6274	-0.06315601	-0.05950179	
0.6276	-0.06300083	-0.0593067	
0.6278	-0.06293434	-0.05939269	
0.628	-0.06308924	-0.05946174	
0.6282	-0.06316734	-0.05945182	
0.6284	-0.06298526	-0.05958689	
0.6286	-0.06306959	-0.05966462	
0.6288	-0.06317944	-0.05948361	
0.629	-0.06319928	-0.0595233	
0.6292	-0.06333462	-0.05940797	
0.6294	-0.06342904	-0.0592463	
0.6296	-0.06337065	-0.05910885	
0.6298	-0.06322283	-0.05912877	
0.63	-0.06301434	-0.0589537	
0.6302	-0.06292851	-0.05897794	
0.6304	-0.06276483	-0.05895863	
0.6306	-0.06280418	-0.05899695	
0.6308	-0.06262178	-0.05905166	
0.631	-0.06267632	-0.05914963	
0.6312	-0.06249537	-0.05931174	
0.6314	-0.0623532	-0.05942987	
0.6316	-0.06227299	-0.0594124	
0.6318	-0.06229785	-0.05942819	
0.632	-0.06247408	-0.0595103	
0.6322	-0.06267473	-0.05950021	
0.6324	-0.06311295	-0.05946032	
0.6326	-0.06330592	-0.05922073	
0.6328	-0.06364795	-0.05909582	
0.633	-0.06378101	-0.05912432	
0.6332	-0.06383877	-0.05911181	
0.6334	-0.06398667	-0.05903736	
0.6336	-0.06418171	-0.0590468	
0.6338	-0.06418924	-0.05884015	
0.634	-0.06413782	-0.05873061	
0.6342	-0.06433906	-0.05874475	
0.6344	-0.06436219	-0.05889671	
0.6346	-0.06430748	-0.05902589	
0.6348	-0.06438434	-0.0590134	
0.635	-0.06424507	-0.05917796	
0.6352	-0.06407486	-0.05909254	
0.6354	-0.0642437	-0.05910779	
0.6356	-0.06433764	-0.05915226	
0.6358	-0.06446578	-0.05920024	
0.636	-0.06433973	-0.05934997	
0.6362	-0.06412214	-0.05914145	
0.6364	-0.06399081	-0.05894991	
0.6366	-0.06389109	-0.05903261	
0.6368	-0.06381602	-0.05885817	
0.637	-0.06403045	-0.05875697	
0.6372	-0.06389101	-0.058693	
0.6374	-0.06379166	-0.05872866	
0.6376	-0.0638209	-0.05873598	
0.6378	-0.06374569	-0.05866097	
0.638	-0.06359123	-0.05850087	
0.6382	-0.06358598	-0.05867356	
0.6384	-0.06369351	-0.05883017	
0.6386	-0.06364501	-0.05873194	
0.6388	-0.06349689	-0.05851346	
0.639	-0.06334859	-0.05842478	
0.6392	-0.06320976	-0.05845342	
0.6394	-0.06310331	-0.05835949	
0.6396	-0.06323811	-0.05846061	
0.6398	-0.06322262	-0.05848136	
0.64	-0.06322081	-0.05826168	
0.6402	-0.06318866	-0.05805564	
0.6404	-0.06331595	-0.05795162	
0.6406	-0.06337389	-0.05794375	
0.6408	-0.06338876	-0.0581183	
0.641	-0.06343441	-0.05811587	
0.6412	-0.0635129	-0.05813841	
0.6414	-0.06355545	-0.05824406	
0.6416	-0.06371352	-0.05804154	
0.6418	-0.06353228	-0.05795701	
0.642	-0.06355176	-0.05775179	
0.6422	-0.06335752	-0.05758353	
0.6424	-0.06335507	-0.05754062	
0.6426	-0.06326105	-0.05739476	
0.6428	-0.063429	-0.05741287	
0.643	-0.0632818	-0.05752694	
0.6432	-0.06312571	-0.05764103	
0.6434	-0.06310894	-0.05777369	
0.6436	-0.0629467	-0.05792644	
0.6438	-0.06305147	-0.057923	
0.644	-0.06322564	-0.05803965	
0.6442	-0.06321436	-0.05799882	
0.6444	-0.06338022	-0.05791771	
0.6446	-0.06318992	-0.05804572	
0.6448	-0.06308526	-0.05795062	
0.645	-0.0629629	-0.05806408	
0.6452	-0.06288848	-0.0579249	
0.6454	-0.06287427	-0.05798988	
0.6456	-0.06281239	-0.0578813	
0.6458	-0.06276746	-0.05802249	
0.646	-0.06271288	-0.05783036	
0.6462	-0.06292051	-0.05759766	
0.6464	-0.06284769	-0.05746021	
0.6466	-0.06282071	-0.05762723	
0.6468	-0.06283805	-0.05780081	
0.647	-0.06281303	-0.05784337	
0.6472	-0.06264405	-0.05766157	
0.6474	-0.06255305	-0.05777341	
0.6476	-0.06301996	-0.05789628	
0.6478	-0.06311892	-0.057657	
0.648	-0.06316598	-0.05775029	
0.6482	-0.06337698	-0.05783962	
0.6484	-0.06344972	-0.05780674	
0.6486	-0.06358822	-0.05759203	
0.6488	-0.06363077	-0.05760226	
0.649	-0.06382556	-0.05752066	
0.6492	-0.06410358	-0.05737246	
0.6494	-0.06421664	-0.05734057	
0.6496	-0.06410445	-0.05735318	
0.6498	-0.06427252	-0.05752076	
0.65	-0.06442556	-0.05747781	
0.6502	-0.06437409	-0.05759812	
0.6504	-0.06423487	-0.0577426	
0.6506	-0.06415373	-0.05752361	
0.6508	-0.06415668	-0.05736766	
0.651	-0.06421236	-0.0573081	
0.6512	-0.06406986	-0.05709131	
0.6514	-0.0639523	-0.05721418	
0.6516	-0.06389446	-0.05706519	
0.6518	-0.06410673	-0.05710249	
0.652	-0.06400185	-0.05725191	
0.6522	-0.06398077	-0.0572887	
0.6524	-0.06392995	-0.05728797	
0.6526	-0.06398594	-0.0571511	
0.6528	-0.06401695	-0.05703308	
0.653	-0.06399192	-0.05700509	
0.6532	-0.06415242	-0.05710561	
0.6534	-0.06425502	-0.05713292	
0.6536	-0.06419332	-0.05698827	
0.6538	-0.06418255	-0.05696558	
0.654	-0.06424783	-0.05709362	
0.6542	-0.06434025	-0.05719916	
0.6544	-0.06434844	-0.05733352	
0.6546	-0.06415302	-0.0571795	
0.6548	-0.0639968	-0.05718402	
0.655	-0.06405856	-0.05711221	
0.6552	-0.06388123	-0.05713938	
0.6554	-0.06391247	-0.05723365	
0.6556	-0.06399065	-0.05730361	
0.6558	-0.0641858	-0.05706743	
0.656	-0.06411402	-0.05688363	
0.6562	-0.06404895	-0.05689683	
0.6564	-0.06391253	-0.0567982	
0.6566	-0.06395879	-0.05661782	
0.6568	-0.06406441	-0.05679075	
0.657	-0.06385076	-0.05674332	
0.6572	-0.063965	-0.05682383	
0.6574	-0.06383619	-0.05671574	
0.6576	-0.06378362	-0.05668906	
0.6578	-0.0636729	-0.05649974	
0.658	-0.06373131	-0.05644709	
0.6582	-0.06354425	-0.05631139	
0.6584	-0.06367426	-0.05645207	
0.6586	-0.06354972	-0.05644375	
0.6588	-0.0636142	-0.05647081	
0.659	-0.06368978	-0.0566216	
0.6592	-0.06381909	-0.0564397	
0.6594	-0.0636001	-0.05624848	
0.6596	-0.06371416	-0.05643011	
0.6598	-0.06369545	-0.05645784	
0.66	-0.06352714	-0.05625844	
0.6602	-0.06351868	-0.05630795	
0.6604	-0.06364565	-0.05637018	
0.6606	-0.06370711	-0.0561493	
0.6608	-0.06364232	-0.05598708	
0.661	-0.06379119	-0.05591293	
0.6612	-0.06391307	-0.05572999	
0.6614	-0.06407248	-0.05578022	
0.6616	-0.06410628	-0.05563016	
0.6618	-0.06443307	-0.05553159	
0.662	-0.06447253	-0.05554955	
0.6622	-0.06457642	-0.05536874	
0.6624	-0.06474291	-0.05537512	
0.6626	-0.06475128	-0.05524142	
0.6628	-0.06464383	-0.05513106	
0.663	-0.06449422	-0.05504781	
0.6632	-0.06464446	-0.05506558	
0.6634	-0.06459555	-0.05503454	
0.6636	-0.06468385	0	
0.6638	-0.0648187	-0.05575312	
0.664	-0.06479126	-0.05632065	
0.6642	-0.06489775	-0.0568573	
0.6644	-0.06505518	-0.05722219	
0.6646	-0.06489775	-0.0577136	
0.6648	-0.06472845	-0.05801493	
0.665	-0.06484453	-0.05805885	
0.6652	-0.06465243	-0.0584035	
0.6654	-0.06476582	-0.05876293	
0.6656	-0.06484521	-0.05895158	
0.6658	-0.0647477	-0.05919745	
0.666	-0.06467339	-0.0592788	
0.6662	-0.06460854	-0.05934863	
0.6664	-0.06474908	-0.05923384	
0.6666	-0.06459904	-0.05942943	
0.6668	-0.06471293	-0.05950681	
0.667	-0.06485362	-0.05960785	
0.6672	-0.06498794	-0.05956592	
0.6674	-0.06482415	-0.05955315	
0.6676	-0.06467941	-0.05965678	
0.6678	-0.0644916	-0.05979439	
0.668	-0.06456242	-0.05962487	
0.6682	-0.06458022	-0.05971881	
0.6684	-0.06463556	-0.05965265	
0.6686	-0.06474384	-0.05963785	
0.6688	-0.06486718	-0.05958849	
0.669	-0.06495075	-0.05950906	
0.6692	-0.06469133	-0.05952103	
0.6694	-0.06475984	-0.05936882	
0.6696	-0.064575	-0.05942323	
0.6698	-0.06439337	-0.05944791	
0.67	-0.0642001	-0.05947658	
0.6702	-0.06403434	-0.05932593	
0.6704	-0.06386543	-0.05913434	
0.6706	-0.0638532	-0.05919509	
0.6708	-0.06393532	-0.05930323	
0.671	-0.06376744	-0.05904699	
0.6712	-0.06379184	-0.05895465	
0.6714	-0.0639414	-0.05888868	
0.6716	-0.06407432	-0.05866302	
0.6718	-0.06404548	-0.05852339	
0.672	-0.06402686	-0.05843087	
0.6722	-0.06394199	-0.05827214	
0.6724	-0.0641067	-0.05802589	
0.6726	-0.06402972	-0.05791841	
0.6728	-0.06395878	-0.05804432	
0.673	-0.06385453	-0.05807943	
0.6732	-0.06389856	-0.05818165	
0.6734	-0.06394556	-0.0579947	
0.6736	-0.06377549	-0.05795771	
0.6738	-0.06361439	-0.05770924	
0.674	-0.06372351	-0.05777926	
0.6742	-0.0637091	-0.05780572	
0.6744	-0.06387306	-0.05768231	
0.6746	-0.06365194	-0.05775046	
0.6748	-0.06362242	-0.05765776	
0.675	-0.06358173	-0.05755784	
0.6752	-0.06359719	-0.05751126	
0.6754	-0.06364844	-0.05760167	
0.6756	-0.06344187	-0.05770322	
0.6758	-0.06352731	-0.05777553	
0.676	-0.06344987	-0.05762966	
0.6762	-0.06349096	-0.0577301	
0.6764	-0.06342814	-0.05750768	
0.6766	-0.06350694	-0.05732014	
0.6768	-0.06360421	-0.0574165	
0.677	-0.06370945	-0.05738146	
0.6772	-0.06374296	-0.05747581	
0.6774	-0.06388298	-0.05728114	
0.6776	-0.06373263	-0.05708891	
0.6778	-0.06358369	-0.05690234	
0.678	-0.0634818	-0.05694732	
0.6782	-0.06351049	-0.05678811	
0.6784	-0.06332724	-0.05662936	
0.6786	-0.06350212	-0.05670925	
0.6788	-0.06356126	-0.05658879	
0.679	-0.06357671	-0.05638109	
0.6792	-0.06349342	-0.05646891	
0.6794	-0.06354834	-0.05655917	
0.6796	-0.06335071	-0.05654577	
0.6798	-0.06351808	-0.05634675	
0.68	-0.06353202	-0.05614259	
0.6802	-0.06339697	-0.0560331	
0.6804	-0.06330227	-0.05614363	
0.6806	-0.06329215	-0.05594564	
0.6808	-0.06338626	-0.05598035	
0.681	-0.06337503	-0.05600177	
0.6812	-0.06337589	-0.0560398	
0.6814	-0.0634426	-0.05580093	
0.6816	-0.06348511	-0.05591969	
0.6818	-0.06335926	-0.05592827	
0.682	-0.06337318	-0.05601424	
0.6822	-0.06334676	-0.05613744	
0.6824	-0.06343856	-0.05588873	
0.6826	-0.06320388	-0.0556406	
0.6828	-0.06318752	-0.05565786	
0.683	-0.06311631	-0.05570907	
0.6832	-0.06306942	-0.05566164	
0.6834	-0.06304009	-0.05562247	
0.6836	-0.06307187	-0.05555356	
0.6838	-0.06322355	-0.05559799	
0.684	-0.06322023	-0.05546644	
0.6842	-0.06311622	-0.05522216	
0.6844	-0.06302945	-0.05526528	
0.6846	-0.06290824	-0.05537009	
0.6848	-0.0629878	-0.05548661	
0.685	-0.06291484	-0.05557699	
0.6852	-0.0630262	-0.0556624	
0.6854	-0.06300295	-0.05570075	
0.6856	-0.06308369	-0.0557769	
0.6858	-0.06316816	-0.05555152	
0.686	-0.06289908	-0.05548847	
0.6862	-0.06269835	-0.05558974	
0.6864	-0.06259076	-0.05547546	
0.6866	-0.06251221	-0.05524206	
0.6868	-0.06247442	-0.05502469	
0.687	-0.06241158	-0.05514804	
0.6872	-0.06232903	-0.05516111	
0.6874	-0.06211534	0	
0.6876	-0.06193793	-0.05552476	
0.6878	-0.06191416	-0.0559529	
0.688	-0.06173347	-0.05651659	
0.6882	-0.06175529	-0.05701586	
0.6884	-0.06172366	-0.05746173	
0.6886	-0.06183387	-0.05759694	
0.6888	-0.06185738	-0.05770566	
0.689	-0.06189277	-0.05799275	
0.6892	-0.0619208	-0.05820909	
0.6894	-0.06174324	-0.05831697	
0.6896	-0.06158766	-0.05858878	
0.6898	-0.06144692	-0.05853645	
0.69	-0.0613675	-0.05862298	
0.6902	-0.06128121	-0.0585362	
0.6904	-0.06113476	-0.05854569	
0.6906	-0.06131536	-0.05839368	
0.6908	-0.06129669	-0.05836725	
0.691	-0.06129107	-0.05830487	
0.6912	-0.06130974	-0.05833686	
0.6914	-0.06144372	-0.05821363	
0.6916	-0.06139911	-0.05824443	
0.6918	-0.06123774	-0.05839711	
0.692	-0.06145712	-0.05829243	
0.6922	-0.0616236	-0.05846224	
0.6924	-0.06148196	-0.05834904	
0.6926	-0.06128528	-0.05833737	
0.6928	-0.06143617	-0.05813605	
0.693	-0.06140752	-0.05800114	
0.6932	-0.06148724	-0.05781757	
0.6934	-0.06159394	-0.05783189	
0.6936	-0.06146058	-0.05768501	
0.6938	-0.0613959	-0.0578035	
0.694	-0.06121746	-0.0576883	
0.6942	-0.06111216	-0.05752291	
0.6944	-0.06114761	-0.05734362	
0.6946	-0.06103788	-0.0573518	
0.6948	-0.0608681	-0.05727223	
0.695	-0.06078368	-0.05729846	
0.6952	-0.06075694	-0.05715837	
0.6954	-0.06070098	-0.05702449	
0.6956	-0.06062682	-0.05711235	
0.6958	-0.06085077	-0.05715171	
0.696	-0.06090334	-0.05703125	
0.6962	-0.06084263	-0.05710225	
0.6964	-0.06097971	-0.05718287	
0.6966	-0.06103801	-0.056948	
0.6968	-0.06117267	-0.05674767	
0.697	-0.06131703	-0.05657383	
0.6972	-0.06139926	-0.05641934	
0.6974	-0.06121588	-0.05625377	
0.6976	-0.06132113	-0.05601653	
0.6978	-0.06138322	-0.05588496	
0.698	-0.061467	-0.05585987	
0.6982	-0.06151022	-0.05574261	
0.6984	-0.06125019	-0.05557576	
0.6986	-0.06101047	-0.05537902	
0.6988	-0.06099366	-0.05519034	
0.699	-0.06079436	-0.05513726	
0.6992	-0.06071689	0	
0.6994	-0.06060214	-0.05554824	
0.6996	-0.06073284	-0.05589256	
0.6998	-0.06073686	-0.05618144	
0.7	-0.06088908	-0.05676755	
0.7002	-0.06081986	-0.05716362	
0.7004	-0.06079479	-0.05733639	
0.7006	-0.06063392	-0.05764374	
0.7008	-0.06067986	-0.05798632	
0.701	-0.06061476	-0.05806509	
0.7012	-0.06039935	-0.05821368	
0.7014	-0.06045682	-0.05816438	
0.7016	-0.06028976	-0.05824955	
0.7018	-0.06036511	-0.05839489	
0.702	-0.06035314	-0.05846404	
0.7022	-0.0602906	-0.05871529	
0.7024	-0.06045938	-0.0587542	
0.7026	-0.06038228	-0.05858177	
0.7028	-0.06027909	-0.05867926	
0.703	-0.0601243	-0.05878377	
0.7032	-0.05992723	-0.05882165	
0.7034	-0.05984937	-0.05898086	
0.7036	-0.05994347	-0.05910308	
0.7038	-0.059905	-0.05896315	
0.704	-0.0598919	-0.05877472	
0.7042	-0.06007512	-0.05857574	
0.7044	-0.05990288	-0.05861204	
0.7046	-0.05986065	-0.05868622	
0.7048	-0.05979436	-0.05873385	
0.705	-0.05973027	-0.05883925	
0.7052	-0.05967127	-0.05895201	
0.7054	-0.05983086	-0.05901025	
0.7056	-0.05990475	-0.05892408	
0.7058	-0.06005343	-0.05896414	
0.706	-0.05998215	-0.05868924	
0.7062	-0.05991183	-0.05866867	
0.7064	-0.05998584	-0.05871447	
0.7066	-0.05981749	-0.05858112	
0.7068	-0.05990916	-0.05827049	
0.707	-0.05991717	-0.05812503	
0.7072	-0.05981515	-0.05785163	
0.7074	-0.05981755	-0.0576002	
0.7076	-0.0595984	-0.05759623	
0.7078	-0.05943079	-0.05736177	
0.708	-0.05947249	-0.05715427	
0.7082	-0.05946192	-0.05703637	
0.7084	-0.05931129	-0.05698678	
0.7086	-0.05942484	-0.05683841	
0.7088	-0.05961557	-0.05660181	
0.709	-0.05947459	-0.05637024	
0.7092	-0.05960998	-0.05627301	
0.7094	-0.05946124	-0.05618164	
0.7096	-0.05946666	-0.05596681	
0.7098	-0.05949871	-0.05590459	
0.71	-0.05937467	-0.05596708	
0.7102	-0.05926621	-0.05581205	
0.7104	-0.05909471	-0.05570786	
0.7106	-0.05924366	-0.05549518	
0.7108	-0.05908886	-0.05558696	
0.711	-0.05889053	-0.05555289	
0.7112	-0.05890614	-0.05547282	
0.7114	-0.05872119	-0.05554846	
0.7116	-0.05856289	-0.05552444	
0.7118	-0.058598	-0.05530232	
0.712	-0.05852428	-0.05519741	
0.7122	-0.05870494	0	
0.7124	-0.0588412	-0.05557856	
0.7126	-0.05899872	-0.05591389	
0.7128	-0.0588836	-0.05647605	
0.713	-0.05884535	-0.0569077	
0.7132	-0.05874384	-0.05735196	
0.7134	-0.05855661	-0.05751517	
0.7136	-0.05866022	-0.05772634	
0.7138	-0.05884665	-0.05779851	
0.714	-0.05878133	-0.05793881	
0.7142	-0.05897539	-0.05805383	
0.7144	-0.05904376	-0.05835825	
0.7146	-0.05913401	-0.05835676	
0.7148	-0.05927913	-0.05837036	
0.715	-0.05939199	-0.0583609	
0.7152	-0.05948802	-0.05823304	
0.7154	-0.05961183	-0.05820969	
0.7156	-0.05969118	-0.05809737	
0.7158	-0.05942461	-0.05801932	
0.716	-0.05955024	-0.0579406	
0.7162	-0.05937962	-0.05810171	
0.7164	-0.05921264	-0.05794954	
0.7166	-0.05908607	-0.0580527	
0.7168	-0.0590335	-0.05821425	
0.717	-0.05910126	-0.0583696	
0.7172	-0.05922199	-0.05841382	
0.7174	-0.05910594	-0.0582752	
0.7176	-0.05921932	-0.05841974	
0.7178	-0.05920946	-0.05845692	
0.718	-0.05922596	-0.05828084	
0.7182	-0.05898226	-0.05813245	
0.7184	-0.05888422	-0.05811013	
0.7186	-0.05883817	-0.05817613	
0.7188	-0.05869957	-0.05820836	
0.719	-0.05878704	-0.0582269	
0.7192	-0.05879696	-0.05818983	
0.7194	-0.05878482	-0.05798666	
0.7196	-0.05862644	-0.0580437	
0.7198	-0.0585873	-0.05778611	
0.72	-0.05866886	-0.05774064	
0.7202	-0.05860094	-0.0575347	
0.7204	-0.05863503	-0.05757847	
0.7206	-0.05863047	-0.05736975	
0.7208	-0.0587499	-0.05737811	
0.721	-0.05856059	-0.05730309	
0.7212	-0.05869706	-0.05707714	
0.7214	-0.05861739	-0.05715742	
0.7216	-0.05852189	-0.05711756	
0.7218	-0.05847949	-0.05687724	
0.722	-0.05830369	-0.0566898	
0.7222	-0.05816076	-0.0564889	
0.7224	-0.05822537	-0.05630214	
0.7226	-0.05821552	-0.05643113	
0.7228	-0.05830538	-0.05644617	
0.723	-0.05822166	-0.05623254	
0.7232	-0.05803785	-0.05601113	
0.7234	-0.057886	-0.05579962	
0.7236	-0.05777466	-0.05589979	
0.7238	-0.05787487	-0.05598449	
0.724	-0.05790158	-0.05604718	
0.7242	-0.05788939	-0.05601549	
0.7244	-0.05806283	-0.05609146	
0.7246	-0.05808283	-0.05596168	
0.7248	-0.05820195	-0.05583428	
0.725	-0.05830976	-0.05588509	
0.7252	-0.05816872	-0.05598161	
0.7254	-0.05831581	-0.05601773	
0.7256	-0.05820641	-0.05576962	
0.7258	-0.0580675	-0.05562244	
0.726	-0.05804402	-0.05564171	
0.7262	-0.05816846	-0.0555749	
0.7264	-0.05799834	-0.05534377	
0.7266	-0.05812101	-0.05517117	
0.7268	-0.05811425	-0.05517645	
0.727	-0.05799001	-0.05528715	
0.7272	-0.0578902	-0.05524973	
0.7274	-0.05772412	-0.05514202	
0.7276	-0.05750497	-0.05520134	
0.7278	-0.05752924	-0.05532653	
0.728	-0.0573113	-0.05512708	
0.7282	-0.05714215	-0.05522357	
0.7284	-0.05732629	0	
0.7286	-0.05712957	-0.05539696	
0.7288	-0.05730359	-0.05584994	
0.729	-0.05731031	-0.05611191	
0.7292	-0.05721437	-0.05651372	
0.7294	-0.05735118	-0.05700306	
0.7296	-0.05713209	-0.05713188	
0.7298	-0.05692916	-0.05742746	
0.73	-0.05707001	-0.05763296	
0.7302	-0.05718375	-0.05786023	
0.7304	-0.05732884	-0.05800596	
0.7306	-0.05714638	-0.05808545	
0.7308	-0.05693715	-0.05801984	
0.731	-0.05705939	-0.05797744	
0.7312	-0.0570267	-0.058203	
0.7314	-0.05699038	-0.05821006	
0.7316	-0.05679011	-0.05815984	
0.7318	-0.05675863	-0.05799747	
0.732	-0.05684854	-0.05807115	
0.7322	-0.05700683	-0.05798364	
0.7324	-0.05688382	-0.05779526	
0.7326	-0.05684479	-0.05784206	
0.7328	-0.05671485	-0.05771945	
0.733	-0.05690137	-0.0576413	
0.7332	-0.05670624	-0.05770662	
0.7334	-0.0566387	-0.05755002	
0.7336	-0.05646425	-0.05741243	
0.7338	-0.05653834	-0.05720093	
0.734	-0.05652504	-0.05709425	
0.7342	-0.05653547	-0.05712803	
0.7344	-0.0566132	-0.05702541	
0.7346	-0.05668676	-0.05714551	
0.7348	-0.05649776	-0.05723131	
0.735	-0.05635174	-0.05733949	
0.7352	-0.0563353	-0.05746731	
0.7354	-0.05622135	-0.05723767	
0.7356	-0.05634749	-0.05725522	
0.7358	-0.05631964	-0.05727604	
0.736	-0.05638804	-0.05720275	
0.7362	-0.05619499	-0.05725935	
0.7364	-0.05625467	-0.05704729	
0.7366	-0.05606015	-0.05691281	
0.7368	-0.05602878	-0.0569066	
0.737	-0.05591381	-0.05687026	
0.7372	-0.05585046	-0.05683259	
0.7374	-0.05574889	-0.05689846	
0.7376	-0.05576296	-0.05695129	
0.7378	-0.05594786	-0.05687748	
0.738	-0.05593007	-0.0565889	
0.7382	-0.05598043	-0.05666728	
0.7384	-0.05583471	-0.05676742	
0.7386	-0.05582216	-0.05664331	
0.7388	-0.05588016	-0.05642048	
0.739	-0.05601968	-0.05652952	
0.7392	-0.05619504	-0.05662803	
0.7394	-0.05624232	-0.05655408	
0.7396	-0.05637917	-0.05630634	
0.7398	-0.05629101	-0.05627289	
0.74	-0.05638234	-0.05612327	
0.7402	-0.05620687	-0.05617172	
0.7404	-0.05613042	-0.05622447	
0.7406	-0.05620244	-0.05619391	
0.7408	-0.05618728	-0.05622757	
0.741	-0.05631194	-0.05602953	
0.7412	-0.05613014	-0.05580842	
0.7414	-0.05596207	-0.05565781	
0.7416	-0.05615488	-0.05552948	
0.7418	-0.05632434	-0.05560148	
0.742	-0.05612106	-0.0553386	
0.7422	-0.05617941	-0.05536691	
0.7424	-0.05633624	-0.05535657	
0.7426	-0.05630996	-0.05533792	
0.7428	-0.05628048	-0.05536995	
0.743	-0.05621314	-0.05509834	
0.7432	-0.05627849	0	
0.7434	-0.05644432	-0.05545902	
0.7436	-0.05654924	-0.05579514	
0.7438	-0.05631582	-0.05638459	
0.744	-0.0561741	-0.0568346	
0.7442	-0.05617318	-0.05712293	
0.7444	-0.05626029	-0.05716832	
0.7446	-0.05634873	-0.05758031	
0.7448	-0.05626714	-0.05777923	
0.745	-0.05622912	-0.05792436	
0.7452	-0.05627368	-0.05819299	
0.7454	-0.05630007	-0.05814551	
0.7456	-0.05633432	-0.05823527	
0.7458	-0.05641471	-0.05841881	
0.746	-0.05617245	-0.05858232	
0.7462	-0.05609173	-0.05853642	
0.7464	-0.05591607	-0.05846809	
0.7466	-0.05576267	-0.05849368	
0.7468	-0.05567377	-0.05866122	
0.747	-0.05580291	-0.05881962	
