Time	S1F1FF	S1F1Ia	S1F1Vm	S1F2FF	S1F2Vm	S1I1Vm	S1I2Ia	S1I2Vm	S2F1	S3F1	
0.0432	0.003024975	0	-0.06899168	0.008047921	-0.06839041	-0.09919414	3.024975E-11	-0.09997725	0.09802324	0	
0.0434	0.003024975	0	-0.06899168	0.008047921	-0.06839041	-0.0991873	3.024975E-11	-0.09997696	0.09802324	0	
0.0436	0.003024975	0	-0.06899168	0.008047921	-0.06839041	-0.09918073	3.024975E-11	-0.09997667	0.09802324	0	
0.0438	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09917442	3.447351E-11	-0.09997641	0.1064351	0	
0.044	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09916506	3.447351E-11	-0.09997597	0.1064351	0	
0.0442	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09915606	3.447351E-11	-0.09997556	0.1064351	0	
0.0444	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09914742	3.447351E-11	-0.09997518	0.1064351	0	
0.0446	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09913912	3.447351E-11	-0.0999748	0.1064351	0	
0.0448	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09913114	3.447351E-11	-0.09997443	0.1064351	0	
0.045	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09912347	3.447351E-11	-0.09997408	0.1064351	0	
0.0452	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09911611	3.447351E-11	-0.09997375	0.1064351	0	
0.0454	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09910903	3.447351E-11	-0.09997343	0.1064351	0	
0.0456	0.003447351	0	-0.06885088	0.008762962	-0.06824741	-0.09910224	3.447351E-11	-0.09997311	0.1064351	0	
0.0458	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.0990957	3.904182E-11	-0.09997281	0.1150713	0	
0.046	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09908604	3.904182E-11	-0.09997235	0.1150713	0	
0.0462	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09907676	3.904182E-11	-0.09997191	0.1150713	0	
0.0464	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09906784	3.904182E-11	-0.09997147	0.1150713	0	
0.0466	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09905927	3.904182E-11	-0.09997106	0.1150713	0	
0.0468	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09905104	3.904182E-11	-0.09997067	0.1150713	0	
0.047	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09904312	3.904182E-11	-0.09997029	0.1150713	0	
0.0472	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09903552	3.904182E-11	-0.09996992	0.1150713	0	
0.0474	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.09902822	3.904182E-11	-0.09996957	0.1150713	0	
0.0476	0.003904182	0	-0.06869861	0.009503703	-0.06809926	-0.0990212	3.904182E-11	-0.09996923	0.1150713	0	
0.0478	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09901446	4.39632E-11	-0.09996891	0.1239194	0	
0.048	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09900451	4.39632E-11	-0.0999684	0.1239194	0	
0.0482	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09899496	4.39632E-11	-0.09996792	0.1239194	0	
0.0484	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09898578	4.39632E-11	-0.09996745	0.1239194	0	
0.0486	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09897695	4.39632E-11	-0.099967	0.1239194	0	
0.0488	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09896848	4.39632E-11	-0.09996657	0.1239194	0	
0.049	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09896034	4.39632E-11	-0.09996616	0.1239194	0	
0.0492	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09895252	4.39632E-11	-0.09996577	0.1239194	0	
0.0494	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.098945	4.39632E-11	-0.09996539	0.1239194	0	
0.0496	0.00439632	0	-0.06853456	0.01026963	-0.06794608	-0.09893778	4.39632E-11	-0.09996501	0.1239194	0	
0.0498	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09893084	4.924572E-11	-0.09996466	0.1329676	0	
0.05	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09892062	4.924572E-11	-0.09996412	0.1329676	0	
0.0502	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09891081	4.924572E-11	-0.0999636	0.1329676	0	
0.0504	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09890138	4.924572E-11	-0.09996309	0.1329676	0	
0.0506	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09889232	4.924572E-11	-0.09996261	0.1329676	0	
0.0508	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09888361	4.924572E-11	-0.09996215	0.1329676	0	
0.051	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09887525	4.924572E-11	-0.0999617	0.1329676	0	
0.0512	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09886722	4.924572E-11	-0.09996127	0.1329676	0	
0.0514	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.0988595	4.924572E-11	-0.09996086	0.1329676	0	
0.0516	0.004924572	0	-0.06835847	0.01106024	-0.06778795	-0.09885208	4.924572E-11	-0.09996046	0.1329676	0	
0.0518	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09884495	5.489695E-11	-0.09996008	0.1422043	0	
0.052	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09883448	5.489695E-11	-0.09995949	0.1422043	0	
0.0522	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09882443	5.489695E-11	-0.09995893	0.1422043	0	
0.0524	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09881476	5.489695E-11	-0.09995838	0.1422043	0	
0.0526	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09880547	5.489695E-11	-0.09995786	0.1422043	0	
0.0528	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09879655	5.489695E-11	-0.09995736	0.1422043	0	
0.053	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09878799	5.489695E-11	-0.09995688	0.1422043	0	
0.0532	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09877975	5.489695E-11	-0.09995642	0.1422043	0	
0.0534	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09877183	5.489695E-11	-0.09995598	0.1422043	0	
0.0536	0.005489695	0	-0.0681701	0.01187503	-0.06762499	-0.09876423	5.489695E-11	-0.09995555	0.1422043	0	
0.0538	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09875693	6.092402E-11	-0.09995514	0.1516184	0	
0.054	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09874622	6.092402E-11	-0.09995451	0.1516184	0	
0.0542	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09873593	6.092402E-11	-0.0999539	0.1516184	0	
0.0544	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09872604	6.092402E-11	-0.09995332	0.1516184	0	
0.0546	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09871655	6.092402E-11	-0.09995276	0.1516184	0	
0.0548	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09870742	6.092402E-11	-0.09995223	0.1516184	0	
0.055	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09869865	6.092402E-11	-0.09995171	0.1516184	0	
0.0552	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09869023	6.092402E-11	-0.09995122	0.1516184	0	
0.0554	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09868214	6.092402E-11	-0.09995074	0.1516184	0	
0.0556	0.006092402	0	-0.0679692	0.01271353	-0.0674573	-0.09867436	6.092402E-11	-0.09995028	0.1516184	0	
0.0558	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09866689	6.733366E-11	-0.09994984	0.161199	0	
0.056	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09865595	6.733366E-11	-0.09994917	0.161199	0	
0.0562	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09864545	6.733366E-11	-0.09994853	0.161199	0	
0.0564	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09863535	6.733366E-11	-0.0999479	0.161199	0	
0.0566	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09862565	6.733366E-11	-0.0999473	0.161199	0	
0.0568	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09861634	6.733366E-11	-0.09994673	0.161199	0	
0.057	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09860738	6.733366E-11	-0.09994618	0.161199	0	
0.0572	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09859879	6.733366E-11	-0.09994565	0.161199	0	
0.0574	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09859052	6.733366E-11	-0.09994514	0.161199	0	
0.0576	0.006733366	0	-0.06775554	0.01357526	-0.06728495	-0.09858258	6.733366E-11	-0.09994465	0.161199	0	
0.0578	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09857495	7.413215E-11	-0.09994418	0.1709357	0	
0.058	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.0985638	7.413215E-11	-0.09994347	0.1709357	0	
0.0582	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09855309	7.413215E-11	-0.09994277	0.1709357	0	
0.0584	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.0985428	7.413215E-11	-0.09994211	0.1709357	0	
0.0586	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09853292	7.413215E-11	-0.09994148	0.1709357	0	
0.0588	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09852342	7.413215E-11	-0.09994086	0.1709357	0	
0.059	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09851429	7.413215E-11	-0.09994027	0.1709357	0	
0.0592	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09850552	7.413215E-11	-0.09993971	0.1709357	0	
0.0594	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09849709	7.413215E-11	-0.09993917	0.1709357	0	
0.0596	0.007413215	0	-0.06752893	0.01445976	-0.06710805	-0.09848899	7.413215E-11	-0.09993865	0.1709357	0	
0.0598	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09848122	8.132536E-11	-0.09993815	0.1808185	0	
0.06	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09846987	8.132536E-11	-0.09993738	0.1808185	0	
0.0602	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09845897	8.132536E-11	-0.09993665	0.1808185	0	
0.0604	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09844849	8.132536E-11	-0.09993594	0.1808185	0	
0.0606	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09843843	8.132536E-11	-0.09993526	0.1808185	0	
0.0608	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09842876	8.132536E-11	-0.09993462	0.1808185	0	
0.061	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09841947	8.132536E-11	-0.09993399	0.1808185	0	
0.0612	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09841054	8.132536E-11	-0.09993339	0.1808185	0	
0.0614	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09840196	8.132536E-11	-0.09993281	0.1808185	0	
0.0616	0.008132536	0	-0.06728916	0.01536656	-0.06692669	-0.09839372	8.132536E-11	-0.09993226	0.1808185	0	
0.0618	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09838581	8.891879E-11	-0.09993172	0.1908376	0	
0.062	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09837427	8.891879E-11	-0.09993091	0.1908376	0	
0.0622	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09836319	8.891879E-11	-0.09993014	0.1908376	0	
0.0624	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09835254	8.891879E-11	-0.09992939	0.1908376	0	
0.0626	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09834231	8.891879E-11	-0.09992867	0.1908376	0	
0.0628	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09833248	8.891879E-11	-0.09992798	0.1908376	0	
0.063	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09832304	8.891879E-11	-0.09992732	0.1908376	0	
0.0632	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09831396	8.891879E-11	-0.09992668	0.1908376	0	
0.0634	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09830525	8.891879E-11	-0.09992607	0.1908376	0	
0.0636	0.008891879	0	-0.06703604	0.01629523	-0.06674095	-0.09829687	8.891879E-11	-0.09992548	0.1908376	0	
0.0638	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09828882	9.691755E-11	-0.09992492	0.2009836	0	
0.064	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09827711	9.691755E-11	-0.09992407	0.2009836	0	
0.0642	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09826586	9.691755E-11	-0.09992324	0.2009836	0	
0.06439999	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09825505	9.691755E-11	-0.09992245	0.2009836	0	
0.0646	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09824466	9.691755E-11	-0.09992169	0.2009836	0	
0.0648	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09823468	9.691755E-11	-0.09992096	0.2009836	0	
0.065	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09822509	9.691755E-11	-0.09992026	0.2009836	0	
0.0652	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09821589	9.691755E-11	-0.09991959	0.2009836	0	
0.0654	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09820703	9.691755E-11	-0.09991894	0.2009836	0	
0.0656	0.009691755	0	-0.06676941	0.01724532	-0.06655093	-0.09819853	9.691755E-11	-0.09991832	0.2009836	0	
0.0658	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09819036	1.053264E-10	-0.09991772	0.2112474	0	
0.066	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09817848	1.053264E-10	-0.09991682	0.2112474	0	
0.0662	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09816708	1.053264E-10	-0.09991595	0.2112474	0	
0.0664	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09815612	1.053264E-10	-0.09991512	0.2112474	0	
0.06659999	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09814558	1.053264E-10	-0.09991431	0.2112474	0	
0.0668	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09813546	1.053264E-10	-0.09991354	0.2112474	0	
0.067	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09812574	1.053264E-10	-0.0999128	0.2112474	0	
0.0672	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09811641	1.053264E-10	-0.09991209	0.2112474	0	
0.0674	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09810743	1.053264E-10	-0.09991141	0.2112474	0	
0.0676	0.01053264	0	-0.06648912	0.01821642	-0.06635672	-0.09809881	1.053264E-10	-0.09991075	0.2112474	0	
0.0678	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09809052	1.141497E-10	-0.09991013	0.2216203	0	
0.068	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.0980785	1.141497E-10	-0.09990917	0.2216203	0	
0.0682	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09806694	1.141497E-10	-0.09990826	0.2216203	0	
0.0684	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09805584	1.141497E-10	-0.09990738	0.2216203	0	
0.0686	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09804517	1.141497E-10	-0.09990653	0.2216203	0	
0.06879999	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09803492	1.141497E-10	-0.09990572	0.2216203	0	
0.069	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09802508	1.141497E-10	-0.09990494	0.2216203	0	
0.0692	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09801561	1.141497E-10	-0.09990419	0.2216203	0	
0.0694	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09800652	1.141497E-10	-0.09990347	0.2216203	0	
0.0696	0.01141497	0	-0.06619501	0.01920809	-0.06615838	-0.09799779	1.141497E-10	-0.09990279	0.2216203	0	
0.0698	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.0979894	1.233916E-10	-0.09990212	0.2320938	0	
0.07	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09797723	1.233916E-10	-0.09990112	0.2320938	0	
0.0702	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09796554	1.233916E-10	-0.09990016	0.2320938	0	
0.0704	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09795431	1.233916E-10	-0.09989923	0.2320938	0	
0.0706	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09794351	1.233916E-10	-0.09989835	0.2320938	0	
0.0708	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09793314	1.233916E-10	-0.0998975	0.2320938	0	
0.07099999	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09792318	1.233916E-10	-0.09989668	0.2320938	0	
0.0712	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09791361	1.233916E-10	-0.09989589	0.2320938	0	
0.0714	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09790441	1.233916E-10	-0.09989513	0.2320938	0	
0.0716	0.01233916	0	-0.06588694	0.02021993	-0.06595601	-0.09789558	1.233916E-10	-0.0998944	0.2320938	0	
0.0718	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09788709	1.330557E-10	-0.09989371	0.2426597	0	
0.072	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09787479	1.330557E-10	-0.09989266	0.2426597	0	
0.0722	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09786297	1.330557E-10	-0.09989166	0.2426597	0	
0.0724	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09785162	1.330557E-10	-0.09989069	0.2426597	0	
0.0726	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09784071	1.330557E-10	-0.09988976	0.2426597	0	
0.0728	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09783023	1.330557E-10	-0.09988886	0.2426597	0	
0.073	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09782016	1.330557E-10	-0.099888	0.2426597	0	
0.07319999	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09781048	1.330557E-10	-0.09988717	0.2426597	0	
0.0734	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09780119	1.330557E-10	-0.09988638	0.2426597	0	
0.0736	0.01330557	0	-0.06556481	0.02125153	-0.0657497	-0.09779225	1.330557E-10	-0.09988562	0.2426597	0	
0.0738	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09778367	1.431455E-10	-0.09988488	0.2533101	0	
0.074	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09777125	1.431455E-10	-0.09988379	0.2533101	0	
0.0742	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09775932	1.431455E-10	-0.09988273	0.2533101	0	
0.0744	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09774785	1.431455E-10	-0.09988172	0.2533101	0	
0.0746	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09773684	1.431455E-10	-0.09988074	0.2533101	0	
0.0748	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09772625	1.431455E-10	-0.0998798	0.2533101	0	
0.075	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09771609	1.431455E-10	-0.09987891	0.2533101	0	
0.0752	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09770631	1.431455E-10	-0.09987804	0.2533101	0	
0.07539999	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09769692	1.431455E-10	-0.09987721	0.2533101	0	
0.0756	0.01431455	0	-0.06522848	0.0223025	-0.0655395	-0.09768791	1.431455E-10	-0.09987641	0.2533101	0	
0.0758	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09767924	1.536641E-10	-0.09987564	0.2640374	0	
0.076	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.0976667	1.536641E-10	-0.0998745	0.2640374	0	
0.0762	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09765466	1.536641E-10	-0.09987339	0.2640374	0	
0.0764	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.0976431	1.536641E-10	-0.09987233	0.2640374	0	
0.0766	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09763198	1.536641E-10	-0.09987131	0.2640374	0	
0.0768	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.0976213	1.536641E-10	-0.09987033	0.2640374	0	
0.077	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09761104	1.536641E-10	-0.09986939	0.2640374	0	
0.0772	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09760118	1.536641E-10	-0.09986848	0.2640374	0	
0.0774	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09759171	1.536641E-10	-0.09986762	0.2640374	0	
0.07759999	0.01536641	0	-0.06487787	0.02337245	-0.06532551	-0.09758261	1.536641E-10	-0.09986679	0.2640374	0	
0.0778	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09757387	1.646143E-10	-0.09986598	0.2748343	0	
0.078	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09756123	1.646143E-10	-0.09986478	0.2748343	0	
0.0782	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.0975491	1.646143E-10	-0.09986363	0.2748343	0	
0.0784	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09753744	1.646143E-10	-0.09986252	0.2748343	0	
0.0786	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09752623	1.646143E-10	-0.09986146	0.2748343	0	
0.0788	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09751546	1.646143E-10	-0.09986044	0.2748343	0	
0.079	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09750511	1.646143E-10	-0.09985945	0.2748343	0	
0.0792	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09749518	1.646143E-10	-0.09985851	0.2748343	0	
0.0794	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09748563	1.646143E-10	-0.09985761	0.2748343	0	
0.0796	0.01646143	0	-0.06451286	0.024461	-0.0651078	-0.09747646	1.646143E-10	-0.09985673	0.2748343	0	
0.07979999	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09746764	1.759986E-10	-0.09985589	0.2856938	0	
0.08	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09745491	1.759986E-10	-0.09985464	0.2856938	0	
0.0802	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09744269	1.759986E-10	-0.09985344	0.2856938	0	
0.0804	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09743094	1.759986E-10	-0.09985229	0.2856938	0	
0.0806	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09741965	1.759986E-10	-0.09985118	0.2856938	0	
0.0808	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09740881	1.759986E-10	-0.09985011	0.2856938	0	
0.081	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09739839	1.759986E-10	-0.09984909	0.2856938	0	
0.0812	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09738837	1.759986E-10	-0.09984811	0.2856938	0	
0.0814	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09737875	1.759986E-10	-0.09984716	0.2856938	0	
0.0816	0.01759986	0	-0.06413338	0.02556778	-0.06488644	-0.09736951	1.759986E-10	-0.09984625	0.2856938	0	
0.0818	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09736063	1.878193E-10	-0.09984538	0.2966089	0	
0.08199999	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09734783	1.878193E-10	-0.09984408	0.2966089	0	
0.0822	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09733552	1.878193E-10	-0.09984283	0.2966089	0	
0.0824	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09732369	1.878193E-10	-0.09984162	0.2966089	0	
0.0826	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09731232	1.878193E-10	-0.09984047	0.2966089	0	
0.0828	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09730141	1.878193E-10	-0.09983936	0.2966089	0	
0.083	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09729092	1.878193E-10	-0.09983829	0.2966089	0	
0.0832	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09728085	1.878193E-10	-0.09983727	0.2966089	0	
0.0834	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09727116	1.878193E-10	-0.09983629	0.2966089	0	
0.0836	0.01878193	0	-0.06373936	0.02669242	-0.06466152	-0.09726186	1.878193E-10	-0.09983534	0.2966089	0	
0.0838	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09725292	2.000783E-10	-0.09983443	0.3075731	0	
0.084	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09724003	2.000783E-10	-0.09983308	0.3075731	0	
0.08419999	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09722766	2.000783E-10	-0.09983178	0.3075731	0	
0.0844	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09721576	2.000783E-10	-0.09983053	0.3075731	0	
0.0846	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09720433	2.000783E-10	-0.09982933	0.3075731	0	
0.0848	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09719335	2.000783E-10	-0.09982818	0.3075731	0	
0.085	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.0971828	2.000783E-10	-0.09982707	0.3075731	0	
0.0852	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09717266	2.000783E-10	-0.09982601	0.3075731	0	
0.0854	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09716292	2.000783E-10	-0.09982498	0.3075731	0	
0.0856	0.02000783	0	-0.06333072	0.02783457	-0.06443308	-0.09715356	2.000783E-10	-0.099824	0.3075731	0	
0.0858	0.02127775	0	-0.06290741	0.02899388	-0.06420122	-0.09714457	2.127775E-10	-0.09982306	0.3185801	0	
