Time	BoxContact	CylinderContact	CylinderSensor	CylinderSensorX	CylinderSensorY	
0.3572	-0.07	-0.06999999	0	0.3443374	-0.08020515	
0.3576	-0.07	-0.06999999	0	0.3444923	-0.07953757	
0.358	-0.07	-0.06999999	0	0.3446457	-0.07886998	
0.3584	-0.07	-0.06999999	0	0.3447978	-0.07820238	
0.3588	-0.07	-0.06999999	0	0.3449485	-0.07753479	
0.3592	-0.07	-0.06999999	0	0.3450979	-0.07686719	
0.3596	-0.07	-0.06999999	0	0.3452459	-0.07619961	
0.36	-0.07	-0.06999999	0	0.3453926	-0.07553205	
0.3604	-0.07	-0.06999999	0	0.3455379	-0.07486451	
0.3608	-0.07	-0.06999999	0	0.3456818	-0.074197	
0.3612	-0.07	-0.06999999	0	0.3458245	-0.07352953	
0.3616	-0.07	-0.06999999	0	0.3459657	-0.07286208	
0.362	-0.07	-0.06999999	0	0.3461055	-0.07219469	
0.3624	-0.07	-0.06999999	0	0.3462441	-0.07152735	
0.3628	-0.07	-0.06999999	0	0.3463813	-0.07086005	
0.3632	-0.07	-0.06999999	0	0.3465171	-0.07019283	
0.3636	-0.07	-0.06999999	0	0.3466516	-0.06952567	
0.364	-0.07	-0.06999999	0	0.3467847	-0.06885858	
0.3644	-0.07	-0.06999999	0	0.3469165	-0.06819156	
0.3648	-0.07	-0.06999999	0	0.3470469	-0.06752463	
0.3652	-0.07	-0.06999999	0	0.347176	-0.06685778	
0.3656	-0.07	-0.06999999	0	0.3473037	-0.06619104	
0.366	-0.07	-0.06999999	0	0.3474301	-0.06552439	
0.3664	-0.07	-0.06999999	0	0.3475552	-0.06485784	
0.3668	-0.07	-0.06999999	0	0.3476789	-0.0641914	
0.3672	-0.07	-0.06999999	0	0.3478012	-0.06352508	
0.3676	-0.07	-0.06999999	0	0.3479223	-0.06285888	
0.368	-0.07	-0.06999999	0	0.348042	-0.06219281	
0.3684	-0.07	-0.06999999	0	0.3481603	-0.06152686	
0.3688	-0.07	-0.06999999	0	0.3482773	-0.06086106	
0.3692	-0.07	-0.06999999	0	0.348393	-0.06019539	
0.3696	-0.07	-0.07	0	0.3485073	-0.05952988	
0.37	-0.07	-0.07	0	0.3486203	-0.05886451	
0.3704	-0.07	-0.07	0	0.348732	-0.05819931	
0.3708	-0.07	-0.07	0	0.3488423	-0.05753427	
0.3712	-0.07	-0.07	0	0.3489513	-0.05686939	
0.3716	-0.07	-0.07	0	0.349059	-0.05620469	
0.372	-0.07	-0.07	0	0.3491654	-0.05554017	
0.3724	-0.07	-0.07	0	0.3492704	-0.05487584	
0.3728	-0.07	-0.07	0	0.3493741	-0.05421169	
0.3732	-0.07	-0.07	0	0.3494765	-0.05354775	
0.3736	-0.07	-0.07	0	0.3495775	-0.052884	
0.374	-0.07	-0.07	0	0.3496773	-0.05222046	
0.3744	-0.07	-0.07	0	0.3497757	-0.05155713	
0.3748	-0.07	-0.07	0	0.3498728	-0.05089402	
0.3752	-0.07	-0.07	0	0.3499686	-0.05023113	
0.3756	-0.07	-0.07	0	0.350063	-0.04956847	
0.376	-0.07	-0.07	0	0.3501562	-0.04890604	
0.3764	-0.07	-0.07	0	0.350248	-0.04824385	
0.3768	-0.07	-0.07	0	0.3503386	-0.0475819	
0.3772	-0.07	-0.07	0	0.3504278	-0.0469202	
0.3776	-0.07	-0.07	0	0.3505158	-0.04625876	
0.378	-0.07	-0.07	0	0.3506024	-0.04559757	
0.3784	-0.07	-0.07	0	0.3506877	-0.04493665	
0.3788	-0.07	-0.07	0	0.3507717	-0.044276	
0.3792	-0.07	-0.07	0	0.3508545	-0.04361562	
0.3796	-0.07	-0.07	0	0.3509359	-0.04295553	
0.38	-0.07	-0.07	0	0.351016	-0.04229571	
0.3804	-0.07	-0.07	0	0.3510948	-0.04163619	
0.3808	-0.07	-0.07	0	0.3511724	-0.04097697	
0.3812	-0.07	-0.07	0	0.3512487	-0.04031804	
0.3816	-0.07	-0.07	0	0.3513236	-0.03965943	
0.382	-0.07	-0.07	0	0.3513973	-0.03900112	
0.3824	-0.07	-0.07	0	0.3514697	-0.03834313	
0.3828	-0.07	-0.07	0	0.3515409	-0.03768547	
0.3832	-0.07	-0.07	0	0.3516107	-0.03702812	
0.3836	-0.07	-0.07	0	0.3516793	-0.03637112	
0.384	-0.07	-0.07	0	0.3517466	-0.03571444	
0.3844	-0.07	-0.07	0	0.3518126	-0.03505811	
0.3848	-0.07	-0.07	0	0.3518773	-0.03440214	
0.3852	-0.07	-0.07	0	0.3519408	-0.03374651	
0.3856	-0.07	-0.07	0	0.352003	-0.03309124	
0.386	-0.07	-0.07	0	0.352064	-0.03243633	
0.3864	-0.07	-0.07	0	0.3521237	-0.03178179	
0.3868	-0.07	-0.07	0	0.3521821	-0.03112762	
0.3872	-0.07	-0.07	0	0.3522393	-0.03047383	
0.3876	-0.07	-0.07	0	0.3522952	-0.02982043	
0.388	-0.07	-0.07	0	0.3523498	-0.02916741	
0.3884	-0.07	-0.07	0	0.3524033	-0.02851479	
0.3888	-0.07	-0.07	0	0.3524555	-0.02786256	
0.3892	-0.07	-0.07	0	0.3525064	-0.02721074	
0.3896	-0.07	-0.07	0	0.352556	-0.02655933	
0.39	-0.07	-0.07	0	0.3526045	-0.02590833	
0.3904	-0.07	-0.07	0	0.3526517	-0.02525775	
0.3908	-0.07	-0.07	0	0.3526976	-0.0246076	
0.3912	-0.07	-0.07	0	0.3527424	-0.02395787	
0.3916	-0.07	-0.07	0	0.3527859	-0.02330857	
0.392	-0.07	-0.07	0	0.3528281	-0.02265972	
0.3924	-0.07	-0.07	0	0.3528692	-0.02201131	
0.3928	-0.07	-0.07	0	0.352909	-0.02136334	
0.3932	-0.07	-0.07	0	0.3529476	-0.02071583	
0.3936	-0.07	-0.07	0	0.352985	-0.02006878	
0.394	-0.07	-0.07	0	0.3530211	-0.01942219	
0.3944	-0.07	-0.07	0	0.3530561	-0.01877607	
0.3948	-0.07	-0.07	0	0.3530899	-0.01813043	
0.3952	-0.07	-0.07	0	0.3531224	-0.01748526	
0.3956	-0.07	-0.07	0	0.3531537	-0.01684058	
0.396	-0.07	-0.07	0	0.3531838	-0.01619638	
0.3964	-0.07	-0.07	0	0.3532128	-0.01555268	
0.3968	-0.07	-0.07	0	0.3532405	-0.01490947	
0.3972	-0.07	-0.07	0	0.353267	-0.01426677	
0.3976	-0.07	-0.07	0	0.3532924	-0.01362457	
0.398	-0.07	-0.07	0	0.3533165	-0.01298289	
0.3984	-0.07	-0.07	0	0.3533395	-0.01234172	
0.3988	-0.07	-0.07	0	0.3533613	-0.01170108	
0.3992	-0.07	-0.07	0	0.353382	-0.01106096	
0.3996	-0.07	-0.07	0	0.3534014	-0.01042137	
0.4	-0.07	-0.07	0	0.3534196	-0.009782325	
0.4004	-0.07	-0.07	0	0.3534367	-0.009143817	
0.4008	-0.07	-0.07	0	0.3534527	-0.008505854	
0.4012	-0.07	-0.07	0	0.3534674	-0.007868443	
0.4016	-0.07	-0.07	0	0.353481	-0.007231587	
0.402	-0.07	-0.07	0	0.3534935	-0.006595291	
0.4024	-0.07	-0.07	0	0.3535047	-0.00595956	
0.4028	-0.07	-0.07	0	0.3535149	-0.005324398	
0.4032	-0.07	-0.07	0	0.3535239	-0.00468981	
0.4036	-0.07	-0.07	0	0.3535317	-0.004055802	
0.404	-0.07	-0.07	0	0.3535384	-0.003422377	
0.4044	-0.07	-0.07	0	0.353544	-0.002789541	
0.4048	-0.07	-0.07	0	0.3535484	-0.002157297	
0.4052	-0.07	-0.07	0	0.3535517	-0.001525651	
0.4056	-0.07	-0.07	0	0.3535539	-0.0008946068	
0.406	-0.07	-0.07	0	0.3535549	-0.0002641694	
0.4064	-0.07	-0.07	0	0.3535548	0.0003656567	
0.4068	-0.07	-0.07	0	0.3535536	0.0009948669	
0.4072	-0.07	-0.07	0	0.3535512	0.001623457	
0.4076	-0.07	-0.07	0	0.3535478	0.002251422	
0.408	-0.07	-0.07	0	0.3535433	0.002878757	
0.4084	-0.07	-0.07	0	0.3535376	0.003505458	
0.4088	-0.07	-0.07	0	0.3535308	0.004131521	
0.4092	-0.07	-0.07	0	0.353523	0.004756941	
0.4096	-0.07	-0.07	0	0.353514	0.005381713	
0.41	-0.07	-0.07	0	0.3535039	0.006005834	
0.4104	-0.07	-0.07	0	0.3534928	0.006629298	
0.4108	-0.07	-0.07	0	0.3534805	0.007252101	
0.4112	-0.07	-0.07	0	0.3534672	0.007874239	
0.4116	-0.07	-0.07	0	0.3534529	0.008495707	
0.412	-0.07	-0.07	0	0.3534374	0.009116502	
0.4124	-0.07	-0.07	0	0.3534208	0.009736618	
0.4128	-0.07	-0.07	0	0.3534032	0.01035605	
0.4132	-0.07	-0.07	0	0.3533846	0.0109748	
0.4136	-0.07	-0.07	0	0.3533648	0.01159285	
0.414	-0.07	-0.07	0	0.353344	0.01221021	
0.4144	-0.07	-0.07	0	0.3533221	0.01282687	
0.4148	-0.07	-0.07	0	0.3532993	0.01344282	
0.4152	-0.07	-0.07	0	0.3532753	0.01405807	
0.4156	-0.07	-0.07	0	0.3532503	0.01467261	
0.416	-0.07	-0.07	0	0.3532243	0.01528642	
0.4164	-0.07	-0.07	0	0.3531972	0.01589952	
0.4168	-0.07	-0.07	0	0.3531691	0.01651189	
0.4172	-0.07	-0.07	0	0.35314	0.01712353	
0.4176	-0.07	-0.07	0	0.3531098	0.01773443	
0.418	-0.07	-0.07	0	0.3530787	0.0183446	
0.4184	-0.07	-0.07	0	0.3530464	0.01895403	
0.4188	-0.07	-0.07	0	0.3530132	0.01956271	
0.4192	-0.07	-0.07	0	0.352979	0.02017064	
0.4196	-0.07	-0.07	0	0.3529438	0.02077781	
0.42	-0.07	-0.07	0	0.3529076	0.02138423	
0.4204	-0.07	-0.07	0	0.3528703	0.02198989	
0.4208	-0.07	-0.07	0	0.3528321	0.02259477	
0.4212	-0.07	-0.07	0	0.3527929	0.02319889	
0.4216	-0.07	-0.07	0	0.3527527	0.02380223	
0.422	-0.07	-0.07	0	0.3527116	0.0244048	
0.4224	-0.07	-0.07	0	0.3526694	0.02500658	
0.4228	-0.07	-0.07	0	0.3526263	0.02560757	
0.4232	-0.07	-0.07	0	0.3525822	0.02620778	
0.4236	-0.07	-0.07	0	0.3525371	0.02680719	
0.424	-0.07	-0.07	0	0.3524911	0.0274058	
0.4244	-0.07	-0.07	0	0.3524441	0.02800361	
0.4248	-0.07	-0.07	0	0.3523961	0.02860061	
0.4252	-0.07	-0.07	0	0.3523472	0.02919681	
0.4256	-0.07	-0.07	0	0.3522974	0.02979219	
0.426	-0.07	-0.07	0	0.3522466	0.03038675	
0.4264	-0.07	-0.07	0	0.3521949	0.03098049	
0.4268	-0.07	-0.07	0	0.3521422	0.03157341	
0.4272	-0.07	-0.07	0	0.3520886	0.03216549	
0.4276	-0.07	-0.07	0	0.3520341	0.03275675	
0.428	-0.07	-0.07	0	0.3519786	0.03334716	
0.4284	-0.07	-0.07	0	0.3519223	0.03393674	
0.4288	-0.07	-0.07	0	0.351865	0.03452547	
0.4292	-0.07	-0.07	0	0.3518068	0.03511336	
0.4296	-0.07	-0.07	0	0.3517477	0.03570039	
0.43	-0.07	-0.07	0	0.3516878	0.03628657	
0.4304	-0.07	-0.07	0	0.3516268	0.03687189	
0.4308	-0.07	-0.07	0	0.3515651	0.03745635	
0.4312	-0.07	-0.07	0	0.3515024	0.03803995	
0.4316	-0.07	-0.07	0	0.3514389	0.03862267	
0.432	-0.07	-0.07	0	0.3513744	0.03920452	
0.4324	-0.07	-0.07	0	0.3513091	0.03978549	
0.4328	-0.07	-0.07	0	0.3512429	0.04036558	
0.4332	-0.07	-0.07	0	0.3511759	0.0409448	
0.4336	-0.07	-0.07	0	0.3511079	0.04152311	
0.434	-0.07	-0.07	0	0.3510392	0.04210055	
0.4344	-0.07	-0.07	0	0.3509695	0.04267709	
0.4348	-0.07	-0.07	0	0.3508991	0.04325273	
0.4352	-0.07	-0.07	0	0.3508278	0.04382747	
0.4356	-0.07	-0.07	0	0.3507556	0.0444013	
0.436	-0.07	-0.07	0	0.3506826	0.04497423	
0.4364	-0.07	-0.07	0	0.3506087	0.04554624	
0.4368	-0.07	-0.07	0	0.3505341	0.04611735	
0.4372	-0.07	-0.07	0	0.3504586	0.04668753	
0.4376	-0.07	-0.07	0	0.3503823	0.04725679	
0.438	-0.07	-0.07	0	0.3503087	0.04779861	
0.4384	-0.07	-0.07	0	0.3502418	0.04828584	
0.4388	-0.07	-0.07	0	0.3501838	0.04870413	
0.4392	-0.07	-0.07	0	0.3501356	0.04904854	
0.4396	-0.07	-0.07	0	0.3500972	0.04932075	
0.44	-0.07	-0.07	0	0.350068	0.04952674	
0.4404	-0.07	-0.07	0	0.3500469	0.04967489	
0.4408	-0.07	-0.07	0	0.3500326	0.04977467	
0.4412	-0.07	-0.07	0	0.350034	0.04977009	
0.4416	-0.07	-0.07	0	0.3500355	0.0497643	
0.442	-0.07	-0.07	0	0.3500369	0.04975753	
0.4424	-0.07	-0.07	0	0.3500384	0.04974997	
0.4428	-0.07	-0.07	0	0.3500399	0.04974179	
0.4432	-0.07	-0.07	0	0.35004	0.04973645	
0.4436	-0.07	-0.07	0	0.3500405	0.04972964	
0.444	-0.07	-0.07	0	0.3500411	0.0497224	
0.4444	-0.07	-0.07	0	0.3500418	0.04971543	
0.4448	-0.07	-0.07	0	0.3500424	0.04970915	
0.4452	-0.07	-0.07	0	0.350043	0.04970379	
0.4456	-0.07	-0.07	0	0.3500434	0.04969944	
0.446	-0.07	-0.07	0	0.3500438	0.04969608	
0.4464	-0.07	-0.07	0	0.350044	0.04969363	
0.4468	-0.07	-0.07	0	0.3500442	0.04969195	
0.4472	-0.07	-0.07	0	0.3500443	0.04969092	
0.4476	-0.07	-0.07	0	0.3500443	0.04969041	
0.448	-0.07	-0.07	0	0.3500443	0.04969027	
0.4484	-0.07	-0.07	0	0.3500442	0.04969041	
0.4488	-0.07	-0.07	0	0.3500442	0.04969072	
0.4492	-0.07	-0.07	0	0.3500441	0.04969113	
0.4496	-0.07	-0.07	0	0.350044	0.04969158	
0.45	-0.07	-0.07	0	0.3500439	0.04969204	
0.4504	-0.07	-0.07	0	0.3500439	0.04969246	
0.4508	-0.07	-0.07	0	0.3500438	0.04969285	
0.4512	-0.07	-0.07	0	0.3500437	0.04969318	
0.4516	-0.07	-0.07	0	0.3500437	0.04969345	
0.452	-0.07	-0.07	0	0.3500436	0.04969367	
0.4524	-0.07	-0.07	0	0.3500436	0.04969383	
0.4528	-0.07	-0.07	0	0.3500436	0.04969395	
0.4532	-0.07	-0.07	0	0.3500436	0.04969404	
0.4536	-0.07	-0.07	0	0.3500436	0.04969409	
0.454	-0.07	-0.07	0	0.3500436	0.04969413	
0.4544	-0.07	-0.07	0	0.3500436	0.04969414	
0.4548	-0.07	-0.07	0	0.3500436	0.04969414	
0.4552	-0.07	-0.07	0	0.3500436	0.04969414	
0.4556	-0.07	-0.07	0	0.3500436	0.04969413	
0.456	-0.07	-0.07	0	0.3500436	0.04969411	
0.4564	-0.07	-0.07	0	0.3500436	0.0496941	
0.4568	-0.07	-0.07	0	0.3500436	0.04969409	
0.4572	-0.07	-0.07	0	0.3500436	0.04969407	
0.4576	-0.07	-0.07	0	0.3500436	0.04969407	
0.458	-0.07	-0.07	0	0.3500436	0.04969406	
0.4584	-0.07	-0.07	0	0.3500436	0.04969405	
0.4588	-0.07	-0.07	0	0.3500436	0.04969404	
0.4592	-0.07	-0.07	0	0.3500436	0.04969404	
0.4596	-0.07	-0.07	0	0.3500436	0.04969404	
0.46	-0.07	-0.07	0	0.3500436	0.04969404	
0.4604	-0.07	-0.07	0	0.3500436	0.04969404	
0.4608	-0.07	-0.07	0	0.3500436	0.04969404	
0.4612	-0.07	-0.07	0	0.3500436	0.04969404	
0.4616	-0.07	-0.07	0	0.3500436	0.04969404	
0.462	-0.07	-0.07	0	0.3500436	0.04969404	
0.4624	-0.07	-0.07	0	0.3500436	0.04969404	
0.4628	-0.07	-0.07	0	0.3500436	0.04969404	
0.4632	-0.07	-0.07	0	0.3500436	0.04969404	
0.4636	-0.07	-0.07	0	0.3500436	0.04969404	
0.464	-0.07	-0.07	0	0.3500436	0.04969404	
0.4644	-0.07	-0.07	0	0.3500436	0.04969404	
0.4648	-0.07	-0.07	0	0.3500436	0.04969404	
0.4652	-0.07	-0.07	0	0.3500436	0.04969404	
0.4656	-0.07	-0.07	0	0.3500436	0.04969404	
0.466	-0.07	-0.07	0	0.3500436	0.04969404	
0.4664	-0.07	-0.07	0	0.3500436	0.04969404	
0.4668	-0.07	-0.07	0	0.3500436	0.04969404	
0.4672	-0.07	-0.07	0	0.3500436	0.04969404	
0.4676	-0.07	-0.07	0	0.3500436	0.04969404	
0.468	-0.07	-0.07	0	0.3500436	0.04969404	
0.4684	-0.07	-0.07	0	0.3500436	0.04969404	
0.4688	-0.07	-0.07	0	0.3500436	0.04969404	
0.4692	-0.07	-0.07	0	0.3500436	0.04969404	
0.4696	-0.07	-0.07	0	0.3500436	0.04969404	
0.47	-0.07	-0.07	0	0.3500436	0.04969404	
0.4704	-0.07	-0.07	0	0.3500436	0.04969404	
0.4708	-0.07	-0.07	0	0.3500436	0.04969404	
0.4712	-0.07	-0.07	0	0.3500436	0.04969404	
0.4716	-0.07	-0.07	0	0.3500436	0.04969404	
0.472	-0.07	-0.07	0	0.3500436	0.04969404	
0.4724	-0.07	-0.07	0	0.3500436	0.04969404	
0.4728	-0.07	-0.07	0	0.3500436	0.04969404	
0.4732	-0.07	-0.07	0	0.3500436	0.04969404	
0.4736	-0.07	-0.07	0	0.3500436	0.04969404	
0.474	-0.07	-0.07	0	0.3500436	0.04969404	
0.4744	-0.07	-0.07	0	0.3500436	0.04969404	
0.4748	-0.07	-0.07	0	0.3500436	0.04969404	
0.4752	-0.07	-0.07	0	0.3500436	0.04969404	
0.4756	-0.07	-0.07	0	0.3500436	0.04969404	
0.476	-0.07	-0.07	0	0.3500436	0.04969404	
0.4764	-0.07	-0.07	0	0.3500436	0.04969404	
0.4768	-0.07	-0.07	0	0.3500436	0.04969404	
0.4772	-0.07	-0.07	0	0.3500436	0.04969404	
0.4776	-0.07	-0.07	0	0.3500436	0.04969404	
0.478	-0.07	-0.07	0	0.3500436	0.04969404	
0.4784	-0.07	-0.07	0	0.3500436	0.04969404	
0.4788	-0.07	-0.07	0	0.3500436	0.04969404	
0.4792	-0.07	-0.07	0	0.3500436	0.04969404	
0.4796	-0.07	-0.07	0	0.3500436	0.04969404	
0.48	-0.07	-0.07	0	0.3500436	0.04969404	
0.4804	-0.07	-0.07	0	0.3500436	0.04969404	
0.4808	-0.07	-0.07	0	0.3500436	0.04969404	
0.4812	-0.07	-0.07	0	0.3500436	0.04969404	
0.4816	-0.07	-0.07	0	0.3500436	0.04969404	
0.482	-0.07	-0.07	0	0.3500436	0.04969404	
0.4824	-0.07	-0.07	0	0.3500436	0.04969404	
0.4828	-0.07	-0.07	0	0.3500436	0.04969404	
0.4832	-0.07	-0.07	0	0.3500436	0.04969404	
0.4836	-0.07	-0.07	0	0.3500436	0.04969404	
0.484	-0.07	-0.07	0	0.3500436	0.04969404	
0.4844	-0.07	-0.07	0	0.3500436	0.04969404	
0.4848	-0.07	-0.07	0	0.3500436	0.04969404	
0.4852	-0.07	-0.07	0	0.3500436	0.04969404	
0.4856	-0.07	-0.07	0	0.3500436	0.04969404	
0.486	-0.07	-0.07	0	0.3500436	0.04969404	
0.4864	-0.07	-0.07	0	0.3500436	0.04969404	
0.4868	-0.07	-0.07	0	0.3500436	0.04969404	
0.4872	-0.07	-0.07	0	0.3500436	0.04969404	
0.4876	-0.07	-0.07	0	0.3500436	0.04969404	
0.488	-0.07	-0.07	0	0.3500436	0.04969404	
0.4884	-0.07	-0.07	0	0.3500436	0.04969404	
0.4888	-0.07	-0.07	0	0.3500436	0.04969404	
0.4892	-0.07	-0.07	0	0.3500436	0.04969404	
0.4896	-0.07	-0.07	0	0.3500436	0.04969404	
0.49	-0.07	-0.07	0	0.3500436	0.04969404	
0.4904	-0.07	-0.07	0	0.3500436	0.04969404	
0.4908	-0.07	-0.07	0	0.3500436	0.04969404	
0.4912	-0.07	-0.07	0	0.3500436	0.04969404	
0.4916	-0.07	-0.07	0	0.3500436	0.04969404	
0.492	-0.07	-0.07	0	0.3500436	0.04969404	
0.4924	-0.07	-0.07	0	0.3500436	0.04969404	
0.4928	-0.07	-0.07	0	0.3500436	0.04969404	
0.4932	-0.07	-0.07	0	0.3500436	0.04969404	
0.4936	-0.07	-0.07	0	0.3500436	0.04969404	
0.494	-0.07	-0.07	0	0.3500436	0.04969404	
0.4944	-0.07	-0.07	0	0.3500436	0.04969404	
0.4948	-0.07	-0.07	0	0.3500436	0.04969404	
0.4952	-0.07	-0.07	0	0.3500436	0.04969404	
0.4956	-0.07	-0.07	0	0.3500436	0.04969404	
0.496	-0.07	-0.07	0	0.3500436	0.04969404	
0.4964	-0.07	-0.07	0	0.3500436	0.04969404	
0.4968	-0.07	-0.07	0	0.3500436	0.04969404	
0.4972	-0.07	-0.07	0	0.3500436	0.04969404	
0.4976	-0.07	-0.07	0	0.3500436	0.04969404	
0.498	-0.07	-0.07	0	0.3500436	0.04969404	
0.4984	-0.07	-0.07	0	0.3500436	0.04969404	
0.4988	-0.07	-0.07	0	0.3500436	0.04969404	
0.4992	-0.07	-0.07	0	0.3500436	0.04969404	
0.4996	-0.07	-0.07	0	0.3500436	0.04969404	
0.5	-0.07	-0.07	0	0.3500436	0.04969404	
0.5004	-0.07	-0.07	0	0.3500436	0.04969404	
0.5008	-0.07	-0.07	0	0.3500436	0.04969404	
0.5012	-0.07	-0.07	0	0.3500436	0.04969404	
0.5016	-0.07	-0.07	0	0.3500436	0.04969404	
0.502	-0.07	-0.07	0	0.3500436	0.04969404	
0.5024	-0.07	-0.07	0	0.3500436	0.04969404	
0.5028	-0.07	-0.07	0	0.3500436	0.04969404	
0.5032	-0.07	-0.07	0	0.3500436	0.04969404	
0.5036	-0.07	-0.07	0	0.3500436	0.04969404	
0.504	-0.07	-0.07	0	0.3500436	0.04969404	
0.5044	-0.07	-0.07	0	0.3500436	0.04969404	
0.5048	-0.07	-0.07	0	0.3500436	0.04969404	
0.5052	-0.07	-0.07	0	0.3500436	0.04969404	
0.5056	-0.07	-0.07	0	0.3500436	0.04969404	
0.506	-0.07	-0.07	0	0.3500436	0.04969404	
0.5064	-0.07	-0.07	0	0.3500436	0.04969404	
0.5068	-0.07	-0.07	0	0.3500436	0.04969404	
0.5072	-0.07	-0.07	0	0.3500436	0.04969404	
0.5076	-0.07	-0.07	0	0.3500436	0.04969404	
0.508	-0.07	-0.07	0	0.3500436	0.04969404	
0.5084	-0.07	-0.07	0	0.3500436	0.04969404	
0.5088	-0.07	-0.07	0	0.3500436	0.04969404	
0.5092	-0.07	-0.07	0	0.3500436	0.04969404	
0.5096	-0.07	-0.07	0	0.3500436	0.04969404	
0.51	-0.07	-0.07	0	0.3500436	0.04969404	
0.5104	-0.07	-0.07	0	0.3500436	0.04969404	
0.5108	-0.07	-0.07	0	0.3500436	0.04969404	
0.5112	-0.07	-0.07	0	0.3500436	0.04969404	
0.5116	-0.07	-0.07	0	0.3500436	0.04969404	
0.512	-0.07	-0.07	0	0.3500436	0.04969404	
0.5124	-0.07	-0.07	0	0.3500436	0.04969404	
0.5128	-0.07	-0.07	0	0.3500436	0.04969404	
0.5132	-0.07	-0.07	0	0.3500436	0.04969404	
0.5136	-0.07	-0.07	0	0.3500436	0.04969404	
0.514	-0.07	-0.07	0	0.3500436	0.04969404	
0.5144	-0.07	-0.07	0	0.3500436	0.04969404	
0.5148	-0.07	-0.07	0	0.3500436	0.04969404	
0.5152	-0.07	-0.07	0	0.3500436	0.04969404	
0.5156	-0.07	-0.07	0	0.3500436	0.04969404	
0.516	-0.07	-0.07	0	0.3500436	0.04969404	
0.5164	-0.07	-0.07	0	0.3500436	0.04969404	
0.5168	-0.07	-0.07	0	0.3500436	0.04969404	
0.5172	-0.07	-0.07	0	0.3500436	0.04969404	
0.5176	-0.07	-0.07	0	0.3500436	0.04969404	
0.518	-0.07	-0.07	0	0.3500436	0.04969404	
0.5184	-0.07	-0.07	0	0.3500436	0.04969404	
0.5188	-0.07	-0.07	0	0.3500436	0.04969404	
0.5192	-0.07	-0.07	0	0.3500436	0.04969404	
0.5196	-0.07	-0.07	0	0.3500436	0.04969404	
0.52	-0.07	-0.07	0	0.3500436	0.04969404	
0.5204	-0.07	-0.07	0	0.3500436	0.04969404	
0.5208	-0.07	-0.07	0	0.3500436	0.04969404	
0.5212	-0.07	-0.07	0	0.3500436	0.04969404	
0.5216	-0.07	-0.07	0	0.3500436	0.04969404	
0.522	-0.07	-0.07	0	0.3500436	0.04969404	
0.5224	-0.07	-0.07	0	0.3500436	0.04969404	
0.5228	-0.07	-0.07	0	0.3500436	0.04969404	
0.5232	-0.07	-0.07	0	0.3500436	0.04969404	
0.5236	-0.07	-0.07	0	0.3500436	0.04969404	
0.524	-0.07	-0.07	0	0.3500436	0.04969404	
0.5244	-0.07	-0.07	0	0.3500436	0.04969404	
0.5248	-0.07	-0.07	0	0.3500436	0.04969404	
0.5252	-0.07	-0.07	0	0.3500436	0.04969404	
0.5256	-0.07	-0.07	0	0.3500436	0.04969404	
0.526	-0.07	-0.07	0	0.3500436	0.04969404	
0.5264	-0.07	-0.07	0	0.3500436	0.04969404	
0.5268	-0.07	-0.07	0	0.3500436	0.04969404	
0.5272	-0.07	-0.07	0	0.3500436	0.04969404	
0.5276	-0.07	-0.07	0	0.3500436	0.04969404	
0.528	-0.07	-0.07	0	0.3500436	0.04969404	
0.5284	-0.07	-0.07	0	0.3500436	0.04969404	
0.5288	-0.07	-0.07	0	0.3500436	0.04969404	
0.5292	-0.07	-0.07	0	0.3500436	0.04969404	
0.5296	-0.07	-0.07	0	0.3500436	0.04969404	
0.53	-0.07	-0.07	0	0.3500436	0.04969404	
0.5304	-0.07	-0.07	0	0.3500436	0.04969404	
0.5308	-0.07	-0.07	0	0.3500436	0.04969404	
0.5312	-0.07	-0.07	0	0.3500436	0.04969404	
0.5316	-0.07	-0.07	0	0.3500436	0.04969404	
0.532	-0.07	-0.07	0	0.3500436	0.04969404	
0.5324	-0.07	-0.07	0	0.3500436	0.04969404	
0.5328	-0.07	-0.07	0	0.3500436	0.04969404	
0.5332	-0.07	-0.07	0	0.3500436	0.04969404	
0.5336	-0.07	-0.07	0	0.3500436	0.04969404	
0.534	-0.07	-0.07	0	0.3500436	0.04969404	
0.5344	-0.07	-0.07	0	0.3500436	0.04969404	
0.5348	-0.07	-0.07	0	0.3500436	0.04969404	
0.5352	-0.07	-0.07	0	0.3500436	0.04969404	
0.5356	-0.07	-0.07	0	0.3500436	0.04969404	
0.536	-0.07	-0.07	0	0.3500436	0.04969404	
0.5364	-0.07	-0.07	0	0.3500436	0.04969404	
0.5368	-0.07	-0.07	0	0.3500436	0.04969404	
0.5372	-0.07	-0.07	0	0.3500436	0.04969404	
0.5376	-0.07	-0.07	0	0.3500436	0.04969404	
0.538	-0.07	-0.07	0	0.3500436	0.04969404	
0.5384	-0.07	-0.07	0	0.3500436	0.04969404	
0.5388	-0.07	-0.07	0	0.3500436	0.04969404	
0.5392	-0.07	-0.07	0	0.3500436	0.04969404	
0.5396	-0.07	-0.07	0	0.3500436	0.04969404	
0.54	-0.07	-0.07	0	0.3500436	0.04969404	
0.5404	-0.07	-0.07	0	0.3500436	0.04969404	
0.5408	-0.07	-0.07	0	0.3500436	0.04969404	
0.5412	-0.07	-0.07	0	0.3500436	0.04969404	
0.5416	-0.07	-0.07	0	0.3500436	0.04969404	
0.542	-0.07	-0.07	0	0.3500436	0.04969404	
