Time	LO	LOS	LeftOdor	OS	RO	ROS	RightOdor	
8.658	0.5642694	168.5782	168.5782	0.04295767	0.4929587	157.9984	157.9984	
8.659	0.5631093	168.4003	168.4003	0.04281162	0.4925807	157.9772	157.9772	
8.660001	0.5631093	168.2237	168.2237	0.04281162	0.4925807	157.9568	157.9568	
8.661	0.5619512	168.0473	168.0473	0.04266068	0.4922077	157.9362	157.9362	
8.662001	0.5619512	167.872	167.872	0.04266068	0.4922077	157.9163	157.9163	
8.663	0.560795	167.6969	167.6969	0.0425049	0.4918397	157.8963	157.8963	
8.664001	0.560795	167.5231	167.5231	0.0425049	0.4918397	157.877	157.877	
8.665	0.5596409	167.3494	167.3494	0.04234435	0.4914767	157.8576	157.8576	
8.666	0.5596409	167.1769	167.1769	0.04234435	0.4914767	157.8387	157.8387	
8.667001	0.558489	167.0046	167.0046	0.04217911	0.4911186	157.8199	157.8199	
8.668	0.558489	166.8335	166.8335	0.04217911	0.4911186	157.8016	157.8016	
8.669001	0.5573395	166.6626	166.6626	0.04200923	0.4907654	157.7832	157.7832	
8.67	0.5573395	166.4928	166.4928	0.04200923	0.4907654	157.7654	157.7654	
8.671	0.5561925	166.3233	166.3233	0.04183479	0.4904171	157.7476	157.7476	
8.672001	0.5561925	166.1549	166.1549	0.04183479	0.4904171	157.7303	157.7303	
8.673	0.555048	165.9867	165.9867	0.04165585	0.4900736	157.713	157.713	
8.674001	0.555048	165.8197	165.8197	0.04165585	0.4900736	157.6962	157.6962	
8.675	0.5539063	165.6529	165.6529	0.04147247	0.4897349	157.6793	157.6793	
8.676001	0.5539063	165.4873	165.4873	0.04147247	0.4897349	157.6629	157.6629	
8.677	0.5527673	165.3219	165.3219	0.04128474	0.489401	157.6465	157.6465	
8.678	0.5527673	165.1577	165.1577	0.04128474	0.489401	157.6306	157.6306	
8.679001	0.5516313	164.9936	164.9936	0.04109271	0.4890718	157.6147	157.6147	
8.68	0.5516313	164.8307	164.8307	0.04109271	0.4890718	157.5992	157.5992	
8.681001	0.5504983	164.668	164.668	0.04089645	0.4887472	157.5837	157.5837	
8.682	0.5504983	164.5066	164.5066	0.04089645	0.4887472	157.5687	157.5687	
8.683001	0.5493684	164.3453	164.3453	0.04069604	0.4884273	157.5536	157.5536	
8.684	0.5493684	164.1852	164.1852	0.04069604	0.4884273	157.5389	157.5389	
8.685	0.5482418	164.0252	164.0252	0.04049153	0.4881119	157.5242	157.5242	
8.686001	0.5482418	163.8665	163.8665	0.04049153	0.4881119	157.5099	157.5099	
8.687	0.5471184	163.7079	163.7079	0.04028299	0.4878011	157.4957	157.4957	
8.688001	0.5471184	163.5505	163.5505	0.04028299	0.4878011	157.4818	157.4818	
8.689	0.5459986	163.3933	163.3933	0.04007051	0.4874948	157.4678	157.4678	
8.690001	0.5459986	163.2373	163.2373	0.04007051	0.4874948	157.4543	157.4543	
8.691	0.5448822	163.0815	163.0815	0.03985413	0.487193	157.4408	157.4408	
8.692	0.5448822	162.9268	162.9268	0.03985413	0.487193	157.4276	157.4276	
8.693001	0.5437695	162.7723	162.7723	0.03963394	0.4868956	157.4144	157.4144	
8.694	0.5437695	162.6191	162.6191	0.03963394	0.4868956	157.4016	157.4016	
8.695001	0.5426604	162.4659	162.4659	0.03941	0.4866025	157.3887	157.3887	
8.696	0.5426604	162.314	162.314	0.03941	0.4866025	157.3762	157.3762	
8.697001	0.5415552	162.1623	162.1623	0.03918238	0.4863138	157.3636	157.3636	
8.698	0.5415552	162.0117	162.0117	0.03918238	0.4863138	157.3514	157.3514	
8.699	0.5404537	161.8613	161.8613	0.03895115	0.4860294	157.3391	157.3391	
8.700001	0.5404537	161.7121	161.7121	0.03895115	0.4860294	157.3272	157.3272	
8.701	0.5393564	161.563	161.563	0.03871637	0.4857491	157.3152	157.3152	
8.702001	0.5393564	161.4152	161.4152	0.03871637	0.4857491	157.3036	157.3036	
8.703	0.538263	161.2675	161.2675	0.03847811	0.485473	157.2919	157.2919	
8.704	0.538263	161.121	161.121	0.03847811	0.485473	157.2805	157.2805	
8.705001	0.5371738	160.9747	160.9747	0.03823645	0.4852011	157.2692	157.2692	
8.706	0.5371738	160.8295	160.8295	0.03823645	0.4852011	157.2581	157.2581	
8.707001	0.5360888	160.6845	160.6845	0.03799145	0.4849332	157.2469	157.2469	
8.708	0.5360888	160.5407	160.5407	0.03799145	0.4849332	157.2361	157.2361	
8.709001	0.5350081	160.397	160.397	0.03774318	0.4846693	157.2251	157.2251	
8.71	0.5350081	160.2546	160.2546	0.03774318	0.4846693	157.2145	157.2145	
8.711	0.5339318	160.1123	160.1123	0.0374917	0.4844095	157.2038	157.2038	
8.712001	0.5339318	159.9711	159.9711	0.0374917	0.4844095	157.1934	157.1934	
8.713	0.5328599	159.8302	159.8302	0.03723709	0.4841535	157.183	157.183	
8.714001	0.5328599	159.6904	159.6904	0.03723709	0.4841535	157.1728	157.1728	
8.715	0.5317925	159.5507	159.5507	0.03697941	0.4839014	157.1625	157.1625	
8.716001	0.5317925	159.4123	159.4123	0.03697941	0.4839014	157.1525	157.1525	
8.717	0.5307297	159.2739	159.2739	0.03671874	0.4836531	157.1425	157.1425	
8.718	0.5307297	159.1368	159.1368	0.03671874	0.4836531	157.1326	157.1326	
8.719001	0.5296715	158.9998	158.9998	0.03645513	0.4834086	157.1228	157.1228	
8.72	0.5296715	158.864	158.864	0.03645513	0.4834086	157.1131	157.1131	
8.721001	0.528618	158.7283	158.7283	0.03618865	0.4831678	157.1034	157.1034	
8.722	0.528618	158.5939	158.5939	0.03618865	0.4831678	157.0939	157.0939	
8.723001	0.5275694	158.4595	158.4595	0.03591938	0.4829306	157.0844	157.0844	
8.724	0.5275694	158.3264	158.3264	0.03591938	0.4829306	157.0751	157.0751	
8.725	0.5265256	158.1933	158.1933	0.03564738	0.4826971	157.0657	157.0657	
8.726001	0.5265256	158.0615	158.0615	0.03564738	0.4826971	157.0565	157.0565	
8.727	0.5254866	157.9298	157.9298	0.03537272	0.4824671	157.0473	157.0473	
8.728001	0.5254866	157.7993	157.7993	0.03537272	0.4824671	157.0382	157.0382	
8.729	0.5244527	157.6689	157.6689	0.03509546	0.4822406	157.0291	157.0291	
8.73	0.5244527	157.5396	157.5396	0.03509546	0.4822406	157.0202	157.0202	
8.731	0.5234238	157.4105	157.4105	0.03481567	0.4820175	157.0112	157.0112	
8.732	0.5234238	157.2826	157.2826	0.03481567	0.4820175	157.0023	157.0023	
8.733001	0.5223999	157.1548	157.1548	0.03453342	0.4817978	156.9935	156.9935	
8.734	0.5223999	157.0282	157.0282	0.03453342	0.4817978	156.9847	156.9847	
8.735001	0.5213812	156.9016	156.9016	0.03424878	0.4815814	156.976	156.976	
8.736	0.5213812	156.7763	156.7763	0.03424878	0.4815814	156.9673	156.9673	
8.737	0.5203677	156.6511	156.6511	0.0339618	0.4813684	156.9586	156.9586	
8.738001	0.5203677	156.5271	156.5271	0.0339618	0.4813684	156.9501	156.9501	
8.739	0.5193594	156.4032	156.4032	0.03367256	0.4811585	156.9415	156.9415	
8.740001	0.5193594	156.2804	156.2804	0.03367256	0.4811585	156.933	156.933	
8.741	0.5183564	156.1577	156.1577	0.03338111	0.4809518	156.9244	156.9244	
8.742001	0.5183564	156.0363	156.0363	0.03338111	0.4809518	156.916	156.916	
8.743	0.5173587	155.9149	155.9149	0.03308754	0.4807483	156.9075	156.9075	
8.744	0.5173587	155.7947	155.7947	0.03308754	0.4807483	156.8992	156.8992	
8.745001	0.5163664	155.6746	155.6746	0.03279189	0.4805478	156.8908	156.8908	
8.746	0.5163664	155.5557	155.5557	0.03279189	0.4805478	156.8824	156.8824	
8.747001	0.5153795	155.4369	155.4369	0.03249424	0.4803503	156.874	156.874	
8.748	0.5153795	155.3192	155.3192	0.03249424	0.4803503	156.8657	156.8657	
8.749001	0.5143982	155.2016	155.2016	0.03219464	0.4801557	156.8574	156.8574	
8.75	0.5143982	155.0853	155.0853	0.03219464	0.4801557	156.8491	156.8491	
8.751	0.5134223	154.9689	154.9689	0.03189318	0.479964	156.8409	156.8409	
8.752001	0.5134223	154.8538	154.8538	0.03189318	0.479964	156.8326	156.8326	
8.753	0.512452	154.7388	154.7388	0.0315899	0.4797752	156.8243	156.8243	
8.754001	0.512452	154.6249	154.6249	0.0315899	0.4797752	156.816	156.816	
8.755	0.5114872	154.5111	154.5111	0.03128487	0.4795891	156.8078	156.8078	
8.756001	0.5114872	154.3985	154.3985	0.03128487	0.4795891	156.7995	156.7995	
8.757	0.5105282	154.286	154.286	0.03097815	0.4794058	156.7913	156.7913	
8.758	0.5105282	154.1746	154.1746	0.03097815	0.4794058	156.783	156.783	
8.759001	0.5095748	154.0633	154.0633	0.03066981	0.4792252	156.7747	156.7747	
8.76	0.5095748	153.9531	153.9531	0.03066981	0.4792252	156.7665	156.7665	
8.761001	0.5086271	153.8431	153.8431	0.03035991	0.4790471	156.7582	156.7582	
8.762	0.5086271	153.7341	153.7341	0.03035991	0.4790471	156.7499	156.7499	
8.763	0.5076851	153.6253	153.6253	0.03004851	0.4788717	156.7416	156.7416	
8.764001	0.5076851	153.5176	153.5176	0.03004851	0.4788717	156.7333	156.7333	
8.765	0.5067489	153.41	153.41	0.02973568	0.4786988	156.7249	156.7249	
8.766001	0.5067489	153.3035	153.3035	0.02973568	0.4786988	156.7166	156.7166	
8.767	0.5058185	153.1972	153.1972	0.02942146	0.4785283	156.7082	156.7082	
8.768001	0.5058185	153.0919	153.0919	0.02942146	0.4785283	156.6998	156.6998	
8.769	0.504894	152.9867	152.9867	0.02910594	0.4783602	156.6914	156.6914	
8.77	0.504894	152.8827	152.8827	0.02910594	0.4783602	156.6829	156.6829	
8.771001	0.5039753	152.7787	152.7787	0.02878916	0.4781945	156.6745	156.6745	
8.772	0.5039753	152.6759	152.6759	0.02878916	0.4781945	156.666	156.666	
8.773001	0.5030625	152.5732	152.5732	0.02847118	0.478031	156.6575	156.6575	
8.774	0.5030625	152.4716	152.4716	0.02847118	0.478031	156.6489	156.6489	
8.775001	0.5021557	152.3699	152.3699	0.02815207	0.4778699	156.6403	156.6403	
8.776	0.5021557	152.2696	152.2696	0.02815207	0.4778699	156.6317	156.6317	
8.777	0.5012547	152.1692	152.1692	0.02783189	0.4777109	156.623	156.623	
8.778001	0.5012547	152.07	152.07	0.02783189	0.4777109	156.6143	156.6143	
8.779	0.5003598	151.9707	151.9707	0.02751069	0.4775541	156.6055	156.6055	
8.780001	0.5003598	151.8727	151.8727	0.02751069	0.4775541	156.5968	156.5968	
8.781	0.4994709	151.7747	151.7747	0.02718853	0.4773993	156.588	156.588	
8.782001	0.4994709	151.6778	151.6778	0.02718853	0.4773993	156.5791	156.5791	
8.783	0.4985879	151.581	151.581	0.02686548	0.4772466	156.5702	156.5702	
8.784	0.4985879	151.4853	151.4853	0.02686548	0.4772466	156.5612	156.5612	
8.785001	0.497711	151.3897	151.3897	0.02654158	0.4770959	156.5522	156.5522	
8.786	0.497711	151.2952	151.2952	0.02654158	0.4770959	156.5432	156.5432	
8.787001	0.4968402	151.2007	151.2007	0.0262169	0.4769471	156.5341	156.5341	
8.788	0.4968402	151.1073	151.1073	0.0262169	0.4769471	156.5249	156.5249	
8.789001	0.4959755	151.014	151.014	0.0258915	0.4768002	156.5157	156.5157	
8.79	0.4959755	150.9218	150.9218	0.0258915	0.4768002	156.5064	156.5064	
8.791	0.4951168	150.8296	150.8296	0.02556542	0.4766551	156.4971	156.4971	
8.792001	0.4951168	150.7385	150.7385	0.02556542	0.4766551	156.4877	156.4877	
8.793	0.4942642	150.6475	150.6475	0.02523873	0.4765119	156.4783	156.4783	
8.794001	0.4942642	150.5576	150.5576	0.02523873	0.4765119	156.4688	156.4688	
8.795	0.4934178	150.4677	150.4677	0.02491148	0.4763703	156.4592	156.4592	
8.796	0.4934178	150.3789	150.3789	0.02491148	0.4763703	156.4496	156.4496	
8.797001	0.4925775	150.2902	150.2902	0.02458372	0.4762305	156.4399	156.4399	
8.798	0.4925775	150.2026	150.2026	0.02458372	0.4762305	156.4301	156.4301	
8.799001	0.4917434	150.115	150.115	0.02425552	0.4760923	156.4203	156.4203	
8.8	0.4917434	150.0284	150.0284	0.02425552	0.4760923	156.4104	156.4104	
8.801001	0.4909154	149.942	149.942	0.02392692	0.4759556	156.4005	156.4005	
8.802	0.4909154	149.8566	149.8566	0.02392692	0.4759556	156.3905	156.3905	
8.803	0.4900936	149.7712	149.7712	0.02359798	0.4758206	156.3804	156.3804	
8.804001	0.4900936	149.6869	149.6869	0.02359798	0.4758206	156.3702	156.3702	
8.805	0.489278	149.6026	149.6026	0.02326875	0.475687	156.36	156.36	
8.806001	0.489278	149.5195	149.5195	0.02326875	0.475687	156.3496	156.3496	
8.807	0.4884686	149.4363	149.4363	0.02293928	0.4755548	156.3393	156.3393	
8.808001	0.4884686	149.3542	149.3542	0.02293928	0.4755548	156.3288	156.3288	
8.809	0.4876654	149.2722	149.2722	0.02260963	0.4754241	156.3183	156.3183	
8.81	0.4876654	149.1912	149.1912	0.02260963	0.4754241	156.3076	156.3076	
8.811001	0.4868684	149.1102	149.1102	0.02227985	0.4752947	156.297	156.297	
8.812	0.4868684	149.0304	149.0304	0.02227985	0.4752947	156.2862	156.2862	
8.813001	0.4860776	148.9505	148.9505	0.02195	0.4751666	156.2753	156.2753	
8.814	0.4860776	148.8717	148.8717	0.02195	0.4751666	156.2643	156.2643	
8.815001	0.4852931	148.7929	148.7929	0.0216201	0.4750398	156.2534	156.2534	
8.816	0.4852931	148.7152	148.7152	0.0216201	0.4750398	156.2422	156.2422	
8.817	0.4845148	148.6375	148.6375	0.02129024	0.4749143	156.2311	156.2311	
8.818001	0.4845148	148.5608	148.5608	0.02129024	0.4749143	156.2198	156.2198	
8.819	0.4837428	148.4842	148.4842	0.02096044	0.4747898	156.2084	156.2084	
8.820001	0.4837428	148.4086	148.4086	0.02096044	0.4747898	156.1969	156.1969	
8.821	0.482977	148.333	148.333	0.02063075	0.4746665	156.1854	156.1854	
8.822001	0.482977	148.2585	148.2585	0.02063075	0.4746665	156.1738	156.1738	
8.823	0.4822174	148.184	148.184	0.02030125	0.4745443	156.1621	156.1621	
8.824	0.4822174	148.1105	148.1105	0.02030125	0.4745443	156.1503	156.1503	
8.825001	0.4814641	148.037	148.037	0.01997195	0.4744232	156.1384	156.1384	
8.826	0.4814641	147.9645	147.9645	0.01997195	0.4744232	156.1264	156.1264	
8.827001	0.480717	147.8922	147.8922	0.01964292	0.474303	156.1143	156.1143	
8.828	0.480717	147.8207	147.8207	0.01964292	0.474303	156.1021	156.1021	
8.829	0.4799762	147.7493	147.7493	0.0193142	0.4741838	156.0899	156.0899	
8.830001	0.4799762	147.6789	147.6789	0.0193142	0.4741838	156.0774	156.0774	
8.831	0.4792416	147.6086	147.6086	0.01898584	0.4740655	156.065	156.065	
8.832001	0.4792416	147.5392	147.5392	0.01898584	0.4740655	156.0524	156.0524	
8.833	0.4785133	147.4699	147.4699	0.01865789	0.4739481	156.0398	156.0398	
8.834001	0.4785133	147.4016	147.4016	0.01865789	0.4739481	156.027	156.027	
8.835	0.4777912	147.3333	147.3333	0.01833038	0.4738315	156.0142	156.0142	
8.836	0.4777912	147.266	147.266	0.01833038	0.4738315	156.0013	156.0013	
8.837001	0.4770754	147.1987	147.1987	0.01800337	0.4737157	155.9882	155.9882	
8.838	0.4770754	147.1324	147.1324	0.01800337	0.4737157	155.9751	155.9751	
8.839001	0.4763658	147.0661	147.0661	0.0176769	0.4736007	155.9618	155.9618	
8.84	0.4763658	147.0007	147.0007	0.0176769	0.4736007	155.9485	155.9485	
8.841001	0.4756625	146.9355	146.9355	0.01735101	0.4734864	155.9351	155.9351	
8.842	0.4756625	146.8712	146.8712	0.01735101	0.4734864	155.9215	155.9215	
8.843	0.4749654	146.8068	146.8068	0.01702575	0.4733728	155.9079	155.9079	
8.844001	0.4749654	146.7435	146.7435	0.01702575	0.4733728	155.8941	155.8941	
8.845	0.4742745	146.6802	146.6802	0.01670116	0.4732598	155.8802	155.8802	
8.846001	0.4742745	146.6179	146.6179	0.01670116	0.4732598	155.8662	155.8662	
8.847	0.4735898	146.5556	146.5556	0.01637729	0.4731474	155.8522	155.8522	
8.848001	0.4735898	146.4942	146.4942	0.01637729	0.4731474	155.838	155.838	
8.849	0.4729114	146.4328	146.4328	0.01605417	0.4730356	155.8237	155.8237	
8.85	0.4729114	146.3724	146.3724	0.01605417	0.4730356	155.8093	155.8093	
8.851001	0.4722391	146.312	146.312	0.01573184	0.4729243	155.7949	155.7949	
8.852	0.4722391	146.2525	146.2525	0.01573184	0.4729243	155.7803	155.7803	
8.853001	0.471573	146.1931	146.1931	0.01541035	0.4728135	155.7656	155.7656	
8.854	0.471573	146.1346	146.1346	0.01541035	0.4728135	155.7507	155.7507	
8.855	0.4709132	146.0761	146.0761	0.01508974	0.4727032	155.7358	155.7358	
8.856	0.4709132	146.0186	146.0186	0.01508974	0.4727032	155.7208	155.7208	
8.857	0.4702595	145.961	145.961	0.01477004	0.4725933	155.7057	155.7057	
8.858001	0.4702595	145.9044	145.9044	0.01477004	0.4725933	155.6904	155.6904	
8.859	0.4696119	145.8478	145.8478	0.01445131	0.4724838	155.6751	155.6751	
8.860001	0.4696119	145.7921	145.7921	0.01445131	0.4724838	155.6596	155.6596	
8.861	0.4689705	145.7365	145.7365	0.01413356	0.4723746	155.6441	155.6441	
8.862	0.4689705	145.6817	145.6817	0.01413356	0.4723746	155.6284	155.6284	
8.863001	0.4683353	145.627	145.627	0.01381685	0.4722658	155.6126	155.6126	
8.864	0.4683353	145.5731	145.5731	0.01381685	0.4722658	155.5966	155.5966	
8.865001	0.4677062	145.5193	145.5193	0.01350121	0.4721572	155.5807	155.5807	
8.866	0.4677062	145.4664	145.4664	0.01350121	0.4721572	155.5645	155.5645	
8.867001	0.4670832	145.4135	145.4135	0.01318668	0.4720489	155.5483	155.5483	
8.868	0.4670832	145.3615	145.3615	0.01318668	0.4720489	155.5319	155.5319	
8.869	0.4664664	145.3095	145.3095	0.01287329	0.4719408	155.5155	155.5155	
8.870001	0.4664664	145.2584	145.2584	0.01287329	0.4719408	155.4989	155.4989	
8.871	0.4658556	145.2073	145.2073	0.01256108	0.4718329	155.4823	155.4823	
8.872001	0.4658556	145.157	145.157	0.01256108	0.4718329	155.4654	155.4654	
8.873	0.4652509	145.1068	145.1068	0.01225008	0.4717252	155.4485	155.4485	
8.874001	0.4652509	145.0575	145.0575	0.01225008	0.4717252	155.4315	155.4315	
8.875	0.4646523	145.0082	145.0082	0.01194034	0.4716176	155.4144	155.4144	
8.876	0.4646523	144.9597	144.9597	0.01194034	0.4716176	155.3971	155.3971	
8.877001	0.4640597	144.9112	144.9112	0.01163188	0.4715101	155.3797	155.3797	
8.878	0.4640597	144.8637	144.8637	0.01163188	0.4715101	155.3623	155.3623	
8.879001	0.4634732	144.8161	144.8161	0.01132474	0.4714027	155.3447	155.3447	
8.88	0.4634732	144.7694	144.7694	0.01132474	0.4714027	155.3269	155.3269	
8.881001	0.4628927	144.7227	144.7227	0.01101895	0.4712954	155.3092	155.3092	
8.882	0.4628927	144.6768	144.6768	0.01101895	0.4712954	155.2912	155.2912	
8.883	0.4623182	144.631	144.631	0.01071454	0.471188	155.2732	155.2732	
8.884001	0.4623182	144.586	144.586	0.01071454	0.471188	155.255	155.255	
8.885	0.4617497	144.541	144.541	0.01041155	0.4710806	155.2368	155.2368	
8.886001	0.4617497	144.4968	144.4968	0.01041155	0.4710806	155.2183	155.2183	
8.887	0.4611872	144.4527	144.4527	0.01011001	0.4709732	155.1999	155.1999	
8.888	0.4611872	144.4093	144.4093	0.01011001	0.4709732	155.1811	155.1811	
8.889001	0.4606306	144.3659	144.3659	0.009809952	0.4708657	155.1623	155.1623	
8.89	0.4606306	144.3232	144.3232	0.009809952	0.4708657	155.143	155.143	
8.891001	0.4600799	144.2805	144.2805	0.009511403	0.4707581	155.1238	155.1238	
8.892	0.4600799	144.2384	144.2384	0.009511403	0.4707581	155.104	155.104	
8.893001	0.4595352	144.1964	144.1964	0.009214392	0.4706504	155.0841	155.0841	
8.894	0.4595352	144.1548	144.1548	0.009214392	0.4706504	155.0636	155.0636	
8.895	0.4589962	144.1133	144.1133	0.008918951	0.4705425	155.0431	155.0431	
8.896001	0.4589962	144.0723	144.0723	0.008918951	0.4705425	155.0218	155.0218	
8.897	0.4584631	144.0313	144.0313	0.00862511	0.4704342	155.0005	155.0005	
8.898001	0.4584631	143.9906	143.9906	0.00862511	0.4704342	154.9784	154.9784	
8.899	0.4579357	143.9501	143.9501	0.008332897	0.4703255	154.9562	154.9562	
8.900001	0.4579357	143.9098	143.9098	0.008332897	0.4703255	154.933	154.933	
8.901	0.457414	143.8696	143.8696	0.008042341	0.4702164	154.9099	154.9099	
8.902	0.457414	143.8296	143.8296	0.008042341	0.4702164	154.8857	154.8857	
8.903001	0.4568979	143.7897	143.7897	0.00775347	0.4701066	154.8615	154.8615	
8.904	0.4568979	143.75	143.75	0.00775347	0.4701066	154.8361	154.8361	
8.905001	0.4563873	143.7103	143.7103	0.007466312	0.4699962	154.8108	154.8108	
8.906	0.4563873	143.6708	143.6708	0.007466312	0.4699962	154.7841	154.7841	
8.907001	0.4558822	143.6313	143.6313	0.007180897	0.4698849	154.7576	154.7576	
8.908	0.4558822	143.5919	143.5919	0.007180897	0.4698849	154.7296	154.7296	
8.909	0.4553824	143.5525	143.5525	0.006897252	0.4697727	154.7017	154.7017	
8.910001	0.4553824	143.5132	143.5132	0.006897252	0.4697727	154.6724	154.6724	
8.911	0.4548879	143.4739	143.4739	0.006615404	0.4696593	154.6431	154.6431	
8.912001	0.4548879	143.4346	143.4346	0.006615404	0.4696593	154.6123	154.6123	
8.913	0.4543986	143.3953	143.3953	0.006335382	0.4695447	154.5815	154.5815	
8.914001	0.4543986	143.356	143.356	0.006335382	0.4695447	154.5491	154.5491	
8.915	0.4539143	143.3167	143.3167	0.006057213	0.4694287	154.5168	154.5168	
8.916	0.4539143	143.2773	143.2773	0.006057213	0.4694287	154.4829	154.4829	
8.917001	0.453435	143.2379	143.2379	0.005780925	0.4693111	154.4489	154.4489	
8.918	0.453435	143.1985	143.1985	0.005780925	0.4693111	154.4133	154.4133	
8.919001	0.4529606	143.1589	143.1589	0.005506546	0.4691918	154.3776	154.3776	
8.92	0.4529606	143.1193	143.1193	0.005506546	0.4691918	154.3403	154.3403	
8.921	0.4524909	143.0797	143.0797	0.005234103	0.4690707	154.3029	154.3029	
8.922001	0.4524909	143.0398	143.0398	0.005234103	0.4690707	154.2638	154.2638	
8.923	0.4520259	142.9999	142.9999	0.004963623	0.4689474	154.2246	154.2246	
8.924001	0.4520259	142.9598	142.9598	0.004963623	0.4689474	154.1836	154.1836	
8.925	0.4515654	142.9197	142.9197	0.004695135	0.468822	154.1426	154.1426	
8.926001	0.4515654	142.8793	142.8793	0.004695135	0.468822	154.0997	154.0997	
8.927	0.4511093	142.8389	142.8389	0.004428667	0.4686941	154.0568	154.0568	
8.928	0.4511093	142.7982	142.7982	0.004428667	0.4686941	154.0119	154.0119	
8.929001	0.4506574	142.7575	142.7575	0.004164245	0.4685636	153.967	153.967	
8.93	0.4506574	142.7164	142.7164	0.004164245	0.4685636	153.9201	153.9201	
8.931001	0.4502097	142.6753	142.6753	0.003901898	0.4684304	153.8732	153.8732	
8.932	0.4502097	142.6338	142.6338	0.003901898	0.4684304	153.8242	153.8242	
8.933001	0.449766	142.5924	142.5924	0.003641653	0.4682942	153.7753	153.7753	
8.934	0.449766	142.5504	142.5504	0.003641653	0.4682942	153.7243	153.7243	
8.935	0.4493263	142.5085	142.5085	0.003383539	0.4681548	153.6732	153.6732	
8.936001	0.4493263	142.4662	142.4662	0.003383539	0.4681548	153.6201	153.6201	
8.937	0.4488903	142.4238	142.4238	0.003127583	0.4680121	153.5669	153.5669	
8.938001	0.4488903	142.3809	142.3809	0.003127583	0.4680121	153.5116	153.5116	
8.939	0.4484579	142.338	142.338	0.002873814	0.4678659	153.4562	153.4562	
8.940001	0.4484579	142.2946	142.2946	0.002873814	0.4678659	153.3987	153.3987	
8.941	0.448029	142.2512	142.2512	0.002622257	0.4677159	153.3411	153.3411	
8.942	0.448029	142.2072	142.2072	0.002622257	0.4677159	153.2813	153.2813	
8.943001	0.4476035	142.1632	142.1632	0.002372943	0.4675621	153.2215	153.2215	
8.944	0.4476035	142.1187	142.1187	0.002372943	0.4675621	153.1595	153.1595	
8.945001	0.4471812	142.0741	142.0741	0.002125898	0.4674041	153.0974	153.0974	
8.946	0.4471812	142.0289	142.0289	0.002125898	0.4674041	153.0331	153.0331	
8.947001	0.446762	141.9837	141.9837	0.00188115	0.4672419	152.9687	152.9687	
8.948	0.446762	141.9378	141.9378	0.00188115	0.4672419	152.902	152.902	
8.949	0.4463458	141.892	141.892	0.001638729	0.4670752	152.8353	152.8353	
8.950001	0.4463458	141.8455	141.8455	0.001638729	0.4670752	152.7662	152.7662	
8.951	0.4459324	141.799	141.799	0.00139866	0.4669038	152.6972	152.6972	
8.952001	0.4459324	141.7518	141.7518	0.00139866	0.4669038	152.6258	152.6258	
8.953	0.4455217	141.7045	141.7045	0.001160974	0.4667276	152.5544	152.5544	
8.954	0.4455217	141.6566	141.6566	0.001160974	0.4667276	152.4805	152.4805	
8.955001	0.4451135	141.6087	141.6087	0.0009256959	0.4665463	152.4068	152.4068	
8.956	0.4451135	141.5599	141.5599	0.0009256959	0.4665463	152.3305	152.3305	
8.957001	0.4447078	141.5112	141.5112	0.0006928543	0.4663597	152.2543	152.2543	
8.958	0.4447078	141.4618	141.4618	0.0006928543	0.4663597	152.1757	152.1757	
8.959001	0.4443043	141.4123	141.4123	0.0004624772	0.4661678	152.0971	152.0971	
8.96	0.4443043	141.3621	141.3621	0.0004624772	0.4661678	152.0159	152.0159	
8.961	0.4439029	141.3118	141.3118	0.0002345923	0.4659703	151.9349	151.9349	
8.962001	0.4439029	141.2608	141.2608	0.0002345923	0.4659703	151.8513	151.8513	
8.963	0.4435036	141.2097	141.2097	9.226688E-06	0.465767	151.7678	151.7678	
8.964001	0.4435036	141.1578	141.1578	9.226688E-06	0.465767	151.6818	151.6818	
8.965	0.4431061	141.1059	141.1059	0	0.4655577	151.5958	151.5958	
8.966001	0.4431061	141.0531	141.0531	0	0.4655577	151.5074	151.5074	
8.967	0.4427103	141.0003	141.0003	0	0.4653423	151.4189	151.4189	
8.968	0.4427103	140.9467	140.9467	0	0.4653423	151.328	151.328	
8.969001	0.4423161	140.8931	140.8931	0	0.4651206	151.237	151.237	
8.97	0.4423161	140.8385	140.8385	0	0.4651206	151.1436	151.1436	
8.971001	0.4419234	140.784	140.784	0	0.4648924	151.0502	151.0502	
8.972	0.4419234	140.7286	140.7286	0	0.4648924	150.9543	150.9543	
8.973001	0.441532	140.6731	140.6731	0	0.4646575	150.8584	150.8584	
8.974	0.441532	140.6168	140.6168	0	0.4646575	150.76	150.76	
8.975	0.4411417	140.5604	140.5604	0	0.4644159	150.6617	150.6617	
8.976001	0.4411417	140.5031	140.5031	0	0.4644159	150.5607	150.5607	
8.977	0.4407525	140.4458	140.4458	0	0.4641673	150.4599	150.4599	
8.978001	0.4407525	140.3875	140.3875	0	0.4641673	150.3566	150.3566	
8.979	0.4403642	140.3293	140.3293	0	0.4639115	150.2533	150.2533	
8.98	0.4403642	140.27	140.27	0	0.4639115	150.1474	150.1474	
8.981001	0.4399766	140.2108	140.2108	0	0.4636485	150.0416	150.0416	
8.982	0.4399766	140.1506	140.1506	0	0.4636485	149.9332	149.9332	
8.983001	0.4395898	140.0903	140.0903	0	0.463378	149.825	149.825	
8.984	0.4395898	140.0291	140.0291	0	0.463378	149.7142	149.7142	
