Time	LO	LOS	LeftOdor	OS	RO	ROS	RightOdor	
8.628	0.5908468	176.5501	176.5501	0.04605354	0.5072309	161.7854	161.7854	
8.629001	0.5896353	176.3453	176.3453	0.04596863	0.5067952	161.7566	161.7566	
8.63	0.5896353	176.1407	176.1407	0.04596863	0.5067952	161.7278	161.7278	
8.631001	0.5884233	175.9373	175.9373	0.04587765	0.5063646	161.6998	161.6998	
8.632	0.5884233	175.7342	175.7342	0.04587765	0.5063646	161.6717	161.6717	
8.633	0.5872111	175.5322	175.5322	0.04578068	0.5059394	161.6446	161.6446	
8.634001	0.5872111	175.3305	175.3305	0.04578068	0.5059394	161.6173	161.6173	
8.635	0.5859988	175.1299	175.1299	0.04567779	0.5055193	161.5909	161.5909	
8.636001	0.5859988	174.9296	174.9296	0.04567779	0.5055193	161.5644	161.5644	
8.637	0.5847866	174.7305	174.7305	0.04556902	0.5051043	161.5387	161.5387	
8.638	0.5847866	174.5316	174.5316	0.04556902	0.5051043	161.513	161.513	
8.639	0.5835747	174.3339	174.3339	0.04545447	0.5046946	161.4881	161.4881	
8.64	0.5835747	174.1364	174.1364	0.04545447	0.5046946	161.4631	161.4631	
8.641001	0.5823632	173.9401	173.9401	0.04533418	0.50429	161.4388	161.4388	
8.642	0.5823632	173.7441	173.7441	0.04533418	0.50429	161.4145	161.4145	
8.643001	0.5811524	173.5492	173.5492	0.04520823	0.5038905	161.391	161.391	
8.644	0.5811524	173.3546	173.3546	0.04520823	0.5038905	161.3674	161.3674	
8.645	0.5799423	173.1612	173.1612	0.04507668	0.5034962	161.3446	161.3446	
8.646001	0.5799423	172.968	172.968	0.04507668	0.5034962	161.3216	161.3216	
8.647	0.5787331	172.776	172.776	0.04493961	0.5031069	161.2994	161.2994	
8.648001	0.5787331	172.5843	172.5843	0.04493961	0.5031069	161.2772	161.2772	
8.649	0.577525	172.3938	172.3938	0.04479708	0.5027227	161.2556	161.2556	
8.650001	0.577525	172.2035	172.2035	0.04479708	0.5027227	161.234	161.234	
8.651	0.5763181	172.0144	172.0144	0.04464917	0.5023436	161.2131	161.2131	
8.652	0.5763181	171.8255	171.8255	0.04464917	0.5023436	161.1921	161.1921	
8.653001	0.5751126	171.6379	171.6379	0.04449593	0.5019695	161.1717	161.1717	
8.654	0.5751126	171.4504	171.4504	0.04449593	0.5019695	161.1513	161.1513	
8.655001	0.5739086	171.2643	171.2643	0.04433744	0.5016004	161.1316	161.1316	
8.656	0.5739086	171.0783	171.0783	0.04433744	0.5016004	161.1118	161.1118	
8.657001	0.5727063	170.8936	170.8936	0.04417377	0.5012363	161.0926	161.0926	
8.658	0.5727063	170.709	170.709	0.04417377	0.5012363	161.0734	161.0734	
8.659	0.5715058	170.5258	170.5258	0.044005	0.5008771	161.0548	161.0548	
8.660001	0.5715058	170.3427	170.3427	0.044005	0.5008771	161.0361	161.0361	
8.661	0.5703073	170.1609	170.1609	0.04383118	0.5005229	161.018	161.018	
8.662001	0.5703073	169.9792	169.9792	0.04383118	0.5005229	160.9999	160.9999	
8.663	0.5691108	169.7989	169.7989	0.0436524	0.5001734	160.9823	160.9823	
8.664001	0.5691108	169.6187	169.6187	0.0436524	0.5001734	160.9647	160.9647	
8.665	0.5679165	169.4398	169.4398	0.04346873	0.4998289	160.9477	160.9477	
8.666	0.5679165	169.261	169.261	0.04346873	0.4998289	160.9306	160.9306	
8.667001	0.5667245	169.0836	169.0836	0.04328023	0.4994892	160.914	160.914	
8.668	0.5667245	168.9063	168.9063	0.04328023	0.4994892	160.8974	160.8974	
8.669001	0.565535	168.7303	168.7303	0.04308697	0.4991543	160.8813	160.8813	
8.67	0.565535	168.5544	168.5544	0.04308697	0.4991543	160.8652	160.8652	
8.671	0.5643482	168.3798	168.3798	0.04288904	0.4988241	160.8495	160.8495	
8.672001	0.5643482	168.2055	168.2055	0.04288904	0.4988241	160.8338	160.8338	
8.673	0.563164	168.0324	168.0324	0.0426865	0.4984986	160.8186	160.8186	
8.674001	0.563164	167.8595	167.8595	0.0426865	0.4984986	160.8034	160.8034	
8.675	0.5619826	167.6878	167.6878	0.04247943	0.4981777	160.7886	160.7886	
8.676001	0.5619826	167.5163	167.5163	0.04247943	0.4981777	160.7738	160.7738	
8.677	0.5608042	167.3461	167.3461	0.04226789	0.4978615	160.7594	160.7594	
8.678	0.5608042	167.1761	167.1761	0.04226789	0.4978615	160.745	160.745	
8.679001	0.559629	167.0073	167.0073	0.04205195	0.4975498	160.7311	160.7311	
8.68	0.559629	166.8387	166.8387	0.04205195	0.4975498	160.717	160.717	
8.681001	0.5584568	166.6714	166.6714	0.0418317	0.4972427	160.7034	160.7034	
8.682	0.5584568	166.5043	166.5043	0.0418317	0.4972427	160.6898	160.6898	
8.683001	0.557288	166.3385	166.3385	0.04160721	0.49694	160.6766	160.6766	
8.684	0.557288	166.1728	166.1728	0.04160721	0.49694	160.6633	160.6633	
8.685	0.5561225	166.0084	166.0084	0.04137855	0.4966418	160.6504	160.6504	
8.686001	0.5561225	165.8441	165.8441	0.04137855	0.4966418	160.6375	160.6375	
8.687	0.5549605	165.6812	165.6812	0.04114579	0.496348	160.625	160.625	
8.688001	0.5549605	165.5184	165.5184	0.04114579	0.496348	160.6124	160.6124	
8.689	0.5538022	165.3569	165.3569	0.040909	0.4960585	160.6002	160.6002	
8.690001	0.5538022	165.1955	165.1955	0.040909	0.4960585	160.5879	160.5879	
8.691	0.5526476	165.0355	165.0355	0.04066825	0.4957734	160.576	160.576	
8.692	0.5526476	164.8755	164.8755	0.04066825	0.4957734	160.564	160.564	
8.693001	0.5514968	164.7169	164.7169	0.04042363	0.4954925	160.5524	160.5524	
8.694	0.5514968	164.5585	164.5585	0.04042363	0.4954925	160.5407	160.5407	
8.695001	0.5503499	164.4013	164.4013	0.0401752	0.4952157	160.5294	160.5294	
8.696	0.5503499	164.2442	164.2442	0.0401752	0.4952157	160.518	160.518	
8.697001	0.549207	164.0885	164.0885	0.03992304	0.4949432	160.5069	160.5069	
8.698	0.549207	163.9329	163.9329	0.03992304	0.4949432	160.4958	160.4958	
8.699	0.5480682	163.7786	163.7786	0.03966722	0.4946747	160.485	160.485	
8.700001	0.5480682	163.6244	163.6244	0.03966722	0.4946747	160.4741	160.4741	
8.701	0.5469335	163.4715	163.4715	0.0394078	0.4944104	160.4635	160.4635	
8.702001	0.5469335	163.3188	163.3188	0.0394078	0.4944104	160.4528	160.4528	
8.703	0.5458031	163.1673	163.1673	0.03914488	0.49415	160.4425	160.4425	
8.704	0.5458031	163.016	163.016	0.03914488	0.49415	160.4321	160.4321	
8.705001	0.5446771	162.866	162.866	0.03887852	0.4938935	160.4219	160.4219	
8.706	0.5446771	162.7161	162.7161	0.03887852	0.4938935	160.4117	160.4117	
8.707001	0.5435556	162.5675	162.5675	0.03860878	0.493641	160.4018	160.4018	
8.708	0.5435556	162.4191	162.4191	0.03860878	0.493641	160.3918	160.3918	
8.709001	0.5424385	162.2719	162.2719	0.03833575	0.4933923	160.3821	160.3821	
8.71	0.5424385	162.1248	162.1248	0.03833575	0.4933923	160.3722	160.3722	
8.711	0.541326	161.9791	161.9791	0.0380595	0.4931473	160.3627	160.3627	
8.712001	0.541326	161.8334	161.8334	0.0380595	0.4931473	160.353	160.353	
8.713	0.5402182	161.6891	161.6891	0.03778009	0.4929062	160.3436	160.3436	
8.714001	0.5402182	161.5449	161.5449	0.03778009	0.4929062	160.3342	160.3342	
8.715	0.5391152	161.402	161.402	0.03749761	0.4926686	160.3249	160.3249	
8.716001	0.5391152	161.2592	161.2592	0.03749761	0.4926686	160.3156	160.3156	
8.717	0.538017	161.1176	161.1176	0.03721213	0.4924348	160.3065	160.3065	
8.718	0.538017	160.9762	160.9762	0.03721213	0.4924348	160.2973	160.2973	
8.719001	0.5369238	160.8361	160.8361	0.03692371	0.4922045	160.2883	160.2883	
8.72	0.5369238	160.6961	160.6961	0.03692371	0.4922045	160.2792	160.2792	
8.721001	0.5358354	160.5574	160.5574	0.03663243	0.4919777	160.2704	160.2704	
8.722	0.5358354	160.4188	160.4188	0.03663243	0.4919777	160.2614	160.2614	
8.723001	0.5347521	160.2815	160.2815	0.03633836	0.4917544	160.2527	160.2527	
8.724	0.5347521	160.1442	160.1442	0.03633836	0.4917544	160.2439	160.2439	
8.725	0.533674	160.0083	160.0083	0.03604157	0.4915344	160.2352	160.2352	
8.726001	0.533674	159.8725	159.8725	0.03604157	0.4915344	160.2264	160.2264	
8.727	0.532601	159.7379	159.7379	0.03574213	0.4913178	160.2179	160.2179	
8.728001	0.532601	159.6035	159.6035	0.03574213	0.4913178	160.2092	160.2092	
8.729	0.5315332	159.4704	159.4704	0.03544012	0.4911045	160.2007	160.2007	
8.73	0.5315332	159.3373	159.3373	0.03544012	0.4911045	160.1922	160.1922	
8.731	0.5304708	159.2055	159.2055	0.0351356	0.4908945	160.1837	160.1837	
8.732	0.5304708	159.0739	159.0739	0.0351356	0.4908945	160.1752	160.1752	
8.733001	0.5294137	158.9435	158.9435	0.03482866	0.4906876	160.1668	160.1668	
8.734	0.5294137	158.8132	158.8132	0.03482866	0.4906876	160.1584	160.1584	
8.735001	0.528362	158.6842	158.6842	0.03451934	0.4904839	160.1501	160.1501	
8.736	0.528362	158.5552	158.5552	0.03451934	0.4904839	160.1417	160.1417	
8.737	0.5273159	158.4276	158.4276	0.03420774	0.4902832	160.1334	160.1334	
8.738001	0.5273159	158.3001	158.3001	0.03420774	0.4902832	160.125	160.125	
8.739	0.5262752	158.1738	158.1738	0.03389391	0.4900855	160.1167	160.1167	
8.740001	0.5262752	158.0476	158.0476	0.03389391	0.4900855	160.1084	160.1084	
8.741	0.5252402	157.9227	157.9227	0.03357793	0.4898908	160.1001	160.1001	
8.742001	0.5252402	157.7978	157.7978	0.03357793	0.4898908	160.0918	160.0918	
8.743	0.5242107	157.6742	157.6742	0.03325986	0.489699	160.0836	160.0836	
8.744	0.5242107	157.5508	157.5508	0.03325986	0.489699	160.0752	160.0752	
8.745001	0.523187	157.4285	157.4285	0.03293978	0.48951	160.067	160.067	
8.746	0.523187	157.3064	157.3064	0.03293978	0.48951	160.0587	160.0587	
8.747001	0.5221689	157.1855	157.1855	0.03261776	0.4893239	160.0504	160.0504	
8.748	0.5221689	157.0647	157.0647	0.03261776	0.4893239	160.0421	160.0421	
8.749001	0.5211567	156.9452	156.9452	0.03229385	0.4891404	160.0338	160.0338	
8.75	0.5211567	156.8257	156.8257	0.03229385	0.4891404	160.0255	160.0255	
8.751	0.5201503	156.7076	156.7076	0.03196814	0.4889596	160.0172	160.0172	
8.752001	0.5201503	156.5894	156.5894	0.03196814	0.4889596	160.0088	160.0088	
8.753	0.5191498	156.4725	156.4725	0.03164068	0.4887815	160.0004	160.0004	
8.754001	0.5191498	156.3557	156.3557	0.03164068	0.4887815	159.9921	159.9921	
8.755	0.5181551	156.2402	156.2402	0.03131155	0.4886058	159.9837	159.9837	
8.756001	0.5181551	156.1247	156.1247	0.03131155	0.4886058	159.9752	159.9752	
8.757	0.5171664	156.0105	156.0105	0.03098081	0.4884327	159.9668	159.9668	
8.758	0.5171664	155.8963	155.8963	0.03098081	0.4884327	159.9583	159.9583	
8.759001	0.5161837	155.7834	155.7834	0.03064853	0.4882621	159.9498	159.9498	
8.76	0.5161837	155.6705	155.6705	0.03064853	0.4882621	159.9413	159.9413	
8.761001	0.5152071	155.5589	155.5589	0.03031478	0.4880938	159.9327	159.9327	
8.762	0.5152071	155.4474	155.4474	0.03031478	0.4880938	159.9241	159.9241	
8.763	0.5142365	155.3371	155.3371	0.02997962	0.4879279	159.9155	159.9155	
8.764001	0.5142365	155.2268	155.2268	0.02997962	0.4879279	159.9068	159.9068	
8.765	0.5132719	155.1179	155.1179	0.02964311	0.4877642	159.898	159.898	
8.766001	0.5132719	155.0089	155.0089	0.02964311	0.4877642	159.8893	159.8893	
8.767	0.5123136	154.9012	154.9012	0.02930533	0.4876028	159.8804	159.8804	
8.768001	0.5123136	154.7935	154.7935	0.02930533	0.4876028	159.8716	159.8716	
8.769	0.5113614	154.6871	154.6871	0.02896633	0.4874436	159.8627	159.8627	
8.77	0.5113614	154.5807	154.5807	0.02896633	0.4874436	159.8538	159.8538	
8.771001	0.5104154	154.4755	154.4755	0.02862618	0.4872865	159.8448	159.8448	
8.772	0.5104154	154.3704	154.3704	0.02862618	0.4872865	159.8357	159.8357	
8.773001	0.5094756	154.2666	154.2666	0.02828494	0.4871315	159.8266	159.8266	
8.774	0.5094756	154.1627	154.1627	0.02828494	0.4871315	159.8175	159.8175	
8.775001	0.5085421	154.0601	154.0601	0.02794269	0.4869784	159.8082	159.8082	
8.776	0.5085421	153.9576	153.9576	0.02794269	0.4869784	159.799	159.799	
8.777	0.5076149	153.8562	153.8562	0.02759947	0.4868274	159.7896	159.7896	
8.778001	0.5076149	153.7549	153.7549	0.02759947	0.4868274	159.7803	159.7803	
8.779	0.5066939	153.6548	153.6548	0.02725535	0.4866782	159.7708	159.7708	
8.780001	0.5066939	153.5548	153.5548	0.02725535	0.4866782	159.7613	159.7613	
8.781	0.5057793	153.4559	153.4559	0.0269104	0.4865309	159.7517	159.7517	
8.782001	0.5057793	153.3571	153.3571	0.0269104	0.4865309	159.7421	159.7421	
8.783	0.5048711	153.2596	153.2596	0.02656468	0.4863854	159.7323	159.7323	
8.784	0.5048711	153.162	153.162	0.02656468	0.4863854	159.7226	159.7226	
8.785001	0.5039693	153.0656	153.0656	0.02621824	0.4862416	159.7127	159.7127	
8.786	0.5039693	152.9693	152.9693	0.02621824	0.4862416	159.7028	159.7028	
8.787001	0.5030738	152.8742	152.8742	0.02587116	0.4860995	159.6928	159.6928	
8.788	0.5030738	152.7791	152.7791	0.02587116	0.4860995	159.6827	159.6827	
8.789001	0.5021847	152.6852	152.6852	0.02552347	0.4859591	159.6726	159.6726	
8.79	0.5021847	152.5913	152.5913	0.02552347	0.4859591	159.6624	159.6624	
8.791	0.5013021	152.4986	152.4986	0.02517526	0.4858203	159.652	159.652	
8.792001	0.5013021	152.406	152.406	0.02517526	0.4858203	159.6417	159.6417	
8.793	0.5004261	152.3145	152.3145	0.02482658	0.485683	159.6312	159.6312	
8.794001	0.5004261	152.2231	152.2231	0.02482658	0.485683	159.6207	159.6207	
8.795	0.4995564	152.1328	152.1328	0.02447747	0.4855472	159.61	159.61	
8.796	0.4995564	152.0426	152.0426	0.02447747	0.4855472	159.5993	159.5993	
8.797001	0.4986932	151.9535	151.9535	0.02412802	0.4854129	159.5885	159.5885	
8.798	0.4986932	151.8645	151.8645	0.02412802	0.4854129	159.5776	159.5776	
8.799001	0.4978365	151.7766	151.7766	0.02377826	0.4852799	159.5666	159.5666	
8.8	0.4978365	151.6888	151.6888	0.02377826	0.4852799	159.5556	159.5556	
8.801001	0.4969864	151.6021	151.6021	0.02342826	0.4851483	159.5444	159.5444	
8.802	0.4969864	151.5154	151.5154	0.02342826	0.4851483	159.5332	159.5332	
8.803	0.4961428	151.4299	151.4299	0.02307808	0.485018	159.5218	159.5218	
8.804001	0.4961428	151.3444	151.3444	0.02307808	0.485018	159.5104	159.5104	
8.805	0.4953057	151.2601	151.2601	0.02272776	0.484889	159.4988	159.4988	
8.806001	0.4953057	151.1758	151.1758	0.02272776	0.484889	159.4872	159.4872	
8.807	0.4944752	151.0927	151.0927	0.02237737	0.4847611	159.4755	159.4755	
8.808001	0.4944752	151.0095	151.0095	0.02237737	0.4847611	159.4637	159.4637	
8.809	0.4936513	150.9275	150.9275	0.02202697	0.4846344	159.4518	159.4518	
8.81	0.4936513	150.8456	150.8456	0.02202697	0.4846344	159.4398	159.4398	
8.811001	0.4928339	150.7647	150.7647	0.0216766	0.4845088	159.4276	159.4276	
8.812	0.4928339	150.6839	150.6839	0.0216766	0.4845088	159.4155	159.4155	
8.813001	0.4920231	150.6042	150.6042	0.02132632	0.4843843	159.4031	159.4031	
8.814	0.4920231	150.5245	150.5245	0.02132632	0.4843843	159.3907	159.3907	
8.815001	0.4912189	150.4459	150.4459	0.02097618	0.4842608	159.3782	159.3782	
8.816	0.4912189	150.3674	150.3674	0.02097618	0.4842608	159.3656	159.3656	
8.817	0.4904212	150.29	150.29	0.02062624	0.4841383	159.3528	159.3528	
8.818001	0.4904212	150.2126	150.2126	0.02062624	0.4841383	159.34	159.34	
8.819	0.4896302	150.1363	150.1363	0.02027654	0.4840167	159.3271	159.3271	
8.820001	0.4896302	150.06	150.06	0.02027654	0.4840167	159.3141	159.3141	
8.821	0.4888458	149.9848	149.9848	0.01992715	0.483896	159.3009	159.3009	
8.822001	0.4888458	149.9097	149.9097	0.01992715	0.483896	159.2877	159.2877	
8.823	0.4880679	149.8356	149.8356	0.0195781	0.4837761	159.2742	159.2742	
8.824	0.4880679	149.7616	149.7616	0.0195781	0.4837761	159.2608	159.2608	
8.825001	0.4872967	149.6886	149.6886	0.01922946	0.4836571	159.2471	159.2471	
8.826	0.4872967	149.6157	149.6157	0.01922946	0.4836571	159.2335	159.2335	
8.827001	0.4865321	149.5437	149.5437	0.01888126	0.4835387	159.2196	159.2196	
8.828	0.4865321	149.4719	149.4719	0.01888126	0.4835387	159.2057	159.2057	
8.829	0.4857741	149.4011	149.4011	0.01853357	0.4834211	159.1917	159.1917	
8.830001	0.4857741	149.3304	149.3304	0.01853357	0.4834211	159.1776	159.1776	
8.831	0.4850227	149.2607	149.2607	0.01818643	0.4833042	159.1632	159.1632	
8.832001	0.4850227	149.1911	149.1911	0.01818643	0.4833042	159.1489	159.1489	
8.833	0.4842779	149.1224	149.1224	0.01783989	0.4831879	159.1344	159.1344	
8.834001	0.4842779	149.0538	149.0538	0.01783989	0.4831879	159.1198	159.1198	
8.835	0.4835397	148.9863	148.9863	0.01749399	0.4830722	159.105	159.105	
8.836	0.4835397	148.9188	148.9188	0.01749399	0.4830722	159.0902	159.0902	
8.837001	0.4828081	148.8523	148.8523	0.01714878	0.482957	159.0752	159.0752	
8.838	0.4828081	148.7859	148.7859	0.01714878	0.482957	159.0601	159.0601	
8.839001	0.482083	148.7205	148.7205	0.01680432	0.4828424	159.0449	159.0449	
8.84	0.482083	148.6551	148.6551	0.01680432	0.4828424	159.0296	159.0296	
8.841001	0.4813646	148.5907	148.5907	0.01646064	0.4827282	159.0142	159.0142	
8.842	0.4813646	148.5264	148.5264	0.01646064	0.4827282	158.9986	158.9986	
8.843	0.4806527	148.463	148.463	0.01611779	0.4826145	158.9829	158.9829	
8.844001	0.4806527	148.3997	148.3997	0.01611779	0.4826145	158.9671	158.9671	
8.845	0.4799475	148.3374	148.3374	0.01577581	0.4825012	158.9512	158.9512	
8.846001	0.4799475	148.2751	148.2751	0.01577581	0.4825012	158.9352	158.9352	
8.847	0.4792488	148.2139	148.2139	0.01543476	0.4823883	158.9189	158.9189	
8.848001	0.4792488	148.1526	148.1526	0.01543476	0.4823883	158.9027	158.9027	
8.849	0.4785566	148.0924	148.0924	0.01509467	0.4822756	158.8862	158.8862	
8.85	0.4785566	148.0322	148.0322	0.01509467	0.4822756	158.8697	158.8697	
8.851001	0.477871	147.973	147.973	0.01475559	0.4821633	158.853	158.853	
8.852	0.477871	147.9137	147.9137	0.01475559	0.4821633	158.8363	158.8363	
8.853001	0.477192	147.8555	147.8555	0.01441755	0.4820512	158.8193	158.8193	
8.854	0.477192	147.7973	147.7973	0.01441755	0.4820512	158.8024	158.8024	
8.855	0.4765194	147.7401	147.7401	0.01408061	0.4819393	158.7851	158.7851	
8.856	0.4765194	147.6829	147.6829	0.01408061	0.4819393	158.7679	158.7679	
8.857	0.4758534	147.6267	147.6267	0.0137448	0.4818276	158.7505	158.7505	
8.858001	0.4758534	147.5704	147.5704	0.0137448	0.4818276	158.733	158.733	
8.859	0.475194	147.5152	147.5152	0.01341016	0.4817161	158.7153	158.7153	
8.860001	0.475194	147.46	147.46	0.01341016	0.4817161	158.6975	158.6975	
8.861	0.474541	147.4057	147.4057	0.01307674	0.4816047	158.6796	158.6796	
8.862	0.474541	147.3515	147.3515	0.01307674	0.4816047	158.6616	158.6616	
8.863001	0.4738945	147.2982	147.2982	0.01274456	0.4814934	158.6434	158.6434	
8.864	0.4738945	147.2449	147.2449	0.01274456	0.4814934	158.6251	158.6251	
8.865001	0.4732546	147.1926	147.1926	0.01241369	0.4813821	158.6067	158.6067	
8.866	0.4732546	147.1403	147.1403	0.01241369	0.4813821	158.5882	158.5882	
8.867001	0.472621	147.0889	147.0889	0.01208414	0.4812708	158.5694	158.5694	
8.868	0.472621	147.0375	147.0375	0.01208414	0.4812708	158.5507	158.5507	
8.869	0.471994	146.9871	146.9871	0.01175596	0.4811596	158.5317	158.5317	
8.870001	0.471994	146.9367	146.9367	0.01175596	0.4811596	158.5128	158.5128	
8.871	0.4713733	146.8872	146.8872	0.01142918	0.4810483	158.4935	158.4935	
8.872001	0.4713733	146.8378	146.8378	0.01142918	0.4810483	158.4743	158.4743	
8.873	0.4707591	146.7892	146.7892	0.01110385	0.480937	158.4548	158.4548	
8.874001	0.4707591	146.7407	146.7407	0.01110385	0.480937	158.4353	158.4353	
8.875	0.4701513	146.693	146.693	0.01077999	0.4808255	158.4156	158.4156	
8.876	0.4701513	146.6455	146.6455	0.01077999	0.4808255	158.3958	158.3958	
8.877001	0.4695498	146.5987	146.5987	0.01045765	0.480714	158.3758	158.3758	
8.878	0.4695498	146.5521	146.5521	0.01045765	0.480714	158.3558	158.3558	
8.879001	0.4689547	146.5063	146.5063	0.01013685	0.4806022	158.3356	158.3356	
8.88	0.4689547	146.4605	146.4605	0.01013685	0.4806022	158.3153	158.3153	
8.881001	0.468366	146.4156	146.4156	0.009817641	0.4804903	158.2948	158.2948	
8.882	0.468366	146.3707	146.3707	0.009817641	0.4804903	158.2743	158.2743	
8.883	0.4677837	146.3268	146.3268	0.009500046	0.4803782	158.2535	158.2535	
8.884001	0.4677837	146.2828	146.2828	0.009500046	0.4803782	158.2327	158.2327	
8.885	0.4672076	146.2397	146.2397	0.0091841	0.4802659	158.2117	158.2117	
8.886001	0.4672076	146.1966	146.1966	0.0091841	0.4802659	158.1907	158.1907	
8.887	0.4666378	146.1544	146.1544	0.008869834	0.4801532	158.1694	158.1694	
8.888	0.4666378	146.1122	146.1122	0.008869834	0.4801532	158.1481	158.1481	
8.889001	0.4660743	146.0708	146.0708	0.008557283	0.4800403	158.1264	158.1264	
8.89	0.4660743	146.0294	146.0294	0.008557283	0.4800403	158.1048	158.1048	
8.891001	0.4655171	145.9887	145.9887	0.008246478	0.4799271	158.0826	158.0826	
8.892	0.4655171	145.9481	145.9481	0.008246478	0.4799271	158.0605	158.0605	
8.893001	0.4649661	145.908	145.908	0.007937448	0.4798135	158.0377	158.0377	
8.894	0.4649661	145.868	145.868	0.007937448	0.4798135	158.0149	158.0149	
8.895	0.4644212	145.8286	145.8286	0.007630224	0.4796995	157.9915	157.9915	
8.896001	0.4644212	145.7892	145.7892	0.007630224	0.4796995	157.968	157.968	
8.897	0.4638825	145.7503	145.7503	0.007324838	0.479585	157.9437	157.9437	
8.898001	0.4638825	145.7114	145.7114	0.007324838	0.479585	157.9194	157.9194	
8.899	0.4633499	145.6729	145.6729	0.007021316	0.4794699	157.8942	157.8942	
8.900001	0.4633499	145.6345	145.6345	0.007021316	0.4794699	157.8689	157.8689	
8.901	0.4628233	145.5964	145.5964	0.006719689	0.4793542	157.8427	157.8427	
8.902	0.4628233	145.5583	145.5583	0.006719689	0.4793542	157.8165	157.8165	
8.903001	0.4623026	145.5206	145.5206	0.006419986	0.4792377	157.7892	157.7892	
8.904	0.4623026	145.4829	145.4829	0.006419986	0.4792377	157.7618	157.7618	
8.905001	0.4617878	145.4455	145.4455	0.006122235	0.4791203	157.7333	157.7333	
8.906	0.4617878	145.4081	145.4081	0.006122235	0.4791203	157.7048	157.7048	
8.907001	0.4612788	145.3708	145.3708	0.005826466	0.4790018	157.675	157.675	
8.908	0.4612788	145.3336	145.3336	0.005826466	0.4790018	157.6451	157.6451	
8.909	0.4607755	145.2965	145.2965	0.005532706	0.4788823	157.614	157.614	
8.910001	0.4607755	145.2594	145.2594	0.005532706	0.4788823	157.5828	157.5828	
8.911	0.4602777	145.2225	145.2225	0.005240983	0.4787615	157.5501	157.5501	
8.912001	0.4602777	145.1855	145.1855	0.005240983	0.4787615	157.5175	157.5175	
8.913	0.4597855	145.1486	145.1486	0.004951326	0.4786393	157.4834	157.4834	
8.914001	0.4597855	145.1117	145.1117	0.004951326	0.4786393	157.4492	157.4492	
8.915	0.4592987	145.0748	145.0748	0.004663762	0.4785155	157.4135	157.4135	
8.916	0.4592987	145.0378	145.0378	0.004663762	0.4785155	157.3777	157.3777	
8.917001	0.4588172	145.0009	145.0009	0.004378319	0.47839	157.3403	157.3403	
8.918	0.4588172	144.9639	144.9639	0.004378319	0.47839	157.3029	157.3029	
8.919001	0.4583409	144.9269	144.9269	0.004095025	0.4782626	157.2637	157.2637	
8.92	0.4583409	144.8899	144.8899	0.004095025	0.4782626	157.2246	157.2246	
8.921	0.4578697	144.8527	144.8527	0.003813908	0.4781332	157.1837	157.1837	
8.922001	0.4578697	144.8155	144.8155	0.003813908	0.4781332	157.1427	157.1427	
8.923	0.4574035	144.7781	144.7781	0.003534995	0.4780015	157.1	157.1	
8.924001	0.4574035	144.7408	144.7408	0.003534995	0.4780015	157.0572	157.0572	
8.925	0.4569421	144.7032	144.7032	0.003258315	0.4778675	157.0125	157.0125	
8.926001	0.4569421	144.6656	144.6656	0.003258315	0.4778675	156.9678	156.9678	
8.927	0.4564855	144.6278	144.6278	0.002983896	0.4777309	156.9212	156.9212	
8.928	0.4564855	144.5899	144.5899	0.002983896	0.4777309	156.8745	156.8745	
8.929001	0.4560335	144.5517	144.5517	0.002711764	0.4775915	156.8258	156.8258	
8.93	0.4560335	144.5136	144.5136	0.002711764	0.4775915	156.7772	156.7772	
8.931001	0.4555859	144.4751	144.4751	0.002441948	0.4774493	156.7265	156.7265	
8.932	0.4555859	144.4366	144.4366	0.002441948	0.4774493	156.6758	156.6758	
8.933001	0.4551427	144.3977	144.3977	0.002174475	0.4773039	156.6229	156.6229	
8.934	0.4551427	144.3588	144.3588	0.002174475	0.4773039	156.5701	156.5701	
8.935	0.4547037	144.3195	144.3195	0.001909374	0.4771551	156.5151	156.5151	
8.936001	0.4547037	144.2802	144.2802	0.001909374	0.4771551	156.4601	156.4601	
8.937	0.4542688	144.2404	144.2404	0.001646672	0.4770029	156.4029	156.4029	
8.938001	0.4542688	144.2007	144.2007	0.001646672	0.4770029	156.3457	156.3457	
8.939	0.4538379	144.1605	144.1605	0.001386398	0.476847	156.2863	156.2863	
8.940001	0.4538379	144.1202	144.1202	0.001386398	0.476847	156.2269	156.2269	
8.941	0.4534107	144.0794	144.0794	0.001128578	0.4766873	156.1653	156.1653	
8.942	0.4534107	144.0387	144.0387	0.001128578	0.4766873	156.1036	156.1036	
8.943001	0.4529873	143.9974	143.9974	0.0008732415	0.4765234	156.0396	156.0396	
8.944	0.4529873	143.9561	143.9561	0.0008732415	0.4765234	155.9756	155.9756	
8.945001	0.4525674	143.9142	143.9142	0.0006204154	0.4763553	155.9093	155.9093	
8.946	0.4525674	143.8723	143.8723	0.0006204154	0.4763553	155.843	155.843	
8.947001	0.4521509	143.8298	143.8298	0.0003701277	0.4761828	155.7743	155.7743	
8.948	0.4521509	143.7873	143.7873	0.0003701277	0.4761828	155.7057	155.7057	
8.949	0.4517376	143.7442	143.7442	0.0001224065	0.4760056	155.6347	155.6347	
8.950001	0.4517376	143.701	143.701	0.0001224065	0.4760056	155.5636	155.5636	
8.951	0.4513275	143.6572	143.6572	0	0.4758236	155.4902	155.4902	
8.952001	0.4513275	143.6134	143.6134	0	0.4758236	155.4168	155.4168	
