Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0.214	-0.06950913	5.559119E-11	-0.06970211	3.373636E-11	-0.06992812	8.142435E-12	-0.06992812	8.158771E-12	-0.06970212	3.381608E-11	-0.06950915	5.57227E-11	
0.216	-0.06950784	5.55853E-11	-0.06970132	3.373276E-11	-0.06992792	8.140749E-12	-0.06992792	8.147897E-12	-0.06970131	3.376763E-11	-0.06950782	5.564283E-11	
0.218	-0.06950656	5.558583E-11	-0.06970055	3.373309E-11	-0.06992774	8.140821E-12	-0.06992774	8.147887E-12	-0.06970053	3.376757E-11	-0.06950653	5.564271E-11	
0.22	-0.06950531	5.559119E-11	-0.06969979	3.373636E-11	-0.06992756	8.142434E-12	-0.06992755	8.158772E-12	-0.06969977	3.381609E-11	-0.06950527	5.572271E-11	
0.222	-0.06950409	5.558529E-11	-0.06969905	3.373276E-11	-0.06992738	8.140748E-12	-0.06992737	8.147896E-12	-0.06969901	3.376763E-11	-0.06950402	5.564283E-11	
0.224	-0.06950289	5.557596E-11	-0.06969832	3.372707E-11	-0.0699272	8.138606E-12	-0.06992719	8.13708E-12	-0.06969827	3.371962E-11	-0.06950282	5.556368E-11	
0.226	-0.06950171	5.566509E-11	-0.06969761	3.378114E-11	-0.06992703	8.151012E-12	-0.06992702	8.142251E-12	-0.06969757	3.373839E-11	-0.06950165	5.559456E-11	
0.228	-0.06950055	5.557933E-11	-0.0696969	3.372913E-11	-0.06992686	8.139955E-12	-0.06992685	8.148001E-12	-0.06969687	3.37684E-11	-0.0695005	5.56441E-11	
0.23	-0.06949942	5.559175E-11	-0.06969622	3.373669E-11	-0.06992669	8.142507E-12	-0.06992669	8.158765E-12	-0.06969618	3.381602E-11	-0.06949936	5.572261E-11	
0.232	-0.06949832	5.55853E-11	-0.06969555	3.373276E-11	-0.06992653	8.140748E-12	-0.06992652	8.147899E-12	-0.06969549	3.376764E-11	-0.06949823	5.564284E-11	
0.234	-0.06949724	5.558584E-11	-0.06969489	3.37331E-11	-0.06992637	8.140823E-12	-0.06992636	8.147887E-12	-0.06969482	3.376757E-11	-0.06949713	5.564272E-11	
0.236	-0.06949617	5.559118E-11	-0.06969424	3.373635E-11	-0.06992622	8.142433E-12	-0.0699262	8.158771E-12	-0.06969418	3.381608E-11	-0.06949606	5.57227E-11	
0.238	-0.06949513	5.558531E-11	-0.06969361	3.373276E-11	-0.06992606	8.14075E-12	-0.06992605	8.147897E-12	-0.06969353	3.376764E-11	-0.06949499	5.564283E-11	
0.24	-0.06949411	5.564927E-11	-0.06969299	3.377151E-11	-0.06992591	8.148007E-12	-0.0699259	8.131548E-12	-0.06969291	3.36912E-11	-0.06949396	5.551678E-11	
0.242	-0.0694931	5.565911E-11	-0.06969238	3.377752E-11	-0.06992576	8.150217E-12	-0.06992576	8.142354E-12	-0.06969231	3.373914E-11	-0.06949298	5.559582E-11	
0.244	-0.0694921	5.557984E-11	-0.06969178	3.372945E-11	-0.06992562	8.140023E-12	-0.06992561	8.14799E-12	-0.06969172	3.376832E-11	-0.069492	5.564397E-11	
0.246	-0.06949115	5.564985E-11	-0.0696912	3.377187E-11	-0.06992548	8.148084E-12	-0.06992546	8.131537E-12	-0.06969113	3.369113E-11	-0.06949104	5.551665E-11	
0.248	-0.06949019	5.56591E-11	-0.06969061	3.377751E-11	-0.06992534	8.150217E-12	-0.06992533	8.142358E-12	-0.06969057	3.373916E-11	-0.06949011	5.559585E-11	
0.25	-0.06948926	5.565313E-11	-0.06969005	3.377389E-11	-0.0699252	8.149421E-12	-0.0699252	8.142457E-12	-0.06969001	3.37399E-11	-0.06948919	5.559708E-11	
0.252	-0.06948834	5.564389E-11	-0.06968949	3.376826E-11	-0.06992507	8.14729E-12	-0.06992506	8.131639E-12	-0.06968946	3.369188E-11	-0.06948829	5.55179E-11	
0.254	-0.06948745	5.565959E-11	-0.06968895	3.37778E-11	-0.06992494	8.15028E-12	-0.06992494	8.142346E-12	-0.06968893	3.373909E-11	-0.06948742	5.559572E-11	
0.256	-0.06948657	5.565314E-11	-0.06968842	3.377389E-11	-0.06992481	8.149422E-12	-0.06992481	8.14246E-12	-0.0696884	3.373991E-11	-0.06948655	5.559709E-11	
0.258	-0.0694857	5.565907E-11	-0.06968789	3.377751E-11	-0.06992468	8.151112E-12	-0.06992468	8.153333E-12	-0.06968789	3.378835E-11	-0.0694857	5.567695E-11	
0.26	-0.06948486	5.565312E-11	-0.06968738	3.377388E-11	-0.06992456	8.149421E-12	-0.06992456	8.142458E-12	-0.06968737	3.373991E-11	-0.06948485	5.559708E-11	
0.262	-0.06948403	5.565367E-11	-0.06968687	3.377421E-11	-0.06992444	8.149493E-12	-0.06992444	8.142449E-12	-0.06968688	3.373984E-11	-0.06948403	5.559696E-11	
0.264	-0.06948322	5.565902E-11	-0.06968638	3.377748E-11	-0.06992432	8.151105E-12	-0.06992432	8.153334E-12	-0.06968639	3.378836E-11	-0.06948324	5.567696E-11	
0.266	-0.06948242	5.565313E-11	-0.0696859	3.377389E-11	-0.06992421	8.149422E-12	-0.06992421	8.142459E-12	-0.06968591	3.373991E-11	-0.06948243	5.559708E-11	
0.268	-0.06948164	5.564379E-11	-0.06968543	3.37682E-11	-0.06992409	8.147278E-12	-0.06992409	8.131643E-12	-0.06968544	3.36919E-11	-0.06948166	5.551793E-11	
0.27	-0.06948088	5.56596E-11	-0.06968497	3.377781E-11	-0.06992398	8.150282E-12	-0.06992398	8.142344E-12	-0.069685	3.373908E-11	-0.06948093	5.559571E-11	
0.272	-0.06948013	5.565312E-11	-0.06968451	3.377388E-11	-0.06992387	8.14942E-12	-0.06992388	8.142459E-12	-0.06968455	3.373991E-11	-0.06948019	5.559709E-11	
0.274	-0.0694794	5.564387E-11	-0.06968407	3.376824E-11	-0.06992376	8.147288E-12	-0.06992377	8.131639E-12	-0.06968411	3.369188E-11	-0.06947947	5.55179E-11	
0.276	-0.06947868	5.565959E-11	-0.06968363	3.37778E-11	-0.06992365	8.15028E-12	-0.06992367	8.142344E-12	-0.06968369	3.373908E-11	-0.06947877	5.559571E-11	
