Time	ConeX	ConeY	ConeZ	
0.381	-0.1381101	-0.1452814	3.465079E-05	
0.382	-0.1383993	-0.1450049	3.457777E-05	
0.383	-0.1386879	-0.1447278	3.450438E-05	
0.384	-0.138976	-0.1444501	3.442988E-05	
0.385	-0.1392636	-0.1441719	3.435574E-05	
0.386	-0.1395505	-0.1438931	3.42805E-05	
0.387	-0.139837	-0.1436137	3.420636E-05	
0.388	-0.1401228	-0.1433338	3.413186E-05	
0.389	-0.1404081	-0.1430532	3.40566E-05	
0.39	-0.1406928	-0.1427721	3.398135E-05	
0.391	-0.140977	-0.1424905	3.39061E-05	
0.392	-0.1412606	-0.1422083	3.383122E-05	
0.393	-0.1415437	-0.1419255	3.375635E-05	
0.394	-0.1418261	-0.1416421	3.368072E-05	
0.395	-0.142108	-0.1413582	3.360584E-05	
0.396	-0.1423894	-0.1410737	3.353134E-05	
0.397	-0.1426701	-0.1407886	3.345683E-05	
0.398	-0.1429503	-0.140503	3.338344E-05	
0.399	-0.1432299	-0.1402169	3.330931E-05	
0.4	-0.143509	-0.1399301	3.323592E-05	
0.401	-0.1437875	-0.1396428	3.316328E-05	
0.402	-0.1440654	-0.139355	3.308989E-05	
0.403	-0.1443427	-0.1390666	3.301688E-05	
0.404	-0.1446195	-0.1387777	3.294498E-05	
0.405	-0.1448956	-0.1384882	3.287382E-05	
0.406	-0.1451712	-0.1381981	3.280193E-05	
0.407	-0.1454463	-0.1379075	3.273078E-05	
0.408	-0.1457207	-0.1376163	3.265999E-05	
0.409	-0.1459945	-0.1373246	3.25907E-05	
0.41	-0.1462678	-0.1370324	3.252216E-05	
0.411	-0.1465404	-0.1367396	3.245212E-05	
0.412	-0.1468126	-0.1364463	3.238395E-05	
0.413	-0.147084	-0.1361524	3.231615E-05	
0.414	-0.147355	-0.1358579	3.224872E-05	
0.415	-0.1476253	-0.135563	3.218167E-05	
0.416	-0.147895	-0.1352675	3.211498E-05	
0.417	-0.1481642	-0.1349714	3.20483E-05	
0.418	-0.1484327	-0.1346748	3.198236E-05	
0.419	-0.1487007	-0.1343777	3.191717E-05	
0.42	-0.1489681	-0.13408	3.185161E-05	
0.421	-0.1492348	-0.1337818	3.178716E-05	
0.422	-0.149501	-0.1334831	3.172234E-05	
0.423	-0.1497666	-0.1331839	3.165863E-05	
0.424	-0.1500315	-0.1328841	3.159382E-05	
0.425	-0.1502959	-0.1325837	3.153123E-05	
0.426	-0.1505597	-0.1322829	3.14679E-05	
0.427	-0.1508228	-0.1319815	3.140494E-05	
0.428	-0.1510854	-0.1316796	3.134273E-05	
0.429	-0.1513474	-0.1313772	3.128052E-05	
