Time	MeshX	MeshY	
0.5840001	-0.185191	-0.3403297	
0.585	-0.1851892	-0.3403328	
0.586	-0.1851841	-0.3403423	
0.587	-0.1851756	-0.3403582	
0.588	-0.1851637	-0.3403805	
0.589	-0.1851484	-0.3404092	
0.59	-0.1851297	-0.3404443	
0.591	-0.1851076	-0.3404858	
0.592	-0.1850822	-0.3405337	
0.5930001	-0.1850533	-0.340588	
0.594	-0.1850211	-0.3406487	
0.595	-0.1849854	-0.3407157	
0.596	-0.1849463	-0.3407892	
0.597	-0.1849038	-0.340869	
0.598	-0.1848579	-0.3409553	
0.599	-0.1848086	-0.3410478	
0.6	-0.1847559	-0.3411468	
0.601	-0.1846997	-0.3412521	
0.6020001	-0.1846401	-0.3413638	
0.603	-0.184577	-0.3414818	
0.604	-0.1845104	-0.3416061	
0.605	-0.1844404	-0.3417369	
0.606	-0.184367	-0.3418739	
0.6070001	-0.18429	-0.3420171	
0.608	-0.1842096	-0.3421668	
0.609	-0.1841256	-0.3423228	
0.61	-0.1840382	-0.342485	
0.611	-0.1839472	-0.3426536	
0.612	-0.1838527	-0.3428284	
0.613	-0.1837547	-0.3430094	
0.614	-0.183653	-0.3431968	
0.615	-0.1835479	-0.3433904	
0.6160001	-0.1834391	-0.3435902	
0.617	-0.1833268	-0.3437963	
0.618	-0.1832109	-0.3440085	
0.619	-0.1830913	-0.344227	
0.62	-0.1829681	-0.3444516	
0.6210001	-0.1828413	-0.3446825	
0.622	-0.1827109	-0.3449194	
0.623	-0.1825767	-0.3451626	
0.624	-0.1824389	-0.3454119	
0.625	-0.1822973	-0.3456673	
0.626	-0.182152	-0.3459288	
0.627	-0.1820031	-0.3461964	
0.628	-0.1818503	-0.3464701	
0.629	-0.1816938	-0.3467498	
0.6300001	-0.1815335	-0.3470356	
0.631	-0.1813694	-0.3473274	
0.632	-0.1812015	-0.3476252	
0.633	-0.1810297	-0.347929	
0.634	-0.1808541	-0.3482388	
0.6350001	-0.1806746	-0.3485546	
0.636	-0.1804912	-0.3488762	
0.637	-0.1803039	-0.3492038	
0.638	-0.1801127	-0.3495373	
0.6390001	-0.1799175	-0.3498767	
0.64	-0.1797183	-0.350222	
0.641	-0.1795152	-0.350573	
0.642	-0.179308	-0.35093	
0.643	-0.1790968	-0.3512927	
0.6440001	-0.1788816	-0.3516612	
0.645	-0.1786622	-0.3520354	
0.646	-0.1784388	-0.3524154	
0.647	-0.1782112	-0.3528011	
0.648	-0.1779795	-0.3531924	
0.649	-0.1777436	-0.3535894	
0.65	-0.1775035	-0.3539922	
0.651	-0.1772592	-0.3544004	
0.652	-0.1770107	-0.3548143	
0.6530001	-0.1767579	-0.3552337	
0.654	-0.1765008	-0.3556587	
0.655	-0.1762394	-0.3560891	
0.656	-0.1759736	-0.3565251	
0.657	-0.1757035	-0.3569665	
0.6580001	-0.1754291	-0.3574133	
0.659	-0.1751502	-0.3578655	
0.66	-0.1748668	-0.3583232	
0.661	-0.174579	-0.3587861	
0.6620001	-0.1742868	-0.3592544	
0.663	-0.17399	-0.3597279	
0.664	-0.1736886	-0.3602067	
0.665	-0.1733827	-0.3606907	
0.666	-0.1730722	-0.3611799	
0.6670001	-0.1727571	-0.3616742	
0.668	-0.1724373	-0.3621737	
0.669	-0.1721129	-0.3626783	
0.67	-0.1717837	-0.3631879	
0.671	-0.1714499	-0.3637026	
0.6720001	-0.1711112	-0.3642222	
0.673	-0.1707678	-0.3647468	
0.674	-0.1704196	-0.3652763	
0.675	-0.1700666	-0.3658107	
0.6760001	-0.1697086	-0.3663499	
0.677	-0.1693458	-0.366894	
0.678	-0.168978	-0.3674428	
0.679	-0.1686053	-0.3679964	
0.68	-0.1682277	-0.3685547	
0.6810001	-0.167845	-0.3691176	
0.682	-0.1674573	-0.3696851	
0.683	-0.1670645	-0.3702573	
0.684	-0.1666666	-0.3708339	
0.6850001	-0.1662636	-0.3714151	
0.686	-0.1658555	-0.3720008	
0.687	-0.1654422	-0.3725908	
0.688	-0.1650236	-0.3731852	
0.689	-0.1645999	-0.373784	
0.6900001	-0.1641708	-0.3743871	
0.691	-0.1637365	-0.3749944	
0.692	-0.1632968	-0.3756059	
0.693	-0.1628518	-0.3762216	
0.694	-0.1624015	-0.3768414	
0.6950001	-0.1619457	-0.3774652	
0.696	-0.1614845	-0.3780931	
0.697	-0.1610178	-0.378725	
0.698	-0.1605456	-0.3793608	
0.6990001	-0.1600679	-0.3800004	
0.7	-0.1595847	-0.3806439	
0.701	-0.1590959	-0.3812912	
0.702	-0.1586014	-0.3819422	
0.703	-0.1581014	-0.382597	
0.7040001	-0.1575957	-0.3832554	
0.705	-0.1570843	-0.3839173	
0.706	-0.1565672	-0.3845829	
0.707	-0.1560443	-0.3852519	
0.708	-0.1555157	-0.3859243	
0.7090001	-0.1549813	-0.3866002	
0.71	-0.154441	-0.3872793	
0.711	-0.1538949	-0.3879617	
0.712	-0.1533429	-0.3886474	
0.7130001	-0.152785	-0.3893362	
0.714	-0.1522212	-0.3900282	
0.715	-0.1516514	-0.3907232	
0.716	-0.1510757	-0.3914212	
0.717	-0.1504939	-0.3921222	
0.7180001	-0.1499062	-0.3928261	
0.719	-0.1493123	-0.3935328	
0.72	-0.1487124	-0.3942423	
0.721	-0.1481063	-0.3949545	
0.7220001	-0.1474942	-0.3956693	
0.723	-0.1468758	-0.3963868	
0.724	-0.1462513	-0.3971068	
0.725	-0.1456206	-0.3978293	
0.726	-0.1449837	-0.3985542	
0.7270001	-0.1443405	-0.3992815	
0.728	-0.1436911	-0.4000112	
0.729	-0.1430353	-0.400743	
0.73	-0.1423733	-0.401477	
0.731	-0.1417049	-0.4022131	
0.7320001	-0.1410301	-0.4029513	
0.733	-0.140349	-0.4036915	
0.734	-0.1396615	-0.4044336	
0.735	-0.1389676	-0.4051776	
0.7360001	-0.1382672	-0.4059234	
0.737	-0.1375604	-0.4066709	
0.738	-0.1368471	-0.4074201	
0.739	-0.1361273	-0.4081708	
