Time	External_1b	External_3	Synaptic_2	External_6b	FF_3	FF_2	FF_1b	FF_6b	External_1a	Synaptic_4	External_5	FF_4	FF_5	FF_1a	
0.749	6E-09	5E-09	2.980911E-09	0	0.9999996	0.2889293	0.5965642	0	6E-09	1.066057E-15	5E-09	0	0.9999996	0.5965642	
0.7500001	6E-09	5E-09	2.98282E-09	0	0.9999996	0.2898646	0.5969078	0	6E-09	1.06674E-15	5E-09	0	0.9999996	0.5969078	
0.751	6E-09	5E-09	2.984538E-09	0	0.9999996	0.2907235	0.597217	0	6E-09	1.067354E-15	5E-09	0	0.9999996	0.597217	
0.752	6E-09	5E-09	2.986084E-09	0	0.9999996	0.291512	0.5974953	0	6E-09	1.067907E-15	5E-09	0	0.9999996	0.5974953	
0.753	6E-09	5E-09	2.987475E-09	0	0.9999996	0.2922356	0.5977458	0	6E-09	1.068405E-15	5E-09	0	0.9999996	0.5977458	
0.754	6E-09	5E-09	2.988728E-09	0	0.9999996	0.2928993	0.5979712	0	6E-09	1.068853E-15	5E-09	0	0.9999996	0.5979712	
0.7550001	6E-09	5E-09	2.989855E-09	0	0.9999996	0.2935079	0.5981741	0	6E-09	1.069256E-15	5E-09	0	0.9999996	0.5981741	
0.756	6E-09	5E-09	2.990869E-09	0	0.9999996	0.2940658	0.5983567	0	6E-09	1.069619E-15	5E-09	0	0.9999996	0.5983567	
0.757	6E-09	5E-09	2.991782E-09	0	0.9999996	0.2945771	0.598521	0	6E-09	1.069945E-15	5E-09	0	0.9999996	0.598521	
0.758	6E-09	5E-09	2.992604E-09	0	0.9999996	0.2950454	0.5986689	0	6E-09	1.070239E-15	5E-09	0	0.9999996	0.5986689	
0.7590001	6E-09	5E-09	2.993343E-09	0	0.9999996	0.2954743	0.598802	0	6E-09	1.070503E-15	5E-09	0	0.9999996	0.598802	
0.7600001	6E-09	5E-09	2.994009E-09	0	0.9999996	0.295867	0.5989218	0	6E-09	1.070741E-15	5E-09	0	0.9999996	0.5989218	
0.761	6E-09	5E-09	2.994608E-09	0	0.9999996	0.2962263	0.5990296	0	6E-09	1.070956E-15	5E-09	0	0.9999996	0.5990296	
0.762	6E-09	5E-09	2.995147E-09	0	0.9999996	0.2965552	0.5991266	0	6E-09	1.071148E-15	5E-09	0	0.9999996	0.5991266	
0.763	6E-09	5E-09	2.995632E-09	0	0.9999996	0.296856	0.599214	0	6E-09	1.071322E-15	5E-09	0	0.9999996	0.599214	
0.7640001	6E-09	5E-09	2.996069E-09	0	0.9999996	0.2971311	0.5992926	0	6E-09	1.071478E-15	5E-09	0	0.9999996	0.5992926	
0.765	6E-09	5E-09	2.996462E-09	0	0.9999996	0.2973826	0.5993633	0	6E-09	1.071619E-15	5E-09	0	0.9999996	0.5993633	
0.766	6E-09	5E-09	2.996815E-09	0	0.9999996	0.2976125	0.599427	0	6E-09	1.071745E-15	5E-09	0	0.9999996	0.599427	
0.767	6E-09	5E-09	2.997134E-09	0	0.9999996	0.2978226	0.5994843	0	6E-09	1.071859E-15	5E-09	0	0.9999996	0.5994843	
0.768	6E-09	5E-09	2.99742E-09	0	0.9999996	0.2980145	0.5995358	0	6E-09	1.071961E-15	5E-09	0	0.9999996	0.5995358	
0.7690001	6E-09	5E-09	2.997678E-09	0	0.9999996	0.2981898	0.5995823	0	6E-09	1.072054E-15	5E-09	0	0.9999996	0.5995823	
0.77	6E-09	5E-09	2.99791E-09	0	0.9999996	0.2983499	0.599624	0	6E-09	1.072137E-15	5E-09	0	0.9999996	0.599624	
0.771	6E-09	5E-09	2.998119E-09	0	0.9999996	0.2984962	0.5996616	0	6E-09	1.072211E-15	5E-09	0	0.9999996	0.5996616	
0.772	6E-09	5E-09	2.998307E-09	0	0.9999996	0.2986296	0.5996954	0	6E-09	1.072278E-15	5E-09	0	0.9999996	0.5996954	
0.7730001	6E-09	5E-09	2.998476E-09	0	0.9999996	0.2987514	0.5997259	0	6E-09	1.072339E-15	5E-09	0	0.9999996	0.5997259	
0.774	6E-09	5E-09	2.998628E-09	0	0.9999996	0.2988625	0.5997533	0	6E-09	1.072393E-15	5E-09	0	0.9999996	0.5997533	
0.775	6E-09	5E-09	2.998765E-09	0	0.9999996	0.298964	0.5997779	0	6E-09	1.072442E-15	5E-09	0	0.9999996	0.5997779	
0.776	6E-09	5E-09	2.998888E-09	0	0.9999996	0.2990564	0.5998002	0	6E-09	1.072486E-15	5E-09	0	0.9999996	0.5998002	
0.777	6E-09	5E-09	2.999E-09	0	0.9999996	0.2991408	0.5998201	0	6E-09	1.072526E-15	5E-09	0	0.9999996	0.5998201	
0.7780001	6E-09	5E-09	2.9991E-09	0	0.9999996	0.2992177	0.5998381	0	6E-09	1.072562E-15	5E-09	0	0.9999996	0.5998381	
0.779	6E-09	5E-09	2.99919E-09	0	0.9999996	0.2992878	0.5998544	0	6E-09	1.072594E-15	5E-09	0	0.9999996	0.5998544	
0.78	6E-09	5E-09	2.999271E-09	0	0.9999996	0.2993518	0.5998689	0	6E-09	1.072623E-15	5E-09	0	0.9999996	0.5998689	
