Time	AVm	BVm	1Vm	2Vm	1Ia	BIa	2FF	1FF	
0.0082	-0.09915002	-0.09994605	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.0084	-0.09911748	-0.09994554	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.008599999	-0.09908464	-0.09994505	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.0088	-0.09905152	-0.09994458	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.009	-0.09901813	-0.09994413	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.0092	-0.09898449	-0.0999437	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.0094	-0.09895059	-0.09994327	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.0096	-0.09891646	-0.09994287	-0.06999262	-0.06992469	0	6.694321E-11	0.0003765533	2.212099E-05	
0.0098	-0.09888209	-0.09994249	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.01	-0.09884751	-0.09994212	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0102	-0.09881271	-0.09994176	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0104	-0.09877771	-0.09994142	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0106	-0.09874251	-0.09994108	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0108	-0.09870712	-0.09994077	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.011	-0.09867156	-0.09994047	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0112	-0.09863581	-0.09994018	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0114	-0.0985999	-0.0999399	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0116	-0.09856383	-0.09993963	-0.06998524	-0.069887	0	6.695796E-11	0.0005650222	4.427176E-05	
0.0118	-0.0985276	-0.09993937	-0.06997424	-0.06984206	0	6.697992E-11	0.0007897217	7.728767E-05	
0.012	-0.09849124	-0.09993912	-0.06997424	-0.06984206	0	6.697992E-11	0.0007897217	7.728767E-05	
0.0122	-0.09845472	-0.09993888	-0.06997424	-0.06984206	0	6.697992E-11	0.0007897217	7.728767E-05	
0.0124	-0.09841806	-0.09993865	-0.06997424	-0.06984206	0	6.697992E-11	0.0007897217	7.728767E-05	
