Time	Ax	Fx	Px	Vx	
0.293	-0.9810001	0	0.3447948	1.717603	
0.2935	-0.9810001	0	0.3456533	1.717113	
0.294	-0.9810001	0	0.3465116	1.716622	
0.2945	-0.9810001	0	0.3473697	1.716131	
0.295	-0.9810001	0	0.3482275	1.715641	
0.2955	-0.9810001	0	0.3490851	1.71515	
0.296	-0.9810001	0	0.3499424	1.71466	
0.2965	-0.9810001	0	0.3507995	1.71417	
0.297	-0.9810001	0	0.3516563	1.713679	
0.2975	-0.9810001	0	0.352513	1.713189	
0.298	-0.9810001	0	0.3533693	1.712698	
0.2985	-0.9810001	0	0.3542254	1.712207	
0.299	-0.9810001	0	0.3550813	1.711717	
0.2995	-0.9810001	0	0.3559369	1.711226	
0.3	-0.9810001	0	0.3567922	1.710736	
0.3005	-0.9810001	0	0.3576474	1.710245	
0.301	-0.9810001	0	0.3585022	1.709755	
0.3015	-0.9810001	0	0.3593569	1.709265	
0.302	-0.9810001	0	0.3602113	1.708774	
0.3025	-0.9810001	0	0.3610654	1.708284	
0.303	-0.9810001	0	0.3619193	1.707793	
0.3035	-0.9810001	0	0.3627729	1.707302	
0.304	-0.9810001	0	0.3636264	1.706812	
0.3045	-0.9810001	0	0.3644795	1.706321	
0.305	-0.9810001	0	0.3653324	1.705831	
0.3055	-0.9810001	0	0.3661851	1.705341	
0.306	-0.9810001	0	0.3670375	1.70485	
0.3065	-0.9810001	0	0.3678897	1.70436	
0.307	-0.9810001	0	0.3687416	1.703869	
0.3075	-0.9810001	0	0.3695933	1.703378	
0.308	-0.9810001	0	0.3704448	1.702888	
0.3085	-0.9810001	0	0.371296	1.702397	
0.309	-0.9810001	0	0.3721469	1.701907	
0.3095	-0.9810001	0	0.3729976	1.701416	
0.31	-0.9810001	0	0.3738481	1.700926	
0.3105	-0.9810001	0	0.3746983	1.700436	
0.311	-0.9810001	0	0.3755483	1.699945	
0.3115	-0.9810001	0	0.376398	1.699455	
0.312	-0.9810001	0	0.3772475	1.698964	
0.3125	-0.9810001	0	0.3780967	1.698473	
0.313	-0.9810001	0	0.3789457	1.697983	
0.3135	-0.9810001	0	0.3797945	1.697492	
0.314	-0.9810001	0	0.380643	1.697002	
0.3145	-0.9810001	0	0.3814912	1.696512	
0.315	-0.9810001	0	0.3823392	1.696021	
0.3155	-0.9810001	0	0.383187	1.695531	
0.316	-0.9810001	0	0.3840345	1.69504	
0.3165	-0.9810001	0	0.3848818	1.694549	
0.317	-0.9810001	0	0.3857288	1.694059	
0.3175	-0.9810001	0	0.3865756	1.693568	
0.318	-0.9810001	0	0.3874221	1.693078	
0.3185	-0.9810001	0	0.3882684	1.692587	
0.319	-0.9810001	0	0.3891145	1.692097	
0.3195	-0.9810001	0	0.3899603	1.691607	
0.32	-0.9810001	0	0.3908058	1.691116	
0.3205	-0.9810001	0	0.3916512	1.690626	
0.321	-0.9810001	0	0.3924962	1.690135	
0.3215	-0.9810001	0	0.3933411	1.689644	
0.322	-0.9810001	0	0.3941856	1.689154	
0.3225	-0.9810001	0	0.39503	1.688663	
0.323	-0.9810001	0	0.3958741	1.688173	
0.3235	-0.9810001	0	0.3967179	1.687683	
0.324	-0.9810001	0	0.3975615	1.687192	
0.3245	-0.9810001	0	0.3984048	1.686702	
0.325	-0.9810001	0	0.3992479	1.686211	
0.3255	-0.9810001	0	0.4000908	1.68572	
0.326	-0.9810001	0	0.4009334	1.68523	
0.3265	-0.9810001	0	0.4017758	1.684739	
0.327	-0.9810001	0	0.4026179	1.684249	
0.3275	-0.9810001	0	0.4034598	1.683758	
0.328	-0.9810001	0	0.4043014	1.683268	
0.3285	-0.9810001	0	0.4051428	1.682778	
0.329	-0.9810001	0	0.405984	1.682287	
0.3295	-0.9810001	0	0.4068249	1.681796	
0.33	-0.9810001	0	0.4076655	1.681306	
0.3305	-0.9810001	0	0.4085059	1.680815	
0.331	-0.9810001	0	0.4093461	1.680325	
0.3315	-0.9810001	0	0.410186	1.679834	
0.332	-0.9810001	0	0.4110257	1.679344	
0.3325	-0.9810001	0	0.4118651	1.678854	
0.333	-0.9810001	0	0.4127043	1.678363	
0.3335	-0.9810001	0	0.4135432	1.677873	
0.334	-0.9810001	0	0.4143819	1.677382	
0.3345	-0.9810001	0	0.4152204	1.676891	
0.335	-0.9810001	0	0.4160585	1.676401	
0.3355	-0.9810001	0	0.4168965	1.67591	
0.336	-0.9810001	0	0.4177342	1.67542	
0.3365	-0.9810001	0	0.4185717	1.674929	
0.337	-0.9810001	0	0.4194089	1.674439	
0.3375	-0.9810001	0	0.4202459	1.673949	
0.338	-0.9810001	0	0.4210826	1.673458	
0.3385	-0.9810001	0	0.4219191	1.672967	
0.339	-0.9810001	0	0.4227553	1.672477	
0.3395	-0.9810001	0	0.4235913	1.671986	
0.34	-0.9810001	0	0.4244271	1.671496	
0.3405	-0.9810001	0	0.4252626	1.671005	
0.341	-0.9810001	0	0.4260978	1.670515	
0.3415	-0.9810001	0	0.4269328	1.670025	
0.342	-0.9810001	0	0.4277676	1.669534	
0.3425	-0.9810001	0	0.4286021	1.669044	
0.343	-0.9810001	0	0.4294364	1.668553	
0.3435	-0.9810001	0	0.4302704	1.668062	
0.344	-0.9810001	0	0.4311042	1.667572	
0.3445	-0.9810001	0	0.4319378	1.667081	
0.345	-0.9810001	0	0.4327711	1.666591	
0.3455	-0.9810001	0	0.4336041	1.666101	
0.346	-0.9810001	0	0.4344369	1.66561	
0.3465	-0.9810001	0	0.4352695	1.66512	
0.347	-0.9810001	0	0.4361018	1.664629	
0.3475	-0.9810001	0	0.4369339	1.664138	
0.348	-0.9810001	0	0.4377657	1.663648	
0.3485	-0.9810001	0	0.4385973	1.663157	
0.349	-0.9810001	0	0.4394286	1.662667	
0.3495	-0.9810001	0	0.4402597	1.662176	
0.35	-0.9810001	0	0.4410905	1.661686	
0.3505	-0.9810001	0	0.4419211	1.661196	
0.351	-0.9810001	0	0.4427515	1.660705	
0.3515	-0.9810001	0	0.4435816	1.660215	
0.352	-0.9810001	0	0.4444115	1.659724	
0.3525	-0.9810001	0	0.4452411	1.659233	
0.353	-0.9810001	0	0.4460704	1.658743	
0.3535	-0.9810001	0	0.4468996	1.658252	
0.354	-0.9810001	0	0.4477285	1.657762	
0.3545	-0.9810001	0	0.4485571	1.657272	
0.355	-0.9810001	0	0.4493855	1.656781	
0.3555	-0.9810001	0	0.4502136	1.656291	
0.356	-0.9810001	0	0.4510415	1.6558	
0.3565	-0.9810001	0	0.4518692	1.655309	
0.357	-0.9810001	0	0.4526966	1.654819	
0.3575	-0.9810001	0	0.4535238	1.654328	
0.358	-0.9810001	0	0.4543507	1.653838	
0.3585	-0.9810001	0	0.4551773	1.653347	
0.359	-0.9810001	0	0.4560038	1.652857	
0.3595	-0.9810001	0	0.4568299	1.652367	
0.36	-0.9810001	0	0.4576559	1.651876	
0.3605	-0.9810001	0	0.4584816	1.651386	
0.361	-0.9810001	0	0.459307	1.650895	
0.3615	-0.9810001	0	0.4601322	1.650404	
0.362	-0.9810001	0	0.4609572	1.649914	
0.3625	-0.9810001	0	0.4617819	1.649423	
0.363	-0.9810001	0	0.4626064	1.648933	
0.3635	-0.9810001	0	0.4634306	1.648443	
0.364	-0.9810001	0	0.4642546	1.647952	
0.3645	-0.9810001	0	0.4650783	1.647462	
0.365	-0.9810001	0	0.4659018	1.646971	
0.3655	-0.9810001	0	0.466725	1.64648	
0.366	-0.9810001	0	0.467548	1.64599	
0.3665	-0.9810001	0	0.4683708	1.645499	
0.367	-0.9810001	0	0.4691933	1.645009	
0.3675	-0.9810001	0	0.4700155	1.644518	
0.368	-0.9810001	0	0.4708375	1.644028	
0.3685	-0.9810001	0	0.4716593	1.643538	
0.369	-0.9810001	0	0.4724808	1.643047	
0.3695	-0.9810001	0	0.4733021	1.642556	
0.37	-0.9810001	0	0.4741232	1.642066	
0.3705	-0.9810001	0	0.4749439	1.641575	
0.371	-0.9810001	0	0.4757645	1.641085	
0.3715	-0.9810001	0	0.4765848	1.640594	
0.372	-0.9810001	0	0.4774048	1.640104	
0.3725	-0.9810001	0	0.4782246	1.639614	
0.373	-0.9810001	0	0.4790442	1.639123	
0.3735	-0.9810001	0	0.4798635	1.638633	
0.374	-0.9810001	0	0.4806826	1.638142	
0.3745	-0.9810001	0	0.4815014	1.637651	
0.375	-0.9810001	0	0.48232	1.637161	
0.3755	-0.9810001	0	0.4831383	1.63667	
0.376	-0.9810001	0	0.4839564	1.63618	
0.3765	-0.9810001	0	0.4847743	1.635689	
0.377	-0.9810001	0	0.4855919	1.635199	
0.3775	-0.9810001	0	0.4864092	1.634709	
0.378	-0.9810001	0	0.4872263	1.634218	
0.3785	-0.9810001	0	0.4880432	1.633727	
0.379	-0.9810001	0	0.4888598	1.633237	
0.3795	-0.9810001	0	0.4896762	1.632746	
0.38	-0.9810001	0	0.4904923	1.632256	
0.3805	-0.9810001	0	0.4913082	1.631765	
0.381	-0.9810001	0	0.4921238	1.631275	
0.3815	-0.9810001	0	0.4929392	1.630785	
0.382	-0.9810001	0	0.4937544	1.630294	
0.3825	-0.9810001	0	0.4945693	1.629804	
0.383	-0.9810001	0	0.4953839	1.629313	
0.3835	-0.9810001	0	0.4961983	1.628822	
0.384	-0.9810001	0	0.4970125	1.628332	
0.3845	-0.9810001	0	0.4978264	1.627841	
0.385	-0.9810001	0	0.4986401	1.627351	
0.3855	-0.9810001	0	0.4994535	1.62686	
0.386	-0.9810001	0	0.5002667	1.62637	
0.3865	-0.9810001	0	0.5010797	1.62588	
0.387	-0.9810001	0	0.5018923	1.625389	
0.3875	-0.9810001	0	0.5027048	1.624898	
0.388	-0.9810001	0	0.503517	1.624408	
0.3885	-0.9810001	0	0.504329	1.623917	
0.389	-0.9810001	0	0.5051407	1.623427	
0.3895	-0.9810001	0	0.5059521	1.622936	
0.39	-0.9810001	0	0.5067633	1.622446	
0.3905	-0.9810001	0	0.5075743	1.621956	
0.391	-0.9810001	0	0.5083851	1.621465	
0.3915	-0.9810001	0	0.5091956	1.620975	
0.392	-0.9810001	0	0.5100058	1.620484	
0.3925	-0.9810001	0	0.5108158	1.619993	
0.393	-0.9810001	0	0.5116255	1.619503	
0.3935	-0.9810001	0	0.5124351	1.619012	
0.394	-0.9810001	0	0.5132443	1.618522	
0.3945	-0.9810001	0	0.5140533	1.618032	
0.395	-0.9810001	0	0.5148621	1.617541	
0.3955	-0.9810001	0	0.5156707	1.617051	
0.396	-0.9810001	0	0.5164789	1.61656	
0.3965	-0.9810001	0	0.517287	1.616069	
0.397	-0.9810001	0	0.5180947	1.615579	
0.3975	-0.9810001	0	0.5189023	1.615088	
0.398	-0.9810001	0	0.5197096	1.614598	
0.3985	-0.9810001	0	0.5205166	1.614107	
0.399	-0.9810001	0	0.5213234	1.613617	
0.3995	-0.9810001	0	0.52213	1.613127	
0.4	-0.9810001	0	0.5229363	1.612636	
0.4005	-0.9810001	0	0.5237424	1.612146	
0.401	-0.9810001	0	0.5245482	1.611655	
0.4015	-0.9810001	0	0.5253538	1.611164	
0.402	-0.9810001	0	0.5261592	1.610674	
0.4025	-0.9810001	0	0.5269642	1.610183	
0.403	-0.9810001	0	0.5277691	1.609693	
0.4035	-0.9810001	0	0.5285737	1.609203	
0.404	-0.9810001	0	0.5293781	1.608712	
0.4045	-0.9810001	0	0.5301821	1.608222	
0.405	-0.9810001	0	0.530986	1.607731	
0.4055	-0.9810001	0	0.5317897	1.60724	
0.406	-0.9810001	0	0.532593	1.60675	
0.4065	-0.9810001	0	0.5333961	1.606259	
0.407	-0.9810001	0	0.534199	1.605769	
0.4075	-0.9810001	0	0.5350016	1.605278	
0.408	-0.9810001	0	0.535804	1.604788	
0.4085	-0.9810001	0	0.5366062	1.604298	
0.409	-0.9810001	0	0.5374081	1.603807	
0.4095	-0.9810001	0	0.5382097	1.603316	
0.41	-0.9810001	0	0.5390112	1.602826	
0.4105	-0.9810001	0	0.5398123	1.602335	
0.411	-0.9810001	0	0.5406133	1.601845	
0.4115	-0.9810001	0	0.541414	1.601354	
0.412	-0.9810001	0	0.5422144	1.600864	
0.4125	-0.9810001	0	0.5430146	1.600374	
0.413	-0.9810001	0	0.5438145	1.599883	
0.4135	-0.9810001	0	0.5446142	1.599393	
0.414	-0.9810001	0	0.5454137	1.598902	
0.4145	-0.9810001	0	0.5462129	1.598411	
0.415	-0.9810001	0	0.5470118	1.597921	
0.4155	-0.9810001	0	0.5478106	1.59743	
0.416	-0.9810001	0	0.548609	1.59694	
0.4165	-0.9810001	0	0.5494072	1.596449	
0.417	-0.9810001	0	0.5502052	1.595959	
0.4175	-0.9810001	0	0.5510029	1.595469	
0.418	-0.9810001	0	0.5518004	1.594978	
0.4185	-0.9810001	0	0.5525977	1.594487	
0.419	-0.9810001	0	0.5533947	1.593997	
0.4195	-0.9810001	0	0.5541914	1.593506	
0.42	-0.9810001	0	0.5549879	1.593016	
0.4205	-0.9810001	0	0.5557842	1.592525	
0.421	-0.9810001	0	0.5565802	1.592035	
0.4215	-0.9810001	0	0.557376	1.591545	
0.422	-0.9810001	0	0.5581715	1.591054	
0.4225	-0.9810001	0	0.5589668	1.590564	
0.423	-0.9810001	0	0.5597618	1.590073	
0.4235	-0.9810001	0	0.5605567	1.589582	
0.424	-0.9810001	0	0.5613512	1.589092	
0.4245	-0.9810001	0	0.5621455	1.588601	
0.425	-0.9810001	0	0.5629395	1.588111	
0.4255	-0.9810001	0	0.5637333	1.58762	
0.426	-0.9810001	0	0.5645269	1.58713	
0.4265	-0.9810001	0	0.5653202	1.58664	
0.427	-0.9810001	0	0.5661133	1.586149	
0.4275	-0.9810001	0	0.5669062	1.585658	
0.428	-0.9810001	0	0.5676987	1.585168	
0.4285	-0.9810001	0	0.568491	1.584677	
0.429	-0.9810001	0	0.5692831	1.584187	
0.4295	-0.9810001	0	0.570075	1.583696	
0.43	-0.9810001	0	0.5708666	1.583206	
0.4305	-0.9810001	0	0.571658	1.582716	
0.431	-0.9810001	0	0.5724491	1.582225	
0.4315	-0.9810001	0	0.5732399	1.581735	
0.432	-0.9810001	0	0.5740306	1.581244	
0.4325	-0.9810001	0	0.5748209	1.580753	
0.433	-0.9810001	0	0.5756111	1.580263	
0.4335	-0.9810001	0	0.5764009	1.579772	
0.434	-0.9810001	0	0.5771906	1.579282	
0.4345	-0.9810001	0	0.57798	1.578791	
0.435	-0.9810001	0	0.5787691	1.578301	
0.4355	-0.9810001	0	0.579558	1.577811	
0.436	-0.9810001	0	0.5803467	1.57732	
0.4365	-0.9810001	0	0.5811351	1.576829	
0.437	-0.9810001	0	0.5819233	1.576339	
0.4375	-0.9810001	0	0.5827112	1.575848	
0.438	-0.9810001	0	0.5834989	1.575358	
0.4385	-0.9810001	0	0.5842863	1.574867	
0.439	-0.9810001	0	0.5850735	1.574377	
0.4395	-0.9810001	0	0.5858604	1.573887	
0.44	-0.9810001	0	0.5866472	1.573396	
0.4405	-0.9810001	0	0.5874336	1.572906	
0.441	-0.9810001	0	0.5882198	1.572415	
0.4415	-0.9810001	0	0.5890058	1.571924	
0.442	-0.9810001	0	0.5897915	1.571434	
0.4425	-0.9810001	0	0.5905769	1.570943	
0.443	-0.9810001	0	0.5913622	1.570453	
0.4435	-0.9810001	0	0.5921472	1.569963	
0.444	-0.9810001	0	0.5929319	1.569472	
0.4445	-0.9810001	0	0.5937164	1.568982	
0.445	-0.9810001	0	0.5945007	1.568491	
0.4455	-0.9810001	0	0.5952846	1.568	
0.446	-0.9810001	0	0.5960684	1.56751	
0.4465	-0.9810001	0	0.5968519	1.567019	
0.447	-0.9810001	0	0.5976351	1.566529	
0.4475	-0.9810001	0	0.5984182	1.566038	
0.448	-0.9810001	0	0.599201	1.565548	
0.4485	-0.9810001	0	0.5999835	1.565058	
0.449	-0.9810001	0	0.6007658	1.564567	
0.4495	-0.9810001	0	0.6015478	1.564076	
0.45	-0.9810001	0	0.6023296	1.563586	
0.4505	-0.9810001	0	0.6031111	1.563095	
0.451	-0.9810001	0	0.6038924	1.562605	
0.4515	-0.9810001	0	0.6046735	1.562114	
0.452	-0.9810001	0	0.6054543	1.561624	
0.4525	-0.9810001	0	0.6062349	1.561134	
0.453	-0.9810001	0	0.6070152	1.560643	
0.4535	-0.9810001	0	0.6077953	1.560153	
0.454	-0.9810001	0	0.6085751	1.559662	
0.4545	-0.9810001	0	0.6093547	1.559171	
0.455	-0.9810001	0	0.6101341	1.558681	
0.4555	-0.9810001	0	0.6109132	1.55819	
0.456	-0.9810001	0	0.611692	1.5577	
0.4565	-0.9810001	0	0.6124706	1.557209	
0.457	-0.9810001	0	0.6132489	1.556719	
0.4575	-0.9810001	0	0.6140271	1.556229	
0.458	-0.9810001	0	0.6148049	1.555738	
0.4585	-0.9810001	0	0.6155826	1.555247	
0.459	-0.9810001	0	0.6163599	1.554757	
0.4595	-0.9810001	0	0.6171371	1.554266	
0.46	-0.9810001	0	0.617914	1.553776	
0.4605	-0.9810001	0	0.6186906	1.553285	
0.461	-0.9810001	0	0.619467	1.552795	
0.4615	-0.9810001	0	0.6202431	1.552305	
0.462	-0.9810001	0	0.6210191	1.551814	
0.4625	-0.9810001	0	0.6217947	1.551324	
0.463	-0.9810001	0	0.6225702	1.550833	
0.4635	-0.9810001	0	0.6233453	1.550342	
0.464	-0.9810001	0	0.6241202	1.549852	
0.4645	-0.9810001	0	0.6248949	1.549361	
0.465	-0.9810001	0	0.6256694	1.548871	
0.4655	-0.9810001	0	0.6264436	1.54838	
0.466	-0.9810001	0	0.6272175	1.54789	
0.4665	-0.9810001	0	0.6279912	1.5474	
0.467	-0.9810001	0	0.6287646	1.546909	
0.4675	-0.9810001	0	0.6295379	1.546418	
0.468	-0.9810001	0	0.6303108	1.545928	
0.4685	-0.9810001	0	0.6310835	1.545437	
0.469	-0.9810001	0	0.631856	1.544947	
0.4695	-0.9810001	0	0.6326283	1.544456	
0.47	-0.9810001	0	0.6334002	1.543966	
0.4705	-0.9810001	0	0.634172	1.543476	
0.471	-0.9810001	0	0.6349435	1.542985	
0.4715	-0.9810001	0	0.6357147	1.542495	
0.472	-0.9810001	0	0.6364857	1.542004	
0.4725	-0.9810001	0	0.6372564	1.541513	
0.473	-0.9810001	0	0.638027	1.541023	
0.4735	-0.9810001	0	0.6387972	1.540532	
0.474	-0.9810001	0	0.6395673	1.540042	
0.4745	-0.9810001	0	0.640337	1.539551	
0.475	-0.9810001	0	0.6411065	1.539061	
0.4755	-0.9810001	0	0.6418759	1.538571	
0.476	-0.9810001	0	0.6426449	1.53808	
0.4765	-0.9810001	0	0.6434137	1.537589	
0.477	-0.9810001	0	0.6441823	1.537099	
0.4775	-0.9810001	0	0.6449506	1.536608	
0.478	-0.9810001	0	0.6457186	1.536118	
0.4785	-0.9810001	0	0.6464864	1.535627	
0.479	-0.9810001	0	0.647254	1.535137	
0.4795	-0.9810001	0	0.6480213	1.534647	
0.48	-0.9810001	0	0.6487884	1.534156	
0.4805	-0.9810001	0	0.6495552	1.533666	
0.481	-0.9810001	0	0.6503218	1.533175	
0.4815	-0.9810001	0	0.6510881	1.532684	
0.482	-0.9810001	0	0.6518542	1.532194	
0.4825	-0.9810001	0	0.6526201	1.531703	
0.483	-0.9810001	0	0.6533857	1.531213	
0.4835	-0.9810001	0	0.6541511	1.530722	
0.484	-0.9810001	0	0.6549162	1.530232	
0.4845	-0.9810001	0	0.6556811	1.529742	
0.485	-0.9810001	0	0.6564457	1.529251	
0.4855	-0.9810001	0	0.6572101	1.52876	
0.486	-0.9810001	0	0.6579742	1.52827	
0.4865	-0.9810001	0	0.6587381	1.527779	
0.487	-0.9810001	0	0.6595017	1.527289	
0.4875	-0.9810001	0	0.6602651	1.526798	
0.488	-0.9810001	0	0.6610283	1.526308	
0.4885	-0.9810001	0	0.6617912	1.525818	
0.489	-0.9810001	0	0.6625538	1.525327	
0.4895	-0.9810001	0	0.6633162	1.524836	
0.49	-0.9810001	0	0.6640784	1.524346	
0.4905	-0.9810001	0	0.6648403	1.523855	
0.491	-0.9810001	0	0.665602	1.523365	
0.4915	-0.9810001	0	0.6663635	1.522874	
0.492	-0.9810001	0	0.6671247	1.522384	
0.4925	-0.9810001	0	0.6678856	1.521894	
0.493	-0.9810001	0	0.6686463	1.521403	
0.4935	-0.9810001	0	0.6694068	1.520913	
0.494	-0.9810001	0	0.670167	1.520422	
0.4945	-0.9810001	0	0.670927	1.519931	
0.495	-0.9810001	0	0.6716867	1.519441	
0.4955	-0.9810001	0	0.6724461	1.51895	
0.496	-0.9810001	0	0.6732054	1.51846	
0.4965	-0.9810001	0	0.6739644	1.517969	
0.497	-0.9810001	0	0.6747231	1.517479	
0.4975	-0.9810001	0	0.6754816	1.516989	
0.498	-0.9810001	0	0.6762398	1.516498	
0.4985	-0.9810001	0	0.6769978	1.516007	
0.499	-0.9810001	0	0.6777556	1.515517	
0.4995	-0.9810001	0	0.6785131	1.515026	
0.5	-0.9810001	0	0.6792704	1.514536	
0.5005	-0.9810001	0	0.6800274	1.514045	
0.501	-0.9810001	0	0.6807842	1.513555	
0.5015	-0.9810001	0	0.6815407	1.513065	
0.502	-0.9810001	0	0.682297	1.512574	
0.5025	-0.9810001	0	0.6830531	1.512084	
0.503	-0.9810001	0	0.6838089	1.511593	
0.5035	-0.9810001	0	0.6845644	1.511102	
0.504	-0.9810001	0	0.6853197	1.510612	
0.5045	-0.9810001	0	0.6860748	1.510121	
0.505	-0.9810001	0	0.6868296	1.509631	
0.5055	-0.9810001	0	0.6875842	1.50914	
0.506	-0.9810001	0	0.6883385	1.50865	
0.5065	-0.9810001	0	0.6890926	1.50816	
0.507	-0.9810001	0	0.6898464	1.507669	
0.5075001	-0.9810001	0	0.6906	1.507178	
0.508	-0.9810001	0	0.6913533	1.506688	
0.5085	-0.9810001	0	0.6921064	1.506197	
0.509	-0.9810001	0	0.6928593	1.505707	
0.5095	-0.9810001	0	0.6936119	1.505216	
0.5100001	-0.9810001	0	0.6943642	1.504726	
0.5105	-0.9810001	0	0.6951164	1.504236	
0.511	-0.9810001	0	0.6958683	1.503745	
0.5115	-0.9810001	0	0.6966199	1.503255	
0.512	-0.9810001	0	0.6973712	1.502764	
0.5125	-0.9810001	0	0.6981224	1.502273	
0.513	-0.9810001	0	0.6988733	1.501783	
0.5135	-0.9810001	0	0.6996239	1.501292	
0.514	-0.9810001	0	0.7003743	1.500802	
0.5145	-0.9810001	0	0.7011245	1.500311	
0.515	-0.9810001	0	0.7018744	1.499821	
0.5155	-0.9810001	0	0.7026241	1.499331	
0.516	-0.9810001	0	0.7033735	1.49884	
0.5165	-0.9810001	0	0.7041227	1.498349	
0.517	-0.9810001	0	0.7048716	1.497859	
0.5175	-0.9810001	0	0.7056203	1.497368	
0.518	-0.9810001	0	0.7063687	1.496878	
0.5185	-0.9810001	0	0.7071169	1.496387	
0.5190001	-0.9810001	0	0.7078649	1.495897	
0.5195	-0.9810001	0	0.7086126	1.495407	
0.52	-0.9810001	0	0.70936	1.494916	
0.5205	-0.9810001	0	0.7101072	1.494425	
0.521	-0.9810001	0	0.7108542	1.493935	
0.5215001	-0.9810001	0	0.7116009	1.493444	
0.522	-0.9810001	0	0.7123474	1.492954	
0.5225	-0.9810001	0	0.7130936	1.492463	
0.523	-0.9810001	0	0.7138396	1.491973	
0.5235	-0.9810001	0	0.7145854	1.491482	
0.524	-0.9810001	0	0.7153308	1.490992	
0.5245	-0.9810001	0	0.7160761	1.490502	
0.525	-0.9810001	0	0.7168211	1.490011	
0.5255	-0.9810001	0	0.7175659	1.48952	
0.526	-0.9810001	0	0.7183104	1.48903	
0.5265	-0.9810001	0	0.7190546	1.488539	
0.527	-0.9810001	0	0.7197987	1.488049	
0.5275	-0.9810001	0	0.7205424	1.487558	
0.528	-0.9810001	0	0.721286	1.487068	
0.5285	-0.9810001	0	0.7220293	1.486578	
0.529	-0.9810001	0	0.7227723	1.486087	
0.5295	-0.9810001	0	0.7235151	1.485596	
0.53	-0.9810001	0	0.7242576	1.485106	
0.5305001	-0.9810001	0	0.725	1.484615	
0.531	-0.9810001	0	0.725742	1.484125	
0.5315	-0.9810001	0	0.7264839	1.483634	
0.532	-0.9810001	0	0.7272254	1.483144	
0.5325	-0.9810001	0	0.7279668	1.482653	
0.5330001	-0.9810001	0	0.7287078	1.482163	
0.5335	-0.9810001	0	0.7294487	1.481673	
0.534	-0.9810001	0	0.7301893	1.481182	
0.5345	-0.9810001	0	0.7309296	1.480691	
0.535	-0.9810001	0	0.7316697	1.480201	
0.5355	-0.9810001	0	0.7324096	1.47971	
0.536	-0.9810001	0	0.7331492	1.47922	
0.5365	-0.9810001	0	0.7338886	1.478729	
0.537	-0.9810001	0	0.7346277	1.478239	
0.5375	-0.9810001	0	0.7353665	1.477749	
0.538	-0.9810001	0	0.7361051	1.477258	
0.5385	-0.9810001	0	0.7368435	1.476767	
0.539	-0.9810001	0	0.7375817	1.476277	
0.5395	-0.9810001	0	0.7383196	1.475786	
0.54	-0.9810001	0	0.7390572	1.475296	
0.5405	-0.9810001	0	0.7397946	1.474805	
0.541	-0.9810001	0	0.7405318	1.474315	
0.5415	-0.9810001	0	0.7412687	1.473825	
0.5420001	-0.9810001	0	0.7420053	1.473334	
0.5425	-0.9810001	0	0.7427418	1.472844	
0.543	-0.9810001	0	0.7434779	1.472353	
0.5435	-0.9810001	0	0.7442139	1.471862	
0.544	-0.9810001	0	0.7449496	1.471372	
0.5445001	-0.9810001	0	0.745685	1.470881	
0.545	-0.9810001	0	0.7464202	1.470391	
0.5455	-0.9810001	0	0.7471552	1.4699	
0.546	-0.9810001	0	0.7478899	1.46941	
0.5465	-0.9810001	0	0.7486243	1.46892	
0.5470001	-0.9810001	0	0.7493585	1.468429	
0.5475	-0.9810001	0	0.7500925	1.467938	
0.548	-0.9810001	0	0.7508262	1.467448	
0.5485	-0.9810001	0	0.7515597	1.466957	
0.549	-0.9810001	0	0.7522929	1.466467	
0.5495	-0.9810001	0	0.7530259	1.465976	
0.55	-0.9810001	0	0.7537587	1.465486	
0.5505	-0.9810001	0	0.7544912	1.464996	
0.551	-0.9810001	0	0.7552235	1.464505	
0.5515	-0.9810001	0	0.7559555	1.464015	
0.552	-0.9810001	0	0.7566872	1.463524	
0.5525	-0.9810001	0	0.7574188	1.463033	
0.553	-0.9810001	0	0.75815	1.462543	
0.5535	-0.9810001	0	0.758881	1.462052	
0.554	-0.9810001	0	0.7596118	1.461562	
0.5545	-0.9810001	0	0.7603424	1.461071	
0.555	-0.9810001	0	0.7610726	1.460581	
0.5555	-0.9810001	0	0.7618027	1.460091	
0.5560001	-0.9810001	0	0.7625325	1.4596	
0.5565	-0.9810001	0	0.763262	1.459109	
0.557	-0.9810001	0	0.7639914	1.458619	
0.5575	-0.9810001	0	0.7647204	1.458128	
0.558	-0.9810001	0	0.7654492	1.457638	
0.5585001	-0.9810001	0	0.7661778	1.457147	
0.559	-0.9810001	0	0.7669061	1.456657	
0.5595	-0.9810001	0	0.7676342	1.456167	
0.56	-0.9810001	0	0.768362	1.455676	
0.5605	-0.9810001	0	0.7690896	1.455185	
0.561	-0.9810001	0	0.769817	1.454695	
0.5615	-0.9810001	0	0.7705441	1.454204	
0.562	-0.9810001	0	0.7712709	1.453714	
0.5625	-0.9810001	0	0.7719976	1.453223	
0.563	-0.9810001	0	0.7727239	1.452733	
0.5635	-0.9810001	0	0.77345	1.452242	
0.564	-0.9810001	0	0.7741759	1.451752	
0.5645	-0.9810001	0	0.7749016	1.451262	
0.565	-0.9810001	0	0.775627	1.450771	
0.5655	-0.9810001	0	0.7763521	1.45028	
0.566	-0.9810001	0	0.777077	1.44979	
0.5665	-0.9810001	0	0.7778016	1.449299	
0.567	-0.9810001	0	0.778526	1.448809	
