Time	LeftOdor	RightOdor	ROS	LOS	LO	RO	OS	
5.34	30.72365	33.012	33.012	30.72365	0.1062235	0.1142929	0	
5.341	30.69444	32.97978	32.97978	30.69444	0.1059407	0.1139858	0	
5.342	30.66535	32.94769	32.94769	30.66535	0.1059407	0.1139858	0	
5.343	30.63637	32.91571	32.91571	30.63637	0.1056601	0.113681	0	
5.344	30.60751	32.88387	32.88387	30.60751	0.1056601	0.113681	0	
5.345	30.57877	32.85215	32.85215	30.57877	0.1053816	0.1133785	0	
5.346	30.55014	32.82056	32.82056	30.55014	0.1053816	0.1133785	0	
5.347	30.52161	32.78908	32.78908	30.52161	0.1051053	0.1130783	0	
5.348	30.49321	32.75773	32.75773	30.49321	0.1051053	0.1130783	0	
5.349	30.4649	32.72648	32.72648	30.4649	0.1048311	0.1127803	0	
5.35	30.43671	32.69537	32.69537	30.43671	0.1048311	0.1127803	0	
5.351	30.40864	32.66438	32.66438	30.40864	0.104559	0.1124846	0	
5.352	30.38067	32.63349	32.63349	30.38067	0.104559	0.1124846	0	
5.353	30.3528	32.60274	32.60274	30.3528	0.104289	0.1121911	0	
5.354	30.32505	32.57208	32.57208	30.32505	0.104289	0.1121911	0	
5.355	30.29738	32.54154	32.54154	30.29738	0.104021	0.1118997	0	
5.356	30.26983	32.51112	32.51112	30.26983	0.104021	0.1118997	0	
5.357	30.24239	32.48081	32.48081	30.24239	0.1037551	0.1116106	0	
5.358	30.21505	32.45061	32.45061	30.21505	0.1037551	0.1116106	0	
5.359	30.18781	32.42052	32.42052	30.18781	0.1034913	0.1113236	0	
5.36	30.16067	32.39054	32.39054	30.16067	0.1034913	0.1113236	0	
5.361	30.13362	32.36067	32.36067	30.13362	0.1032295	0.1110388	0	
5.362	30.10668	32.33091	32.33091	30.10668	0.1032295	0.1110388	0	
5.363	30.07983	32.30125	32.30125	30.07983	0.1029697	0.1107561	0	
5.364	30.05309	32.2717	32.2717	30.05309	0.1029697	0.1107561	0	
5.365	30.02643	32.24225	32.24225	30.02643	0.1027119	0.1104755	0	
5.366	29.99988	32.21291	32.21291	29.99988	0.1027119	0.1104755	0	
5.367	29.97342	32.18366	32.18366	29.97342	0.1024561	0.110197	0	
5.368	29.94705	32.15453	32.15453	29.94705	0.1024561	0.110197	0	
5.369	29.92077	32.12549	32.12549	29.92077	0.1022022	0.1099206	0	
5.37	29.89458	32.09655	32.09655	29.89458	0.1022022	0.1099206	0	
5.371	29.86849	32.06771	32.06771	29.86849	0.1019502	0.1096462	0	
5.372	29.84249	32.03898	32.03898	29.84249	0.1019502	0.1096462	0	
5.373	29.81658	32.01034	32.01034	29.81658	0.1017002	0.1093739	0	
5.374	29.79076	31.98179	31.98179	29.79076	0.1017002	0.1093739	0	
5.375	29.76503	31.95334	31.95334	29.76503	0.1014521	0.1091037	0	
5.376	29.73938	31.92499	31.92499	29.73938	0.1014521	0.1091037	0	
5.377	29.71382	31.89674	31.89674	29.71382	0.1012059	0.1088354	0	
5.378	29.68835	31.86857	31.86857	29.68835	0.1012059	0.1088354	0	
5.379	29.66296	31.8405	31.8405	29.66296	0.1009616	0.1085691	0	
5.38	29.63766	31.81252	31.81252	29.63766	0.1009616	0.1085691	0	
5.381	29.61244	31.78463	31.78463	29.61244	0.1007191	0.1083048	0	
5.382	29.5873	31.75684	31.75684	29.5873	0.1007191	0.1083048	0	
5.383	29.56224	31.72913	31.72913	29.56224	0.1004784	0.1080425	0	
5.384	29.53728	31.70152	31.70152	29.53728	0.1004784	0.1080425	0	
5.385	29.51239	31.67399	31.67399	29.51239	0.1002396	0.1077821	0	
5.386	29.48757	31.64655	31.64655	29.48757	0.1002396	0.1077821	0	
5.387	29.46284	31.6192	31.6192	29.46284	0.1000026	0.1075236	0	
5.388	29.43819	31.59193	31.59193	29.43819	0.1000026	0.1075236	0	
5.389	29.41362	31.56475	31.56475	29.41362	0.09976736	0.107267	0	
5.39	29.38913	31.53766	31.53766	29.38913	0.09976736	0.107267	0	
5.391	29.36471	31.51065	31.51065	29.36471	0.09953389	0.1070123	0	
5.392	29.34037	31.48373	31.48373	29.34037	0.09953389	0.1070123	0	
5.393	29.31611	31.45689	31.45689	29.31611	0.09930217	0.1067594	0	
5.394	29.29193	31.43013	31.43013	29.29193	0.09930217	0.1067594	0	
5.395	29.26781	31.40346	31.40346	29.26781	0.0990722	0.1065085	0	
5.396	29.24377	31.37686	31.37686	29.24377	0.0990722	0.1065085	0	
5.397	29.21981	31.35034	31.35034	29.21981	0.09884395	0.1062593	0	
5.398	29.19592	31.32392	31.32392	29.19592	0.09884395	0.1062593	0	
5.399	29.17209	31.29756	31.29756	29.17209	0.09861739	0.106012	0	
5.4	29.14835	31.27128	31.27128	29.14835	0.09861739	0.106012	0	
5.401	29.12467	31.24509	31.24509	29.12467	0.09839252	0.1057664	0	
5.402	29.10107	31.21898	31.21898	29.10107	0.09839252	0.1057664	0	
5.403	29.07754	31.19292	31.19292	29.07754	0.09816933	0.1055227	0	
5.404	29.05408	31.16696	31.16696	29.05408	0.09816933	0.1055227	0	
5.405	29.03068	31.14107	31.14107	29.03068	0.09794778	0.1052807	0	
5.406	29.00735	31.11526	31.11526	29.00735	0.09794778	0.1052807	0	
5.407	28.98409	31.08951	31.08951	28.98409	0.09772786	0.1050405	0	
5.408	28.9609	31.06385	31.06385	28.9609	0.09772786	0.1050405	0	
5.409	28.93777	31.03826	31.03826	28.93777	0.09750958	0.104802	0	
5.41	28.91472	31.01274	31.01274	28.91472	0.09750958	0.104802	0	
5.411	28.89173	30.9873	30.9873	28.89173	0.09729289	0.1045652	0	
5.412	28.86881	30.96193	30.96193	28.86881	0.09729289	0.1045652	0	
5.413	28.84595	30.93663	30.93663	28.84595	0.09707779	0.10433	0	
5.414	28.82315	30.9114	30.9114	28.82315	0.09707779	0.10433	0	
5.415	28.80042	30.88624	30.88624	28.80042	0.09686425	0.1040966	0	
5.416	28.77775	30.86115	30.86115	28.77775	0.09686425	0.1040966	0	
5.417	28.75514	30.83612	30.83612	28.75514	0.09665228	0.1038649	0	
5.418	28.7326	30.81116	30.81116	28.7326	0.09665228	0.1038649	0	
5.419	28.71011	30.78628	30.78628	28.71011	0.09644184	0.1036347	0	
5.42	28.68769	30.76146	30.76146	28.68769	0.09644184	0.1036347	0	
5.421	28.66533	30.73671	30.73671	28.66533	0.09623292	0.1034062	0	
5.422	28.64303	30.71203	30.71203	28.64303	0.09623292	0.1034062	0	
5.423	28.62079	30.6874	30.6874	28.62079	0.0960255	0.1031794	0	
5.424	28.59861	30.66285	30.66285	28.59861	0.0960255	0.1031794	0	
5.425	28.5765	30.63837	30.63837	28.5765	0.09581958	0.1029541	0	
5.426	28.55444	30.61395	30.61395	28.55444	0.09581958	0.1029541	0	
5.427	28.53243	30.58959	30.58959	28.53243	0.09561513	0.1027304	0	
5.428	28.51049	30.56531	30.56531	28.51049	0.09561513	0.1027304	0	
5.429	28.4886	30.54107	30.54107	28.4886	0.09541214	0.1025082	0	
5.43	28.46678	30.51691	30.51691	28.46678	0.09541214	0.1025082	0	
5.431	28.445	30.49281	30.49281	28.445	0.0952106	0.1022876	0	
5.432	28.42328	30.46876	30.46876	28.42328	0.0952106	0.1022876	0	
5.433	28.40162	30.44479	30.44479	28.40162	0.09501048	0.1020686	0	
5.434	28.38002	30.42087	30.42087	28.38002	0.09501048	0.1020686	0	
5.435	28.35847	30.39701	30.39701	28.35847	0.09481178	0.101851	0	
5.436	28.33698	30.37323	30.37323	28.33698	0.09481178	0.101851	0	
5.437	28.31553	30.34948	30.34948	28.31553	0.09461448	0.101635	0	
5.438	28.29415	30.32581	30.32581	28.29415	0.09461448	0.101635	0	
5.439	28.27281	30.30218	30.30218	28.27281	0.09441856	0.1014204	0	
5.44	28.25153	30.27863	30.27863	28.25153	0.09441856	0.1014204	0	
5.441	28.2303	30.25513	30.25513	28.2303	0.09422401	0.1012073	0	
5.442	28.20913	30.23168	30.23168	28.20913	0.09422401	0.1012073	0	
5.443	28.188	30.2083	30.2083	28.188	0.0940308	0.1009957	0	
5.444	28.16693	30.18497	30.18497	28.16693	0.0940308	0.1009957	0	
5.445	28.14591	30.16171	30.16171	28.14591	0.09383895	0.1007854	0	
5.446	28.12494	30.13848	30.13848	28.12494	0.09383895	0.1007854	0	
5.447	28.10402	30.11533	30.11533	28.10402	0.0936484	0.1005767	0	
5.448	28.08315	30.09222	30.09222	28.08315	0.0936484	0.1005767	0	
5.449	28.06233	30.06917	30.06917	28.06233	0.09345918	0.1003693	0	
5.45	28.04156	30.04618	30.04618	28.04156	0.09345918	0.1003693	0	
5.451	28.02084	30.02324	30.02324	28.02084	0.09327125	0.1001633	0	
5.452	28.00017	30.00036	30.00036	28.00017	0.09327125	0.1001633	0	
5.453	27.97954	29.97753	29.97753	27.97954	0.09308459	0.09995867	0	
5.454	27.95897	29.95475	29.95475	27.95897	0.09308459	0.09995867	0	
5.455	27.93844	29.93202	29.93202	27.93844	0.0928992	0.09975541	0	
5.456	27.91796	29.90935	29.90935	27.91796	0.0928992	0.09975541	0	
5.457	27.89753	29.88674	29.88674	27.89753	0.09271507	0.09955351	0	
5.458	27.87714	29.86418	29.86418	27.87714	0.09271507	0.09955351	0	
5.459	27.85681	29.84167	29.84167	27.85681	0.09253218	0.09935294	0	
5.46	27.83653	29.81922	29.81922	27.83653	0.09253218	0.09935294	0	
5.461	27.8163	29.79683	29.79683	27.8163	0.09235051	0.0991537	0	
5.462	27.79612	29.77448	29.77448	27.79612	0.09235051	0.0991537	0	
5.463	27.77599	29.7522	29.7522	27.77599	0.09217006	0.09895575	0	
5.464	27.75591	29.72996	29.72996	27.75591	0.09217006	0.09895575	0	
5.465	27.73587	29.70778	29.70778	27.73587	0.09199081	0.0987591	0	
5.466	27.71588	29.68566	29.68566	27.71588	0.09199081	0.0987591	0	
5.467	27.69594	29.66358	29.66358	27.69594	0.09181275	0.09856374	0	
5.468	27.67605	29.64157	29.64157	27.67605	0.09181275	0.09856374	0	
5.469	27.6562	29.61959	29.61959	27.6562	0.09163587	0.09836964	0	
5.47	27.63641	29.59768	29.59768	27.63641	0.09163587	0.09836964	0	
5.471	27.61665	29.57581	29.57581	27.61665	0.09146014	0.09817681	0	
5.472	27.59695	29.55401	29.55401	27.59695	0.09146014	0.09817681	0	
5.473	27.5773	29.53224	29.53224	27.5773	0.09128557	0.0979852	0	
5.474	27.55768	29.51054	29.51054	27.55768	0.09128557	0.0979852	0	
5.475	27.53811	29.48887	29.48887	27.53811	0.09111215	0.09779483	0	
5.476	27.51859	29.46727	29.46727	27.51859	0.09111215	0.09779483	0	
5.477	27.49912	29.4457	29.4457	27.49912	0.09093986	0.09760568	0	
5.478	27.47968	29.4242	29.4242	27.47968	0.09093986	0.09760568	0	
5.479	27.4603	29.40273	29.40273	27.4603	0.09076868	0.09741773	0	
5.48	27.44095	29.38133	29.38133	27.44095	0.09076868	0.09741773	0	
5.481	27.42166	29.35996	29.35996	27.42166	0.09059861	0.09723097	0	
5.482	27.4024	29.33864	29.33864	27.4024	0.09059861	0.09723097	0	
5.483	27.38318	29.31737	29.31737	27.38318	0.09042963	0.09704539	0	
5.484	27.36401	29.29615	29.29615	27.36401	0.09042963	0.09704539	0	
5.485	27.34488	29.27498	29.27498	27.34488	0.09026173	0.09686098	0	
5.486	27.32578	29.25384	29.25384	27.32578	0.09026173	0.09686098	0	
5.487	27.30673	29.23276	29.23276	27.30673	0.09009489	0.09667773	0	
5.488	27.28773	29.21172	29.21172	27.28773	0.09009489	0.09667773	0	
5.489	27.26876	29.19073	29.19073	27.26876	0.08992912	0.09649561	0	
5.49	27.24984	29.16978	29.16978	27.24984	0.08992912	0.09649561	0	
5.491	27.23095	29.14887	29.14887	27.23095	0.0897644	0.09631463	0	
5.492	27.2121	29.12802	29.12802	27.2121	0.0897644	0.09631463	0	
5.493	27.19329	29.1072	29.1072	27.19329	0.08960071	0.09613477	0	
5.494	27.17453	29.08643	29.08643	27.17453	0.08960071	0.09613477	0	
5.495	27.15579	29.0657	29.0657	27.15579	0.08943804	0.09595602	0	
5.496	27.1371	29.04502	29.04502	27.1371	0.08943804	0.09595602	0	
5.497	27.11845	29.02437	29.02437	27.11845	0.0892764	0.09577836	0	
5.498	27.09984	29.00377	29.00377	27.09984	0.0892764	0.09577836	0	
5.499	27.08125	28.98321	28.98321	27.08125	0.08911574	0.09560178	0	
5.5	27.06271	28.9627	28.9627	27.06271	0.08911574	0.09560178	0	
5.501	27.04421	28.94222	28.94222	27.04421	0.08895607	0.09542628	0	
5.502	27.02574	28.92178	28.92178	27.02574	0.08895607	0.09542628	0	
5.503	27.00731	28.90138	28.90138	27.00731	0.0887974	0.09525184	0	
5.504	26.98891	28.88103	28.88103	26.98891	0.0887974	0.09525184	0	
5.505	26.97055	28.86071	28.86071	26.97055	0.08863969	0.09507844	0	
5.506	26.95223	28.84043	28.84043	26.95223	0.08863969	0.09507844	0	
5.507	26.93394	28.8202	28.8202	26.93394	0.08848293	0.09490608	0	
5.508	26.91568	28.80001	28.80001	26.91568	0.08848293	0.09490608	0	
5.509	26.89747	28.77984	28.77984	26.89747	0.08832712	0.09473474	0	
5.51	26.87928	28.75973	28.75973	26.87928	0.08832712	0.09473474	0	
5.511	26.86113	28.73965	28.73965	26.86113	0.08817224	0.09456442	0	
5.512	26.84302	28.71961	28.71961	26.84302	0.08817224	0.09456442	0	
5.513	26.82494	28.69961	28.69961	26.82494	0.08801829	0.09439512	0	
5.514	26.80689	28.67964	28.67964	26.80689	0.08801829	0.09439512	0	
5.515	26.78887	28.65971	28.65971	26.78887	0.08786526	0.09422679	0	
5.516	26.77089	28.63981	28.63981	26.77089	0.08786526	0.09422679	0	
5.517	26.75294	28.61996	28.61996	26.75294	0.08771312	0.09405945	0	
5.518	26.73502	28.60014	28.60014	26.73502	0.08771312	0.09405945	0	
5.519	26.71714	28.58035	28.58035	26.71714	0.08756189	0.09389308	0	
5.52	26.69929	28.56061	28.56061	26.69929	0.08756189	0.09389308	0	
5.521	26.68146	28.5409	28.5409	26.68146	0.08741154	0.09372767	0	
5.522	26.66367	28.52123	28.52123	26.66367	0.08741154	0.09372767	0	
5.523	26.64591	28.50159	28.50159	26.64591	0.08726206	0.09356321	0	
5.524	26.62818	28.48198	28.48198	26.62818	0.08726206	0.09356321	0	
5.525	26.61049	28.46241	28.46241	26.61049	0.08711345	0.09339969	0	
5.526	26.59283	28.44287	28.44287	26.59283	0.08711345	0.09339969	0	
5.527	26.5752	28.42338	28.42338	26.5752	0.0869657	0.09323709	0	
5.528	26.55759	28.40391	28.40391	26.55759	0.0869657	0.09323709	0	
5.529	26.54002	28.38448	28.38448	26.54002	0.08681878	0.09307542	0	
5.53	26.52247	28.36508	28.36508	26.52247	0.08681878	0.09307542	0	
5.531	26.50496	28.34571	28.34571	26.50496	0.08667269	0.09291466	0	
5.532	26.48747	28.32638	28.32638	26.48747	0.08667269	0.09291466	0	
5.533	26.47002	28.30708	28.30708	26.47002	0.08652745	0.09275478	0	
5.534	26.4526	28.28781	28.28781	26.4526	0.08652745	0.09275478	0	
5.535	26.43519	28.26858	28.26858	26.43519	0.08638301	0.09259581	0	
5.536	26.41783	28.24939	28.24939	26.41783	0.08638301	0.09259581	0	
5.537	26.40049	28.23021	28.23021	26.40049	0.08623938	0.09243771	0	
5.538	26.38318	28.21108	28.21108	26.38318	0.08623938	0.09243771	0	
5.539	26.3659	28.19197	28.19197	26.3659	0.08609654	0.09228047	0	
5.54	26.34864	28.1729	28.1729	26.34864	0.08609654	0.09228047	0	
5.541	26.33142	28.15386	28.15386	26.33142	0.0859545	0.09212409	0	
5.542	26.31421	28.13485	28.13485	26.31421	0.0859545	0.09212409	0	
5.543	26.29704	28.11586	28.11586	26.29704	0.08581324	0.09196856	0	
5.544	26.2799	28.09692	28.09692	26.2799	0.08581324	0.09196856	0	
5.545	26.26278	28.078	28.078	26.26278	0.08567274	0.09181387	0	
5.546	26.24569	28.05911	28.05911	26.24569	0.08567274	0.09181387	0	
5.547	26.22862	28.04025	28.04025	26.22862	0.085533	0.09166001	0	
5.548	26.21159	28.02143	28.02143	26.21159	0.085533	0.09166001	0	
5.549	26.19457	28.00262	28.00262	26.19457	0.08539402	0.09150696	0	
5.55	26.17759	27.98386	27.98386	26.17759	0.08539402	0.09150696	0	
5.551	26.16064	27.96513	27.96513	26.16064	0.08525577	0.09135473	0	
5.552	26.1437	27.94642	27.94642	26.1437	0.08525577	0.09135473	0	
5.553	26.1268	27.92773	27.92773	26.1268	0.08511826	0.09120329	0	
5.554	26.10991	27.90908	27.90908	26.10991	0.08511826	0.09120329	0	
5.555	26.09306	27.89046	27.89046	26.09306	0.08498148	0.09105265	0	
5.556	26.07623	27.87187	27.87187	26.07623	0.08498148	0.09105265	0	
5.557	26.05942	27.85331	27.85331	26.05942	0.08484542	0.09090279	0	
5.558	26.04264	27.83477	27.83477	26.04264	0.08484542	0.09090279	0	
5.559	26.02589	27.81626	27.81626	26.02589	0.08471005	0.09075372	0	
5.56	26.00916	27.79778	27.79778	26.00916	0.08471005	0.09075372	0	
5.561	25.99245	27.77933	27.77933	25.99245	0.08457541	0.0906054	0	
5.562	25.97577	27.7609	27.7609	25.97577	0.08457541	0.0906054	0	
5.563	25.95911	27.7425	27.7425	25.95911	0.08444145	0.09045784	0	
5.564	25.94248	27.72413	27.72413	25.94248	0.08444145	0.09045784	0	
5.565	25.92586	27.70578	27.70578	25.92586	0.08430816	0.09031103	0	
5.566	25.90928	27.68748	27.68748	25.90928	0.08430816	0.09031103	0	
5.567	25.89272	27.66918	27.66918	25.89272	0.08417556	0.09016496	0	
5.568	25.87618	27.65092	27.65092	25.87618	0.08417556	0.09016496	0	
5.569	25.85966	27.63269	27.63269	25.85966	0.08404363	0.09001962	0	
5.57	25.84318	27.61448	27.61448	25.84318	0.08404363	0.09001962	0	
5.571	25.82671	27.59629	27.59629	25.82671	0.08391236	0.08987501	0	
5.572	25.81026	27.57814	27.57814	25.81026	0.08391236	0.08987501	0	
5.573	25.79383	27.56001	27.56001	25.79383	0.08378174	0.0897311	0	
5.574	25.77744	27.5419	27.5419	25.77744	0.08378174	0.0897311	0	
5.575	25.76106	27.52383	27.52383	25.76106	0.08365177	0.08958791	0	
5.576	25.74471	27.50578	27.50578	25.74471	0.08365177	0.08958791	0	
5.577	25.72837	27.48774	27.48774	25.72837	0.08352243	0.08944542	0	
5.578	25.71206	27.46975	27.46975	25.71206	0.08352243	0.08944542	0	
5.579	25.69578	27.45177	27.45177	25.69578	0.08339374	0.08930362	0	
5.58	25.67951	27.43382	27.43382	25.67951	0.08339374	0.08930362	0	
5.581	25.66326	27.41588	27.41588	25.66326	0.08326566	0.0891625	0	
5.582	25.64704	27.39798	27.39798	25.64704	0.08326566	0.0891625	0	
5.583	25.63084	27.38011	27.38011	25.63084	0.0831382	0.08902206	0	
5.584	25.61466	27.36226	27.36226	25.61466	0.0831382	0.08902206	0	
5.585	25.59851	27.34443	27.34443	25.59851	0.08301134	0.08888228	0	
5.586	25.58237	27.32662	27.32662	25.58237	0.08301134	0.08888228	0	
5.587	25.56625	27.30884	27.30884	25.56625	0.08288509	0.08874317	0	
5.588	25.55016	27.29109	27.29109	25.55016	0.08288509	0.08874317	0	
5.589	25.53408	27.27335	27.27335	25.53408	0.08275944	0.0886047	0	
5.59	25.51804	27.25564	27.25564	25.51804	0.08275944	0.0886047	0	
5.591	25.502	27.23796	27.23796	25.502	0.08263437	0.08846689	0	
5.592	25.486	27.2203	27.2203	25.486	0.08263437	0.08846689	0	
5.593	25.47	27.20266	27.20266	25.47	0.08250988	0.08832972	0	
5.594	25.45403	27.18505	27.18505	25.45403	0.08250988	0.08832972	0	
5.595	25.43809	27.16746	27.16746	25.43809	0.08238597	0.08819316	0	
5.596	25.42215	27.14989	27.14989	25.42215	0.08238597	0.08819316	0	
5.597	25.40624	27.13235	27.13235	25.40624	0.08226262	0.08805723	0	
5.598	25.39036	27.11482	27.11482	25.39036	0.08226262	0.08805723	0	
5.599	25.37449	27.09733	27.09733	25.37449	0.08213983	0.08792193	0	
5.6	25.35864	27.07986	27.07986	25.35864	0.08213983	0.08792193	0	
5.601	25.34282	27.0624	27.0624	25.34282	0.08201762	0.08778724	0	
5.602	25.32701	27.04497	27.04497	25.32701	0.08201762	0.08778724	0	
5.603	25.31122	27.02757	27.02757	25.31122	0.08189593	0.08765315	0	
5.604	25.29545	27.01018	27.01018	25.29545	0.08189593	0.08765315	0	
5.605	25.2797	26.99281	26.99281	25.2797	0.0817748	0.08751965	0	
5.606	25.26397	26.97547	26.97547	25.26397	0.0817748	0.08751965	0	
5.607	25.24826	26.95815	26.95815	25.24826	0.0816542	0.08738675	0	
5.608	25.23256	26.94086	26.94086	25.23256	0.0816542	0.08738675	0	
5.609	25.2169	26.92357	26.92357	25.2169	0.08153413	0.08725443	0	
5.61	25.20124	26.90632	26.90632	25.20124	0.08153413	0.08725443	0	
5.611	25.1856	26.88909	26.88909	25.1856	0.08141459	0.08712269	0	
5.612	25.16998	26.87188	26.87188	25.16998	0.08141459	0.08712269	0	
5.613	25.15438	26.85469	26.85469	25.15438	0.08129556	0.0869915	0	
5.614	25.1388	26.83752	26.83752	25.1388	0.08129556	0.0869915	0	
5.615	25.12325	26.82037	26.82037	25.12325	0.08117704	0.0868609	0	
5.616	25.1077	26.80324	26.80324	25.1077	0.08117704	0.0868609	0	
5.617	25.09217	26.78614	26.78614	25.09217	0.08105903	0.08673085	0	
5.618	25.07666	26.76905	26.76905	25.07666	0.08105903	0.08673085	0	
5.619	25.06117	26.75198	26.75198	25.06117	0.08094151	0.08660135	0	
5.62	25.0457	26.73494	26.73494	25.0457	0.08094151	0.08660135	0	
5.621	25.03025	26.71791	26.71791	25.03025	0.0808245	0.0864724	0	
5.622	25.01481	26.70091	26.70091	25.01481	0.0808245	0.0864724	0	
5.623	24.9994	26.68393	26.68393	24.9994	0.08070797	0.08634399	0	
5.624	24.984	26.66697	26.66697	24.984	0.08070797	0.08634399	0	
5.625	24.96862	26.65003	26.65003	24.96862	0.08059193	0.08621611	0	
5.626	24.95327	26.63312	26.63312	24.95327	0.08059193	0.08621611	0	
5.627	24.93794	26.61623	26.61623	24.93794	0.08047637	0.08608876	0	
5.628	24.92262	26.59937	26.59937	24.92262	0.08047637	0.08608876	0	
5.629	24.90734	26.58254	26.58254	24.90734	0.08036129	0.08596193	0	
5.63	24.89208	26.56573	26.56573	24.89208	0.08036129	0.08596193	0	
5.631	24.87684	26.54895	26.54895	24.87684	0.08024667	0.08583562	0	
5.632	24.86163	26.5322	26.5322	24.86163	0.08024667	0.08583562	0	
5.633	24.84644	26.51548	26.51548	24.84644	0.08013253	0.08570984	0	
5.634	24.83128	26.49878	26.49878	24.83128	0.08013253	0.08570984	0	
5.635	24.81615	26.48212	26.48212	24.81615	0.08001886	0.08558457	0	
5.636	24.80104	26.46548	26.46548	24.80104	0.08001886	0.08558457	0	
5.637	24.78597	26.44888	26.44888	24.78597	0.07990563	0.08545981	0	
5.638	24.77092	26.43231	26.43231	24.77092	0.07990563	0.08545981	0	
5.639	24.75591	26.41578	26.41578	24.75591	0.07979288	0.08533556	0	
5.64	24.74093	26.39928	26.39928	24.74093	0.07979288	0.08533556	0	
5.641	24.72597	26.38282	26.38282	24.72597	0.07968058	0.08521181	0	
5.642	24.71106	26.36639	26.36639	24.71106	0.07968058	0.08521181	0	
5.643	24.69617	26.35	26.35	24.69617	0.07956874	0.08508858	0	
5.644	24.68132	26.33365	26.33365	24.68132	0.07956874	0.08508858	0	
5.645	24.6665	26.31733	26.31733	24.6665	0.07945735	0.08496585	0	
5.646	24.65172	26.30104	26.30104	24.65172	0.07945735	0.08496585	0	
5.647	24.63696	26.2848	26.2848	24.63696	0.07934642	0.08484363	0	
5.648	24.62225	26.2686	26.2686	24.62225	0.07934642	0.08484363	0	
5.649	24.60757	26.25243	26.25243	24.60757	0.07923595	0.0847219	0	
5.65	24.59293	26.23631	26.23631	24.59293	0.07923595	0.0847219	0	
5.651	24.57833	26.22022	26.22022	24.57833	0.07912593	0.08460068	0	
5.652	24.56376	26.20418	26.20418	24.56376	0.07912593	0.08460068	0	
5.653	24.54923	26.18818	26.18818	24.54923	0.07901637	0.08447996	0	
5.654	24.53474	26.17222	26.17222	24.53474	0.07901637	0.08447996	0	
5.655	24.52029	26.15631	26.15631	24.52029	0.07890725	0.08435973	0	
5.656	24.50588	26.14044	26.14044	24.50588	0.07890725	0.08435973	0	
5.657	24.49151	26.1246	26.1246	24.49151	0.0787986	0.08424	0	
5.658	24.47718	26.10882	26.10882	24.47718	0.0787986	0.08424	0	
5.659	24.46289	26.09308	26.09308	24.46289	0.07869039	0.08412079	0	
5.66	24.44865	26.07738	26.07738	24.44865	0.07869039	0.08412079	0	
5.661	24.43444	26.06173	26.06173	24.43444	0.07858265	0.08400208	0	
5.662	24.42028	26.04613	26.04613	24.42028	0.07858265	0.08400208	0	
5.663	24.40615	26.03057	26.03057	24.40615	0.07847536	0.08388387	0	
