Time	A5	A6	A4	A1	A3	A2	PointerY	PointerZ	
10.461	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5387174	-0.06230274	
10.462	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5386657	-0.06230274	
10.463	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.538614	-0.06230274	
10.464	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5385622	-0.06230273	
10.465	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5385105	-0.06230273	
10.466	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5384588	-0.06230273	
10.467	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.538407	-0.06230273	
10.468	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5383553	-0.06230272	
10.469	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5383036	-0.06230272	
10.47	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5382518	-0.06230272	
10.471	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5382001	-0.06230272	
10.472	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5381483	-0.06230271	
10.473	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5380966	-0.06230271	
10.474	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5380449	-0.06230271	
10.475	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5379931	-0.06230271	
10.476	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5379414	-0.0623027	
10.477	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5378897	-0.0623027	
10.478	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5378379	-0.0623027	
10.479	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5377862	-0.06230269	
10.48	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5377344	-0.06230269	
10.481	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5376827	-0.06230269	
10.482	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5376598	-0.0623027	
10.483	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5376417	-0.06230273	
10.484	-0.06999983	-0.06999925	-0.07	-0.06999925	-0.07	-0.06999983	0.5376249	-0.06230276	
10.485	-0.0699992	-0.06999924	-0.06999804	-0.06999925	-0.06999969	-0.06999983	0.5376087	-0.06230279	
10.486	-0.0699992	-0.06999924	-0.06999804	-0.06999925	-0.06999969	-0.06999983	0.5375928	-0.06230282	
10.487	-0.06999858	-0.06999923	-0.06999613	-0.06999925	-0.0699994	-0.06999983	0.5375772	-0.06230284	
10.488	-0.06999858	-0.06999923	-0.06999613	-0.06999925	-0.0699994	-0.06999983	0.5375618	-0.06230287	
10.489	-0.06999795	-0.06999922	-0.06999417	-0.06999925	-0.0699991	-0.06999983	0.5375468	-0.06230289	
10.49	-0.06999795	-0.06999922	-0.06999417	-0.06999925	-0.0699991	-0.06999983	0.5375319	-0.06230291	
10.491	-0.0699973	-0.0699992	-0.06999215	-0.06999925	-0.06999879	-0.06999982	0.5375172	-0.06230294	
10.492	-0.0699973	-0.0699992	-0.06999215	-0.06999925	-0.06999879	-0.06999982	0.5375028	-0.06230296	
10.493	-0.06999663	-0.0699992	-0.06999005	-0.06999925	-0.06999847	-0.06999982	0.5374886	-0.06230298	
10.494	-0.06999663	-0.0699992	-0.06999005	-0.06999925	-0.06999847	-0.06999982	0.5374746	-0.062303	
10.495	-0.06999593	-0.06999918	-0.06998791	-0.06999925	-0.06999813	-0.06999982	0.5374607	-0.06230301	
10.496	-0.06999593	-0.06999918	-0.06998791	-0.06999925	-0.06999813	-0.06999982	0.5374472	-0.06230303	
10.497	-0.06999522	-0.06999917	-0.0699857	-0.06999925	-0.06999779	-0.06999981	0.5374338	-0.06230305	
10.498	-0.06999522	-0.06999917	-0.0699857	-0.06999925	-0.06999779	-0.06999981	0.5374207	-0.06230307	
10.499	-0.06999449	-0.06999916	-0.06998345	-0.06999925	-0.06999744	-0.06999981	0.5374077	-0.06230308	
10.5	-0.06999449	-0.06999916	-0.06998345	-0.06999925	-0.06999744	-0.06999981	0.5373949	-0.06230309	
10.501	-0.06999375	-0.06999915	-0.06998114	-0.06999925	-0.06999709	-0.06999981	0.5373823	-0.0623031	
10.502	-0.06999375	-0.06999915	-0.06998114	-0.06999925	-0.06999709	-0.06999981	0.53737	-0.06230311	
10.503	-0.06999299	-0.06999914	-0.06997879	-0.06999925	-0.06999672	-0.06999981	0.5373578	-0.06230311	
10.504	-0.06999299	-0.06999914	-0.06997879	-0.06999925	-0.06999672	-0.06999981	0.5373458	-0.06230313	
10.505	-0.06999222	-0.06999912	-0.0699764	-0.06999925	-0.06999636	-0.06999981	0.537334	-0.06230314	
10.506	-0.06999222	-0.06999912	-0.0699764	-0.06999925	-0.06999636	-0.06999981	0.5373223	-0.06230314	
10.507	-0.06999144	-0.06999911	-0.06997398	-0.06999925	-0.06999598	-0.0699998	0.5373109	-0.06230315	
10.508	-0.06999144	-0.06999911	-0.06997398	-0.06999925	-0.06999598	-0.0699998	0.5372996	-0.06230316	
10.509	-0.06999065	-0.0699991	-0.06997152	-0.06999925	-0.0699956	-0.0699998	0.5372885	-0.06230316	
10.51	-0.06999065	-0.0699991	-0.06997152	-0.06999925	-0.0699956	-0.0699998	0.5372776	-0.06230317	
10.511	-0.06998985	-0.06999908	-0.06996902	-0.06999925	-0.06999522	-0.0699998	0.5372669	-0.06230317	
10.512	-0.06998985	-0.06999908	-0.06996902	-0.06999925	-0.06999522	-0.0699998	0.5372563	-0.06230318	
10.513	-0.06998903	-0.06999908	-0.0699665	-0.06999925	-0.06999483	-0.06999979	0.5372459	-0.06230318	
10.514	-0.06998903	-0.06999908	-0.0699665	-0.06999925	-0.06999483	-0.06999979	0.5372357	-0.06230318	
10.515	-0.06998821	-0.06999906	-0.06996396	-0.06999925	-0.06999443	-0.06999979	0.5372255	-0.06230318	
10.516	-0.06998821	-0.06999906	-0.06996396	-0.06999925	-0.06999443	-0.06999979	0.5372157	-0.06230318	
10.517	-0.06998738	-0.06999905	-0.06996139	-0.06999925	-0.06999404	-0.06999978	0.5372059	-0.06230318	
10.518	-0.06998738	-0.06999905	-0.06996139	-0.06999925	-0.06999404	-0.06999978	0.5371962	-0.06230318	
10.519	-0.06998654	-0.06999903	-0.06995881	-0.06999925	-0.06999364	-0.06999978	0.5371867	-0.06230318	
10.52	-0.06998654	-0.06999903	-0.06995881	-0.06999925	-0.06999364	-0.06999978	0.5371774	-0.06230318	
10.521	-0.06998571	-0.06999902	-0.06995621	-0.06999925	-0.06999324	-0.06999978	0.5371682	-0.06230318	
10.522	-0.06998571	-0.06999902	-0.06995621	-0.06999925	-0.06999324	-0.06999978	0.5371592	-0.06230318	
10.523	-0.06998486	-0.06999901	-0.06995358	-0.06999925	-0.06999283	-0.06999978	0.5371503	-0.06230318	
10.524	-0.06998486	-0.06999901	-0.06995358	-0.06999925	-0.06999283	-0.06999978	0.5371416	-0.06230318	
10.525	-0.06998402	-0.06999899	-0.06995095	-0.06999925	-0.06999243	-0.06999978	0.5371329	-0.06230318	
10.526	-0.06998402	-0.06999899	-0.06995095	-0.06999925	-0.06999243	-0.06999978	0.5371245	-0.06230317	
10.527	-0.06998316	-0.06999898	-0.06994832	-0.06999925	-0.06999202	-0.06999977	0.5371161	-0.06230317	
10.528	-0.06998316	-0.06999898	-0.06994832	-0.06999925	-0.06999202	-0.06999977	0.5371079	-0.06230316	
10.529	-0.06998231	-0.06999896	-0.06994566	-0.06999925	-0.06999161	-0.06999977	0.5370998	-0.06230316	
10.53	-0.06998231	-0.06999896	-0.06994566	-0.06999925	-0.06999161	-0.06999977	0.5370919	-0.06230315	
10.531	-0.06998145	-0.06999895	-0.069943	-0.06999925	-0.0699912	-0.06999976	0.537084	-0.06230314	
10.532	-0.06998145	-0.06999895	-0.069943	-0.06999925	-0.0699912	-0.06999976	0.5370764	-0.06230314	
10.533	-0.06998059	-0.06999893	-0.06994034	-0.06999925	-0.06999079	-0.06999976	0.5370688	-0.06230313	
10.534	-0.06998059	-0.06999893	-0.06994034	-0.06999925	-0.06999079	-0.06999976	0.5370613	-0.06230313	
10.535	-0.06997973	-0.06999893	-0.06993768	-0.06999925	-0.06999038	-0.06999976	0.537054	-0.06230312	
10.536	-0.06997973	-0.06999893	-0.06993768	-0.06999925	-0.06999038	-0.06999976	0.5370468	-0.06230312	
10.537	-0.06997888	-0.06999891	-0.06993502	-0.06999925	-0.06998996	-0.06999975	0.5370397	-0.06230311	
10.538	-0.06997888	-0.06999891	-0.06993502	-0.06999925	-0.06998996	-0.06999975	0.5370327	-0.06230311	
10.539	-0.06997801	-0.0699989	-0.06993235	-0.06999925	-0.06998955	-0.06999975	0.5370258	-0.0623031	
10.54	-0.06997801	-0.0699989	-0.06993235	-0.06999925	-0.06998955	-0.06999975	0.537019	-0.0623031	
10.541	-0.06997716	-0.06999888	-0.06992969	-0.06999925	-0.06998914	-0.06999975	0.5370123	-0.06230309	
10.542	-0.06997716	-0.06999888	-0.06992969	-0.06999925	-0.06998914	-0.06999975	0.5370058	-0.06230308	
10.543	-0.0699763	-0.06999887	-0.06992703	-0.06999925	-0.06998874	-0.06999975	0.5369993	-0.06230308	
10.544	-0.0699763	-0.06999887	-0.06992703	-0.06999925	-0.06998874	-0.06999975	0.536993	-0.06230307	
10.545	-0.06997544	-0.06999885	-0.06992438	-0.06999925	-0.06998833	-0.06999974	0.5369868	-0.06230307	
10.546	-0.06997544	-0.06999885	-0.06992438	-0.06999925	-0.06998833	-0.06999974	0.5369806	-0.06230306	
10.547	-0.06997459	-0.06999884	-0.06992173	-0.06999925	-0.06998792	-0.06999974	0.5369745	-0.06230306	
10.548	-0.06997459	-0.06999884	-0.06992173	-0.06999925	-0.06998792	-0.06999974	0.5369686	-0.06230305	
10.549	-0.06997374	-0.06999883	-0.06991909	-0.06999925	-0.06998751	-0.06999974	0.5369627	-0.06230304	
10.55	-0.06997374	-0.06999883	-0.06991909	-0.06999925	-0.06998751	-0.06999974	0.536957	-0.06230303	
10.551	-0.06997289	-0.06999882	-0.06991646	-0.06999925	-0.0699871	-0.06999973	0.5369512	-0.06230303	
10.552	-0.06997289	-0.06999882	-0.06991646	-0.06999925	-0.0699871	-0.06999973	0.5369457	-0.06230302	
10.553	-0.06997205	-0.0699988	-0.06991384	-0.06999925	-0.0699867	-0.06999973	0.5369402	-0.06230301	
10.554	-0.06997205	-0.0699988	-0.06991384	-0.06999925	-0.0699867	-0.06999973	0.5369348	-0.06230301	
10.555	-0.0699712	-0.06999879	-0.06991123	-0.06999925	-0.06998629	-0.06999972	0.5369294	-0.062303	
10.556	-0.0699712	-0.06999879	-0.06991123	-0.06999925	-0.06998629	-0.06999972	0.5369242	-0.06230298	
10.557	-0.06997037	-0.06999877	-0.06990863	-0.06999925	-0.0699859	-0.06999972	0.5369191	-0.06230298	
10.558	-0.06997037	-0.06999877	-0.06990863	-0.06999925	-0.0699859	-0.06999972	0.5369139	-0.06230297	
10.559	-0.06996953	-0.06999876	-0.06990605	-0.06999925	-0.06998549	-0.06999972	0.5369089	-0.06230296	
10.56	-0.06996953	-0.06999876	-0.06990605	-0.06999925	-0.06998549	-0.06999972	0.536904	-0.06230295	
10.561	-0.0699687	-0.06999875	-0.06990348	-0.06999925	-0.0699851	-0.06999972	0.5368992	-0.06230294	
10.562	-0.0699687	-0.06999875	-0.06990348	-0.06999925	-0.0699851	-0.06999972	0.5368944	-0.06230294	
10.563	-0.06996788	-0.06999873	-0.06990092	-0.06999925	-0.0699847	-0.06999972	0.5368897	-0.06230292	
10.564	-0.06996788	-0.06999873	-0.06990092	-0.06999925	-0.0699847	-0.06999972	0.5368851	-0.06230291	
10.565	-0.06996706	-0.06999872	-0.06989838	-0.06999925	-0.06998431	-0.06999971	0.5368806	-0.06230291	
10.566	-0.06996706	-0.06999872	-0.06989838	-0.06999925	-0.06998431	-0.06999971	0.5368761	-0.0623029	
10.567	-0.06996625	-0.06999871	-0.06989586	-0.06999925	-0.06998392	-0.06999971	0.5368717	-0.06230289	
10.568	-0.06996625	-0.06999871	-0.06989586	-0.06999925	-0.06998392	-0.06999971	0.5368674	-0.06230289	
10.569	-0.06996544	-0.0699987	-0.06989335	-0.06999925	-0.06998353	-0.0699997	0.5368631	-0.06230288	
10.57	-0.06996544	-0.0699987	-0.06989335	-0.06999925	-0.06998353	-0.0699997	0.536859	-0.06230287	
10.571	-0.06996464	-0.06999868	-0.06989087	-0.06999925	-0.06998315	-0.0699997	0.5368549	-0.06230287	
10.572	-0.06996464	-0.06999868	-0.06989087	-0.06999925	-0.06998315	-0.0699997	0.5368508	-0.06230286	
10.573	-0.06996384	-0.06999867	-0.0698884	-0.06999925	-0.06998277	-0.0699997	0.5368468	-0.06230285	
10.574	-0.06996384	-0.06999867	-0.0698884	-0.06999925	-0.06998277	-0.0699997	0.5368429	-0.06230284	
10.575	-0.06996305	-0.06999866	-0.06988595	-0.06999925	-0.06998239	-0.06999969	0.536839	-0.06230283	
10.576	-0.06996305	-0.06999866	-0.06988595	-0.06999925	-0.06998239	-0.06999969	0.5368352	-0.06230282	
10.577	-0.06996227	-0.06999864	-0.06988352	-0.06999925	-0.06998201	-0.06999969	0.5368314	-0.06230281	
10.578	-0.06996227	-0.06999864	-0.06988352	-0.06999925	-0.06998201	-0.06999969	0.5368277	-0.0623028	
10.579	-0.06996149	-0.06999863	-0.06988111	-0.06999925	-0.06998164	-0.06999969	0.5368242	-0.06230279	
10.58	-0.06996149	-0.06999863	-0.06988111	-0.06999925	-0.06998164	-0.06999969	0.5368206	-0.06230279	
10.581	-0.06996072	-0.06999862	-0.06987872	-0.06999925	-0.06998128	-0.06999969	0.536817	-0.06230278	
10.582	-0.06996072	-0.06999862	-0.06987872	-0.06999925	-0.06998128	-0.06999969	0.5368136	-0.06230277	
10.583	-0.06995995	-0.06999861	-0.06987635	-0.06999925	-0.06998091	-0.06999969	0.5368102	-0.06230276	
10.584	-0.06995995	-0.06999861	-0.06987635	-0.06999925	-0.06998091	-0.06999969	0.5368069	-0.06230276	
10.585	-0.0699592	-0.06999859	-0.069874	-0.06999925	-0.06998055	-0.06999968	0.5368036	-0.06230275	
10.586	-0.0699592	-0.06999859	-0.069874	-0.06999925	-0.06998055	-0.06999968	0.5368003	-0.06230275	
10.587	-0.06995845	-0.06999858	-0.06987168	-0.06999925	-0.06998019	-0.06999968	0.5367972	-0.06230274	
10.588	-0.06995845	-0.06999858	-0.06987168	-0.06999925	-0.06998019	-0.06999968	0.536794	-0.06230273	
10.589	-0.0699577	-0.06999857	-0.06986938	-0.06999925	-0.06997983	-0.06999968	0.5367909	-0.06230273	
10.59	-0.0699577	-0.06999857	-0.06986938	-0.06999925	-0.06997983	-0.06999968	0.5367879	-0.06230272	
10.591	-0.06995697	-0.06999856	-0.0698671	-0.06999925	-0.06997948	-0.06999967	0.5367848	-0.06230272	
10.592	-0.06995697	-0.06999856	-0.0698671	-0.06999925	-0.06997948	-0.06999967	0.5367819	-0.06230271	
10.593	-0.06995624	-0.06999855	-0.06986484	-0.06999925	-0.06997913	-0.06999967	0.536779	-0.0623027	
10.594	-0.06995624	-0.06999855	-0.06986484	-0.06999925	-0.06997913	-0.06999967	0.5367761	-0.0623027	
10.595	-0.06995552	-0.06999853	-0.0698626	-0.06999925	-0.06997879	-0.06999967	0.5367733	-0.06230269	
10.596	-0.06995552	-0.06999853	-0.0698626	-0.06999925	-0.06997879	-0.06999967	0.5367705	-0.06230269	
10.597	-0.06995481	-0.06999853	-0.06986039	-0.06999925	-0.06997845	-0.06999967	0.5367678	-0.06230268	
10.598	-0.06995481	-0.06999853	-0.06986039	-0.06999925	-0.06997845	-0.06999967	0.5367652	-0.06230268	
10.599	-0.0699541	-0.06999851	-0.0698582	-0.06999925	-0.06997811	-0.06999967	0.5367625	-0.06230267	
10.6	-0.0699541	-0.06999851	-0.0698582	-0.06999925	-0.06997811	-0.06999967	0.53676	-0.06230266	
10.601	-0.0699534	-0.0699985	-0.06985604	-0.06999925	-0.06997778	-0.06999967	0.5367574	-0.06230266	
10.602	-0.0699534	-0.0699985	-0.06985604	-0.06999925	-0.06997778	-0.06999967	0.5367549	-0.06230265	
10.603	-0.06995271	-0.06999849	-0.06985389	-0.06999925	-0.06997745	-0.06999966	0.5367524	-0.06230265	
10.604	-0.06995271	-0.06999849	-0.06985389	-0.06999925	-0.06997745	-0.06999966	0.53675	-0.06230264	
10.605	-0.06995203	-0.06999848	-0.06985178	-0.06999925	-0.06997712	-0.06999966	0.5367476	-0.06230263	
10.606	-0.06995203	-0.06999848	-0.06985178	-0.06999925	-0.06997712	-0.06999966	0.5367453	-0.06230263	
10.607	-0.06995136	-0.06999847	-0.06984968	-0.06999925	-0.06997679	-0.06999966	0.5367429	-0.06230262	
10.608	-0.06995136	-0.06999847	-0.06984968	-0.06999925	-0.06997679	-0.06999966	0.5367407	-0.06230262	
10.609	-0.06995068	-0.06999846	-0.06984762	-0.06999925	-0.06997647	-0.06999965	0.5367384	-0.06230261	
10.61	-0.06995068	-0.06999846	-0.06984762	-0.06999925	-0.06997647	-0.06999965	0.5367362	-0.0623026	
10.611	-0.06995003	-0.06999845	-0.06984557	-0.06999925	-0.06997616	-0.06999965	0.536734	-0.0623026	
10.612	-0.06995003	-0.06999845	-0.06984557	-0.06999925	-0.06997616	-0.06999965	0.5367319	-0.0623026	
10.613	-0.06994937	-0.06999844	-0.06984355	-0.06999925	-0.06997585	-0.06999965	0.5367298	-0.06230259	
10.614	-0.06994937	-0.06999844	-0.06984355	-0.06999925	-0.06997585	-0.06999965	0.5367277	-0.06230259	
10.615	-0.06994873	-0.06999843	-0.06984156	-0.06999925	-0.06997554	-0.06999964	0.5367257	-0.06230259	
10.616	-0.06994873	-0.06999843	-0.06984156	-0.06999925	-0.06997554	-0.06999964	0.5367237	-0.06230259	
10.617	-0.0699481	-0.06999841	-0.06983958	-0.06999925	-0.06997523	-0.06999964	0.5367216	-0.06230258	
10.618	-0.0699481	-0.06999841	-0.06983958	-0.06999925	-0.06997523	-0.06999964	0.5367197	-0.06230257	
10.619	-0.06994747	-0.06999841	-0.06983764	-0.06999925	-0.06997494	-0.06999964	0.5367178	-0.06230257	
10.62	-0.06994747	-0.06999841	-0.06983764	-0.06999925	-0.06997494	-0.06999964	0.5367159	-0.06230256	
10.621	-0.06994685	-0.0699984	-0.06983571	-0.06999925	-0.06997464	-0.06999964	0.536714	-0.06230256	
10.622	-0.06994685	-0.0699984	-0.06983571	-0.06999925	-0.06997464	-0.06999964	0.5367122	-0.06230256	
10.623	-0.06994624	-0.06999838	-0.06983382	-0.06999925	-0.06997434	-0.06999964	0.5367104	-0.06230256	
10.624	-0.06994624	-0.06999838	-0.06983382	-0.06999925	-0.06997434	-0.06999964	0.5367087	-0.06230255	
10.625	-0.06994563	-0.06999838	-0.06983194	-0.06999925	-0.06997406	-0.06999964	0.5367069	-0.06230254	
10.626	-0.06994563	-0.06999838	-0.06983194	-0.06999925	-0.06997406	-0.06999964	0.5367052	-0.06230254	
10.627	-0.06994504	-0.06999837	-0.06983009	-0.06999925	-0.06997377	-0.06999963	0.5367035	-0.06230254	
10.628	-0.06994504	-0.06999837	-0.06983009	-0.06999925	-0.06997377	-0.06999963	0.5367019	-0.06230254	
10.629	-0.06994445	-0.06999836	-0.06982826	-0.06999925	-0.06997348	-0.06999963	0.5367002	-0.06230254	
10.63	-0.06994445	-0.06999836	-0.06982826	-0.06999925	-0.06997348	-0.06999963	0.5366986	-0.06230253	
10.631	-0.06994386	-0.06999835	-0.06982645	-0.06999925	-0.06997321	-0.06999963	0.536697	-0.06230253	
10.632	-0.06994386	-0.06999835	-0.06982645	-0.06999925	-0.06997321	-0.06999963	0.5366954	-0.06230253	
10.633	-0.06994329	-0.06999834	-0.06982467	-0.06999925	-0.06997293	-0.06999963	0.5366939	-0.06230253	
10.634	-0.06994329	-0.06999834	-0.06982467	-0.06999925	-0.06997293	-0.06999963	0.5366924	-0.06230253	
10.635	-0.06994272	-0.06999833	-0.06982292	-0.06999925	-0.06997266	-0.06999962	0.5366909	-0.06230252	
10.636	-0.06994272	-0.06999833	-0.06982292	-0.06999925	-0.06997266	-0.06999962	0.5366895	-0.06230251	
10.637	-0.06994217	-0.06999832	-0.06982119	-0.06999925	-0.0699724	-0.06999962	0.536688	-0.06230251	
10.638	-0.06994217	-0.06999832	-0.06982119	-0.06999925	-0.0699724	-0.06999962	0.5366866	-0.06230251	
10.639	-0.06994162	-0.06999831	-0.06981948	-0.06999925	-0.06997213	-0.06999962	0.5366852	-0.06230251	
10.64	-0.06994162	-0.06999831	-0.06981948	-0.06999925	-0.06997213	-0.06999962	0.5366838	-0.06230251	
10.641	-0.06994107	-0.0699983	-0.0698178	-0.06999925	-0.06997187	-0.06999961	0.5366825	-0.06230251	
10.642	-0.06994107	-0.0699983	-0.0698178	-0.06999925	-0.06997187	-0.06999961	0.5366811	-0.0623025	
10.643	-0.06994054	-0.06999829	-0.06981613	-0.06999925	-0.06997161	-0.06999961	0.5366798	-0.0623025	
10.644	-0.06994054	-0.06999829	-0.06981613	-0.06999925	-0.06997161	-0.06999961	0.5366785	-0.0623025	
10.645	-0.06994001	-0.06999829	-0.0698145	-0.06999925	-0.06997136	-0.06999961	0.5366772	-0.0623025	
10.646	-0.06994001	-0.06999829	-0.0698145	-0.06999925	-0.06997136	-0.06999961	0.536676	-0.0623025	
10.647	-0.06993949	-0.06999828	-0.06981288	-0.06999925	-0.06997111	-0.06999961	0.5366747	-0.0623025	
10.648	-0.06993949	-0.06999828	-0.06981288	-0.06999925	-0.06997111	-0.06999961	0.5366735	-0.06230249	
10.649	-0.06993897	-0.06999827	-0.06981129	-0.06999925	-0.06997087	-0.06999961	0.5366724	-0.06230248	
10.65	-0.06993897	-0.06999827	-0.06981129	-0.06999925	-0.06997087	-0.06999961	0.5366712	-0.06230248	
10.651	-0.06993847	-0.06999826	-0.06980972	-0.06999925	-0.06997062	-0.06999961	0.53667	-0.06230248	
10.652	-0.06993847	-0.06999826	-0.06980972	-0.06999925	-0.06997062	-0.06999961	0.5366689	-0.06230248	
10.653	-0.06993797	-0.06999826	-0.06980818	-0.06999925	-0.06997038	-0.06999961	0.5366678	-0.06230247	
10.654	-0.06993797	-0.06999826	-0.06980818	-0.06999925	-0.06997038	-0.06999961	0.5366666	-0.06230247	
10.655	-0.06993748	-0.06999825	-0.06980665	-0.06999925	-0.06997015	-0.06999961	0.5366656	-0.06230247	
10.656	-0.06993748	-0.06999825	-0.06980665	-0.06999925	-0.06997015	-0.06999961	0.5366645	-0.06230247	
10.657	-0.06993699	-0.06999823	-0.06980515	-0.06999925	-0.06996991	-0.0699996	0.5366635	-0.06230247	
10.658	-0.06993699	-0.06999823	-0.06980515	-0.06999925	-0.06996991	-0.0699996	0.5366624	-0.06230247	
10.659	-0.06993651	-0.06999823	-0.06980367	-0.06999925	-0.06996969	-0.0699996	0.5366614	-0.06230247	
10.66	-0.06993651	-0.06999823	-0.06980367	-0.06999925	-0.06996969	-0.0699996	0.5366604	-0.06230246	
10.661	-0.06993604	-0.06999822	-0.06980221	-0.06999925	-0.06996947	-0.0699996	0.5366594	-0.06230246	
10.662	-0.06993604	-0.06999822	-0.06980221	-0.06999925	-0.06996947	-0.0699996	0.5366585	-0.06230246	
10.663	-0.06993558	-0.06999821	-0.06980077	-0.06999925	-0.06996924	-0.0699996	0.5366575	-0.06230246	
10.664	-0.06993558	-0.06999821	-0.06980077	-0.06999925	-0.06996924	-0.0699996	0.5366566	-0.06230246	
10.665	-0.06993512	-0.0699982	-0.06979936	-0.06999925	-0.06996902	-0.0699996	0.5366556	-0.06230245	
10.666	-0.06993512	-0.0699982	-0.06979936	-0.06999925	-0.06996902	-0.0699996	0.5366547	-0.06230245	
10.667	-0.06993467	-0.0699982	-0.06979796	-0.06999925	-0.06996881	-0.06999959	0.5366538	-0.06230245	
10.668	-0.06993467	-0.0699982	-0.06979796	-0.06999925	-0.06996881	-0.06999959	0.5366529	-0.06230245	
10.669	-0.06993423	-0.0699982	-0.06979659	-0.06999925	-0.0699686	-0.06999959	0.536652	-0.06230245	
10.67	-0.06993423	-0.0699982	-0.06979659	-0.06999925	-0.0699686	-0.06999959	0.5366512	-0.06230245	
10.671	-0.06993379	-0.06999819	-0.06979524	-0.06999925	-0.06996839	-0.06999959	0.5366504	-0.06230245	
10.672	-0.06993379	-0.06999819	-0.06979524	-0.06999925	-0.06996839	-0.06999959	0.5366495	-0.06230245	
10.673	-0.06993336	-0.06999818	-0.0697939	-0.06999925	-0.06996819	-0.06999959	0.5366487	-0.06230245	
10.674	-0.06993336	-0.06999818	-0.0697939	-0.06999925	-0.06996819	-0.06999959	0.5366479	-0.06230245	
10.675	-0.06993295	-0.06999817	-0.06979259	-0.06999925	-0.06996798	-0.06999958	0.536647	-0.06230245	
10.676	-0.06993295	-0.06999817	-0.06979259	-0.06999925	-0.06996798	-0.06999958	0.5366462	-0.06230245	
10.677	-0.06993253	-0.06999817	-0.0697913	-0.06999925	-0.06996778	-0.06999958	0.5366455	-0.06230245	
10.678	-0.06993253	-0.06999817	-0.0697913	-0.06999925	-0.06996778	-0.06999958	0.5366447	-0.06230245	
10.679	-0.06993212	-0.06999816	-0.06979003	-0.06999925	-0.06996758	-0.06999958	0.5366439	-0.06230245	
10.68	-0.06993212	-0.06999816	-0.06979003	-0.06999925	-0.06996758	-0.06999958	0.5366432	-0.06230245	
10.681	-0.06993172	-0.06999815	-0.06978878	-0.06999925	-0.06996739	-0.06999958	0.5366425	-0.06230245	
10.682	-0.06993172	-0.06999815	-0.06978878	-0.06999925	-0.06996739	-0.06999958	0.5366418	-0.06230245	
10.683	-0.06993131	-0.06999815	-0.06978755	-0.06999925	-0.0699672	-0.06999958	0.5366411	-0.06230245	
10.684	-0.06993131	-0.06999815	-0.06978755	-0.06999925	-0.0699672	-0.06999958	0.5366403	-0.06230245	
10.685	-0.06993093	-0.06999814	-0.06978633	-0.06999925	-0.06996702	-0.06999958	0.5366396	-0.06230245	
10.686	-0.06993093	-0.06999814	-0.06978633	-0.06999925	-0.06996702	-0.06999958	0.536639	-0.06230245	
10.687	-0.06993054	-0.06999814	-0.06978514	-0.06999925	-0.06996683	-0.06999958	0.5366383	-0.06230245	
10.688	-0.06993054	-0.06999814	-0.06978514	-0.06999925	-0.06996683	-0.06999958	0.5366377	-0.06230245	
10.689	-0.06993016	-0.06999813	-0.06978396	-0.06999925	-0.06996665	-0.06999958	0.536637	-0.06230245	
10.69	-0.06993016	-0.06999813	-0.06978396	-0.06999925	-0.06996665	-0.06999958	0.5366364	-0.06230245	
10.691	-0.06992979	-0.06999812	-0.06978281	-0.06999925	-0.06996647	-0.06999958	0.5366358	-0.06230245	
10.692	-0.06992979	-0.06999812	-0.06978281	-0.06999925	-0.06996647	-0.06999958	0.5366351	-0.06230245	
10.693	-0.06992942	-0.06999812	-0.06978168	-0.06999925	-0.06996629	-0.06999958	0.5366345	-0.06230245	
10.694	-0.06992942	-0.06999812	-0.06978168	-0.06999925	-0.06996629	-0.06999958	0.5366339	-0.06230245	
