Time	Vm	Activation	Inactivation	
6.265	-0.03454665	0.8076157	0.1293797	
6.2652	-0.03453762	0.8078684	0.1293745	
6.2654	-0.0345286	0.8081207	0.1293693	
6.2656	-0.0345196	0.8083729	0.1293641	
6.2658	-0.0345106	0.8086247	0.1293588	
6.266	-0.03450161	0.8088762	0.1293536	
6.2662	-0.03449263	0.8091274	0.1293484	
6.2664	-0.03448366	0.8093784	0.1293431	
6.2666	-0.0344747	0.809629	0.1293379	
6.2668	-0.03446575	0.8098794	0.1293327	
6.267	-0.03445682	0.8101294	0.1293275	
6.2672	-0.03444788	0.8103791	0.1293222	
6.2674	-0.03443896	0.8106286	0.129317	
6.2676	-0.03443005	0.8108778	0.1293118	
6.2678	-0.03442115	0.8111267	0.1293066	
6.268	-0.03441226	0.8113753	0.1293014	
6.2682	-0.03440338	0.8116236	0.1292962	
6.2684	-0.03439451	0.8118716	0.129291	
6.2686	-0.03438565	0.8121194	0.1292857	
6.2688	-0.0343768	0.8123668	0.1292805	
6.269	-0.03436796	0.8126139	0.1292753	
6.2692	-0.03435912	0.8128607	0.1292701	
6.2694	-0.0343503	0.8131073	0.1292649	
6.2696	-0.03434149	0.8133536	0.1292597	
6.2698	-0.03433269	0.8135996	0.1292545	
6.27	-0.03432389	0.8138453	0.1292493	
6.2702	-0.03431511	0.8140907	0.1292441	
6.2704	-0.03430634	0.8143358	0.1292389	
6.2706	-0.03429757	0.8145806	0.1292337	
6.2708	-0.03428882	0.8148251	0.1292285	
6.271	-0.03428008	0.8150694	0.1292233	
6.2712	-0.03427134	0.8153133	0.1292181	
6.2714	-0.03426262	0.815557	0.1292129	
6.2716	-0.03425391	0.8158004	0.1292077	
6.2718	-0.0342452	0.8160434	0.1292025	
6.272	-0.0342365	0.8162863	0.1291973	
6.2722	-0.03422782	0.8165288	0.1291921	
6.2724	-0.03421914	0.816771	0.1291869	
6.2726	-0.03421048	0.817013	0.1291817	
6.2728	-0.03420182	0.8172546	0.1291766	
6.273	-0.03419318	0.8174959	0.1291714	
6.2732	-0.03418454	0.817737	0.1291662	
6.2734	-0.03417591	0.8179778	0.129161	
6.2736	-0.03416729	0.8182184	0.1291558	
6.2738	-0.03415869	0.8184586	0.1291506	
6.274	-0.03415009	0.8186985	0.1291454	
6.2742	-0.03414151	0.8189381	0.1291403	
6.2744	-0.03413293	0.8191775	0.1291351	
6.2746	-0.03412436	0.8194166	0.1291299	
6.2748	-0.0341158	0.8196554	0.1291247	
6.275	-0.03410725	0.8198938	0.1291196	
6.2752	-0.03409872	0.8201321	0.1291144	
6.2754	-0.03409019	0.82037	0.1291092	
6.2756	-0.03408167	0.8206077	0.129104	
6.2758	-0.03407316	0.820845	0.1290989	
6.276	-0.03406466	0.8210821	0.1290937	
6.2762	-0.03405617	0.8213189	0.1290885	
6.2764	-0.03404769	0.8215554	0.1290834	
6.2766	-0.03403922	0.8217916	0.1290782	
6.2768	-0.03403076	0.8220276	0.129073	
6.277	-0.03402231	0.8222633	0.1290679	
6.2772	-0.03401387	0.8224987	0.1290627	
6.2774	-0.03400544	0.8227338	0.1290575	
6.2776	-0.03399702	0.8229686	0.1290524	
6.2778	-0.0339886	0.8232031	0.1290472	
6.278	-0.0339802	0.8234374	0.1290421	
6.2782	-0.03397181	0.8236713	0.1290369	
6.2784	-0.03396342	0.8239051	0.1290317	
6.2786	-0.03395505	0.8241385	0.1290266	
6.2788	-0.03394669	0.8243716	0.1290214	
6.279	-0.03393833	0.8246044	0.1290163	
6.2792	-0.03392999	0.824837	0.1290111	
6.2794	-0.03392166	0.8250692	0.129006	
6.2796	-0.03391333	0.8253012	0.1290008	
6.2798	-0.03390502	0.825533	0.1289957	
6.28	-0.03389672	0.8257644	0.1289905	
6.2802	-0.03388843	0.8259956	0.1289853	
6.2804	-0.03388014	0.8262264	0.1289802	
6.2806	-0.03387186	0.826457	0.1289751	
6.2808	-0.0338636	0.8266873	0.1289699	
6.281	-0.03385534	0.8269174	0.1289648	
6.2812	-0.03384709	0.8271471	0.1289596	
6.2814	-0.03383886	0.8273766	0.1289545	
6.2816	-0.03383063	0.8276058	0.1289494	
6.2818	-0.03382241	0.8278347	0.1289442	
6.282	-0.03381421	0.8280634	0.1289391	
6.2822	-0.03380601	0.8282917	0.1289339	
6.2824	-0.03379782	0.8285198	0.1289288	
6.2826	-0.03378964	0.8287476	0.1289237	
6.2828	-0.03378148	0.8289751	0.1289185	
6.283	-0.03377331	0.8292024	0.1289134	
6.2832	-0.03376517	0.8294294	0.1289082	
6.2834	-0.03375703	0.8296561	0.1289031	
6.2836	-0.0337489	0.8298825	0.128898	
6.2838	-0.03374078	0.8301086	0.1288929	
6.284	-0.03373267	0.8303345	0.1288877	
6.2842	-0.03372457	0.8305601	0.1288826	
6.2844	-0.03371648	0.8307854	0.1288775	
6.2846	-0.03370839	0.8310105	0.1288723	
6.2848	-0.03370032	0.8312352	0.1288672	
6.285	-0.03369226	0.8314597	0.1288621	
6.2852	-0.03368421	0.8316839	0.128857	
6.2854	-0.03367616	0.8319079	0.1288518	
6.2856	-0.03366813	0.8321316	0.1288467	
6.2858	-0.03366011	0.832355	0.1288416	
6.286	-0.0336521	0.8325781	0.1288365	
6.2862	-0.03364409	0.8328009	0.1288313	
6.2864	-0.03363609	0.8330235	0.1288262	
6.2866	-0.03362811	0.8332458	0.1288211	
6.2868	-0.03362013	0.8334678	0.128816	
6.287	-0.03361217	0.8336896	0.1288109	
6.2872	-0.03360421	0.8339111	0.1288058	
6.2874	-0.03359626	0.8341323	0.1288007	
6.2876	-0.03358832	0.8343532	0.1287956	
6.2878	-0.0335804	0.8345739	0.1287905	
6.288	-0.03357248	0.8347943	0.1287853	
6.2882	-0.03356457	0.8350144	0.1287802	
6.2884	-0.03355667	0.8352342	0.1287751	
6.2886	-0.03354879	0.8354538	0.12877	
6.2888	-0.03354091	0.8356731	0.1287649	
6.289	-0.03353304	0.8358921	0.1287598	
6.2892	-0.03352518	0.8361109	0.1287547	
6.2894	-0.03351733	0.8363294	0.1287496	
6.2896	-0.03350949	0.8365476	0.1287445	
6.2898	-0.03350165	0.8367656	0.1287394	
6.29	-0.03349384	0.8369833	0.1287343	
6.2902	-0.03348602	0.8372007	0.1287292	
6.2904	-0.03347822	0.8374178	0.1287241	
6.2906	-0.03347042	0.8376347	0.128719	
6.2908	-0.03346264	0.8378513	0.1287139	
6.291	-0.03345487	0.8380677	0.1287088	
6.2912	-0.0334471	0.8382838	0.1287037	
6.2914	-0.03343934	0.8384996	0.1286986	
6.2916	-0.03343159	0.8387151	0.1286935	
6.2918	-0.03342386	0.8389304	0.1286884	
6.292	-0.03341613	0.8391454	0.1286833	
6.2922	-0.03340842	0.8393602	0.1286782	
6.2924	-0.03340071	0.8395746	0.1286731	
6.2926	-0.03339301	0.8397889	0.128668	
6.2928	-0.03338533	0.8400028	0.1286629	
6.293	-0.03337765	0.8402165	0.1286578	
6.2932	-0.03336998	0.8404298	0.1286528	
6.2934	-0.03336232	0.840643	0.1286477	
6.2936	-0.03335467	0.8408558	0.1286426	
6.2938	-0.03334702	0.8410684	0.1286375	
6.294	-0.03333939	0.8412808	0.1286324	
6.2942	-0.03333177	0.8414928	0.1286274	
6.2944	-0.03332415	0.8417047	0.1286223	
6.2946	-0.03331655	0.8419162	0.1286172	
6.2948	-0.03330896	0.8421275	0.1286121	
6.295	-0.03330138	0.8423385	0.128607	
6.2952	-0.0332938	0.8425493	0.128602	
6.2954	-0.03328624	0.8427597	0.1285969	
6.2956	-0.03327868	0.84297	0.1285918	
6.2958	-0.03327113	0.8431799	0.1285867	
6.296	-0.03326359	0.8433896	0.1285816	
6.2962	-0.03325607	0.8435991	0.1285765	
6.2964	-0.03324855	0.8438082	0.1285715	
6.2966	-0.03324104	0.8440171	0.1285664	
6.2968	-0.03323354	0.8442258	0.1285613	
6.297	-0.03322605	0.8444342	0.1285563	
6.2972	-0.03321857	0.8446423	0.1285512	
6.2974	-0.0332111	0.8448502	0.1285461	
6.2976	-0.03320364	0.8450578	0.1285411	
6.2978	-0.03319618	0.8452652	0.128536	
6.298	-0.03318875	0.8454722	0.1285309	
6.2982	-0.03318131	0.845679	0.1285259	
6.2984	-0.03317389	0.8458856	0.1285208	
6.2986	-0.03316647	0.8460919	0.1285158	
6.2988	-0.03315907	0.846298	0.1285107	
6.299	-0.03315167	0.8465037	0.1285056	
6.2992	-0.03314429	0.8467093	0.1285006	
6.2994	-0.03313691	0.8469145	0.1284955	
6.2996	-0.03312954	0.8471195	0.1284904	
6.2998	-0.03312219	0.8473243	0.1284854	
6.3	-0.03311484	0.8475288	0.1284803	
6.3002	-0.03310749	0.847733	0.1284752	
6.3004	-0.03310016	0.8479369	0.1284702	
6.3006	-0.03309284	0.8481407	0.1284651	
6.3008	-0.03308553	0.8483441	0.1284601	
6.301	-0.03307822	0.8485473	0.128455	
6.3012	-0.03307093	0.8487502	0.12845	
6.3014	-0.03306365	0.8489529	0.1284449	
6.3016	-0.03305637	0.8491554	0.1284399	
6.3018	-0.03304911	0.8493575	0.1284348	
6.302	-0.03304185	0.8495595	0.1284298	
6.3022	-0.0330346	0.8497611	0.1284247	
6.3024	-0.03302737	0.8499625	0.1284197	
6.3026	-0.03302014	0.8501637	0.1284146	
6.3028	-0.03301292	0.8503646	0.1284096	
6.303	-0.03300571	0.8505653	0.1284045	
6.3032	-0.03299851	0.8507656	0.1283995	
6.3034	-0.03299132	0.8509658	0.1283944	
6.3036	-0.03298414	0.8511657	0.1283894	
6.3038	-0.03297697	0.8513653	0.1283843	
6.304	-0.0329698	0.8515647	0.1283793	
6.3042	-0.03296265	0.8517638	0.1283743	
6.3044	-0.0329555	0.8519627	0.1283692	
6.3046	-0.03294836	0.8521613	0.1283642	
6.3048	-0.03294124	0.8523597	0.1283592	
6.305	-0.03293412	0.8525578	0.1283541	
6.3052	-0.03292701	0.8527557	0.1283491	
6.3054	-0.03291991	0.8529533	0.128344	
6.3056	-0.03291282	0.8531507	0.128339	
6.3058	-0.03290574	0.8533478	0.128334	
6.306	-0.03289867	0.8535447	0.1283289	
6.3062	-0.0328916	0.8537413	0.1283239	
6.3064	-0.03288455	0.8539376	0.1283189	
6.3066	-0.0328775	0.8541337	0.1283138	
6.3068	-0.03287047	0.8543296	0.1283088	
6.307	-0.03286345	0.8545252	0.1283038	
6.3072	-0.03285643	0.8547206	0.1282987	
6.3074	-0.03284942	0.8549157	0.1282937	
6.3076	-0.03284243	0.8551105	0.1282886	
6.3078	-0.03283544	0.8553051	0.1282836	
6.308	-0.03282845	0.8554995	0.1282786	
6.3082	-0.03282148	0.8556936	0.1282736	
6.3084	-0.03281452	0.8558875	0.1282686	
6.3086	-0.03280757	0.8560811	0.1282635	
6.3088	-0.03280062	0.8562745	0.1282585	
6.309	-0.03279369	0.8564676	0.1282535	
6.3092	-0.03278676	0.8566605	0.1282485	
6.3094	-0.03277984	0.8568531	0.1282434	
6.3096	-0.03277293	0.8570455	0.1282384	
6.3098	-0.03276604	0.8572377	0.1282334	
6.31	-0.03275915	0.8574296	0.1282284	
6.3102	-0.03275226	0.8576212	0.1282234	
6.3104	-0.03274539	0.8578126	0.1282183	
6.3106	-0.03273853	0.8580037	0.1282133	
6.3108	-0.03273168	0.8581946	0.1282083	
6.311	-0.03272484	0.8583853	0.1282033	
6.3112	-0.032718	0.8585758	0.1281983	
6.3114	-0.03271117	0.858766	0.1281932	
6.3116	-0.03270436	0.8589559	0.1281882	
6.3118	-0.03269755	0.8591456	0.1281832	
6.312	-0.03269075	0.859335	0.1281782	
6.3122	-0.03268396	0.8595242	0.1281732	
6.3124	-0.03267718	0.8597131	0.1281682	
6.3126	-0.0326704	0.8599018	0.1281632	
6.3128	-0.03266364	0.8600903	0.1281582	
6.313	-0.03265689	0.8602785	0.1281531	
6.3132	-0.03265014	0.8604665	0.1281481	
6.3134	-0.0326434	0.8606543	0.1281431	
6.3136	-0.03263667	0.8608418	0.1281381	
6.3138	-0.03262996	0.8610291	0.1281331	
6.314	-0.03262325	0.8612161	0.1281281	
6.3142	-0.03261655	0.8614029	0.1281231	
6.3144	-0.03260985	0.8615895	0.1281181	
6.3146	-0.03260317	0.8617758	0.1281131	
6.3148	-0.03259649	0.8619619	0.1281081	
6.315	-0.03258982	0.8621477	0.1281031	
6.3152	-0.03258317	0.8623334	0.1280981	
6.3154	-0.03257652	0.8625187	0.1280931	
6.3156	-0.03256988	0.8627039	0.1280881	
6.3158	-0.03256325	0.8628888	0.1280831	
6.316	-0.03255663	0.8630734	0.128078	
6.3162	-0.03255002	0.8632578	0.128073	
6.3164	-0.03254341	0.863442	0.128068	
6.3166	-0.03253682	0.8636259	0.1280631	
6.3168	-0.03253023	0.8638096	0.1280581	
6.317	-0.03252365	0.8639931	0.1280531	
6.3172	-0.03251708	0.8641763	0.1280481	
6.3174	-0.03251052	0.8643593	0.1280431	
6.3176	-0.03250397	0.8645421	0.1280381	
6.3178	-0.03249742	0.8647246	0.1280331	
6.318	-0.03249089	0.8649068	0.1280281	
6.3182	-0.03248437	0.8650889	0.1280231	
6.3184	-0.03247785	0.8652707	0.1280181	
6.3186	-0.03247134	0.8654522	0.1280131	
6.3188	-0.03246484	0.8656335	0.1280081	
6.319	-0.03245835	0.8658146	0.1280032	
6.3192	-0.03245188	0.8659955	0.1279982	
6.3194	-0.0324454	0.8661761	0.1279932	
6.3196	-0.03243895	0.8663564	0.1279882	
6.3198	-0.03243249	0.8665366	0.1279832	
6.32	-0.03242605	0.8667164	0.1279782	
6.3202	-0.03241961	0.8668962	0.1279732	
6.3204	-0.03241318	0.8670756	0.1279682	
6.3206	-0.03240676	0.8672549	0.1279632	
6.3208	-0.03240035	0.8674338	0.1279582	
6.321	-0.03239395	0.8676126	0.1279532	
6.3212	-0.03238756	0.8677911	0.1279483	
6.3214	-0.03238117	0.8679694	0.1279433	
6.3216	-0.0323748	0.8681474	0.1279383	
6.3218	-0.03236843	0.8683252	0.1279333	
6.322	-0.03236207	0.8685028	0.1279284	
6.3222	-0.03235572	0.8686802	0.1279234	
6.3224	-0.03234938	0.8688573	0.1279184	
6.3226	-0.03234304	0.8690342	0.1279134	
6.3228	-0.03233672	0.8692109	0.1279085	
6.323	-0.0323304	0.8693873	0.1279035	
6.3232	-0.0323241	0.8695635	0.1278985	
6.3234	-0.0323178	0.8697395	0.1278935	
6.3236	-0.03231151	0.8699152	0.1278885	
6.3238	-0.03230523	0.8700908	0.1278836	
6.324	-0.03229896	0.8702661	0.1278786	
6.3242	-0.03229269	0.8704411	0.1278736	
6.3244	-0.03228644	0.870616	0.1278686	
6.3246	-0.03228019	0.8707905	0.1278637	
6.3248	-0.03227396	0.8709649	0.1278587	
6.325	-0.03226772	0.8711391	0.1278537	
6.3252	-0.03226151	0.871313	0.1278487	
6.3254	-0.0322553	0.8714867	0.1278438	
6.3256	-0.03224909	0.8716602	0.1278388	
6.3258	-0.03224289	0.8718334	0.1278338	
6.326	-0.03223671	0.8720065	0.1278289	
6.3262	-0.03223053	0.8721793	0.1278239	
6.3264	-0.03222436	0.8723518	0.1278189	
6.3266	-0.03221819	0.8725241	0.127814	
6.3268	-0.03221204	0.8726963	0.127809	
6.327	-0.03220589	0.8728682	0.127804	
6.3272	-0.03219976	0.8730398	0.1277991	
6.3274	-0.03219363	0.8732113	0.1277941	
6.3276	-0.03218751	0.8733825	0.1277892	
6.3278	-0.0321814	0.8735535	0.1277842	
6.328	-0.0321753	0.8737243	0.1277792	
6.3282	-0.0321692	0.8738948	0.1277743	
6.3284	-0.03216312	0.8740652	0.1277693	
6.3286	-0.03215704	0.8742353	0.1277643	
6.3288	-0.03215097	0.8744051	0.1277594	
6.329	-0.03214491	0.8745748	0.1277544	
6.3292	-0.03213886	0.8747442	0.1277495	
6.3294	-0.03213282	0.8749135	0.1277445	
6.3296	-0.03212678	0.8750824	0.1277395	
6.3298	-0.03212076	0.8752512	0.1277346	
6.33	-0.03211474	0.8754198	0.1277296	
6.3302	-0.03210873	0.8755881	0.1277246	
6.3304	-0.03210273	0.8757562	0.1277197	
6.3306	-0.03209673	0.8759241	0.1277147	
6.3308	-0.03209075	0.8760918	0.1277098	
6.331	-0.03208477	0.8762592	0.1277048	
6.3312	-0.0320788	0.8764265	0.1276999	
6.3314	-0.03207284	0.8765935	0.1276949	
6.3316	-0.03206689	0.8767602	0.12769	
6.3318	-0.03206094	0.8769268	0.127685	
6.332	-0.03205501	0.8770932	0.1276801	
6.3322	-0.03204908	0.8772593	0.1276751	
6.3324	-0.03204316	0.8774253	0.1276702	
6.3326	-0.03203725	0.877591	0.1276653	
6.3328	-0.03203135	0.8777564	0.1276603	
6.333	-0.03202545	0.8779217	0.1276554	
6.3332	-0.03201957	0.8780867	0.1276504	
6.3334	-0.03201369	0.8782516	0.1276455	
6.3336	-0.03200782	0.8784162	0.1276405	
6.3338	-0.03200196	0.8785806	0.1276356	
6.334	-0.03199611	0.8787447	0.1276306	
6.3342	-0.03199026	0.8789087	0.1276257	
6.3344	-0.03198443	0.8790724	0.1276207	
6.3346	-0.0319786	0.879236	0.1276158	
6.3348	-0.03197278	0.8793993	0.1276108	
6.335	-0.03196697	0.8795624	0.1276059	
6.3352	-0.03196117	0.8797253	0.1276009	
6.3354	-0.03195537	0.8798879	0.127596	
6.3356	-0.03194959	0.8800504	0.127591	
6.3358	-0.03194381	0.8802127	0.1275861	
6.336	-0.03193804	0.8803747	0.1275812	
6.3362	-0.03193227	0.8805365	0.1275762	
6.3364	-0.03192652	0.8806981	0.1275713	
6.3366	-0.03192077	0.8808595	0.1275664	
6.3368	-0.03191503	0.8810207	0.1275614	
6.337	-0.0319093	0.8811817	0.1275565	
6.3372	-0.03190358	0.8813424	0.1275516	
6.3374	-0.03189786	0.8815029	0.1275466	
6.3376	-0.03189216	0.8816633	0.1275417	
6.3378	-0.03188646	0.8818234	0.1275368	
6.338	-0.03188077	0.8819833	0.1275318	
6.3382	-0.03187509	0.882143	0.1275269	
6.3384	-0.03186941	0.8823025	0.127522	
6.3386	-0.03186375	0.8824617	0.127517	
6.3388	-0.03185809	0.8826208	0.1275121	
6.339	-0.03185244	0.8827797	0.1275072	
6.3392	-0.0318468	0.8829383	0.1275022	
6.3394	-0.03184116	0.8830968	0.1274973	
6.3396	-0.03183554	0.8832549	0.1274924	
6.3398	-0.03182992	0.883413	0.1274875	
6.34	-0.03182431	0.8835707	0.1274825	
6.3402	-0.03181871	0.8837283	0.1274776	
6.3404	-0.03181312	0.8838857	0.1274727	
6.3406	-0.03180753	0.8840429	0.1274677	
6.3408	-0.03180196	0.8841998	0.1274628	
6.341	-0.03179639	0.8843566	0.1274579	
6.3412	-0.03179083	0.8845131	0.1274529	
6.3414	-0.03178528	0.8846695	0.127448	
6.3416	-0.03177973	0.8848256	0.1274431	
6.3418	-0.03177419	0.8849816	0.1274382	
6.342	-0.03176866	0.8851373	0.1274332	
6.3422	-0.03176314	0.8852928	0.1274283	
6.3424	-0.03175762	0.8854482	0.1274234	
6.3426	-0.03175212	0.8856032	0.1274185	
6.3428	-0.03174661	0.8857582	0.1274136	
6.343	-0.03174112	0.8859128	0.1274087	
6.3432	-0.03173564	0.8860673	0.1274037	
6.3434	-0.03173017	0.8862216	0.1273988	
6.3436	-0.0317247	0.8863757	0.1273939	
6.3438	-0.03171924	0.8865296	0.127389	
6.344	-0.03171379	0.8866832	0.1273841	
6.3442	-0.03170834	0.8868367	0.1273791	
6.3444	-0.03170291	0.88699	0.1273742	
6.3446	-0.03169748	0.887143	0.1273693	
6.3448	-0.03169206	0.8872959	0.1273644	
6.345	-0.03168665	0.8874485	0.1273595	
6.3452	-0.03168125	0.887601	0.1273546	
6.3454	-0.03167585	0.8877532	0.1273496	
6.3456	-0.03167046	0.8879053	0.1273447	
6.3458	-0.03166508	0.8880572	0.1273398	
6.346	-0.03165971	0.8882088	0.1273349	
6.3462	-0.03165434	0.8883603	0.12733	
6.3464	-0.03164899	0.8885115	0.1273251	
6.3466	-0.03164364	0.8886625	0.1273201	
6.3468	-0.03163829	0.8888134	0.1273152	
6.347	-0.03163296	0.888964	0.1273103	
6.3472	-0.03162764	0.8891144	0.1273054	
6.3474	-0.03162232	0.8892647	0.1273005	
6.3476	-0.031617	0.8894147	0.1272956	
6.3478	-0.0316117	0.8895646	0.1272907	
6.348	-0.0316064	0.8897142	0.1272858	
6.3482	-0.03160112	0.8898637	0.1272809	
6.3484	-0.03159583	0.8900129	0.127276	
6.3486	-0.03159056	0.890162	0.1272711	
6.3488	-0.03158529	0.8903108	0.1272662	
6.349	-0.03158003	0.8904595	0.1272613	
6.3492	-0.03157478	0.890608	0.1272564	
6.3494	-0.03156954	0.8907562	0.1272515	
6.3496	-0.03156431	0.8909042	0.1272466	
6.3498	-0.03155908	0.8910521	0.1272417	
6.35	-0.03155386	0.8911998	0.1272368	
6.3502	-0.03154865	0.8913472	0.1272319	
6.3504	-0.03154344	0.8914945	0.1272269	
6.3506	-0.03153824	0.8916416	0.127222	
6.3508	-0.03153306	0.8917884	0.1272171	
6.351	-0.03152787	0.8919351	0.1272122	
6.3512	-0.0315227	0.8920816	0.1272073	
6.3514	-0.03151754	0.8922279	0.1272024	
6.3516	-0.03151238	0.892374	0.1271975	
6.3518	-0.03150722	0.8925199	0.1271926	
6.352	-0.03150208	0.8926656	0.1271877	
6.3522	-0.03149695	0.8928111	0.1271828	
6.3524	-0.03149182	0.8929564	0.1271779	
6.3526	-0.0314867	0.8931015	0.127173	
6.3528	-0.03148159	0.8932464	0.1271681	
6.353	-0.03147648	0.8933911	0.1271632	
6.3532	-0.03147139	0.8935357	0.1271583	
6.3534	-0.03146629	0.89368	0.1271534	
6.3536	-0.03146121	0.8938242	0.1271485	
6.3538	-0.03145614	0.8939681	0.1271436	
6.354	-0.03145107	0.8941119	0.1271387	
6.3542	-0.031446	0.8942555	0.1271339	
6.3544	-0.03144095	0.8943989	0.127129	
6.3546	-0.0314359	0.894542	0.1271241	
6.3548	-0.03143086	0.894685	0.1271192	
6.355	-0.03142583	0.8948278	0.1271143	
6.3552	-0.0314208	0.8949705	0.1271094	
6.3554	-0.03141579	0.8951129	0.1271045	
6.3556	-0.03141078	0.8952551	0.1270996	
6.3558	-0.03140578	0.8953971	0.1270948	
6.356	-0.03140078	0.895539	0.1270899	
6.3562	-0.03139579	0.8956807	0.127085	
6.3564	-0.03139081	0.8958222	0.1270801	
6.3566	-0.03138584	0.8959634	0.1270752	
6.3568	-0.03138088	0.8961045	0.1270703	
6.357	-0.03137592	0.8962454	0.1270654	
6.3572	-0.03137097	0.8963861	0.1270605	
6.3574	-0.03136602	0.8965267	0.1270557	
6.3576	-0.03136109	0.8966671	0.1270508	
6.3578	-0.03135616	0.8968072	0.1270459	
6.358	-0.03135124	0.8969471	0.127041	
6.3582	-0.03134633	0.8970869	0.1270361	
6.3584	-0.03134142	0.8972265	0.1270312	
6.3586	-0.03133652	0.8973659	0.1270263	
6.3588	-0.03133163	0.8975052	0.1270214	
6.359	-0.03132675	0.8976442	0.1270166	
6.3592	-0.03132187	0.897783	0.1270117	
6.3594	-0.03131701	0.8979217	0.1270068	
6.3596	-0.03131214	0.8980601	0.1270019	
6.3598	-0.03130729	0.8981984	0.126997	
6.36	-0.03130244	0.8983365	0.1269921	
6.3602	-0.0312976	0.8984745	0.1269872	
6.3604	-0.03129276	0.8986122	0.1269824	
6.3606	-0.03128793	0.8987498	0.1269775	
6.3608	-0.03128311	0.8988871	0.1269726	
6.361	-0.0312783	0.8990242	0.1269678	
6.3612	-0.0312735	0.8991612	0.1269629	
6.3614	-0.0312687	0.899298	0.126958	
6.3616	-0.03126391	0.8994346	0.1269531	
6.3618	-0.03125913	0.8995711	0.1269483	
6.362	-0.03125435	0.8997073	0.1269434	
6.3622	-0.03124958	0.8998434	0.1269385	
6.3624	-0.03124482	0.8999793	0.1269336	
6.3626	-0.03124006	0.900115	0.1269288	
6.3628	-0.03123531	0.9002506	0.1269239	
6.363	-0.03123057	0.9003859	0.126919	
6.3632	-0.03122584	0.9005211	0.1269142	
6.3634	-0.03122111	0.9006561	0.1269093	
6.3636	-0.03121639	0.9007909	0.1269044	
6.3638	-0.03121168	0.9009255	0.1268995	
6.364	-0.03120698	0.9010599	0.1268947	
6.3642	-0.03120228	0.9011941	0.1268898	
6.3644	-0.03119759	0.9013281	0.1268849	
6.3646	-0.03119291	0.901462	0.12688	
6.3648	-0.03118823	0.9015957	0.1268752	
6.365	-0.03118356	0.9017292	0.1268703	
6.3652	-0.0311789	0.9018626	0.1268654	
6.3654	-0.03117425	0.9019957	0.1268606	
6.3656	-0.0311696	0.9021287	0.1268557	
6.3658	-0.03116496	0.9022615	0.1268508	
6.366	-0.03116033	0.9023941	0.1268459	
6.3662	-0.0311557	0.9025266	0.1268411	
6.3664	-0.03115108	0.9026588	0.1268362	
6.3666	-0.03114647	0.9027909	0.1268313	
6.3668	-0.03114186	0.9029228	0.1268265	
6.367	-0.03113727	0.9030545	0.1268216	
6.3672	-0.03113267	0.9031861	0.1268167	
6.3674	-0.03112809	0.9033175	0.1268119	
6.3676	-0.03112351	0.9034486	0.126807	
6.3678	-0.03111893	0.9035797	0.1268022	
6.368	-0.03111437	0.9037105	0.1267973	
6.3682	-0.03110982	0.9038411	0.1267924	
6.3684	-0.03110526	0.9039717	0.1267876	
6.3686	-0.03110072	0.904102	0.1267827	
6.3688	-0.03109618	0.9042322	0.1267779	
6.369	-0.03109165	0.9043622	0.126773	
6.3692	-0.03108712	0.904492	0.1267682	
6.3694	-0.0310826	0.9046217	0.1267633	
6.3696	-0.03107809	0.9047511	0.1267584	
6.3698	-0.03107359	0.9048804	0.1267536	
6.37	-0.03106909	0.9050095	0.1267487	
6.3702	-0.03106461	0.9051384	0.1267439	
6.3704	-0.03106012	0.9052672	0.126739	
6.3706	-0.03105565	0.9053957	0.1267342	
6.3708	-0.03105118	0.9055241	0.1267293	
6.371	-0.03104672	0.9056523	0.1267244	
6.3712	-0.03104226	0.9057804	0.1267196	
6.3714	-0.03103781	0.9059083	0.1267147	
6.3716	-0.03103337	0.9060361	0.1267099	
6.3718	-0.03102894	0.9061636	0.126705	
6.372	-0.03102451	0.906291	0.1267001	
6.3722	-0.03102009	0.9064182	0.1266953	
6.3724	-0.03101568	0.9065452	0.1266904	
6.3726	-0.03101127	0.9066721	0.1266856	
6.3728	-0.03100687	0.9067987	0.1266807	
6.373	-0.03100248	0.9069253	0.1266759	
6.3732	-0.03099809	0.9070516	0.126671	
6.3734	-0.03099371	0.9071778	0.1266661	
6.3736	-0.03098934	0.9073038	0.1266613	
