Time	10FF	11FF	12FF	13FF	14FF	15FF	16FF	17FF	18FF	19FF	1FF	20FF	21FF	22FF	23FF	24FF	25FF	2FF	3FF	4FF	5FF	6FF	7FF	8FF	9FF	
8.278001	0.06025657	0.1100963	0.1575377	0.1951127	0.2186921	0.2251254	0.2114044	0.1822356	0.1403573	0.09090741	0	0.04055129	0	0	0	0	0	0	0	0	0	0	0	0	0.01251816	
8.280001	0.06016791	0.110104	0.1576247	0.1951221	0.2187786	0.2250862	0.2113613	0.1821929	0.1404431	0.09098135	0	0.04053848	0	0	0	0	0	0	0	0	0	0	0	0	0.01249687	
8.282001	0.06014312	0.1101778	0.1577178	0.1951856	0.218872	0.2251341	0.2112941	0.1821028	0.1403993	0.09100984	0	0.04063458	0	0	0	0	0	0	0	0	0	0	0	0	0.01241721	
8.284	0.0602272	0.1102058	0.1576288	0.1951199	0.2189304	0.2251097	0.2112489	0.182155	0.1404135	0.09091896	0	0.04055845	0	0	0	0	0	0	0	0	0	0	0	0	0.01246786	
8.286	0.06030723	0.1101493	0.1575552	0.1951309	0.2188922	0.2251329	0.211322	0.1822435	0.1404245	0.09088506	0	0.0405744	0	0	0	0	0	0	0	0	0	0	0	0	0.0125466	
8.288	0.06023195	0.1102147	0.1576458	0.1952126	0.2188941	0.2251292	0.2112529	0.1822711	0.1405063	0.09096189	0	0.0405859	0	0	0	0	0	0	0	0	0	0	0	0	0.01256518	
8.29	0.06017312	0.1101683	0.1576057	0.195175	0.2188097	0.2251142	0.211366	0.1822057	0.140518	0.091029	0	0.04065293	0	0	0	0	0	0	0	0	0	0	0	0	0.01250596	
8.292001	0.06014636	0.1102273	0.1575389	0.1951777	0.2187651	0.2250895	0.2114655	0.1822845	0.1405167	0.09095165	0	0.04066253	0	0	0	0	0	0	0	0	0	0	0	0	0.01255341	
8.294001	0.06023064	0.1102112	0.1576305	0.1951637	0.2188093	0.2251543	0.2115517	0.1823804	0.1404213	0.09095915	0	0.04059961	0	0	0	0	0	0	0	0	0	0	0	0	0.01248647	
8.296	0.0602869	0.110239	0.1576916	0.1951666	0.218789	0.225192	0.2115122	0.1823322	0.1403912	0.09096127	0	0.04052734	0	0	0	0	0	0	0	0	0	0	0	0	0.01247696	
8.298	0.06032437	0.1101916	0.1576249	0.195208	0.2187087	0.2252033	0.2115934	0.1823308	0.1403335	0.09101384	0	0.04055486	0	0	0	0	0	0	0	0	0	0	0	0	0.01257975	
8.3	0.06036741	0.1101291	0.1575675	0.1951576	0.2187732	0.2252855	0.211505	0.1823522	0.1404147	0.09092362	0	0.0405618	0	0	0	0	0	0	0	0	0	0	0	0	0.01264162	
8.302	0.06032823	0.1102109	0.1575394	0.1952487	0.2187969	0.2252225	0.2115847	0.182278	0.1403612	0.09089431	0	0.04059993	0	0	0	0	0	0	0	0	0	0	0	0	0.012592	
8.304001	0.06032914	0.1101948	0.1575274	0.1952299	0.218844	0.2252323	0.2116547	0.1822261	0.1403986	0.09090632	0	0.0405771	0	0	0	0	0	0	0	0	0	0	0	0	0.01264105	
8.306001	0.06030295	0.1101064	0.1575432	0.1951826	0.218857	0.2252059	0.2115878	0.1821762	0.1403836	0.09083637	0	0.04063857	0	0	0	0	0	0	0	0	0	0	0	0	0.01266223	
8.308001	0.06028806	0.1101005	0.1574524	0.1952819	0.2188382	0.2251738	0.2116093	0.1822257	0.1404202	0.09092192	0	0.04058968	0	0	0	0	0	0	0	0	0	0	0	0	0.01270304	
8.31	0.06032655	0.1100485	0.1574516	0.1952121	0.2188066	0.2251117	0.2115763	0.1821933	0.1403596	0.09096872	0	0.04061187	0	0	0	0	0	0	0	0	0	0	0	0	0.01271075	
8.312	0.06039599	0.1100174	0.1574743	0.1953084	0.2187754	0.2250319	0.2115933	0.1821967	0.1403473	0.0909666	0	0.04063006	0	0	0	0	0	0	0	0	0	0	0	0	0.01261534	
8.314	0.06040308	0.10993	0.1574396	0.1953157	0.2187442	0.2250003	0.2115984	0.1821562	0.1402422	0.0908809	0	0.0405707	0	0	0	0	0	0	0	0	0	0	0	0	0.01255681	
8.316	0.06048577	0.1100172	0.1574454	0.1954102	0.2188008	0.225083	0.211602	0.1821546	0.1402906	0.09087976	0	0.0405305	0	0	0	0	0	0	0	0	0	0	0	0	0.01257948	
8.318001	0.0605293	0.1099582	0.1575107	0.1954256	0.2187116	0.2250283	0.2116505	0.1821516	0.1403314	0.09081959	0	0.04051406	0	0	0	0	0	0	0	0	0	0	0	0	0.01249201	
8.320001	0.06058948	0.1099727	0.1574541	0.1954684	0.2186829	0.2249647	0.2115754	0.1820582	0.1403544	0.09081111	0	0.04043186	0	0	0	0	0	0	0	0	0	0	0	0	0.01242973	
8.322001	0.06063634	0.1100457	0.1574759	0.1955356	0.2186948	0.2248742	0.2116397	0.1820238	0.1403323	0.09071046	0	0.04052121	0	0	0	0	0	0	0	0	0	0	0	0	0.01247868	
8.324	0.06062881	0.1101397	0.1575642	0.1955891	0.2187451	0.2248185	0.2115605	0.1820705	0.1402951	0.09066834	0	0.04057899	0	0	0	0	0	0	0	0	0	0	0	0	0.01255717	
8.326	0.06066645	0.1102349	0.157532	0.1955816	0.2188251	0.2248642	0.2115252	0.1820066	0.1402216	0.09067087	0	0.04063554	0	0	0	0	0	0	0	0	0	0	0	0	0.01255649	
8.328	0.06056443	0.1102894	0.1575088	0.1956347	0.2187804	0.2249617	0.2115611	0.1819868	0.1402867	0.09060425	0	0.04056919	0	0	0	0	0	0	0	0	0	0	0	0	0.01259008	
8.33	0.06048755	0.1103775	0.1574895	0.1955964	0.2188595	0.2250401	0.2115086	0.1820745	0.1402772	0.09062425	0	0.04056018	0	0	0	0	0	0	0	0	0	0	0	0	0.01259391	
8.332001	0.06052393	0.1103889	0.1575661	0.1955908	0.2188552	0.2250515	0.2114458	0.1821336	0.140208	0.09065878	0	0.04061882	0	0	0	0	0	0	0	0	0	0	0	0	0.01261672	
8.334001	0.06050441	0.1103322	0.1576173	0.1955203	0.218877	0.2251326	0.2114379	0.182123	0.1401912	0.09071122	0	0.04069606	0	0	0	0	0	0	0	0	0	0	0	0	0.01260872	
8.336	0.06042059	0.1103338	0.1576419	0.1954345	0.2189299	0.2251273	0.2114763	0.182071	0.1402635	0.09065212	0	0.04063796	0	0	0	0	0	0	0	0	0	0	0	0	0.0125673	
8.338	0.0604676	0.1103744	0.1576661	0.1953725	0.2189965	0.2251737	0.2114752	0.1821083	0.1402523	0.0905617	0	0.04061	0	0	0	0	0	0	0	0	0	0	0	0	0.01259689	
8.34	0.06054165	0.1103325	0.1577316	0.1954693	0.2189808	0.2252363	0.2114181	0.1821662	0.1402737	0.09054806	0	0.04066008	0	0	0	0	0	0	0	0	0	0	0	0	0.01268435	
8.342	0.06045969	0.1103259	0.1577848	0.195524	0.2189147	0.2252119	0.2113373	0.1821028	0.1402887	0.09053589	0	0.04070633	0	0	0	0	0	0	0	0	0	0	0	0	0.0127075	
8.344001	0.06047413	0.1103992	0.157755	0.1955222	0.2190113	0.2252851	0.2113557	0.1821923	0.1402215	0.09062529	0	0.04068937	0	0	0	0	0	0	0	0	0	0	0	0	0.01262746	
8.346001	0.06041883	0.1104695	0.1577673	0.1954616	0.2189194	0.2252463	0.2114326	0.1822314	0.1401787	0.09069557	0	0.04062266	0	0	0	0	0	0	0	0	0	0	0	0	0.01268347	
8.348001	0.0603687	0.1104276	0.1578633	0.1955556	0.2188689	0.2252234	0.2115255	0.1821914	0.1401045	0.0906406	0	0.0406993	0	0	0	0	0	0	0	0	0	0	0	0	0.01265025	
8.35	0.06034699	0.110359	0.1577975	0.1954866	0.2189182	0.2252799	0.2115075	0.1822166	0.1400625	0.09073377	0	0.04077228	0	0	0	0	0	0	0	0	0	0	0	0	0.0126636	
8.352	0.06039014	0.1104174	0.1577909	0.1954685	0.2189862	0.2253419	0.2115282	0.1821114	0.1400669	0.09079664	0	0.04075514	0	0	0	0	0	0	0	0	0	0	0	0	0.01274183	
8.354	0.06036109	0.1103451	0.1577819	0.1954668	0.2189432	0.2253593	0.2115149	0.182046	0.1400945	0.09069417	0	0.04080431	0	0	0	0	0	0	0	0	0	0	0	0	0.01274997	
8.356	0.06037608	0.1103684	0.1577885	0.1954176	0.2189667	0.2253803	0.2114458	0.1819971	0.1400109	0.09066017	0	0.04070722	0	0	0	0	0	0	0	0	0	0	0	0	0.01266122	
8.358001	0.06041418	0.110473	0.1578072	0.1954181	0.2189728	0.225307	0.2113841	0.1820558	0.1400821	0.09056256	0	0.04071867	0	0	0	0	0	0	0	0	0	0	0	0	0.01272384	
8.360001	0.06033636	0.1104622	0.1577697	0.1954296	0.2189401	0.2252554	0.2113016	0.1819714	0.140118	0.09056979	0	0.04061866	0	0	0	0	0	0	0	0	0	0	0	0	0.01280097	
8.362	0.06043283	0.1103837	0.157802	0.195464	0.2190433	0.2252405	0.21133	0.1820689	0.1401193	0.09051525	0	0.04062919	0	0	0	0	0	0	0	0	0	0	0	0	0.01282429	
8.364	0.06033571	0.1104655	0.1577061	0.1954447	0.2190992	0.2252207	0.2113073	0.1820501	0.140023	0.09060056	0	0.04053172	0	0	0	0	0	0	0	0	0	0	0	0	0.01289913	
8.366	0.06042953	0.1103788	0.1577512	0.1954167	0.219169	0.22514	0.2113682	0.1820312	0.1400948	0.09060527	0	0.04051326	0	0	0	0	0	0	0	0	0	0	0	0	0.01280521	
8.368	0.06052386	0.1104431	0.1577927	0.1954881	0.2192389	0.225145	0.2113508	0.1820294	0.1400991	0.09068981	0	0.04049234	0	0	0	0	0	0	0	0	0	0	0	0	0.01279259	
8.370001	0.06052162	0.1104154	0.1577064	0.1955012	0.2192162	0.2250486	0.2114384	0.181961	0.1401304	0.09062969	0	0.04057939	0	0	0	0	0	0	0	0	0	0	0	0	0.01279207	
8.372001	0.06055913	0.1104714	0.1577742	0.195469	0.2192082	0.2250059	0.2113986	0.1820252	0.1400774	0.09071149	0	0.04049581	0	0	0	0	0	0	0	0	0	0	0	0	0.01273542	
8.374001	0.06065212	0.1105739	0.1577974	0.1954224	0.2192324	0.2250613	0.2113151	0.1820114	0.1400668	0.09062025	0	0.04049715	0	0	0	0	0	0	0	0	0	0	0	0	0.01272591	
8.376	0.06055161	0.1105353	0.1578947	0.1954767	0.219314	0.2249763	0.2114072	0.1819681	0.1401054	0.090543	0	0.04044125	0	0	0	0	0	0	0	0	0	0	0	0	0.01278976	
8.378	0.06054629	0.1105553	0.1578969	0.195554	0.2193428	0.22494	0.2114832	0.1819317	0.1401765	0.09062327	0	0.04040046	0	0	0	0	0	0	0	0	0	0	0	0	0.01281722	
8.38	0.06063841	0.1104867	0.1578187	0.1954612	0.2192548	0.2250074	0.2115766	0.1818347	0.1401555	0.09058587	0	0.04046218	0	0	0	0	0	0	0	0	0	0	0	0	0.01290204	
8.382	0.06057336	0.1105071	0.1577469	0.1953732	0.2192972	0.2249411	0.2115395	0.1818003	0.1400539	0.09048228	0	0.04050653	0	0	0	0	0	0	0	0	0	0	0	0	0.01286331	
8.384001	0.06052321	0.1104244	0.1577203	0.1953827	0.2192879	0.224968	0.2115172	0.1818566	0.1399673	0.09049912	0	0.04047915	0	0	0	0	0	0	0	0	0	0	0	0	0.0129206	
8.386001	0.06051853	0.1104683	0.1577996	0.195323	0.2192926	0.2249507	0.2114346	0.181839	0.1399106	0.09052014	0	0.04045697	0	0	0	0	0	0	0	0	0	0	0	0	0.01292649	
8.388	0.06044723	0.1104747	0.1578079	0.1953284	0.2193185	0.2248638	0.2115406	0.1817994	0.1399365	0.09045914	0	0.04047401	0	0	0	0	0	0	0	0	0	0	0	0	0.01290503	
8.39	0.06036854	0.1103873	0.1578769	0.195402	0.2194148	0.2249605	0.2115952	0.1818908	0.1399604	0.09054734	0	0.04045518	0	0	0	0	0	0	0	0	0	0	0	0	0.01294125	
8.392	0.06029218	0.1103135	0.1579616	0.1954193	0.2194739	0.2249198	0.2116411	0.1818841	0.1400015	0.09058031	0	0.04046127	0	0	0	0	0	0	0	0	0	0	0	0	0.01288114	
8.394	0.06034079	0.1102444	0.1579089	0.1954612	0.2193728	0.2248544	0.2115477	0.1818363	0.1400568	0.09061962	0	0.04051626	0	0	0	0	0	0	0	0	0	0	0	0	0.01278578	
8.396001	0.06038035	0.1102634	0.1579496	0.1954477	0.219305	0.2247569	0.2115579	0.1819365	0.1400171	0.09059073	0	0.04049756	0	0	0	0	0	0	0	0	0	0	0	0	0.0128714	
8.398001	0.06041311	0.1103718	0.15787	0.1953706	0.2193364	0.2247352	0.2114765	0.1820187	0.1399274	0.09053837	0	0.04059584	0	0	0	0	0	0	0	0	0	0	0	0	0.01294957	
8.400001	0.06040075	0.1104448	0.1579452	0.1954103	0.2193435	0.2246801	0.211481	0.1820906	0.1398468	0.09045146	0	0.04066592	0	0	0	0	0	0	0	0	0	0	0	0	0.01302974	
8.402	0.06037472	0.1103565	0.1579804	0.1954319	0.2193289	0.2247553	0.211585	0.1821116	0.1398862	0.09038977	0	0.04062556	0	0	0	0	0	0	0	0	0	0	0	0	0.012942	
8.404	0.06038218	0.1102849	0.1579768	0.1953642	0.2193821	0.2247203	0.2115416	0.1820952	0.1399394	0.0903456	0	0.04064255	0	0	0	0	0	0	0	0	0	0	0	0	0.01301705	
8.406	0.06032344	0.1102305	0.1579713	0.195335	0.2193965	0.2246336	0.2114494	0.1820418	0.140025	0.09042338	0	0.04061186	0	0	0	0	0	0	0	0	0	0	0	0	0.01301615	
8.408	0.06035005	0.1103169	0.1580107	0.1954006	0.2194842	0.2245735	0.2113919	0.1819806	0.1399273	0.09034615	0	0.04054458	0	0	0	0	0	0	0	0	0	0	0	0	0.01305478	
8.410001	0.06044567	0.1102925	0.158057	0.1954715	0.2195374	0.2246758	0.2113791	0.1819326	0.1399128	0.0904377	0	0.04056255	0	0	0	0	0	0	0	0	0	0	0	0	0.01314456	
8.412001	0.06041694	0.110343	0.1580582	0.1954141	0.2195285	0.2247768	0.2113321	0.1819174	0.139833	0.0903374	0	0.04053801	0	0	0	0	0	0	0	0	0	0	0	0	0.01312327	
8.414001	0.0605057	0.110318	0.1579741	0.1953405	0.2195314	0.2247905	0.2112417	0.1818676	0.13982	0.09039984	0	0.04052766	0	0	0	0	0	0	0	0	0	0	0	0	0.01313966	
8.416	0.06044436	0.1103819	0.1578884	0.1952989	0.2195698	0.2247617	0.2113107	0.1818563	0.1398804	0.0903695	0	0.04062166	0	0	0	0	0	0	0	0	0	0	0	0	0.01310789	
8.418	0.06051532	0.1103977	0.1579682	0.1953405	0.2196347	0.2246885	0.2112273	0.1817869	0.1398336	0.09029032	0	0.04066612	0	0	0	0	0	0	0	0	0	0	0	0	0.01309952	
8.42	0.06046815	0.110442	0.1580626	0.1952511	0.219621	0.2247148	0.2113055	0.1817492	0.1397537	0.09023871	0	0.04057479	0	0	0	0	0	0	0	0	0	0	0	0	0.01318315	
8.422	0.0605708	0.1104462	0.1581116	0.1952736	0.219539	0.2246843	0.2113492	0.1816885	0.1397251	0.0902141	0	0.04061136	0	0	0	0	0	0	0	0	0	0	0	0	0.01323598	
8.424001	0.06052571	0.1104195	0.1580465	0.1953766	0.2195567	0.2247418	0.2113504	0.1816477	0.1397985	0.09027965	0	0.04064684	0	0	0	0	0	0	0	0	0	0	0	0	0.01333013	
8.426001	0.06048814	0.1105209	0.15807	0.1954061	0.2196086	0.2246475	0.211325	0.1815928	0.1398463	0.09017786	0	0.0406709	0	0	0	0	0	0	0	0	0	0	0	0	0.01336996	
8.428	0.06047014	0.1106206	0.1580667	0.1954937	0.2195526	0.2247199	0.2114185	0.1815148	0.1398499	0.09018544	0	0.04071902	0	0	0	0	0	0	0	0	0	0	0	0	0.01339888	
8.43	0.06043373	0.1106791	0.1581125	0.1955144	0.2195021	0.2246909	0.2113751	0.1815858	0.1398838	0.09013254	0	0.0406839	0	0	0	0	0	0	0	0	0	0	0	0	0.01337601	
8.432	0.060528	0.1107828	0.1580568	0.1955365	0.2195469	0.2246339	0.2113455	0.1815674	0.1397839	0.09017679	0	0.04059456	0	0	0	0	0	0	0	0	0	0	0	0	0.01330894	
8.434	0.06046014	0.1108826	0.1581274	0.1954535	0.2194409	0.2246669	0.211318	0.1816478	0.1396992	0.09026698	0	0.04056642	0	0	0	0	0	0	0	0	0	0	0	0	0.01330784	
8.436001	0.06047934	0.1108525	0.1581887	0.1954411	0.2194165	0.2246602	0.2114128	0.1817151	0.1397797	0.09029049	0	0.04053582	0	0	0	0	0	0	0	0	0	0	0	0	0.01320622	
8.438001	0.06049528	0.1108278	0.1581084	0.1955434	0.219322	0.2245864	0.2113214	0.1817571	0.1396801	0.09019455	0	0.04057936	0	0	0	0	0	0	0	0	0	0	0	0	0.01327092	
8.440001	0.06051583	0.1107661	0.1581733	0.1956469	0.2192702	0.2245568	0.2112304	0.1817506	0.139736	0.09023823	0	0.04057586	0	0	0	0	0	0	0	0	0	0	0	0	0.01335707	
8.442	0.06045318	0.1107087	0.1582299	0.1956051	0.2192728	0.2246079	0.2112655	0.1816698	0.1396699	0.09025545	0	0.04051784	0	0	0	0	0	0	0	0	0	0	0	0	0.01337151	
8.444	0.06051384	0.1107204	0.1581498	0.1956944	0.2191827	0.2245572	0.2112208	0.1816212	0.1396927	0.09020832	0	0.0404846	0	0	0	0	0	0	0	0	0	0	0	0	0.01338803	
8.446	0.06050415	0.1106374	0.1582258	0.1957671	0.2191502	0.2245158	0.2112809	0.1816323	0.1397184	0.09011526	0	0.04052878	0	0	0	0	0	0	0	0	0	0	0	0	0.01341347	
8.448	0.06047264	0.110608	0.1581617	0.195836	0.2191669	0.2246154	0.2112731	0.1817019	0.1397891	0.09005881	0	0.04042704	0	0	0	0	0	0	0	0	0	0	0	0	0.0134751	
8.450001	0.06052592	0.1106793	0.1580739	0.1958407	0.2190762	0.2246154	0.2112885	0.1816021	0.1397601	0.09013351	0	0.04034672	0	0	0	0	0	0	0	0	0	0	0	0	0.01344419	
8.452001	0.06048249	0.1107374	0.1580961	0.1958757	0.219024	0.2246587	0.2113853	0.1816951	0.1396765	0.09016515	0	0.040441	0	0	0	0	0	0	0	0	0	0	0	0	0.01343458	
8.454	0.0605078	0.1106914	0.1581681	0.1958413	0.2190394	0.2245914	0.2114611	0.1817088	0.1397201	0.09014838	0	0.04037148	0	0	0	0	0	0	0	0	0	0	0	0	0.01343725	
8.456	0.06044203	0.1107575	0.1581807	0.1958321	0.2190571	0.2245553	0.2114869	0.1817823	0.1396451	0.09024366	0	0.04037236	0	0	0	0	0	0	0	0	0	0	0	0	0.01345106	
8.458	0.06036039	0.1107986	0.1582139	0.1957442	0.2190719	0.2245932	0.2113932	0.1817766	0.1397234	0.09028479	0	0.04033032	0	0	0	0	0	0	0	0	0	0	0	0	0.01346392	
8.46	0.0603231	0.1108842	0.1582342	0.1957594	0.2191544	0.2245364	0.2114568	0.1817114	0.1397981	0.09026129	0	0.04041127	0	0	0	0	0	0	0	0	0	0	0	0	0.01341886	
8.462001	0.06039253	0.1108302	0.1582443	0.1958471	0.2190612	0.2244665	0.211494	0.181767	0.139766	0.09027772	0	0.04044788	0	0	0	0	0	0	0	0	0	0	0	0	0.01332633	
8.464001	0.06041495	0.1108525	0.1583058	0.1957983	0.2191021	0.2243915	0.2115005	0.1817497	0.1398084	0.09018392	0	0.04035501	0	0	0	0	0	0	0	0	0	0	0	0	0.01323034	
8.466001	0.06033625	0.1109341	0.158347	0.1958498	0.2191893	0.2243312	0.2114508	0.1817651	0.1398584	0.0901407	0	0.04028439	0	0	0	0	0	0	0	0	0	0	0	0	0.01316074	
8.468	0.06037789	0.1110337	0.1583051	0.195804	0.2191424	0.2242815	0.2114203	0.1817786	0.1399328	0.09014671	0	0.04030373	0	0	0	0	0	0	0	0	0	0	0	0	0.01325231	
8.47	0.06036351	0.1110898	0.1582503	0.195851	0.2192401	0.224327	0.2114691	0.1818116	0.1399178	0.09011824	0	0.04032172	0	0	0	0	0	0	0	0	0	0	0	0	0.01318308	
8.472	0.06028527	0.1110823	0.1582264	0.1959091	0.2192132	0.2242794	0.2115313	0.1818226	0.1399013	0.09009189	0	0.0403036	0	0	0	0	0	0	0	0	0	0	0	0	0.01319009	
8.474	0.06032077	0.1111592	0.1581943	0.1958406	0.2192011	0.2242036	0.2115612	0.1817994	0.1397969	0.0901417	0	0.04025315	0	0	0	0	0	0	0	0	0	0	0	0	0.01317638	
8.476001	0.06027415	0.1111397	0.1581055	0.1958814	0.2192079	0.2241171	0.2115076	0.1818505	0.1397442	0.09019244	0	0.04017297	0	0	0	0	0	0	0	0	0	0	0	0	0.01318917	
8.478001	0.06034765	0.1111163	0.1580926	0.1958229	0.2192091	0.2240376	0.2114195	0.1818226	0.1396507	0.09014638	0	0.04010905	0	0	0	0	0	0	0	0	0	0	0	0	0.01310352	
8.48	0.06039222	0.1110472	0.1581313	0.1959252	0.2193096	0.2241118	0.2114259	0.1817342	0.1396543	0.09004895	0	0.04018009	0	0	0	0	0	0	0	0	0	0	0	0	0.01307654	
8.482	0.06044779	0.1109808	0.1581421	0.1959647	0.2192776	0.2242178	0.2113983	0.181648	0.1395843	0.08996982	0	0.04011951	0	0	0	0	0	0	0	0	0	0	0	0	0.01313011	
8.484	0.0605159	0.1109706	0.1581205	0.1959375	0.219262	0.2241963	0.2113822	0.1816219	0.1395895	0.08992256	0	0.0401555	0	0	0	0	0	0	0	0	0	0	0	0	0.01322705	
8.486	0.060483	0.1109905	0.1582048	0.1959868	0.2193462	0.2242586	0.2113458	0.1815377	0.1395611	0.08997559	0	0.0401292	0	0	0	0	0	0	0	0	0	0	0	0	0.0131591	
8.488001	0.06051848	0.110903	0.1581361	0.1959578	0.2193336	0.2243027	0.2113018	0.1815248	0.1395837	0.09000957	0	0.04008505	0	0	0	0	0	0	0	0	0	0	0	0	0.01325461	
8.490001	0.06060404	0.1109967	0.1581437	0.1959974	0.2192588	0.2243084	0.2112796	0.1814352	0.1395136	0.09002983	0	0.04010716	0	0	0	0	0	0	0	0	0	0	0	0	0.013176	
8.492001	0.06059547	0.1110516	0.158122	0.1959291	0.2192115	0.2244059	0.2112686	0.181393	0.1395342	0.0899995	0	0.04003579	0	0	0	0	0	0	0	0	0	0	0	0	0.01321043	
8.494	0.06051428	0.1110014	0.1581138	0.1959864	0.2191923	0.2243676	0.2112295	0.1814276	0.139577	0.09006336	0	0.04012857	0	0	0	0	0	0	0	0	0	0	0	0	0.01316136	
8.496	0.06059153	0.110932	0.1582125	0.1959025	0.219241	0.2243837	0.211309	0.1814748	0.1395264	0.08999396	0	0.04011575	0	0	0	0	0	0	0	0	0	0	0	0	0.01317375	
8.498	0.06050971	0.1108917	0.1582015	0.1958556	0.2193247	0.2244402	0.2113381	0.181561	0.1395608	0.08997911	0	0.04010041	0	0	0	0	0	0	0	0	0	0	0	0	0.01324324	
8.5	0.06044912	0.1108017	0.1581044	0.1957776	0.2193031	0.2244669	0.2114172	0.1815074	0.13964	0.08997297	0	0.04014734	0	0	0	0	0	0	0	0	0	0	0	0	0.01332237	
8.502001	0.06041548	0.1107444	0.1580165	0.1958703	0.2193825	0.2244134	0.2113962	0.1814548	0.1397261	0.08990754	0	0.04006015	0	0	0	0	0	0	0	0	0	0	0	0	0.01334837	
8.504001	0.06050847	0.1107909	0.1580087	0.1959647	0.2193628	0.2243976	0.2113779	0.1815498	0.1396686	0.08991017	0	0.04009804	0	0	0	0	0	0	0	0	0	0	0	0	0.01330695	
8.506001	0.06053605	0.1108312	0.157979	0.195927	0.2194549	0.2244315	0.2114754	0.1815879	0.1396445	0.08990152	0	0.04009531	0	0	0	0	0	0	0	0	0	0	0	0	0.01323222	
8.508	0.06054407	0.1108263	0.1579791	0.1960237	0.2193928	0.2244165	0.2114864	0.1816726	0.1397157	0.0898484	0	0.04000317	0	0	0	0	0	0	0	0	0	0	0	0	0.01331003	
8.51	0.06062983	0.1107807	0.1579166	0.1959637	0.219366	0.2243922	0.2115767	0.1816202	0.1396468	0.08979216	0	0.03994927	0	0	0	0	0	0	0	0	0	0	0	0	0.01335261	
8.512	0.06071097	0.1108857	0.1578276	0.1960482	0.2194387	0.2243164	0.2115349	0.1815721	0.1396539	0.08979534	0	0.04000119	0	0	0	0	0	0	0	0	0	0	0	0	0.01341997	
8.514	0.06075515	0.1109923	0.1578068	0.196009	0.2194871	0.2244146	0.2114699	0.181502	0.139591	0.08979992	0	0.0400272	0	0	0	0	0	0	0	0	0	0	0	0	0.01343242	
8.516001	0.0606824	0.1109443	0.1577517	0.1960753	0.2195775	0.2244005	0.2115692	0.1815858	0.1394862	0.08986738	0	0.04010436	0	0	0	0	0	0	0	0	0	0	0	0	0.0133528	
8.518001	0.06064755	0.11105	0.157823	0.1961228	0.2195688	0.2244353	0.2115612	0.1816022	0.1395631	0.08981325	0	0.04006456	0	0	0	0	0	0	0	0	0	0	0	0	0.01332423	
8.52	0.06067801	0.1110178	0.1577716	0.1961363	0.2195491	0.2243524	0.21151	0.1815125	0.1396483	0.08989102	0	0.04014659	0	0	0	0	0	0	0	0	0	0	0	0	0.01331128	
8.522	0.06072911	0.1111074	0.1578078	0.1961672	0.2194451	0.2243142	0.2115881	0.1815484	0.1395381	0.08984721	0	0.04014175	0	0	0	0	0	0	0	0	0	0	0	0	0.01324314	
8.524	0.06078777	0.1110636	0.1578584	0.1961086	0.2194195	0.2243779	0.2115012	0.1816081	0.1394639	0.08993448	0	0.04018523	0	0	0	0	0	0	0	0	0	0	0	0	0.01327964	
8.526	0.06074753	0.1110294	0.1577756	0.1960893	0.2195095	0.2243702	0.2114156	0.1816268	0.1394269	0.0899497	0	0.04008314	0	0	0	0	0	0	0	0	0	0	0	0	0.01326944	
8.528001	0.06083409	0.1110848	0.157773	0.1960492	0.2194287	0.2243204	0.2113198	0.1816048	0.1394852	0.09003661	0	0.0400952	0	0	0	0	0	0	0	0	0	0	0	0	0.01329057	
8.530001	0.06074282	0.1110575	0.1576879	0.196116	0.2194422	0.2243238	0.2112686	0.1815842	0.1395221	0.09006162	0	0.04017383	0	0	0	0	0	0	0	0	0	0	0	0	0.01330023	
8.532001	0.06070241	0.1111517	0.1577055	0.1960664	0.2194956	0.2243952	0.211198	0.1816452	0.1394225	0.09015198	0	0.04020848	0	0	0	0	0	0	0	0	0	0	0	0	0.01330791	
8.534	0.0606798	0.1111459	0.1576206	0.1960562	0.219502	0.2244191	0.211176	0.1815737	0.13945	0.09017573	0	0.04029901	0	0	0	0	0	0	0	0	0	0	0	0	0.01326266	
8.536	0.06065065	0.1111864	0.1576505	0.196034	0.2194401	0.2244321	0.2111354	0.1814993	0.1394052	0.09014852	0	0.04031144	0	0	0	0	0	0	0	0	0	0	0	0	0.01334473	
8.538	0.06064303	0.1111504	0.157621	0.1960559	0.219458	0.2244176	0.2111743	0.1814166	0.139325	0.09006661	0	0.04034968	0	0	0	0	0	0	0	0	0	0	0	0	0.0133239	
8.54	0.06070471	0.1111253	0.1576	0.1960333	0.2194743	0.2243391	0.2111605	0.1813295	0.1392819	0.09014384	0	0.0403035	0	0	0	0	0	0	0	0	0	0	0	0	0.0132614	
8.542001	0.06076916	0.1110834	0.1575585	0.1960237	0.219552	0.2243813	0.2111984	0.1814271	0.1392745	0.09021527	0	0.04028419	0	0	0	0	0	0	0	0	0	0	0	0	0.01318574	
8.544001	0.06075227	0.1110791	0.1574944	0.1961015	0.2195219	0.224463	0.2112282	0.1814033	0.1393289	0.09017766	0	0.04026134	0	0	0	0	0	0	0	0	0	0	0	0	0.01309746	
8.546	0.06080105	0.1111166	0.1574642	0.1961467	0.2195383	0.2244051	0.2112544	0.1814261	0.1392278	0.09014815	0	0.04034764	0	0	0	0	0	0	0	0	0	0	0	0	0.01308664	
